timestamp,x_world,y_world,z_world,vx_world_raw,vy_world_raw,vz_world_raw,vx_world,vy_world,vz_world,speed_raw,speed_smooth
1750355266.8285537,2.996248973021692,-0.6270197233633155,1.3261549670030148,-3.6769329402845665,-0.05594441978284408,1.637532715684894,-3.8072461753085136,-0.059554100152436285,1.8881774428704938,4.025478731827171,4.250162842293367
1750355266.833309,2.977211142070918,-0.627312497383432,1.334261922401545,-3.734390294862817,-0.05689885448394241,1.6139401378246385,-3.7926749992193747,-0.05902305101873751,1.833329981861323,4.068625212831552,4.212952194441195
1750355266.83825,2.958169136435055,-0.6276217469263684,1.3421278945305808,-3.927276572196959,-0.062088318832703486,1.6473312306813548,-3.819595313814892,-0.05963610458153071,1.7961302316253294,4.259231904632655,4.221249653271505
1750355266.843166,2.939118784260959,-0.6279246146431455,1.3497344062883745,-3.8644284232716535,-0.062098632712983465,1.5696667244694322,-3.828561935706244,-0.060128610207821266,1.7508375301941501,4.171512543991838,4.210336566408987
1750355266.8483202,2.92006800142305,-0.6282163925926597,1.3571047275987538,-3.783506392002317,-0.059049308601455665,1.4872245571563578,-3.8195508269654592,-0.059912749886548156,1.6981149355865919,4.065740316667756,4.180448826601487
1750355266.8530772,2.9010136315614137,-0.6285149509080816,1.3642273502133109,-3.844709992502131,-0.059563381221230075,1.4623000403208175,-3.8245826600727937,-0.05984287615348454,1.6509519565334372,4.113838126464204,4.166132025792916
1750355266.8578663,2.8819602544617773,-0.6288069529826299,1.3711051553552802,-3.9919946929407106,-0.061864427330690246,1.4666212977574327,-3.858065066646377,-0.060247186388925685,1.6140858247782366,4.253331267003717,4.182531390401623
1750355266.8630037,2.862920784593592,-0.6290943895574297,1.3777360134176775,-3.837468005488729,-0.05837256742440682,1.3608608169263288,-3.8539456544148476,-0.05987226259602192,1.5634408232078552,4.072040055405,4.159426523294324
1750355266.8678396,2.8439075562484826,-0.6293909887310573,1.3841140007060657,-3.815461842337378,-0.05856000276760926,1.3043688195400789,-3.8462488919993536,-0.05960981063033939,1.5116264224743001,4.032685998394254,4.1330616145724335
1750355266.873065,2.82489219451966,-0.6296836646268136,1.390249875472537,-3.7797030204135518,-0.05856869148381796,1.2437663903351988,-3.8329397176821933,-0.05940158680103511,1.4580544160464801,3.9795150518465063,4.101326383994912
