timestamp,x_world,y_world,z_world,vx_world_raw,vy_world_raw,vz_world_raw,vx_world,vy_world,vz_world,speed_raw,speed_smooth
1750407007.3726892,3.7767459869384767,-0.8506383299827576,0.6724225902557373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750407007.377493,3.776824426651001,-0.8506282567977905,0.6724514165520667,0.016329164185030772,0.002096982330752432,0.006000905797101449,0.016329164185030772,0.002096982330752432,0.006000905797101449,0.01752283676414482,0.01752283676414482
1750407007.382502,3.7768351554870607,-0.8506277799606323,0.6724535101652145,0.00908693328150056,0.0010751251275572186,0.003150967005199475,0.00908693328150056,0.0010751251275572186,0.003150967005199475,0.009677646592545277,0.009677646592545277
1750407007.3875968,3.7769071578979494,-0.8506039381027222,0.6724727997183799,0.008188017650251303,0.002406852450506147,0.002116319403478138,0.008188017650251303,0.002406852450506147,0.002116319403478138,0.008792916443187231,0.008792916443187231
1750407007.392415,3.7770041942596437,-0.8505681157112122,0.6724961796402931,0.017052287267304823,0.0060188080234739524,0.004304409784020395,0.017052287267304823,0.0060188080234739524,0.004304409784020395,0.01858855816514264,0.01858855816514264
1750407007.3973608,3.7770480632781984,-0.8505839705467224,0.6725396686792373,0.014431177203135302,0.002045027226332625,0.006848551998632579,0.014431177203135302,0.002045027226332625,0.006848551998632579,0.016104150902879297,0.016104150902879297
1750407007.402313,3.7771472454071047,-0.8504933714866638,0.6724831634759902,0.014452607491268216,0.007551487414187643,-0.0013150367337107069,0.014452607491268216,0.007551487414187643,-0.0013150367337107069,0.016359466588929637,0.016359466588929637
1750407007.407301,3.7773105621337892,-0.8504962921142578,0.672556514441967,0.0264079439700662,0.008820637052671975,0.00169471961047683,0.0264079439700662,0.008820637052671975,0.00169471961047683,0.027893641162445255,0.027893641162445255
1750407007.4124124,3.7774734020233156,-0.8504740595817566,0.6725426116585731,0.03229461756373938,0.0019121813031161474,0.00588630193578848,0.03229461756373938,0.0019121813031161474,0.00588630193578848,0.03288232521284707,0.03288232521284707
1750407007.4175577,3.7775854587554933,-0.8504416346549988,0.6725278669595718,0.02680148768014877,0.005328916782891678,-0.002793032310553231,0.02680148768014877,0.005328916782891678,-0.002793032310553231,0.027468493323004543,0.027468493323004543
1750407007.42245,3.777671766281128,-0.8504249453544617,0.672536144554615,0.01976200090259139,0.004892995415785848,-0.000644283983753355,0.01976200090259139,0.004892995415785848,-0.000644283983753355,0.02036892696399703,0.02036892696399703
1750407007.4273317,3.7779070854187013,-0.850391685962677,0.6725203567743301,0.032906452006342235,0.005110379314550555,-0.0007683863885839736,0.032906452006342235,0.005110379314550555,-0.0007683863885839736,0.03330977301073143,0.03330977301073143
1750407007.4324718,3.7780315399169924,-0.8503414988517761,0.6725194105505943,0.035899509920540515,0.008326592758243326,-0.0016697792263405814,0.035899509920540515,0.008326592758243326,-0.0016697792263405814,0.036890312036649074,0.036890312036649074
1750407007.4373245,3.7781188011169435,-0.850296676158905,0.6725490191578865,0.02118674396965142,0.009507789945840193,0.0028682926538305537,0.02118674396965142,0.009507789945840193,0.0028682926538305537,0.023398788268579183,0.023398788268579183
1750407007.442132,3.778399181365967,-0.850273609161377,0.672619285583496,0.038057159780838144,0.0070277407571943335,0.010338769189002419,0.038057159780838144,0.0070277407571943335,0.010338769189002419,0.040057791989549806,0.040057791989549806
1750407007.4473467,3.778561067581177,-0.8502187132835388,0.6726555848121643,0.044128841944999525,0.0077790465315443905,0.010632999096012941,0.044128841944999525,0.0077790465315443905,0.010632999096012941,0.04605354412119109,0.04605354412119109
1750407007.4522357,3.778723192214966,-0.8501394391059875,0.6726690107583999,0.03206852612204446,0.013279295861059984,0.004921480485157393,0.03206852612204446,0.013279295861059984,0.004921480485157393,0.035056397937774465,0.035056397937774465
1750407007.4576719,3.77877516746521,-0.8500785231590271,0.672692964375019,0.020735677834992035,0.013577481700417946,0.0036202288313667537,0.020735677834992035,0.013577481700417946,0.0036202288313667537,0.025048401174390816,0.025048401174390816
1750407007.4624023,3.7788629055023195,-0.8500480055809021,0.6727230498194694,0.013742319778622015,0.008993480605975329,0.005315328783828151,0.013742319778622015,0.008993480605975329,0.005315328783828151,0.017262293196100925,0.017262293196100925
1750407007.4674704,3.7789215564727785,-0.8499858975410461,0.6727251881361007,0.01493989975181274,0.009453014745243078,0.0032886332668256362,0.01493989975181274,0.009453014745243078,0.0032886332668256362,0.017982636100740895,0.017982636100740895
1750407007.4722738,3.7789759159088137,-0.8499177694320679,0.6727640727162361,0.011448169259008791,0.013193169742053907,0.004155697517148102,0.011448169259008791,0.013193169742053907,0.004155697517148102,0.017955225676097517,0.017955225676097517
1750407007.477236,3.779051494598389,-0.8498821258544922,0.6727795326709747,0.0133056640625,0.010626220703125,0.00556488037109375,0.0133056640625,0.010626220703125,0.00556488037109375,0.017914384056400345,0.017914384056400345
1750407007.4822578,3.779168796539307,-0.8498170971870422,0.6727978089451789,0.019318941637214634,0.010083341293342249,0.0033790237845066386,0.019318941637214634,0.010083341293342249,0.0033790237845066386,0.02205250732584365,0.02205250732584365
1750407007.487285,3.779342842102051,-0.8497337102890015,0.6728595966100692,0.028993072031887633,0.014769384075163709,0.007967459903198254,0.028993072031887633,0.014769384075163709,0.007967459903198254,0.03349945296739928,0.03349945296739928
1750407007.492324,3.779537391662598,-0.8496533632278442,0.6728721657395362,0.03661684943511523,0.016265602425333366,0.007386726984202174,0.03661684943511523,0.016265602425333366,0.007386726984202174,0.04074220441203507,0.04074220441203507
1750407007.497031,3.779758882522583,-0.849551260471344,0.6728957468271255,0.04268799843436567,0.018720338568423114,0.00370920788688292,0.04268799843436567,0.018720338568423114,0.00370920788688292,0.04675975309597893,0.04675975309597893
1750407007.502275,3.7799045562744142,-0.8494546413421631,0.6729202890396118,0.036897716654287566,0.019970290150226416,0.004836086685674581,0.036897716654287566,0.019970290150226416,0.004836086685674581,0.04223318265790158,0.04223318265790158
1750407007.507259,3.780159664154053,-0.8493403792381287,0.6729390048980712,0.039185062588871535,0.020618196228350313,0.0042294109419799995,0.039185062588871535,0.020618196228350313,0.0042294109419799995,0.04447996248560332,0.04447996248560332
1750407007.5122728,3.7803225040435793,-0.8491692543029785,0.67304034024477,0.04180378690322888,0.028544856202604094,0.012007708541994563,0.04180378690322888,0.028544856202604094,0.012007708541994563,0.052024518061269974,0.052024518061269974
1750407007.5173357,3.78052659034729,-0.8490477204322815,0.6730518662929534,0.0364131077723885,0.029042943333727672,0.011200165621672779,0.0364131077723885,0.029042943333727672,0.011200165621672779,0.047904599832193535,0.047904599832193535
1750407007.5222642,3.7807521343231203,-0.8489435911178589,0.6730927923321723,0.042999976137638105,0.022585725535113465,0.0052497196172477155,0.042999976137638105,0.022585725535113465,0.0052497196172477155,0.048853582282619136,0.048853582282619136
1750407007.526984,3.7808634757995607,-0.8488350510597229,0.6731342101097106,0.034916477216566176,0.02204210734407433,0.008534521103093802,0.034916477216566176,0.02204210734407433,0.008534521103093802,0.04216459329629344,0.04216459329629344
1750407007.5323217,3.7810558795928957,-0.8487651348114014,0.6731386357545852,0.03020102408496112,0.017743694291674567,0.0045581559358998675,0.03020102408496112,0.017743694291674567,0.0045581559358998675,0.03532304245719479,0.03532304245719479
1750407007.5369675,3.781166982650757,-0.8487001061439514,0.6731622540950775,0.03040072598748627,0.013516740698285332,0.0028090223050102688,0.03040072598748627,0.013516740698285332,0.0028090223050102688,0.033388576279634194,0.033388576279634194
1750407007.54193,3.7812664031982424,-0.8486220836639404,0.6731897988915443,0.021910669975186103,0.01488833746898263,0.005324906947890819,0.021910669975186103,0.01488833746898263,0.005324906947890819,0.02702026434651463,0.02702026434651463
1750407007.5470028,3.7814099311828615,-0.8485412001609802,0.6732041561603546,0.024209450951509823,0.015834739017842294,0.004175476942814379,0.024209450951509823,0.015834739017842294,0.004175476942814379,0.029227916156248833,0.029227916156248833
1750407007.5520842,3.781502676010132,-0.8484405875205994,0.673244627714157,0.023268372857478282,0.01787391406433435,0.005399594975346325,0.023268372857478282,0.01787391406433435,0.005399594975346325,0.029833699155680085,0.029833699155680085
1750407007.5571446,3.781573486328125,-0.8483582139015198,0.6732840859889984,0.016126757252339086,0.018042691240772957,0.007881188584324603,0.016126757252339086,0.018042691240772957,0.007881188584324603,0.02545042514747887,0.02545042514747887
1750407007.5618856,3.7817506313323976,-0.8482416272163391,0.6732983165979385,0.02529798102651423,0.020299197275602043,0.005477681829238628,0.02529798102651423,0.020299197275602043,0.005477681829238628,0.032894532254982047,0.032894532254982047
1750407007.5667546,3.7818910598754885,-0.8481784462928772,0.6733510145545005,0.03304636911702682,0.01870642816384251,0.006964516089016796,0.03304636911702682,0.01870642816384251,0.006964516089016796,0.03860696117051895,0.03860696117051895
1750407007.5717177,3.782070827484131,-0.8480800986289978,0.6733838418126106,0.03256626009360072,0.016428623390479884,0.008698531729673368,0.03256626009360072,0.016428623390479884,0.008698531729673368,0.03749833885977361,0.03749833885977361
1750407007.5768087,3.7822150707244875,-0.8479871153831482,0.6734202155470848,0.032226701446525965,0.019030116196348115,0.006882855110267963,0.032226701446525965,0.019030116196348115,0.006882855110267963,0.038053637185412006,0.038053637185412006
1750407007.5817742,3.78237099647522,-0.8478895425796509,0.6734499433636665,0.029848269321953533,0.01894855381697487,0.0065730203888098625,0.029848269321953533,0.01894855381697487,0.0065730203888098625,0.03596069340686266,0.03596069340686266
1750407007.5865355,3.7824193954467775,-0.8477239608764648,0.6735179299116134,0.021006446552442583,0.02705468539353384,0.010045928622202613,0.021006446552442583,0.02705468539353384,0.010045928622202613,0.035695202484172996,0.035695202484172996
1750407007.5917106,3.7825889110565187,-0.8476088047027588,0.6735457950830459,0.021931087436414243,0.028253671177656203,0.009646589164027258,0.021931087436414243,0.028253671177656203,0.009646589164027258,0.037044557139454315,0.037044557139454315
1750407007.5967672,3.7827648639678957,-0.8475083708763123,0.6735671186447143,0.03376441803565187,0.02107072119305604,0.004807468251194221,0.03376441803565187,0.02107072119305604,0.004807468251194221,0.04008893822325548,0.04008893822325548
1750407007.6018267,3.782927942276001,-0.8473703861236572,0.6735893362760543,0.03351402309686542,0.023568230025925053,0.004304148008484563,0.03351402309686542,0.023568230025925053,0.004304148008484563,0.04119680692445818,0.04119680692445818
1750407007.6068347,3.783197593688965,-0.847274899482727,0.6736033880710601,0.042982996258229524,0.023190688201581964,0.0036026381850044996,0.042982996258229524,0.023190688201581964,0.0036026381850044996,0.04897269635715414,0.04897269635715414
1750407007.6117954,3.7833530426025392,-0.8471693396568298,0.6736430996656417,0.042643260308045536,0.020167655218597532,0.005393188558308619,0.042643260308045536,0.020167655218597532,0.005393188558308619,0.04747913699238253,0.04747913699238253
1750407007.6165876,3.7835697650909426,-0.8470274806022644,0.6736613461375236,0.03815972816388393,0.025368518835407142,0.005942595399320409,0.03815972816388393,0.025368518835407142,0.005942595399320409,0.04620650432053855,0.04620650432053855
1750407007.6216605,3.7837547779083254,-0.846881628036499,0.6736931601166725,0.04072310704014308,0.029164753365396236,0.0050745281194866714,0.04072310704014308,0.029164753365396236,0.0050745281194866714,0.05034585505781784,0.05034585505781784
1750407007.626827,3.783899259567261,-0.8467652201652527,0.6737013855576515,0.032179197615665824,0.025612964817100146,0.003910342980883414,0.032179197615665824,0.025612964817100146,0.003910342980883414,0.041313623759460114,0.041313623759460114
1750407007.6317751,3.783667278289795,-0.8473325967788696,0.673783297240734,-0.00865076371864982,-0.04458561191778239,0.008911524137280784,-0.00865076371864982,-0.04458561191778239,0.008911524137280784,0.04628312614169818,0.04628312614169818
1750407007.6366565,3.7838396549224855,-0.8471536040306091,0.6738539510965347,-0.0060638401086640144,-0.03951198214805472,0.01552115673813913,-0.0060638401086640144,-0.03951198214805472,0.01552115673813913,0.04288208479798433,0.04288208479798433
1750407007.6416242,3.7840740203857424,-0.8470128178596497,0.6738704839348792,0.041297506656983785,0.03246792544178165,0.008852275478092472,0.041297506656983785,0.03246792544178165,0.008852275478092472,0.0532730046056795,0.0532730046056795
1750407007.6466112,3.7841960906982424,-0.846864640712738,0.673890525996685,0.035805810360932146,0.029027854285919575,0.003674137187746988,0.035805810360932146,0.029027854285919575,0.003674137187746988,0.046240368338952495,0.046240368338952495
