pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.72802,-0.992531,-1.86163,-1.15018,1.96795,1.07937,-0.93215,1.72802,-0.992531,-1.86163,-1.15018,1.96795,1.07937,-0.93215,1.78089,-1.07164,-1.81822,-1.11989,1.93718,1.11681,-0.916303,2.39541e-05,0,-1.1977e-05,-1.19989e-05,0,-3.5953e-05,-5.99071e-05,2.39541e-05,0,-1.1977e-05,-1.19989e-05,0,-3.5953e-05,-5.99071e-05,0.533882,-0.455929,0.690981,0.572903,0.179172,0.151761,0.78527,1.72087e-05,1.27457e-05,-9.01886e-06,1.92469e-05,1.2791e-05,-1.00635e-05,2.96788,-0.525762,0.130217,-3.64223,0.118756,5.05875,-3.64223,0.0944804,5.05875,-0.528749,0.791051,-0.434102,-0.302814,0.307654,-0.374366,-0.158468,1
1.72543,-0.991111,-1.86722,-1.14437,1.96943,1.08269,-0.942174,1.72543,-0.991111,-1.86722,-1.14437,1.96943,1.08269,-0.942174,1.78089,-1.07164,-1.81822,-1.11989,1.93718,1.11681,-0.916303,-2.39541e-05,0,4.793e-05,5.99071e-05,-1.91633e-05,0,-2.39759e-05,-2.39541e-05,0,4.793e-05,5.99071e-05,-1.91633e-05,0,-2.39759e-05,0.533882,-0.455929,0.690981,0.572903,0.179172,0.151761,0.785269,-2.19563e-05,-2.26011e-05,3.09558e-05,-2.45962e-05,-2.29602e-05,3.23199e-05,2.93255,-0.524173,0.181889,-3.53327,0.158894,5.16716,-3.53327,0.102999,5.16716,-0.55463,0.805253,-0.489954,-0.24472,0.322512,-0.341126,-0.258707,1
1.72034,-0.990686,-1.86859,-1.1383,1.97594,1.07925,-0.950189,1.72034,-0.990686,-1.86859,-1.1383,1.97594,1.07925,-0.950189,1.78089,-1.07159,-1.81828,-1.12003,1.93718,1.1168,-0.916303,0.0017976,0.00581221,-0.017185,-0.0297082,-0.000153411,-0.000575226,-2.39759e-05,0.0017976,0.00581221,-0.017185,-0.0297082,-0.000153411,-0.000575226,-2.39759e-05,0.533907,-0.455876,0.690951,0.572865,0.179198,0.151813,0.785282,0.00597161,0.0100419,-0.0100158,0.00714796,0.0106279,-0.0106397,2.89746,-0.522285,0.233362,-3.50962,0.188816,5.14731,-3.50962,0.115883,5.14731,-0.605522,0.809064,-0.503096,-0.182758,0.387562,-0.375548,-0.338859,1
1.72282,-0.990548,-1.86645,-1.15809,1.987,1.07535,-0.943866,1.72282,-0.990548,-1.86645,-1.15809,1.987,1.07535,-0.943866,1.78108,-1.07139,-1.81978,-1.12131,1.9381,1.1158,-0.917003,0.0229253,0.0266883,-0.223009,-0.186698,0.162905,-0.175912,-0.116472,0.0229253,0.0266883,-0.223009,-0.186698,0.162905,-0.175912,-0.116472,0.534429,-0.455716,0.690135,0.572715,0.180373,0.152298,0.785028,0.0614284,0.0194249,-0.115236,0.0777762,0.0134757,-0.123438,2.86286,-0.520291,0.283687,-3.45957,0.199437,5.03255,-3.45957,0.134044,5.03255,-0.582534,0.808452,-0.466707,-0.367838,0.489063,-0.404519,-0.268626,1
1.73118,-0.988848,-1.85124,-1.16884,1.99945,1.06477,-0.927457,1.73118,-0.988848,-1.85124,-1.16884,1.99945,1.06477,-0.927457,1.7811,-1.07015,-1.8239,-1.12433,1.94335,1.11133,-0.919073,-0.0181317,0.170508,-0.462413,-0.33023,0.625447,-0.498532,-0.242615,-0.0181317,0.170508,-0.462413,-0.33023,0.625447,-0.498532,-0.242615,0.535624,-0.455983,0.688345,0.572577,0.184527,0.152731,0.784078,0.084433,-0.0160081,-0.16398,0.117947,-0.0392114,-0.180817,2.82838,-0.51846,0.332983,-3.4482,0.183111,4.92951,-3.4482,0.152089,4.92951,-0.499151,0.81303,-0.273405,-0.445079,0.561016,-0.465523,-0.083836,1
1.73602,-0.984999,-1.84684,-1.17634,2.00911,1.05161,-0.916249,1.73602,-0.984999,-1.84684,-1.17634,2.00911,1.05161,-0.916249,1.77994,-1.0672,-1.83074,-1.12841,1.9509,1.10575,-0.923386,-0.1492,0.331632,-0.758069,-0.423729,0.788927,-0.576212,-0.494482,-0.1492,0.331632,-0.758069,-0.423729,0.788927,-0.576212,-0.494482,0.536592,-0.45685,0.686185,0.573742,0.189913,0.153831,0.781722,0.0414711,-0.0810843,-0.205851,0.0869936,-0.108242,-0.229631,2.79389,-0.516842,0.38144,-3.44899,0.161755,4.84574,-3.44899,0.174324,4.84574,-0.439255,0.821966,-0.160999,-0.479277,0.58213,-0.541447,0.0713659,1
1.73435,-0.98039,-1.86096,-1.18201,2.01806,1.04287,-0.918884,1.73435,-0.98039,-1.86096,-1.18201,2.01806,1.04287,-0.918884,1.77791,-1.06298,-1.8396,-1.13289,1.9594,1.0995,-0.92957,-0.20423,0.449039,-0.916736,-0.476949,0.866909,-0.645887,-0.637151,-0.20423,0.449039,-0.916736,-0.476949,0.866909,-0.645887,-0.637151,0.537311,-0.458217,0.683808,0.576151,0.195958,0.155706,0.778078,0.0235776,-0.101273,-0.215472,0.0761391,-0.129484,-0.244045,2.75873,-0.515337,0.428442,-3.5161,0.150561,4.70018,-3.5161,0.177733,4.70018,-0.435639,0.82593,-0.213611,-0.491253,0.58659,-0.566296,0.106863,1
1.73219,-0.975185,-1.87668,-1.18475,2.02701,1.03806,-0.936302,1.73219,-0.975185,-1.87668,-1.18475,2.02701,1.03806,-0.936302,1.77609,-1.05777,-1.84866,-1.13877,1.96868,1.09227,-0.934567,-0.189346,0.548302,-0.875547,-0.616275,0.949129,-0.752281,-0.419187,-0.189346,0.548302,-0.875547,-0.616275,0.949129,-0.752281,-0.419187,0.538364,-0.45888,0.681458,0.577531,0.202615,0.157864,0.774909,0.0477717,-0.0244771,-0.188531,0.103497,-0.0519701,-0.220059,2.72402,-0.513589,0.474057,-3.47114,0.174773,4.56147,-3.47114,0.175356,4.56147,-0.439004,0.82586,-0.280203,-0.459817,0.583267,-0.542127,-0.0173556,1
1.72083,-0.969874,-1.89303,-1.17859,2.03583,1.03513,-0.95382,1.72083,-0.969874,-1.89303,-1.17859,2.03583,1.03513,-0.95382,1.77321,-1.05218,-1.85553,-1.14632,1.97887,1.08361,-0.935939,-0.325943,0.544876,-0.623423,-0.808895,1.04006,-0.905491,-0.0420297,-0.325943,0.544876,-0.623423,-0.808895,1.04006,-0.905491,-0.0420297,0.539165,-0.459189,0.679558,0.576898,0.209948,0.159137,0.773166,0.0161822,0.00321764,-0.161436,0.0716334,-0.0304472,-0.194012,2.6895,-0.511717,0.518952,-3.45178,0.187182,4.4895,-3.45178,0.172256,4.4895,-0.523808,0.823064,-0.375038,-0.322649,0.569634,-0.484733,-0.178806,1
1.71729,-0.9659,-1.89912,-1.17569,2.04536,1.03607,-0.962503,1.71729,-0.9659,-1.89912,-1.17569,2.04536,1.03607,-0.962503,1.76908,-1.0472,-1.85978,-1.1554,1.98962,1.07336,-0.934294,-0.44133,0.481958,-0.374696,-0.931605,1.08896,-1.05801,0.211275,-0.44133,0.481958,-0.374696,-0.931605,1.08896,-1.05801,0.211275,0.5397,-0.459477,0.677713,0.574442,0.218147,0.159275,0.772696,-0.00944852,0.00638466,-0.153302,0.0455588,-0.0341085,-0.187012,2.65498,-0.509904,0.563241,-3.45161,0.181276,4.42897,-3.45161,0.171066,4.42896,-0.517862,0.813043,-0.393414,-0.202867,0.557366,-0.372817,-0.282097,1
