timestamp,body_id,pos_opt_x,pos_opt_y,pos_opt_z,pos_world_x,pos_world_y,pos_world_z,vel_x,vel_y,vel_z,qx,qy,qz,qw
3499661220.630290,1,0.699890,0.522587,-1.400106,2.183106,-0.699890,1.097587,0.126616,0.074375,-0.256832,-0.937706,-0.302323,-0.056735,-0.161520
3499661220.680314,1,0.686300,0.539580,-1.397875,2.180875,-0.686300,1.114580,0.052746,0.228437,0.125905,-0.446296,0.373518,0.460489,0.670264
3499661220.714980,1,0.697557,0.523734,-1.395681,2.178681,-0.697557,1.098734,-0.294995,0.155532,0.076453,0.012637,-0.151950,0.933055,0.325822
3499661220.733429,1,0.697552,0.523736,-1.395661,2.178661,-0.697552,1.098736,-0.147605,-0.750144,-1.056254,0.012163,-0.151643,0.933285,0.325323
3499661220.854075,1,0.690444,0.533743,-1.396127,2.179127,-0.690444,1.108743,0.029715,0.474223,0.667254,-0.474488,-0.213356,0.629255,0.577390
3499661221.131433,1,0.676098,0.531988,-1.392746,2.175746,-0.676098,1.106988,-0.615096,2.265437,-0.892735,-0.515181,-0.005895,0.579779,0.631197
3499661221.273794,1,0.697710,0.523757,-1.395643,2.178643,-0.697710,1.098757,0.193151,-1.440787,-0.548677,0.014058,-0.150677,0.933993,0.323662
3499661221.456491,1,0.681713,0.529416,-1.397579,2.180579,-0.681713,1.104416,-0.034515,1.603913,-0.121637,-0.622567,0.122494,0.520744,0.571167
3499661221.718675,1,0.699404,0.533252,-1.396731,2.179731,-0.699404,1.108252,-0.329630,0.681214,-0.784334,-0.253334,-0.433132,0.203748,0.840658
3499661221.832439,1,0.697933,0.523974,-1.395557,2.178557,-0.697933,1.098974,-0.168268,0.182486,-0.148380,0.015832,-0.147498,0.936850,0.316712
3499661221.892965,1,0.684713,0.543863,-1.402829,2.185829,-0.684713,1.118863,0.484745,0.881298,1.325929,-0.316135,-0.131332,0.420226,0.840370
3499661221.999126,1,0.698818,0.527604,-1.394757,2.177757,-0.698818,1.102604,-0.390697,0.938650,0.664977,-0.210576,-0.455546,0.108314,0.858140
3499661222.207849,1,0.699438,0.526240,-1.397976,2.180976,-0.699438,1.101240,0.288622,0.167950,-0.631694,-0.168169,-0.490245,0.164551,0.839227
3499661222.306081,1,0.697704,0.523782,-1.395610,2.178610,-0.697704,1.098782,0.136264,0.271579,-0.793449,0.013537,-0.150526,0.935302,0.319952
3499661222.340605,1,0.682393,0.548472,-1.400927,2.183927,-0.682393,1.123472,0.318527,1.210050,1.355318,-0.460862,0.093474,0.459729,0.753338
3499661223.090533,1,0.697926,0.523919,-1.395552,2.178552,-0.697926,1.098919,0.187103,0.260727,-0.798913,0.015901,-0.147550,0.936536,0.317610
3499661223.362758,1,0.697721,0.523823,-1.395625,2.178625,-0.697721,1.098823,0.004848,0.013725,-0.006378,0.014591,-0.149480,0.933986,0.324212
3499661223.380010,1,0.697744,0.523827,-1.395602,2.178602,-0.697744,1.098827,-0.168252,0.182990,-0.151316,0.014848,-0.148459,0.934237,0.323946
3499661223.398183,1,0.697862,0.523934,-1.395557,2.178557,-0.697862,1.098934,-0.306606,0.235033,-1.083028,0.015277,-0.147645,0.936090,0.318910
3499661223.430769,1,0.685618,0.538500,-1.400258,2.183258,-0.685618,1.113500,0.308847,0.806848,0.978442,-0.602623,0.083516,0.486463,0.627077
3499661223.805945,1,0.680124,0.534095,-1.397934,2.180934,-0.680124,1.109095,-1.354663,1.591055,0.355303,-0.527265,-0.136027,0.359089,0.757987
3499661223.987595,1,0.687013,0.540979,-1.403752,2.186752,-0.687013,1.115979,0.234493,0.979412,1.228066,-0.371858,0.003719,0.604967,0.704076
3499661224.085347,1,0.697422,0.523571,-1.395780,2.178780,-0.697422,1.098571,-0.393168,0.813313,-1.430456,0.011156,-0.154314,0.930335,0.332475
3499661224.148973,1,0.679444,0.535576,-1.397132,2.180132,-0.679444,1.110576,-0.441353,0.504593,-0.360258,-0.481690,-0.094457,0.370245,0.788651
3499661224.488377,1,0.684681,0.539992,-1.400562,2.183562,-0.684681,1.114992,-1.185528,1.304730,0.766253,-0.354156,-0.145456,0.420280,0.822667
3499661225.020693,1,0.697648,0.523719,-1.395680,2.178680,-0.697648,1.098719,-0.203411,0.374134,0.053350,0.013305,-0.150824,0.932184,0.328797
3499661225.109257,1,0.688214,0.538025,-1.402033,2.185033,-0.688214,1.113025,0.423543,0.628932,0.953742,-0.688134,0.103482,0.137006,0.704976
3499661225.142358,1,0.684953,0.534316,-1.396410,2.179410,-0.684953,1.109316,-0.094628,1.038941,0.553457,-0.669077,0.022349,0.537876,0.512373
3499661225.326292,1,0.675524,0.531770,-1.396501,2.179501,-0.675524,1.106770,-0.368810,0.846001,-0.417042,-0.526833,0.057778,0.605136,0.594070
3499661225.423540,1,0.699253,0.527272,-1.396820,2.179820,-0.699253,1.102272,0.021219,-1.581895,-0.299887,-0.191212,-0.494487,0.077650,0.844329
3499661225.701057,1,0.699864,0.523452,-1.404356,2.187356,-0.699864,1.098452,0.175492,0.650402,-1.438908,-0.920301,-0.325349,-0.117042,-0.183018
3499661225.833635,1,0.698404,0.523696,-1.396408,2.179408,-0.698404,1.098696,0.496817,0.220998,-0.369104,-0.936529,-0.312217,-0.000307,-0.159478
3499661226.131287,1,0.697708,0.523772,-1.395661,2.178661,-0.697708,1.098772,-0.054900,0.401123,-0.474246,0.013891,-0.150525,0.933803,0.324285
3499661226.165526,1,0.697486,0.523598,-1.395791,2.178791,-0.697486,1.098598,-0.393351,0.807937,-1.428151,0.011872,-0.153691,0.931170,0.330394
3499661226.382531,1,0.689133,0.541560,-1.402459,2.185459,-0.689133,1.116560,0.444555,0.556902,1.197441,-0.602766,0.179023,0.472751,0.617357
3499661226.418931,1,0.682695,0.530672,-1.395734,2.178734,-0.682695,1.105672,-0.208394,1.499804,0.056533,-0.639720,-0.298875,0.447666,0.548661
3499661226.454159,1,0.699250,0.525978,-1.393701,2.176701,-0.699250,1.100978,-0.534256,0.694338,-1.271955,-0.215435,-0.440244,0.155003,0.857757
3499661226.706875,1,0.691794,0.544646,-1.399305,2.182305,-0.691794,1.119646,0.095065,0.590328,1.229994,-0.693069,0.113052,0.161513,0.693389
3499661226.789340,1,0.689592,0.536132,-1.395767,2.178767,-0.689592,1.111132,-0.154599,0.783471,1.001092,-0.722282,0.038872,0.400948,0.562173
3499661227.115443,1,0.680407,0.537936,-1.396699,2.179699,-0.680407,1.112936,0.521382,1.422751,0.574791,-0.570343,-0.099603,0.277525,0.766660
3499661227.604974,1,0.687389,0.539837,-1.400104,2.183104,-0.687389,1.114837,0.024684,0.972354,1.201820,-0.580340,0.093253,0.285332,0.757030
3499661227.641579,1,0.684845,0.536457,-1.398756,2.181756,-0.684845,1.111457,0.144855,1.262037,0.366044,-0.545405,0.054096,0.439658,0.711553
3499661227.692781,1,0.699768,0.529502,-1.393672,2.176672,-0.699768,1.104502,-0.428772,-0.825286,-0.688974,-0.185200,-0.466599,-0.009331,0.864812
3499661227.905468,1,0.697751,0.524818,-1.394032,2.177032,-0.697751,1.099818,0.023985,0.134456,-0.312245,-0.032699,-0.147113,0.913608,0.377635
3499661228.077925,1,0.699975,0.522836,-1.404767,2.187767,-0.699975,1.097836,0.449554,0.041207,-0.210603,-0.913184,-0.351282,-0.087041,-0.187403
3499661228.399269,1,0.685049,0.544515,-1.402535,2.185535,-0.685049,1.119515,0.916513,1.140233,1.017177,-0.318207,-0.140019,0.408242,0.844084
3499661228.523529,1,0.699827,0.522459,-1.399744,2.182744,-0.699827,1.097459,0.459202,0.136371,-0.896160,-0.914590,-0.351165,-0.073275,-0.186654
3499661228.871900,1,0.699226,0.525369,-1.393718,2.176718,-0.699226,1.100369,-0.531936,0.692546,-1.309454,-0.224059,-0.473149,0.174576,0.833937
3499661229.072737,1,0.689782,0.536211,-1.395507,2.178507,-0.689782,1.111211,-1.520101,0.958780,0.512787,-0.672933,0.084550,0.455342,0.576781
3499661229.518437,1,0.699465,0.526653,-1.397745,2.180745,-0.699465,1.101653,-0.110006,0.169631,0.349092,-0.183332,-0.444553,0.092725,0.871874
3499661229.821687,1,0.683665,0.534021,-1.401924,2.184924,-0.683665,1.109021,-1.094254,1.364330,0.369958,-0.708913,0.016539,0.243226,0.661823
3499661229.869362,1,0.699825,0.535098,-1.390930,2.173930,-0.699825,1.110098,-0.631237,0.126771,0.867101,-0.354682,-0.773944,-0.031272,-0.523673
3499661230.172785,1,0.689559,0.529221,-1.401549,2.184549,-0.689559,1.104221,0.256658,0.976717,0.220124,-0.546702,-0.229322,0.608490,0.527512
3499661230.382525,1,0.698367,0.527883,-1.392921,2.175921,-0.698367,1.102883,-0.575217,-0.587181,-0.089176,-0.205656,-0.442779,0.095906,0.867441
3499661230.691637,1,0.697423,0.525776,-1.404515,2.187515,-0.697423,1.100776,0.533549,0.423539,-0.350134,-0.068370,-0.489628,0.860448,0.123366
3499661230.758217,1,0.689623,0.540692,-1.397516,2.180516,-0.689623,1.115692,-0.149012,1.095033,0.549567,-0.683641,-0.121237,0.158593,0.701987
3499661230.837448,1,0.699758,0.523367,-1.403780,2.186780,-0.699758,1.098367,0.438746,0.301135,-0.511201,-0.918795,-0.328816,-0.116237,-0.184892
3499661230.853942,1,0.679311,0.537371,-1.394155,2.177155,-0.679311,1.112371,-0.690675,1.207491,0.773029,-0.508957,0.059596,0.507035,0.693056
3499661230.914973,1,0.688731,0.535692,-1.395331,2.178331,-0.688731,1.110692,-0.563280,0.735140,0.821694,-0.692341,0.045536,0.466427,0.548667
3499661231.074584,1,0.699986,0.522930,-1.396878,2.179878,-0.699986,1.097930,0.103148,-0.750307,-0.850832,-0.916102,-0.339044,-0.091591,-0.193435
3499661231.771892,1,0.697660,0.523700,-1.395660,2.178660,-0.697660,1.098700,0.450166,0.273987,-0.373721,0.013743,-0.149946,0.932127,0.329342
3499661232.418916,1,0.697469,0.523575,-1.395784,2.178784,-0.697469,1.098575,-0.092157,0.264533,0.057157,0.011420,-0.154228,0.930849,0.331064
3499661232.522660,1,0.688268,0.532604,-1.400028,2.183028,-0.688268,1.107604,-0.036716,0.856054,0.712069,-0.614956,0.010315,0.590803,0.522183
3499661232.558878,1,0.697466,0.523591,-1.395797,2.178797,-0.697466,1.098591,-0.392628,0.810158,-1.429053,0.011791,-0.154126,0.930959,0.330788
3499661232.629291,1,0.697669,0.523714,-1.395668,2.178668,-0.697669,1.098714,-0.290696,-0.626715,-0.592661,0.013506,-0.151271,0.933313,0.325362
3499661233.117863,1,0.697689,0.523818,-1.395576,2.178576,-0.697689,1.098818,-0.066670,0.403837,-0.481514,0.013615,-0.149290,0.934109,0.323988
3499661233.231601,1,0.690422,0.541123,-1.399861,2.182861,-0.690422,1.116123,0.285697,0.484498,1.153668,-0.671229,0.033571,0.284390,0.683701
3499661233.884108,1,0.684504,0.540582,-1.401922,2.184922,-0.684504,1.115582,0.043567,1.080823,1.258969,-0.416989,-0.050189,0.444419,0.791260
3499661234.041900,1,0.686038,0.547394,-1.394472,2.177472,-0.686038,1.122394,-1.588504,1.208735,1.244807,-0.501584,0.380512,0.359181,0.688922
3499661234.059216,1,0.688272,0.547827,-1.400077,2.183077,-0.688272,1.122827,0.223207,1.009774,1.153378,-0.415795,0.415966,0.099299,0.802637
3499661234.814257,1,0.697803,0.523890,-1.395533,2.178533,-0.697803,1.098890,-0.250196,0.474171,0.043654,0.014674,-0.147744,0.936022,0.319092
3499661234.831524,1,0.697588,0.523693,-1.395738,2.178738,-0.697588,1.098693,-0.162617,0.331223,0.148729,0.013052,-0.152505,0.933315,0.324800
3499661234.847445,1,0.697951,0.523965,-1.395537,2.178537,-0.697951,1.098965,-0.582814,0.887930,-1.238934,0.016062,-0.146756,0.936928,0.316813
3499661235.046721,1,0.698310,0.525780,-1.394078,2.177078,-0.698310,1.100780,-0.110650,-0.048149,0.139165,-0.033770,-0.153556,0.920191,0.358509
3499661235.422092,1,0.691230,0.538692,-1.406371,2.189371,-0.691230,1.113692,0.439223,0.664413,0.942854,-0.745095,0.053498,0.037790,0.663734
3499661235.886152,1,0.697885,0.523889,-1.395622,2.178622,-0.697885,1.098889,-0.165836,0.177658,-0.147470,0.015542,-0.148067,0.936168,0.318472
3499661236.305509,1,0.697726,0.523762,-1.395697,2.178697,-0.697726,1.098762,0.026600,0.245984,-0.602122,0.013979,-0.151260,0.935028,0.320386
3499661236.323147,1,0.697764,0.523853,-1.395545,2.178545,-0.697764,1.098853,-0.370868,0.286361,0.100589,0.014921,-0.147678,0.934474,0.323614
3499661236.461183,1,0.683285,0.539039,-1.398715,2.181715,-0.683285,1.114039,0.211374,0.965246,1.012373,-0.357468,0.060713,0.568335,0.738597
3499661236.771108,1,0.689990,0.543544,-1.400045,2.183045,-0.689990,1.118544,0.088652,-0.446959,0.300352,-0.695904,0.249019,0.363896,0.566821
3499661236.989817,1,0.685957,0.537127,-1.399923,2.182923,-0.685957,1.112127,0.281437,1.000055,0.272139,-0.564022,0.037286,0.412075,0.714621
3499661237.255433,1,0.686132,0.535146,-1.403045,2.186045,-0.686132,1.110146,0.955939,1.044877,0.413362,-0.652525,-0.061201,0.446132,0.609452
3499661237.308306,1,0.699471,0.523460,-1.396503,2.179503,-0.699471,1.098460,-0.378474,0.150136,-0.439831,-0.921847,-0.339836,-0.015787,-0.185635
3499661237.588038,1,0.697616,0.523662,-1.395680,2.178680,-0.697616,1.098662,-0.259701,0.258823,0.066241,0.012799,-0.151214,0.931736,0.329908
3499661237.606288,1,0.697782,0.523810,-1.395654,2.178654,-0.697782,1.098810,-0.400201,0.790620,-1.415368,0.014505,-0.149393,0.934080,0.323985
3499661238.121225,1,0.699428,0.526940,-1.396548,2.179548,-0.699428,1.101940,0.181039,0.171697,-0.633077,-0.196951,-0.488070,0.091755,0.845328
3499661238.312258,1,0.687168,0.526902,-1.403498,2.186498,-0.687168,1.101902,0.463327,0.817323,-0.002484,-0.590342,-0.177564,0.588993,0.522546
3499661238.347792,1,0.692205,0.535440,-1.408318,2.191318,-0.692205,1.110440,0.442712,1.157176,-0.636331,-0.780263,0.045205,0.009907,0.623738
3499661238.409706,1,0.697801,0.523849,-1.395640,2.178640,-0.697801,1.098849,0.453925,0.265872,-0.375859,0.015264,-0.149848,0.935330,0.320110
3499661238.533074,1,0.697571,0.523689,-1.395733,2.178733,-0.697571,1.098689,-0.517678,-0.693544,-0.214251,0.013174,-0.152494,0.933003,0.325695
3499661238.636057,1,0.689063,0.532173,-1.400243,2.183243,-0.689063,1.107173,0.306853,0.582524,0.554979,-0.779845,-0.201519,0.273857,0.525580
3499661238.795455,1,0.688973,0.520345,-1.401839,2.184839,-0.688973,1.095345,0.106414,0.006028,-0.788534,-0.301809,-0.558504,0.772265,0.024310
3499661238.889257,1,0.685236,0.539974,-1.398534,2.181534,-0.685236,1.114974,-0.220323,0.249147,1.308576,-0.500853,0.153562,0.322342,0.788454
3499661239.273085,1,0.694581,0.538087,-1.396534,2.179534,-0.694581,1.113087,-1.446271,0.633220,0.622773,-0.460524,0.358788,0.320460,0.745985
3499661239.308701,1,0.687730,0.535950,-1.404997,2.187997,-0.687730,1.110950,1.083390,0.948087,0.459278,-0.701322,-0.047875,0.238123,0.670188
3499661239.646359,1,0.687232,0.544899,-1.401393,2.184393,-0.687232,1.119899,0.382447,0.900837,0.796247,-0.323075,-0.132722,0.413285,0.840954
3499661239.677483,1,0.685727,0.544534,-1.389715,2.172715,-0.685727,1.119534,-0.438595,1.201844,0.903217,-0.464600,0.072077,0.460844,0.752712
3499661240.129529,1,0.691031,0.543660,-1.397717,2.180717,-0.691031,1.118660,-0.230002,0.748134,1.426093,-0.449371,0.305622,0.187432,0.818248
3499661240.504817,1,0.699953,0.533975,-1.394331,2.177331,-0.699953,1.108975,-0.061075,0.326784,0.040321,-0.109279,-0.449817,-0.333892,0.821121
3499661240.687852,1,0.688705,0.537963,-1.399878,2.182878,-0.688705,1.112963,0.349196,1.505876,1.553432,-0.620931,0.175404,0.274649,0.712914
3499661240.714361,1,0.674593,0.534484,-1.400505,2.183505,-0.674593,1.109484,0.418997,1.855342,-0.297948,-0.447198,-0.189314,0.495861,0.719928
3499661240.753484,1,0.697964,0.521627,-1.400083,2.183083,-0.697964,1.096627,0.748277,0.284771,-0.514714,-0.480222,-0.305093,0.738459,0.361917
3499661240.993988,1,0.691098,0.542703,-1.399074,2.182074,-0.691098,1.117703,-0.178043,1.234841,-0.158385,-0.754693,0.209781,0.397528,0.477914
3499661241.074831,1,0.697792,0.523893,-1.395558,2.178558,-0.697792,1.098893,-0.152000,0.171892,0.037066,0.014755,-0.147975,0.935556,0.320345
3499661241.092737,1,0.697603,0.523627,-1.395771,2.178771,-0.697603,1.098627,-0.145419,0.199425,-0.162967,0.012595,-0.152883,0.932976,0.325613
3499661241.153889,1,0.697846,0.523909,-1.395561,2.178561,-0.697846,1.098909,0.000191,-0.003576,0.001049,0.015520,-0.147776,0.936277,0.318286
3499661241.203821,1,0.697526,0.523649,-1.395806,2.178806,-0.697526,1.098649,0.002329,0.005110,0.001470,0.011800,-0.152244,0.931410,0.330389
3499661241.248755,1,0.697089,0.524728,-1.393909,2.176909,-0.697089,1.099728,-0.311748,0.611305,-0.372736,-0.035284,-0.147019,0.914052,0.376365
3499661241.413819,1,0.699198,0.527737,-1.396997,2.179997,-0.699198,1.102737,0.079409,-0.111453,0.272532,-0.168134,-0.423858,0.072760,0.887007
3499661241.807489,1,0.699936,0.528624,-1.395630,2.178630,-0.699936,1.103624,0.185871,0.131941,-0.484296,-0.171185,-0.476003,0.018326,0.862428
3499661242.077258,1,0.699844,0.527795,-1.397331,2.180331,-0.699844,1.102795,-0.058460,0.305835,0.207082,-0.173794,-0.507567,0.016408,0.843743
3499661242.111817,1,0.699811,0.527783,-1.390814,2.173814,-0.699811,1.102783,-0.557931,0.191454,0.368659,-0.234517,-0.469443,0.043808,0.850121
3499661242.391566,1,0.698062,0.526179,-1.397744,2.180744,-0.698062,1.101179,-0.263453,0.771296,-1.256426,-0.218957,-0.464601,0.073666,0.854855
3499661242.409479,1,0.698804,0.530676,-1.397955,2.180955,-0.698804,1.105676,-0.118534,0.138632,-0.274579,-0.155781,-0.478123,-0.039140,0.863480
3499661242.426596,1,0.687373,0.535602,-1.395132,2.178132,-0.687373,1.110602,-1.538738,1.113733,0.466581,-0.704780,-0.022468,0.403214,0.583266
3499661242.479640,1,0.697686,0.523846,-1.395548,2.178548,-0.697686,1.098846,0.027760,-0.687591,-0.783690,0.013924,-0.148236,0.934313,0.323870
3499661242.498178,1,0.697469,0.523590,-1.395796,2.178796,-0.697469,1.098590,-0.402403,0.803832,-1.427571,0.011719,-0.154077,0.930932,0.330890
3499661242.515308,1,0.697644,0.523789,-1.395539,2.178539,-0.697644,1.098789,-1.520284,0.432110,-0.325545,0.013602,-0.148809,0.933832,0.325005
3499661242.550207,1,0.697728,0.523837,-1.395600,2.178600,-0.697728,1.098837,0.003457,-0.002762,-0.000652,0.014402,-0.149060,0.934051,0.324225
3499661242.568670,1,0.697741,0.523809,-1.395620,2.178620,-0.697741,1.098809,-0.011722,-0.018179,0.014607,0.014483,-0.149056,0.934288,0.323541
3499661242.585280,1,0.697713,0.523732,-1.395606,2.178606,-0.697713,1.098732,0.004458,-0.004598,-0.003763,0.013909,-0.149025,0.933935,0.324598
3499661242.602872,1,0.697739,0.523737,-1.395705,2.178705,-0.697739,1.098737,0.007017,-0.000719,-0.006668,0.014622,-0.150396,0.932725,0.327403
3499661242.619861,1,0.697618,0.523800,-1.395733,2.178733,-0.697618,1.098800,0.007558,0.008221,-0.000612,0.013389,-0.150968,0.933506,0.324956
3499661242.853858,1,0.681577,0.531914,-1.394629,2.177629,-0.681577,1.106914,-0.071772,1.077433,0.545164,-0.555614,-0.002909,0.668021,0.495008
3499661243.020107,1,0.686759,0.549302,-1.401305,2.184305,-0.686759,1.124302,0.445064,-0.345480,1.159195,-0.406384,0.370995,0.361788,0.752545
3499661243.213172,1,0.699303,0.527813,-1.395185,2.178185,-0.699303,1.102813,-0.407982,-0.836225,-1.432598,-0.194249,-0.467984,0.075743,0.858791
3499661243.387238,1,0.699676,0.527446,-1.394309,2.177309,-0.699676,1.102446,-0.058397,-0.024875,-0.024446,-0.189581,-0.472307,0.100456,0.854924
3499661243.596871,1,0.697741,0.523792,-1.395584,2.178584,-0.697741,1.098792,0.085020,0.129016,-0.243628,0.015016,-0.149417,0.933927,0.324390
3499661243.817147,1,0.689780,0.536326,-1.396613,2.179613,-0.689780,1.111326,-1.446835,0.959261,0.507236,-0.720241,0.045010,0.373497,0.582862
3499661244.076335,1,0.683385,0.540663,-1.398745,2.181745,-0.683385,1.115663,-0.240533,1.815605,-0.338991,-0.467910,0.107579,0.368875,0.795876
3499661244.226228,1,0.697484,0.523552,-1.395779,2.178779,-0.697484,1.098552,-0.197752,-0.939949,-1.140761,0.011618,-0.153813,0.931146,0.330413
3499661244.244023,1,0.697768,0.523831,-1.395580,2.178580,-0.697768,1.098831,0.443435,0.263127,-0.363199,0.014731,-0.148834,0.934723,0.322373
3499661244.259843,1,0.689328,0.539755,-1.401147,2.184147,-0.689328,1.114755,0.224034,0.874496,1.174092,-0.632242,0.151427,0.444049,0.616571
3499661244.638263,1,0.697438,0.523558,-1.395815,2.178815,-0.697438,1.098558,-0.878986,0.768558,-1.163038,0.011733,-0.154837,0.930405,0.332016
3499661244.655321,1,0.697801,0.523848,-1.395560,2.178560,-0.697801,1.098848,-0.077351,0.378124,-0.448024,0.015168,-0.147902,0.934670,0.322935
3499661244.672235,1,0.697693,0.523819,-1.395619,2.178619,-0.697693,1.098819,0.457454,0.276665,-0.377456,0.014008,-0.149710,0.933936,0.324274
3499661244.690330,1,0.697810,0.523834,-1.395605,2.178605,-0.697810,1.098834,-0.014043,-0.024811,0.018422,0.015145,-0.148550,0.935766,0.319447
3499661244.769681,1,0.682848,0.529173,-1.402699,2.185699,-0.682848,1.104173,0.475883,0.996852,0.355001,-0.480970,-0.053456,0.572000,0.662289
3499661245.020145,1,0.697712,0.523787,-1.395638,2.178638,-0.697712,1.098787,0.001256,-0.001236,-0.002122,0.014205,-0.149863,0.933842,0.324466
3499661245.115843,1,0.688414,0.542684,-1.396337,2.179337,-0.688414,1.117684,0.048828,0.626401,1.256665,-0.683985,-0.007489,0.123053,0.719004
3499661245.433830,1,0.681698,0.542765,-1.400338,2.183338,-0.681698,1.117765,-1.191131,1.491384,0.935479,-0.431931,-0.013906,0.366998,0.823744
3499661245.502223,1,0.691587,0.529925,-1.396574,2.179574,-0.691587,1.104925,-0.250912,-0.659263,-0.856066,-0.377209,0.008166,-0.360736,0.852945
3499661245.537403,1,0.699988,0.529652,-1.394564,2.177564,-0.699988,1.104652,-0.502920,0.689089,-1.060466,-0.180718,-0.488251,-0.013517,0.853680
3499661245.554688,1,0.695755,0.528411,-1.394042,2.177042,-0.695755,1.103411,-0.511312,0.924063,-1.108448,-0.174353,-0.418971,0.112374,0.883989
3499661245.641665,1,0.682222,0.528142,-1.393105,2.176105,-0.682222,1.103142,-0.097267,1.184392,-0.100672,-0.671444,-0.132260,0.424419,0.592908
3499661245.782237,1,0.682726,0.541157,-1.398386,2.181386,-0.682726,1.116157,0.350157,1.314016,0.596102,-0.445882,0.084416,0.455806,0.765705
3499661245.860980,1,0.691512,0.543135,-1.395995,2.178995,-0.691512,1.118135,0.210992,0.690587,0.479619,-0.351907,0.486231,0.095710,0.794091
3499661245.931469,1,0.686227,0.536949,-1.400066,2.183066,-0.686227,1.111949,0.112017,-0.233364,-0.280571,-0.562622,0.039634,0.409122,0.717290
3499661246.068411,1,0.697690,0.523738,-1.395718,2.178718,-0.697690,1.098738,-0.018462,-0.411872,-1.293111,0.013493,-0.151006,0.932342,0.328259
3499661246.687832,1,0.686896,0.536124,-1.399902,2.182902,-0.686896,1.111124,0.225560,1.120619,0.340668,-0.649619,0.049177,0.383293,0.654724
3499661246.986304,1,0.697685,0.523773,-1.395636,2.178636,-0.697685,1.098773,-0.231266,0.290684,0.293159,0.013823,-0.150334,0.933732,0.324581
3499661247.596664,1,0.697669,0.523755,-1.395770,2.178770,-0.697669,1.098755,-0.149926,0.202894,-0.142304,0.013666,-0.151019,0.933594,0.324667
3499661247.668715,1,0.697867,0.523952,-1.395593,2.178593,-0.697867,1.098952,-0.493058,0.404696,-0.619912,0.016108,-0.147855,0.936270,0.318241
3499661247.686208,1,0.697648,0.523693,-1.395751,2.178751,-0.697648,1.098693,-1.499081,0.432018,-0.327917,0.013487,-0.151668,0.932301,0.328071
3499661247.703753,1,0.697473,0.523523,-1.395867,2.178867,-0.697473,1.098523,0.006421,0.013045,-0.015465,0.011954,-0.155360,0.930513,0.331461
3499661247.720788,1,0.697831,0.523858,-1.395594,2.178594,-0.697831,1.098858,0.000064,0.002432,-0.006302,0.015413,-0.148025,0.934808,0.322467
3499661248.574425,1,0.684631,0.541220,-1.397595,2.180595,-0.684631,1.116220,-0.272942,1.664428,-0.253260,-0.574845,0.222424,0.468521,0.632905
3499661248.652766,1,0.687676,0.535600,-1.396274,2.179274,-0.687676,1.110600,0.493582,0.935670,0.417538,-0.655103,0.057567,0.500484,0.563065
3499661248.777355,1,0.697396,0.523566,-1.395771,2.178771,-0.697396,1.098566,-0.121617,-0.851035,-1.176965,0.011492,-0.153850,0.930250,0.332916
3499661248.819481,1,0.697646,0.529376,-1.393881,2.176881,-0.697646,1.104376,-0.159574,-0.664671,-0.414968,-0.007934,-0.191407,0.940079,0.282048
3499661248.871059,1,0.697739,0.523824,-1.395702,2.178702,-0.697739,1.098824,-0.415921,0.821777,-1.437652,0.014559,-0.150759,0.933777,0.324223
