timestamp,body_id,pos_opt_x,pos_opt_y,pos_opt_z,pos_world_x,pos_world_y,pos_world_z,pos_smooth_x,pos_smooth_y,pos_smooth_z,vel_x,vel_y,vel_z,qx,qy,qz,qw
3499658876.207831,1,0.684349,0.539832,-1.400410,2.183410,-0.684349,1.114832,2.184482,-0.695875,1.107766,0.451206,0.364664,0.034671,-0.620725,0.161636,0.415841,0.644710
3499658876.244152,1,0.685303,0.543966,-1.398415,2.181415,-0.685303,1.118966,2.185583,-0.692543,1.109366,0.234469,0.643881,0.122076,-0.436838,0.158840,0.318286,0.826218
3499658876.355375,1,0.709689,0.544975,-1.401957,2.184957,-0.709689,1.119975,2.186361,-0.694332,1.113117,0.225410,0.338225,0.408742,-0.825900,0.233934,0.183984,-0.478867
3499658876.418488,1,0.702921,0.523518,-1.397058,2.180058,-0.702921,1.098518,2.182072,-0.694065,1.112096,-0.160667,0.120657,0.288643,-0.918109,-0.348996,-0.022204,-0.186507
3499658876.453784,1,0.684407,0.535992,-1.401172,2.184172,-0.684407,1.110992,2.182802,-0.693334,1.112656,-0.185401,-0.052722,0.219367,-0.671008,0.059117,0.267479,0.688991
3499658876.471489,1,0.701946,0.529403,-1.389002,2.172002,-0.701946,1.104403,2.180521,-0.696853,1.110571,-0.389338,-0.168098,-0.169726,0.322800,0.357569,0.702594,0.523742
3499658876.521513,1,0.705079,0.530928,-1.398160,2.181160,-0.705079,1.105928,2.180782,-0.699244,1.103694,-0.134672,-0.394045,-0.597507,-0.881578,-0.456433,-0.105385,0.058157
3499658876.538281,1,0.702137,0.519607,-1.399347,2.182347,-0.702137,1.094607,2.181240,-0.699088,1.102912,0.047963,-0.148955,-0.510588,-0.900360,-0.368333,-0.099033,-0.209466
3499658876.732359,1,0.697278,0.523604,-1.395769,2.178769,-0.697278,1.098604,2.181951,-0.699835,1.099144,-0.101240,0.173875,-0.037343,0.008654,-0.155366,0.929920,0.333219
3499658876.769098,1,0.697818,0.523837,-1.395744,2.178744,-0.697818,1.098837,2.181450,-0.699191,1.098641,-0.112936,0.210549,-0.077558,0.015179,-0.148842,0.933162,0.326840
3499658876.785316,1,0.697708,0.523762,-1.395766,2.178766,-0.697708,1.098762,2.179989,-0.698314,1.098792,-0.178494,0.166187,0.029872,0.014010,-0.150463,0.932495,0.328050
3499658876.803005,1,0.685798,0.542889,-1.396642,2.179642,-0.685798,1.117889,2.178939,-0.695194,1.102544,-0.200795,0.309409,0.226685,-0.527681,0.141925,0.264920,0.794498
3499658876.823564,1,0.703696,0.529498,-1.419793,2.202793,-0.703696,1.104498,2.183743,-0.696460,1.103718,0.152882,0.182082,0.338473,-0.720765,-0.456459,-0.487833,-0.184832
3499658876.907220,1,0.701568,0.523565,-1.401336,2.184336,-0.701568,1.098565,2.184856,-0.697318,1.103710,0.324497,0.066422,0.327857,-0.916745,-0.340021,-0.082090,-0.192941
3499658876.980315,1,0.704167,0.528551,-1.418577,2.201577,-0.704167,1.103551,2.189423,-0.698587,1.104653,0.698930,-0.226236,0.140614,-0.716519,-0.427571,-0.511829,-0.204487
3499658877.012639,1,0.701142,0.524738,-1.400095,2.183095,-0.701142,1.099738,2.190288,-0.699274,1.104849,0.436374,-0.187649,0.075363,-0.935108,-0.300371,-0.045362,-0.182461
3499658877.772195,1,0.689011,0.537931,-1.400375,2.183375,-0.689011,1.112931,2.180187,-0.699441,1.104688,-0.255426,0.081195,0.253430,-0.514950,0.476823,0.342060,0.624869
3499658877.806226,1,0.697411,0.523605,-1.395831,2.178831,-0.697411,1.098605,2.181126,-0.699571,1.103642,0.098488,0.074919,0.192440,0.010416,-0.154841,0.930196,0.332642
3499658877.881814,1,0.690044,0.543382,-1.396902,2.179902,-0.690044,1.118382,2.180421,-0.697225,1.107734,0.093600,0.273895,0.340195,-0.378532,0.352306,0.206143,0.830722
3499658877.916537,1,0.697877,0.525733,-1.394363,2.177363,-0.697877,1.100733,2.179954,-0.695919,1.107281,-0.015508,0.234754,0.172849,-0.002913,-0.112830,0.948427,0.296222
3499658877.968135,1,0.697427,0.523598,-1.395849,2.178849,-0.697427,1.098598,2.179664,-0.694354,1.105850,-0.097450,0.347808,0.147158,0.010820,-0.154861,0.930540,0.331658
3499658877.999300,1,0.692013,0.541518,-1.400321,2.183321,-0.692013,1.116518,2.179653,-0.694954,1.106567,-0.051220,0.151361,-0.077766,-0.320358,0.185292,0.387675,0.844243
3499658878.069781,1,0.700720,0.526158,-1.397969,2.180969,-0.700720,1.101158,2.180081,-0.695616,1.107078,0.008419,0.020220,-0.013526,-0.997523,0.068191,0.015419,-0.007693
3499658878.112749,1,0.688943,0.537923,-1.401035,2.184035,-0.688943,1.112923,2.180907,-0.695396,1.105986,0.082887,-0.069478,0.009085,-0.653049,0.126754,0.358852,0.654741
3499658878.130412,1,0.704233,0.528693,-1.418535,2.201535,-0.704233,1.103693,2.185742,-0.696667,1.106578,0.405908,-0.114206,0.000726,-0.715101,-0.430466,-0.511829,-0.203371
3499658878.145202,1,0.697437,0.523578,-1.395881,2.178881,-0.697437,1.098578,2.185748,-0.696669,1.106574,0.377822,-0.070220,-0.033577,0.011255,-0.154967,0.930386,0.332025
3499658878.198095,1,0.701959,0.527886,-1.394822,2.177822,-0.701959,1.102886,2.184648,-0.698659,1.103848,0.249395,-0.217508,-0.142552,-0.191239,-0.442769,0.077489,0.872570
3499658878.381852,1,0.704139,0.531114,-1.397225,2.180225,-0.704139,1.106114,2.184499,-0.699342,1.104839,-0.082814,-0.178343,-0.115938,-0.885470,-0.454018,-0.081612,0.056131
3499658878.818686,1,0.697604,0.523719,-1.395823,2.178823,-0.697604,1.098719,2.184107,-0.699399,1.099426,-0.162400,0.107350,-0.153248,0.012231,-0.151752,0.931781,0.329555
3499658878.836185,1,0.697632,0.523676,-1.395882,2.178882,-0.697632,1.098676,2.184130,-0.699425,1.099428,0.092319,0.054901,-0.073168,0.013002,-0.152372,0.931521,0.329974
3499658878.854142,1,0.697421,0.523575,-1.395864,2.178864,-0.697421,1.098575,2.184138,-0.699447,1.099436,-0.301293,0.084328,-0.063257,0.010749,-0.154651,0.930522,0.331808
3499658878.940769,1,0.701055,0.526377,-1.398191,2.181191,-0.701055,1.101377,2.183864,-0.699582,1.100197,-0.016251,-0.012160,0.051339,-0.996654,0.078473,0.021763,-0.007077
3499658878.957891,1,0.703075,0.523157,-1.398267,2.181267,-0.703075,1.098157,2.179805,-0.699357,1.099101,-0.288275,0.004512,-0.021791,-0.920849,-0.342135,-0.026555,-0.185138
3499658878.975491,1,0.700727,0.526183,-1.398019,2.181019,-0.700727,1.101183,2.180245,-0.699982,1.099594,-0.259530,-0.035702,0.010490,-0.997479,0.068353,0.015224,-0.011495
3499658879.535650,1,0.686228,0.537433,-1.400027,2.183027,-0.686228,1.112433,2.181926,-0.699773,1.108640,-0.251479,0.262402,0.182101,-0.560660,0.065562,0.371728,0.737008
3499658879.605673,1,0.695204,0.542649,-1.397942,2.180942,-0.695204,1.117649,2.181113,-0.696896,1.108179,-0.306538,0.454678,0.152597,-0.103098,0.481049,-0.427120,0.758637
3499658879.692800,1,0.697573,0.523638,-1.395845,2.178845,-0.697573,1.098638,2.181024,-0.696085,1.106190,-0.306555,0.486422,-0.045514,0.012381,-0.152779,0.931247,0.330582
3499658879.736913,1,0.709621,0.544971,-1.401887,2.184887,-0.709621,1.119971,2.181783,-0.697883,1.109962,-0.009557,0.126034,0.088123,-0.826070,0.233226,0.185080,-0.478497
3499658879.816287,1,0.704321,0.528630,-1.418506,2.201506,-0.704321,1.103630,2.185841,-0.698589,1.110464,0.315250,-0.112901,0.152390,-0.714551,-0.432687,-0.510440,-0.204085
3499658879.832954,1,0.687915,0.541324,-1.399552,2.182552,-0.687915,1.116324,2.185746,-0.698927,1.111243,0.314798,-0.189482,0.336819,-0.465240,0.199950,0.431002,0.746867
3499658879.850814,1,0.690344,0.537662,-1.399805,2.182805,-0.690344,1.112662,2.186119,-0.697955,1.110245,0.289075,-0.004803,0.018860,-0.578148,0.083800,0.351079,0.731755
3499658879.937877,1,0.703444,0.530589,-1.396885,2.179885,-0.703444,1.105589,2.186327,-0.699129,1.111635,0.032376,-0.035969,0.078059,-0.891879,-0.445933,-0.062416,0.042420
3499658880.084319,1,0.700975,0.527238,-1.393130,2.176130,-0.700975,1.102238,2.184576,-0.697400,1.108089,-0.078050,0.101802,-0.210267,-0.227825,-0.524212,0.020895,0.820281
3499658880.112287,1,0.688605,0.541998,-1.398536,2.181536,-0.688605,1.116998,2.180581,-0.694256,1.110762,-0.369161,0.246549,0.034464,-0.582970,0.186132,0.275048,0.741518
3499658880.148046,1,0.698943,0.526627,-1.392094,2.175094,-0.698943,1.101627,2.179090,-0.696462,1.107823,-0.482465,0.177794,-0.254176,-0.230013,-0.456484,0.145285,0.847118
3499658880.181264,1,0.685085,0.538813,-1.398806,2.181806,-0.685085,1.113813,2.178890,-0.695410,1.108053,-0.379016,0.132634,-0.002372,0.443354,0.060856,-0.564407,-0.693670
3499658880.215835,1,0.697418,0.523550,-1.395841,2.178841,-0.697418,1.098550,2.178681,-0.694205,1.106645,-0.126669,0.003424,-0.274467,0.010434,-0.154615,0.930082,0.333065
3499658880.234011,1,0.697410,0.523592,-1.395828,2.178828,-0.697410,1.098592,2.179221,-0.693492,1.105916,0.008742,0.197992,-0.127118,0.010687,-0.154659,0.930274,0.332501
3499658880.251091,1,0.697373,0.523566,-1.395876,2.178876,-0.697373,1.098566,2.178689,-0.695246,1.102230,-0.013402,0.010966,-0.388226,0.009974,-0.156132,0.930346,0.331631
3499658880.267637,1,0.697758,0.523782,-1.395751,2.178751,-0.697758,1.098782,2.179421,-0.695009,1.101661,0.049280,-0.053573,-0.332301,0.014397,-0.149537,0.932396,0.328739
3499658880.320199,1,0.703352,0.530458,-1.396714,2.179714,-0.703352,1.105458,2.179002,-0.698662,1.099990,-0.014599,-0.344666,-0.395087,-0.891043,-0.448146,-0.058402,0.042376
3499658880.337774,1,0.699940,0.529277,-1.402504,2.185504,-0.699940,1.104277,2.180335,-0.699166,1.101135,0.109695,-0.261385,-0.072976,-0.934801,-0.206104,0.009294,-0.289104
3499658880.425162,1,0.699714,0.529683,-1.394873,2.177873,-0.699714,1.104683,2.180144,-0.699627,1.102353,0.048200,-0.307898,0.046175,-0.188538,-0.460251,-0.080843,0.863763
3499658880.443333,1,0.699087,0.525939,-1.393963,2.176963,-0.699087,1.100939,2.179761,-0.699970,1.102828,0.050588,-0.087193,0.189203,-0.220030,-0.439418,0.168002,0.854561
3499658880.496564,1,0.682404,0.523313,-1.395968,2.178968,-0.682404,1.098313,2.179804,-0.696899,1.102734,-0.035350,0.151140,0.106588,-0.238787,-0.463000,0.634802,0.570647
3499658880.514501,1,0.704176,0.528648,-1.418539,2.201539,-0.704176,1.103648,2.184170,-0.697064,1.102372,0.268391,0.170859,0.001237,-0.715273,-0.429763,-0.511934,-0.203989
3499658880.616829,1,0.706455,0.526603,-1.396466,2.179466,-0.706455,1.101603,2.182962,-0.698367,1.101837,0.213399,0.106846,-0.066038,-0.954225,-0.247192,-0.010669,-0.168039
3499658880.653216,1,0.689485,0.524598,-1.401537,2.184537,-0.689485,1.099598,2.184295,-0.696322,1.100820,0.299349,0.038520,-0.127583,0.056355,0.381404,-0.921455,-0.047712
3499658880.672858,1,0.704287,0.527549,-1.398974,2.181974,-0.704287,1.102549,2.185297,-0.697362,1.101142,0.075161,-0.019823,-0.081970,0.553245,0.731588,-0.234792,0.321826
3499658880.724406,1,0.701039,0.526363,-1.398074,2.181074,-0.701039,1.101363,2.181769,-0.699052,1.099947,-0.235214,-0.112673,-0.079661,-0.996682,0.077550,0.023585,-0.007345
3499658880.931817,1,0.697727,0.523801,-1.395695,2.178695,-0.697727,1.098801,2.179721,-0.699108,1.098848,-0.092362,0.157441,-0.034769,0.013912,-0.148854,0.932767,0.328017
3499658880.948949,1,0.701698,0.521766,-1.400052,2.183052,-0.701698,1.096766,2.180116,-0.699240,1.097928,-0.023516,0.061929,-0.045495,-0.916779,-0.340241,-0.089752,-0.188936
3499658880.966592,1,0.705158,0.530733,-1.398779,2.181779,-0.705158,1.105733,2.180227,-0.699956,1.099733,-0.015246,0.014894,0.073249,-0.879464,-0.460565,-0.112173,0.042901
3499658881.334846,1,0.697299,0.523551,-1.395778,2.178778,-0.697299,1.098551,2.177595,-0.698569,1.099824,-0.085033,0.155673,-0.070668,0.009663,-0.155240,0.929983,0.333076
3499658881.353652,1,0.680571,0.525031,-1.403116,2.186116,-0.680571,1.100031,2.180430,-0.694223,1.098941,0.093204,0.449332,-0.129557,-0.512750,0.015105,0.706640,0.487359
3499658881.421391,1,0.704854,0.539353,-1.396133,2.179133,-0.704854,1.114353,2.180479,-0.695666,1.102077,0.152291,0.298313,0.054395,-0.669330,0.478587,-0.499493,0.271032
3499658881.458143,1,0.704272,0.528607,-1.418519,2.201519,-0.704272,1.103607,2.184883,-0.696917,1.103038,0.485868,0.110165,0.214258,-0.714829,-0.432365,-0.510571,-0.203462
3499658881.639122,1,0.704430,0.529024,-1.395056,2.178056,-0.704430,1.104024,2.184720,-0.698285,1.104113,0.286045,-0.270810,0.344825,-0.180309,-0.413414,0.000483,0.892512
3499658881.695011,1,0.704182,0.528696,-1.418542,2.201542,-0.704182,1.103696,2.189273,-0.699662,1.105142,0.586252,-0.266371,0.204370,-0.715406,-0.428907,-0.512740,-0.203299
3499658881.832779,1,0.684882,0.547250,-1.396543,2.179543,-0.684882,1.122250,2.183504,-0.696347,1.104359,-0.282513,0.352454,0.174043,-0.375190,0.241007,0.391453,0.804930
3499658881.868633,1,0.704128,0.528564,-1.418587,2.201587,-0.704128,1.103564,2.188049,-0.697653,1.105330,0.323277,0.173411,0.306169,-0.716874,-0.426506,-0.512268,-0.204367
3499658881.927888,1,0.701234,0.521413,-1.400005,2.183005,-0.701234,1.096413,2.188904,-0.698362,1.104872,0.066700,0.122943,0.281543,-0.910622,-0.357553,-0.081862,-0.190323
3499658881.943732,1,0.702060,0.521436,-1.400216,2.183216,-0.702060,1.096436,2.189786,-0.699299,1.104448,0.418785,-0.196819,0.005919,-0.910945,-0.355957,-0.084997,-0.190394
3499658882.033605,1,0.700265,0.529383,-1.396658,2.179658,-0.700265,1.104383,2.185402,-0.698514,1.104609,-0.176458,-0.057349,-0.048083,-0.152863,-0.461560,-0.040914,0.872881
3499658882.583906,1,0.697409,0.523594,-1.395854,2.178854,-0.697409,1.098594,2.185036,-0.699708,1.103503,-0.024412,-0.079599,-0.073775,0.011233,-0.154536,0.930180,0.332802
3499658883.100598,1,0.688738,0.541483,-1.399927,2.182927,-0.688738,1.116483,2.181209,-0.696216,1.102103,0.158451,0.396283,-0.200815,-0.619752,0.178084,0.208464,0.735348
3499658883.118904,1,0.690249,0.537355,-1.398198,2.181198,-0.690249,1.112355,2.180133,-0.694267,1.104925,-0.006922,0.465577,0.066147,-0.565669,0.168151,0.557001,0.584375
3499658883.137729,1,0.704160,0.528625,-1.418598,2.201598,-0.704160,1.103625,2.184687,-0.695625,1.105929,0.205382,0.317940,0.208128,-0.716180,-0.428356,-0.512057,-0.203458
3499658883.187979,1,0.690273,0.540850,-1.397926,2.180926,-0.690273,1.115850,2.185100,-0.694199,1.109389,0.259439,0.134475,0.485741,-0.684632,-0.098737,0.146104,0.707236
3499658883.204630,1,0.704257,0.528610,-1.418522,2.201522,-0.704257,1.103610,2.189634,-0.695535,1.110385,0.633370,-0.084557,0.364008,-0.714928,-0.431864,-0.510631,-0.204027
3499658883.254596,1,0.703441,0.530548,-1.396767,2.179767,-0.703441,1.105548,2.189002,-0.698476,1.108198,0.287654,-0.190063,0.151256,-0.891649,-0.446585,-0.060583,0.043057
3499658883.737041,1,0.679704,0.534030,-1.397833,2.180833,-0.679704,1.109030,2.182277,-0.699078,1.106644,0.139529,0.199418,0.350732,-0.475174,-0.041532,0.420985,0.771529
