timestamp,body_id,pos_opt_x,pos_opt_y,pos_opt_z,pos_world_x,pos_world_y,pos_world_z,vel_x,vel_y,vel_z,qx,qy,qz,qw
3500298909.083949,1,0.029474,0.055567,0.271107,0.511893,-0.029474,0.630567,-0.012873,-0.007954,0.016317,0.001601,0.001258,0.003882,0.999990
3500298909.094309,1,0.029264,0.055326,0.271056,0.511944,-0.029264,0.630326,0.027116,-0.016073,-0.010083,0.000431,0.000725,0.005953,0.999982
3500298909.105725,1,0.029317,0.055407,0.271075,0.511925,-0.029317,0.630407,0.004518,-0.001692,0.001423,0.001219,0.000810,0.005698,0.999983
3500298909.127803,1,0.029353,0.055420,0.271055,0.511945,-0.029353,0.630420,0.003469,0.008081,-0.009785,0.001760,0.000220,0.005317,0.999984
3500298909.171934,1,0.029454,0.055559,0.271114,0.511886,-0.029454,0.630559,-0.003839,-0.012664,0.015535,0.001544,0.001365,0.004053,0.999990
3500298909.182213,1,0.030550,0.056900,0.273042,0.509958,-0.030550,0.631900,-0.131162,-0.082219,0.099494,-0.001286,0.019538,-0.025076,0.999494
3500298909.202631,1,0.030862,0.056601,0.272783,0.510217,-0.030862,0.631601,-0.115196,-0.100651,0.078698,-0.001727,0.017498,-0.020046,0.999644
3500298909.224225,1,0.029076,0.055532,0.271411,0.511589,-0.029076,0.630532,-0.019815,0.025245,-0.001782,0.001268,0.006044,0.003127,0.999976
3500298909.233645,1,0.029315,0.055417,0.271067,0.511933,-0.029315,0.630417,0.131696,0.082362,-0.098830,0.001400,0.000508,0.005431,0.999984
3500298909.243493,1,0.029308,0.055357,0.271071,0.511929,-0.029308,0.630357,0.114121,0.103658,-0.082874,0.001758,0.000866,0.006760,0.999975
3500298909.254354,1,0.030428,0.058620,0.274050,0.508950,-0.030428,0.633620,-0.175947,-0.090159,0.205896,0.015395,0.032651,-0.035722,0.998710
3500298909.264590,1,0.030590,0.056600,0.272960,0.510040,-0.030590,0.631600,-0.126259,-0.084995,0.078872,-0.001189,0.017505,-0.020911,0.999627
3500298909.285116,1,0.029362,0.055463,0.271107,0.511893,-0.029362,0.630463,-0.002394,-0.003633,0.007035,0.002533,-0.000307,0.005842,0.999980
3500298909.307339,1,0.029591,0.055359,0.271853,0.511147,-0.029591,0.630359,0.146516,0.055812,-0.217410,-0.007754,0.018726,0.001762,0.999793
3500298909.330691,1,0.030093,0.056531,0.272417,0.510583,-0.030093,0.631531,0.036222,0.033131,-0.004612,-0.002717,0.015766,-0.015355,0.999754
3500298909.343031,1,0.029269,0.055356,0.271111,0.511889,-0.029269,0.630356,-0.000286,0.006228,-0.007105,0.001794,0.000782,0.006624,0.999976
3500298909.377538,1,0.029366,0.055381,0.270878,0.512122,-0.029366,0.630381,0.064971,0.014980,0.001458,-0.000107,-0.002440,0.006025,0.999979
3500298909.424124,1,0.029385,0.055416,0.270937,0.512063,-0.029385,0.630416,0.098685,0.047198,-0.074310,0.002409,-0.001216,0.007084,0.999971
3500298909.434441,1,0.029420,0.055579,0.271177,0.511823,-0.029420,0.630579,-0.004405,-0.010061,0.014820,0.001308,0.002435,0.003652,0.999990
3500298909.444368,1,0.029349,0.055383,0.270935,0.512065,-0.029349,0.630383,-0.003769,0.001142,0.000102,0.001327,-0.000408,0.007376,0.999972
3500298909.493984,1,0.029356,0.055360,0.270920,0.512080,-0.029356,0.630360,0.001150,0.001954,-0.003769,0.001999,-0.001431,0.008264,0.999963
3500298909.514148,1,0.029202,0.055452,0.271105,0.511895,-0.029202,0.630452,0.004850,0.014519,-0.008432,0.001545,-0.000742,0.007493,0.999970
3500298909.524599,1,0.029037,0.055521,0.271533,0.511467,-0.029037,0.630521,-0.039927,0.020828,0.009202,0.000397,0.007228,0.003275,0.999968
3500298909.535040,1,0.031056,0.056875,0.272793,0.510207,-0.031056,0.631875,-0.124866,-0.113360,0.101040,-0.001827,0.016826,-0.023604,0.999578
3500298909.568790,1,0.029153,0.055395,0.271168,0.511832,-0.029153,0.630395,-0.004252,0.003252,-0.003832,0.000116,-0.001148,0.007228,0.999973
3500298909.599902,1,0.029210,0.055511,0.271105,0.511895,-0.029210,0.630511,0.028582,-0.011559,-0.000638,0.001209,-0.000696,0.006996,0.999975
3500298909.609765,1,0.029046,0.055480,0.271396,0.511604,-0.029046,0.630480,0.093079,0.133969,-0.093053,0.000806,0.005336,0.004074,0.999977
3500298909.637913,1,0.029190,0.055444,0.271108,0.511892,-0.029190,0.630444,0.004007,-0.002445,0.003291,0.001501,-0.000431,0.008141,0.999966
3500298909.647341,1,0.029189,0.055495,0.271121,0.511879,-0.029189,0.630495,-0.001109,0.001372,-0.001098,-0.000821,-0.001349,0.005865,0.999982
3500298909.657413,1,0.029292,0.055700,0.271257,0.511743,-0.029292,0.630700,0.009298,-0.016360,0.014683,0.000963,0.001631,0.003317,0.999993
3500298909.667284,1,0.029260,0.055451,0.270980,0.512020,-0.029260,0.630451,0.008539,-0.004685,0.000469,0.000684,-0.003477,0.008085,0.999961
3500298909.677976,1,0.028940,0.055590,0.271534,0.511466,-0.028940,0.630590,-0.027500,0.016621,0.006348,0.000244,0.005787,0.004569,0.999973
3500298909.727725,1,0.029343,0.055684,0.271243,0.511757,-0.029343,0.630684,0.000908,-0.003415,-0.001061,0.001247,0.001181,0.004320,0.999989
3500298909.768283,1,0.029361,0.055687,0.271143,0.511857,-0.029361,0.630687,-0.010890,-0.006712,0.015696,0.001417,0.000031,0.004731,0.999988
3500298909.814941,1,0.029086,0.055762,0.271556,0.511444,-0.029086,0.630762,-0.001452,-0.009742,0.011492,0.000534,0.005821,0.002704,0.999979
3500298909.826771,1,0.029230,0.055452,0.271068,0.511932,-0.029230,0.630452,0.011683,0.007540,-0.015464,0.000102,-0.002417,0.007297,0.999970
3500298909.869560,1,0.029191,0.055503,0.271133,0.511867,-0.029191,0.630503,0.000670,0.011291,-0.012264,0.001339,-0.000221,0.007287,0.999973
3500298909.887280,1,0.029296,0.055398,0.270860,0.512140,-0.029296,0.630398,0.046378,-0.014005,-0.024290,0.000675,-0.004560,0.009112,0.999948
3500298909.897054,1,0.029317,0.055528,0.271148,0.511852,-0.029317,0.630528,-0.005305,-0.005813,0.005049,0.000530,0.001567,0.004462,0.999989
3500298909.926086,1,0.029309,0.055438,0.271040,0.511960,-0.029309,0.630438,0.006225,-0.007835,-0.004313,0.001564,-0.000027,0.006619,0.999977
3500298909.954397,1,0.028832,0.055506,0.271576,0.511424,-0.028832,0.630506,-0.047769,0.030971,0.007220,0.000045,0.006343,0.005658,0.999964
3500298909.976290,1,0.029170,0.055497,0.271064,0.511936,-0.029170,0.630497,0.005589,0.009837,-0.002069,0.001058,-0.001316,0.007397,0.999971
3500298909.987143,1,0.029411,0.055445,0.270889,0.512111,-0.029411,0.630445,0.010093,-0.006824,0.000503,0.000699,-0.003011,0.006369,0.999975
3500298910.018510,1,0.029094,0.055495,0.271308,0.511692,-0.029094,0.630495,0.017915,-0.017473,-0.000732,-0.000307,0.001121,0.004507,0.999989
3500298910.038265,1,0.029332,0.055414,0.271034,0.511966,-0.029332,0.630414,0.001959,-0.010825,-0.005541,0.000363,-0.001462,0.005705,0.999983
3500298910.047553,1,0.029203,0.055469,0.271139,0.511861,-0.029203,0.630469,-0.016673,0.013909,0.001581,0.000247,-0.001176,0.006388,0.999979
3500298910.056829,1,0.029254,0.055504,0.271119,0.511881,-0.029254,0.630504,0.012561,-0.010685,0.000613,0.000879,-0.000553,0.006800,0.999976
3500298910.074544,1,0.029032,0.055717,0.271650,0.511350,-0.029032,0.630717,-0.041042,0.020015,0.020213,0.000476,0.006126,0.002508,0.999978
3500298910.105910,1,0.029046,0.055722,0.271615,0.511385,-0.029046,0.630722,-0.031724,0.010447,0.016848,0.000297,0.005781,0.002033,0.999981
3500298910.135345,1,0.030843,0.056472,0.272965,0.510035,-0.030843,0.631472,-0.123018,-0.105943,0.064499,-0.001392,0.014874,-0.019381,0.999701
3500298910.165161,1,0.029180,0.055455,0.271042,0.511958,-0.029180,0.630455,0.040545,-0.009899,-0.017451,-0.001055,-0.001631,0.005555,0.999983
3500298910.175602,1,0.028946,0.055573,0.271491,0.511509,-0.028946,0.630573,0.008233,0.006689,-0.009915,0.000449,0.005128,0.004859,0.999975
3500298910.185202,1,0.029310,0.055351,0.270983,0.512017,-0.029310,0.630351,0.132106,0.102245,-0.074742,0.000550,-0.001706,0.006561,0.999977
3500298910.195244,1,0.028824,0.055439,0.271587,0.511413,-0.028824,0.630439,-0.036317,0.023717,-0.001091,0.000456,0.006006,0.005479,0.999967
3500298910.217831,1,0.029263,0.055390,0.271091,0.511909,-0.029263,0.630390,0.026675,-0.021192,-0.012207,0.001793,0.000633,0.005770,0.999982
3500298910.227520,1,0.029052,0.055526,0.271509,0.511491,-0.029052,0.630526,-0.035083,0.017201,0.011693,0.000590,0.006779,0.003448,0.999971
3500298910.239128,1,0.028762,0.055412,0.271692,0.511308,-0.028762,0.630412,-0.007015,0.004198,-0.001793,-0.000439,0.006595,0.004569,0.999968
3500298910.248131,1,0.029120,0.055377,0.271100,0.511900,-0.029120,0.630377,-0.000578,0.009553,-0.000855,0.001716,-0.001473,0.008158,0.999964
3500298910.278122,1,0.030625,0.056734,0.272338,0.510662,-0.030625,0.631734,-0.055246,-0.104913,0.080522,-0.002548,0.013761,-0.020156,0.999699
3500298910.287786,1,0.030639,0.056577,0.273032,0.509968,-0.030639,0.631577,-0.089314,-0.125193,0.077693,-0.002852,0.020323,-0.020871,0.999572
3500298910.308857,1,0.029437,0.055434,0.271690,0.511310,-0.029437,0.630434,-0.039385,-0.021096,0.003762,0.002438,-0.003490,0.002527,0.999988
3500298910.318416,1,0.029244,0.055399,0.271022,0.511978,-0.029244,0.630399,0.087748,0.092122,-0.088985,0.000537,0.000843,0.004921,0.999987
3500298910.327912,1,0.029385,0.055407,0.270886,0.512114,-0.029385,0.630407,0.143017,0.083643,-0.078019,0.000160,-0.002192,0.005839,0.999981
3500298910.337500,1,0.029095,0.055643,0.271546,0.511454,-0.029095,0.630643,0.009602,0.022740,0.013982,-0.000383,0.008196,0.000336,0.999966
3500298910.346302,1,0.029250,0.055368,0.271011,0.511989,-0.029250,0.630368,0.000693,-0.000415,-0.002076,0.001015,0.001146,0.005868,0.999982
3500298910.355882,1,0.029286,0.055434,0.271058,0.511942,-0.029286,0.630434,-0.011428,0.006560,0.001785,-0.000007,-0.003024,0.005070,0.999983
3500298910.365934,1,0.029282,0.055446,0.271098,0.511902,-0.029282,0.630446,0.029896,-0.012439,-0.013139,0.000998,0.001780,0.004210,0.999989
3500298910.376327,1,0.028907,0.055460,0.271503,0.511497,-0.028907,0.630460,-0.032751,0.022864,0.006140,-0.000277,0.007406,0.002991,0.999968
3500298910.397856,1,0.029333,0.055337,0.270756,0.512244,-0.029333,0.630337,0.020107,-0.003132,-0.006459,0.000236,-0.003850,0.007407,0.999965
3500298910.406960,1,0.029320,0.055345,0.270889,0.512111,-0.029320,0.630345,0.013910,-0.002552,-0.006737,-0.000256,-0.001807,0.005842,0.999981
3500298910.416798,1,0.029057,0.055492,0.271390,0.511610,-0.029057,0.630492,0.007510,-0.010003,0.002126,0.000932,0.005964,0.003434,0.999976
3500298910.447292,1,0.029263,0.055355,0.271048,0.511952,-0.029263,0.630355,-0.019459,0.004691,0.001213,-0.001788,-0.000487,0.003885,0.999991
3500298910.514349,1,0.029707,0.055508,0.272142,0.510858,-0.029707,0.630508,-0.083524,-0.025801,0.010828,-0.003701,0.017049,-0.000108,0.999848
3500298910.533959,1,0.029874,0.055631,0.272550,0.510450,-0.029874,0.630631,-0.077343,-0.054498,0.009259,-0.000712,0.015611,-0.001903,0.999876
3500298910.544018,1,0.029627,0.055408,0.272124,0.510876,-0.029627,0.630408,-0.071760,-0.024277,0.003534,-0.001734,0.018235,-0.000557,0.999832
3500298910.554077,1,0.029607,0.055221,0.271791,0.511209,-0.029607,0.630221,0.023427,0.006705,-0.019144,-0.007946,0.018442,0.002035,0.999796
3500298910.603370,1,0.029642,0.055565,0.272152,0.510848,-0.029642,0.630565,0.026558,0.015498,-0.004419,-0.001769,0.018100,-0.001433,0.999834
3500298910.613018,1,0.030685,0.056841,0.272719,0.510281,-0.030685,0.631841,-0.039613,-0.070522,0.095552,-0.002510,0.018523,-0.023609,0.999547
3500298910.621458,1,0.029530,0.056356,0.272735,0.510265,-0.029530,0.631356,-0.062929,0.005115,0.075695,-0.018881,0.035847,-0.016635,0.999041
3500298910.632908,1,0.029276,0.055405,0.271114,0.511886,-0.029276,0.630405,0.069181,0.024371,-0.010665,0.000930,0.001461,0.004663,0.999988
3500298910.644969,1,0.029315,0.055654,0.271280,0.511720,-0.029315,0.630654,0.095904,0.091321,-0.079146,0.000887,0.001949,0.002949,0.999993
3500298910.665115,1,0.029400,0.055583,0.271180,0.511820,-0.029400,0.630583,0.103678,0.008669,-0.051532,0.000014,0.002990,0.001931,0.999994
3500298910.684412,1,0.029389,0.055606,0.271335,0.511665,-0.029389,0.630606,-0.014746,-0.007545,0.013417,0.000194,0.004061,0.000533,0.999992
3500298910.711327,1,0.029087,0.055458,0.271379,0.511621,-0.029087,0.630458,-0.006580,0.015211,-0.013043,0.001004,0.004999,0.003681,0.999980
3500298910.741252,1,0.029572,0.056388,0.272732,0.510268,-0.029572,0.631388,-0.103480,-0.011470,0.053692,-0.018406,0.035678,-0.016603,0.999056
3500298910.752243,1,0.030469,0.056882,0.272786,0.510214,-0.030469,0.631882,-0.096713,-0.071949,0.085088,-0.002190,0.018447,-0.023072,0.999561
3500298910.782164,1,0.029449,0.055568,0.271184,0.511816,-0.029449,0.630568,0.012982,-0.024126,0.007270,0.000439,0.003471,0.002216,0.999991
3500298910.791831,1,0.029451,0.055698,0.271275,0.511725,-0.029451,0.630698,0.097130,0.008077,-0.046030,0.000651,0.003478,0.000419,0.999994
3500298910.810818,1,0.028784,0.055822,0.272758,0.510242,-0.028784,0.630822,0.001868,0.112289,-0.070671,-0.000973,0.019490,-0.018614,0.999636
3500298910.822022,1,0.029536,0.056388,0.272733,0.510267,-0.029536,0.631388,-0.103299,-0.005794,0.054706,-0.018537,0.035645,-0.016357,0.999059
3500298910.831788,1,0.030734,0.056726,0.272751,0.510249,-0.030734,0.631726,-0.098443,-0.085557,0.068573,-0.002137,0.016429,-0.022767,0.999604
3500298910.871954,1,0.029299,0.055406,0.271095,0.511905,-0.029299,0.630406,0.110881,-0.034322,-0.027781,0.000971,0.000999,0.004009,0.999991
3500298910.882239,1,0.029242,0.055555,0.271207,0.511793,-0.029242,0.630555,0.101767,0.019589,-0.055544,0.000165,0.001477,0.003997,0.999991
3500298910.891835,1,0.029517,0.056395,0.272752,0.510248,-0.029517,0.631395,-0.000054,0.081128,-0.022122,-0.018675,0.035988,-0.016431,0.999043
3500298910.900412,1,0.030742,0.056919,0.272847,0.510153,-0.030742,0.631919,-0.116805,-0.096197,0.100875,-0.001791,0.018847,-0.026243,0.999476
3500298910.911502,1,0.030589,0.057053,0.272977,0.510023,-0.030589,0.632053,-0.117971,-0.089792,0.099882,-0.001460,0.020482,-0.026277,0.999444
3500298910.920178,1,0.029568,0.056389,0.272754,0.510246,-0.029568,0.631389,-0.000093,-0.003394,-0.000357,-0.018973,0.035393,-0.016304,0.999060
3500298910.970030,1,0.029755,0.056774,0.273089,0.509911,-0.029755,0.631774,-0.016157,0.065809,-0.009672,-0.012683,0.033880,-0.019890,0.999147
3500298911.009475,1,0.029253,0.055400,0.271078,0.511922,-0.029253,0.630400,0.126555,0.089065,-0.110214,0.000170,0.001139,0.004559,0.999989
3500298911.019748,1,0.029220,0.055364,0.271029,0.511971,-0.029220,0.630364,0.114952,0.023200,-0.068371,0.000458,0.000987,0.005692,0.999983
3500298911.040807,1,0.029228,0.055410,0.271134,0.511866,-0.029228,0.630410,0.130318,0.035154,-0.090900,-0.000934,0.001833,0.002916,0.999994
3500298911.068951,1,0.029551,0.056409,0.272754,0.510246,-0.029551,0.631409,-0.111705,-0.019849,0.067289,-0.018605,0.035347,-0.016270,0.999069
3500298911.101752,1,0.029222,0.055364,0.270980,0.512020,-0.029222,0.630364,0.003318,-0.000103,0.000040,0.001094,-0.001558,0.008695,0.999960
3500298911.121106,1,0.030627,0.057115,0.272955,0.510045,-0.030627,0.632115,-0.121381,-0.093316,0.113664,-0.002883,0.020116,-0.026301,0.999448
3500298911.139971,1,0.030534,0.056826,0.272802,0.510198,-0.030534,0.631826,-0.003231,-0.065575,0.027753,-0.002860,0.019325,-0.025828,0.999475
3500298911.159906,1,0.030559,0.056877,0.272780,0.510220,-0.030559,0.631877,-0.120008,-0.089172,0.100851,-0.002289,0.018850,-0.024648,0.999516
3500298911.170300,1,0.029186,0.057673,0.274170,0.508830,-0.029186,0.632673,-0.080973,0.096064,0.037223,0.002152,0.036649,-0.022492,0.999073
3500298911.180295,1,0.029340,0.055611,0.271168,0.511832,-0.029340,0.630611,0.108957,0.079643,-0.080955,0.000103,0.002981,0.002043,0.999993
3500298911.198316,1,0.030517,0.056760,0.272597,0.510403,-0.030517,0.631760,0.012151,0.002800,-0.007790,-0.003097,0.016854,-0.021889,0.999614
3500298911.240104,1,0.029096,0.055382,0.271224,0.511776,-0.029096,0.630382,0.196356,0.006015,-0.152737,-0.000900,0.001341,0.005638,0.999983
3500298911.248219,1,0.029074,0.055437,0.271185,0.511815,-0.029074,0.630437,-0.001148,0.017717,-0.011592,-0.000073,0.001800,0.006281,0.999979
3500298911.288085,1,0.029245,0.055601,0.271247,0.511753,-0.029245,0.630601,0.090019,0.084794,-0.077253,0.001166,0.001800,0.004430,0.999988
3500298911.297257,1,0.029136,0.055465,0.271125,0.511875,-0.029136,0.630465,0.006640,-0.002677,0.005495,0.000038,0.000464,0.005971,0.999982
3500298911.339886,1,0.030833,0.058750,0.274048,0.508952,-0.030833,0.633750,-0.190848,-0.117278,0.220824,0.018225,0.028409,-0.035726,0.998791
3500298911.379442,1,0.029213,0.055463,0.271075,0.511925,-0.029213,0.630463,0.011488,0.002148,-0.009262,0.000408,-0.000281,0.006742,0.999977
3500298911.387490,1,0.029136,0.055425,0.271048,0.511952,-0.029136,0.630425,0.005118,0.000020,-0.002648,0.000046,-0.000640,0.007304,0.999973
3500298911.409272,1,0.030033,0.056658,0.272651,0.510349,-0.030033,0.631658,0.093091,0.053304,-0.139432,-0.003846,0.016653,-0.021906,0.999614
3500298911.437295,1,0.029245,0.055618,0.271338,0.511662,-0.029245,0.630618,-0.017577,-0.002128,0.010353,0.000353,0.002394,0.003878,0.999990
3500298911.458763,1,0.029271,0.055697,0.271320,0.511680,-0.029271,0.630697,-0.018128,-0.009023,0.018142,0.000571,0.002099,0.002828,0.999994
3500298911.469057,1,0.029462,0.055276,0.272012,0.510988,-0.029462,0.630276,0.042627,0.038104,-0.092166,-0.009252,0.019424,0.000844,0.999768
3500298911.477533,1,0.029119,0.055519,0.271321,0.511679,-0.029119,0.630519,0.001186,0.008428,-0.006584,-0.000933,0.001984,0.003685,0.999991
3500298911.499365,1,0.030440,0.056760,0.272713,0.510287,-0.030440,0.631760,-0.092888,-0.077928,0.070839,-0.002962,0.017731,-0.024317,0.999543
3500298911.519634,1,0.029172,0.055646,0.271346,0.511654,-0.029172,0.630646,0.044398,0.019353,0.024674,-0.001422,0.002930,0.001915,0.999993
3500298911.529291,1,0.029220,0.055592,0.271180,0.511820,-0.029220,0.630592,0.009384,-0.006743,0.004882,-0.000332,0.001340,0.003862,0.999992
3500298911.539617,1,0.029261,0.055698,0.271361,0.511639,-0.029261,0.630698,0.090154,0.078623,-0.070785,0.000677,0.002206,0.002860,0.999993
3500298911.568238,1,0.031227,0.058661,0.273589,0.509411,-0.031227,0.633661,-0.149514,-0.137012,0.201015,0.010067,0.028777,-0.040442,0.998717
3500298911.578370,1,0.030214,0.056722,0.272535,0.510465,-0.030214,0.631722,-0.090359,-0.066308,0.075308,-0.003476,0.017454,-0.019354,0.999654
3500298911.596605,1,0.029210,0.055669,0.271469,0.511531,-0.029210,0.630669,-0.007194,0.003400,-0.001922,-0.000484,0.003526,0.001324,0.999993
3500298911.608262,1,0.029321,0.055718,0.271397,0.511603,-0.029321,0.630718,0.146131,0.127042,-0.196205,0.000559,0.002731,0.001982,0.999994
3500298911.618101,1,0.029299,0.055727,0.271343,0.511657,-0.029299,0.630727,0.079459,0.061046,-0.066360,0.000146,0.002559,0.002246,0.999994
3500298911.625794,1,0.029202,0.055655,0.271478,0.511522,-0.029202,0.630655,-0.000628,0.000532,-0.000960,-0.000535,0.003136,0.001735,0.999993
3500298911.667855,1,0.029269,0.055670,0.271386,0.511614,-0.029269,0.630670,0.000731,0.003494,-0.003177,0.000619,0.002950,0.002797,0.999992
3500298911.687894,1,0.029320,0.055813,0.271418,0.511582,-0.029320,0.630813,-0.004991,-0.001417,0.005784,0.000605,0.002855,0.001616,0.999994
3500298911.697767,1,0.031341,0.058582,0.273695,0.509305,-0.031341,0.633582,-0.147792,-0.142597,0.195146,0.009874,0.026954,-0.040060,0.998785
3500298911.707739,1,0.028482,0.054383,0.270254,0.512746,-0.028482,0.629383,0.075430,0.052428,-0.085803,0.004796,-0.022779,0.021039,0.999508
3500298911.717597,1,0.029259,0.055647,0.271279,0.511721,-0.029259,0.630647,0.009272,0.004063,-0.011105,-0.000836,0.003146,0.002043,0.999993
3500298911.738597,1,0.029283,0.055729,0.271353,0.511647,-0.029283,0.630729,0.156146,0.137167,-0.190215,-0.000033,0.002705,0.002100,0.999994
