pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.80252,-1.04704,-1.79424,-1.09939,2.00409,1.15667,-0.866941,1.80252,-1.04704,-1.79424,-1.09939,2.00409,1.15667,-0.866941,1.78085,-1.07162,-1.81803,-1.11941,1.93713,1.11685,-0.916296,4.79323e-05,2.39552e-05,-2.39552e-05,-1.19776e-05,1.91642e-05,0,0,4.79323e-05,2.39552e-05,-2.39552e-05,-1.19776e-05,1.91642e-05,0,0,0.533755,-0.45608,0.691184,0.573086,0.178996,0.151649,0.785198,2.27541e-05,2.95505e-05,2.29288e-06,2.33423e-05,3.08667e-05,1.94341e-06,2.97856,-0.471984,0.490381,-2.22847,0.0535995,5.50779,-2.22847,0.127459,5.50779,0.216678,0.24573,0.237939,0.200191,0.669642,0.398244,0.493555,1
1.73714,-1.04315,-1.79225,-1.07495,2.00085,1.16902,-0.867227,1.73714,-1.04315,-1.79225,-1.07495,2.00085,1.16902,-0.867227,1.78085,-1.07162,-1.81803,-1.11941,1.93713,1.11685,-0.916296,2.39552e-05,-1.19994e-05,0,0,3.83633e-05,-3.59547e-05,0,2.39552e-05,-1.19994e-05,0,0,3.83633e-05,-3.59547e-05,0,0.533755,-0.45608,0.691184,0.573086,0.178996,0.151649,0.785198,1.42714e-05,3.00525e-06,-7.73928e-06,1.52735e-05,9.45543e-07,-8.17517e-06,2.95476,-0.470998,0.544415,-2.37997,0.098592,5.40334,-2.37997,0.103378,5.40334,-0.437049,0.28471,0.257849,0.444558,0.637151,0.521722,0.490693,1
1.76576,-1.03487,-1.81508,-1.07094,1.99036,1.18019,-0.878474,1.76576,-1.03487,-1.81508,-1.07094,1.99036,1.18019,-0.878474,1.78084,-1.0716,-1.81801,-1.1194,1.93713,1.11685,-0.916296,-0.00123439,0.00266056,0.0051893,0.00159394,-0.000191747,3.59547e-05,3.59547e-05,-0.00123439,0.00266056,0.0051893,0.00159394,-0.000191747,3.59547e-05,3.59547e-05,0.533748,-0.456076,0.691203,0.573089,0.178981,0.151645,0.7852,-0.00122801,0.000605134,0.00370184,-0.00146756,0.000688731,0.00382118,2.93242,-0.470287,0.597709,-2.23386,0.0711054,5.32946,-2.23386,0.0789394,5.32946,-0.150792,0.36737,0.0292799,0.484559,0.532275,0.633423,0.378219,1
1.78916,-1.04707,-1.76799,-1.08302,2.00318,1.18367,-0.917228,1.78916,-1.04707,-1.76799,-1.08302,2.00318,1.18367,-0.917228,1.78085,-1.07132,-1.81745,-1.11914,1.93805,1.11781,-0.915071,0.000311593,0.0462962,0.098369,0.0563872,0.164466,0.170012,0.219377,0.000311593,0.0462962,0.098369,0.0563872,0.164466,0.170012,0.219377,0.533456,-0.456041,0.69173,0.572617,0.17844,0.150879,0.785814,-0.0398607,0.00254093,0.0864468,-0.0536098,0.000265381,0.0935261,2.90967,-0.469406,0.649634,-2.27509,0.0881404,5.19242,-2.27509,0.0691056,5.19242,0.0830872,0.242551,0.49459,0.361236,0.651299,0.658571,-0.0215713,1
1.82417,-1.03658,-1.76094,-1.10884,2.00716,1.17968,-0.955342,1.82417,-1.03658,-1.76094,-1.10884,2.00716,1.17968,-0.955342,1.78089,-1.07077,-1.81552,-1.11775,1.94435,1.12264,-0.908428,0.0101509,0.039477,0.207668,0.168311,0.807718,0.569013,0.78839,0.0101509,0.039477,0.207668,0.168311,0.807718,0.569013,0.78839,0.532035,-0.456607,0.693622,0.569984,0.176592,0.14616,0.789031,-0.12222,-0.0652463,0.181215,-0.165813,-0.0876636,0.203641,2.88769,-0.469247,0.700238,-2.19839,0.0159442,5.06042,-2.19839,0.0698437,5.06042,0.432826,0.34192,0.545802,0.0891241,0.628101,0.570417,-0.469137,1
1.83522,-1.03554,-1.75133,-1.08425,2.01834,1.17723,-0.959321,1.83522,-1.03554,-1.75133,-1.08425,2.01834,1.17723,-0.959321,1.78138,-1.0709,-1.81321,-1.11443,1.95693,1.13054,-0.899047,0.0656392,-0.0259944,0.222744,0.395561,1.37598,0.866038,0.957707,0.0656392,-0.0259944,0.222744,0.395561,1.37598,0.866038,0.957707,0.529738,-0.45855,0.696117,0.566318,0.174149,0.137308,0.79379,-0.182224,-0.183984,0.227066,-0.249696,-0.228629,0.26042,2.86536,-0.468953,0.75069,-2.2332,0.0293374,5.04522,-2.2332,0.0634631,5.04522,0.538409,0.353621,0.618811,0.301801,0.614109,0.466938,-0.602743,1
1.83508,-1.04586,-1.76157,-1.06401,2.03083,1.17292,-0.955478,1.83508,-1.04586,-1.76157,-1.06401,2.03083,1.17292,-0.955478,1.78273,-1.07116,-1.81248,-1.10879,1.97146,1.1411,-0.891728,0.165003,-0.00786186,0.033293,0.604056,1.44018,1.11329,0.599622,0.165003,-0.00786186,0.033293,0.604056,1.44018,1.11329,0.599622,0.527051,-0.461372,0.6987,0.564124,0.170585,0.127467,0.797758,-0.194032,-0.234015,0.228454,-0.270622,-0.277594,0.264015,2.84265,-0.468598,0.799887,-2.27053,0.0355363,4.91974,-2.27053,0.0546109,4.91974,0.523484,0.252967,0.50912,0.447783,0.593658,0.318243,-0.637502,1
1.83045,-1.04682,-1.7627,-1.04224,2.04853,1.19043,-0.958329,1.83045,-1.04682,-1.7627,-1.04224,2.04853,1.19043,-0.958329,1.78505,-1.07,-1.81194,-1.10288,1.98477,1.15284,-0.891063,0.238768,0.163577,0.081327,0.556873,1.29218,1.16711,-0.116058,0.238768,0.163577,0.081327,0.556873,1.29218,1.16711,-0.116058,0.524507,-0.46308,0.702064,0.56457,0.165217,0.119162,0.799853,-0.170113,-0.0997358,0.325904,-0.250181,-0.127761,0.360854,2.82007,-0.467831,0.84767,-2.25799,0.0767171,4.77827,-2.25799,0.0476265,4.77827,0.453916,0.231835,0.492455,0.606413,0.637603,0.375923,-0.672657,1
1.79069,-1.02783,-1.74955,-1.0299,2.06467,1.21328,-0.964661,1.79069,-1.02783,-1.74955,-1.0299,2.06467,1.21328,-0.964661,1.78653,-1.06718,-1.80877,-1.09915,1.9964,1.16317,-0.897679,0.100346,0.299889,0.41373,0.312161,1.12202,0.965737,-0.852615,0.100346,0.299889,0.41373,0.312161,1.12202,0.965737,-0.852615,0.521872,-0.463205,0.706607,0.567238,0.158846,0.112484,0.800223,-0.194934,0.0297368,0.443757,-0.273496,0.0109053,0.47621,2.79783,-0.467289,0.894945,-2.22387,0.0541985,4.72749,-2.22387,0.0456988,4.72749,0.0416196,0.393412,0.59229,0.692455,0.68274,0.501054,-0.669819,1
1.73254,-1.02026,-1.73818,-1.02514,2.07801,1.22378,-0.976694,1.73254,-1.02026,-1.73818,-1.02514,2.07801,1.22378,-0.976694,1.78623,-1.06511,-1.80186,-1.0971,2.00673,1.17026,-0.910745,-0.0674609,0.160748,0.77426,0.18926,1.00605,0.609964,-1.416,-0.0674609,0.160748,0.77426,0.18926,1.00605,0.609964,-1.416,0.518973,-0.463236,0.711374,0.571862,0.153021,0.106122,0.798935,-0.221535,0.00724702,0.439094,-0.293839,-0.0202591,0.467359,2.77551,-0.467061,0.941094,-2.23186,0.0227809,4.61487,-2.23186,0.0431206,4.61487,-0.536855,0.448475,0.636778,0.719559,0.712845,0.53527,-0.659491,1
