or_w,or_x,or_y,or_z
0.773411,-0.0566063,0.616816,-0.134795
0.773411,-0.0566064,0.616816,-0.134795
0.773411,-0.0566064,0.616816,-0.134795
0.773412,-0.0566085,0.616813,-0.134796
0.773428,-0.0566217,0.616783,-0.134837
0.77353,-0.0567138,0.616598,-0.135064
0.773807,-0.0567931,0.616139,-0.135536
0.774259,-0.0568229,0.61542,-0.136208
0.774912,-0.0569332,0.614396,-0.137064
0.775811,-0.0571476,0.613027,-0.138017
0.77696,-0.0574474,0.611328,-0.138964
0.778339,-0.057768,0.609336,-0.139859
0.77993,-0.0581218,0.607082,-0.140648
0.78167,-0.0584845,0.604652,-0.141303
0.78353,-0.0589079,0.602088,-0.141779
0.7855,-0.0594788,0.599406,-0.142
0.787569,-0.0601836,0.59661,-0.142016
0.789733,-0.0609758,0.593692,-0.141889
0.791984,-0.0618072,0.590677,-0.141566
0.7943,-0.0627428,0.58761,-0.140941
0.796678,-0.0638014,0.584493,-0.140006
0.799131,-0.0648957,0.581278,-0.138903
0.801669,-0.0660067,0.577962,-0.137589
0.804273,-0.0671832,0.57459,-0.135933
0.806912,-0.0684077,0.571191,-0.133993
0.809599,-0.0696281,0.56772,-0.131889
0.812351,-0.0709002,0.564144,-0.129616
0.815144,-0.0722314,0.560499,-0.127133
0.817956,-0.0735668,0.556814,-0.124473
0.820797,-0.0748525,0.553067,-0.121676
0.823687,-0.0762428,0.549211,-0.118719
0.826583,-0.0776979,0.545316,-0.11556
0.829463,-0.0790239,0.541396,-0.112416
0.832328,-0.0802052,0.537438,-0.109347
0.835217,-0.0814648,0.533403,-0.106096
0.838069,-0.0828518,0.529389,-0.102582
0.840886,-0.0841491,0.525382,-0.0990142
0.843674,-0.0851899,0.52135,-0.0956616
0.84644,-0.0861538,0.517288,-0.0923559
0.849157,-0.087247,0.513257,-0.08881
0.851826,-0.0883674,0.509246,-0.0851579
0.854472,-0.0893239,0.505209,-0.081622
0.857104,-0.0901569,0.501124,-0.0782331
0.859669,-0.0909918,0.497073,-0.0748847
0.862199,-0.091831,0.493025,-0.0714659
0.864712,-0.0926067,0.488938,-0.0680967
0.867212,-0.0933592,0.484793,-0.0648255
0.869671,-0.0940613,0.480663,-0.0615463
0.872098,-0.0946366,0.476532,-0.0583727
0.874488,-0.0950664,0.472406,-0.0553707
0.876871,-0.0955068,0.468218,-0.0524064
0.879201,-0.0959613,0.464058,-0.0494594
0.881493,-0.0963705,0.459906,-0.046581
0.883748,-0.0966502,0.455769,-0.0438465
0.885983,-0.0969006,0.451596,-0.0413008
0.888162,-0.0971883,0.447463,-0.0387273
0.890303,-0.097448,0.443343,-0.0362147
0.892405,-0.0975702,0.439255,-0.033892
0.894505,-0.0976342,0.435115,-0.031671
0.896571,-0.0976726,0.430991,-0.0294451
0.898614,-0.0976216,0.426868,-0.0273168
0.900613,-0.0974555,0.422798,-0.0253185
0.902604,-0.0972575,0.418686,-0.0234355
0.90457,-0.0970514,0.414569,-0.0215885
0.906499,-0.0967796,0.410487,-0.0198182
0.908376,-0.0964189,0.406482,-0.0181567
0.910239,-0.0960663,0.402445,-0.016587
0.912088,-0.0957157,0.398381,-0.0150803
0.913908,-0.0952723,0.394346,-0.0136633
0.915681,-0.0947702,0.390378,-0.0123073
0.917417,-0.0943218,0.386431,-0.0109938
0.919147,-0.0938852,0.38244,-0.00972903
0.920854,-0.0933535,0.378469,-0.00858921
0.922533,-0.092759,0.374531,-0.00750395
0.924167,-0.0921896,0.370643,-0.00639408
0.92579,-0.0916444,0.366723,-0.00530583
0.927402,-0.0910301,0.362796,-0.00433514
0.928991,-0.0903244,0.358895,-0.00347705
0.930542,-0.0896183,0.355041,-0.00258706
0.932058,-0.0889663,0.351213,-0.00160818
0.933559,-0.0883505,0.347364,-0.000661827
0.935045,-0.0876551,0.343521,0.000166069
0.936503,-0.0869004,0.339721,0.000938329
0.937918,-0.0861755,0.335977,0.00180841
0.939309,-0.0854957,0.332236,0.00272315
0.940682,-0.0848295,0.328494,0.00357597
0.942032,-0.08412,0.324778,0.00433005
0.94334,-0.0833781,0.321142,0.00505789
0.944613,-0.0826317,0.31756,0.00582992
0.945864,-0.0818958,0.313993,0.00661062
0.9471,-0.0811893,0.310411,0.00735724
