or_w,or_x,or_y,or_z
7.634590268135070801e-01,-5.861708521842956543e-02,6.263526678085327148e-01,-1.462077051401138306e-01
7.634590864181518555e-01,-5.861699581146240234e-02,6.263526678085327148e-01,-1.462075412273406982e-01
7.634590268135070801e-01,-5.861705914139747620e-02,6.263526678085327148e-01,-1.462075710296630859e-01
7.634590268135070801e-01,-5.861700326204299927e-02,6.263527274131774902e-01,-1.462075859308242798e-01
7.634590864181518555e-01,-5.861724913120269775e-02,6.263526678085327148e-01,-1.462073475122451782e-01
7.634657621383666992e-01,-5.868755653500556946e-02,6.263529062271118164e-01,-1.461433917284011841e-01
7.634657621383666992e-01,-5.868755653500556946e-02,6.263529062271118164e-01,-1.461433917284011841e-01
7.635669708251953125e-01,-5.931040272116661072e-02,6.262660622596740723e-01,-1.457346975803375244e-01
7.639787793159484863e-01,-6.119395792484283447e-02,6.258263587951660156e-01,-1.446825265884399414e-01
7.649297714233398438e-01,-6.462096422910690308e-02,6.247210502624511719e-01,-1.429341584444046021e-01
7.664837241172790527e-01,-6.956425309181213379e-02,6.228275299072265625e-01,-1.405325382947921753e-01
7.686222791671752930e-01,-7.589168101549148560e-02,6.201243400573730469e-01,-1.374992132186889648e-01
7.713105082511901855e-01,-8.306068927049636841e-02,6.166782379150390625e-01,-1.337497383356094360e-01
7.744603753089904785e-01,-9.055356681346893311e-02,6.125811338424682617e-01,-1.294430345296859741e-01
7.779641151428222656e-01,-9.819911420345306396e-02,6.078745126724243164e-01,-1.249693706631660461e-01
7.816950678825378418e-01,-1.059869155287742615e-01,6.026167869567871094e-01,-1.207168847322463989e-01
7.855533957481384277e-01,-1.141695827245712280e-01,5.968948602676391602e-01,-1.165660098195075989e-01
7.894806265830993652e-01,-1.227236017584800720e-01,5.907427668571472168e-01,-1.126154735684394836e-01
7.934465408325195312e-01,-1.313979774713516235e-01,5.841811299324035645e-01,-1.091307923197746277e-01
7.974074482917785645e-01,-1.403827071189880371e-01,5.772190093994140625e-01,-1.060766503214836121e-01
8.013193607330322266e-01,-1.497684121131896973e-01,5.698699951171875000e-01,-1.034643277525901794e-01
8.050757050514221191e-01,-1.594848930835723877e-01,5.622602701187133789e-01,-1.013957485556602478e-01
8.087053894996643066e-01,-1.694438159465789795e-01,5.543916225433349609e-01,-9.967107325792312622e-02
8.155121207237243652e-01,-1.896853744983673096e-01,5.379827022552490234e-01,-9.764265269041061401e-02
8.155121207237243652e-01,-1.896853744983673096e-01,5.379827022552490234e-01,-9.764265269041061401e-02
8.187304735183715820e-01,-1.998369544744491577e-01,5.294531583786010742e-01,-9.708224236965179443e-02
8.218089938163757324e-01,-2.102035135030746460e-01,5.206574201583862305e-01,-9.674872457981109619e-02
8.247894644737243652e-01,-2.205115109682083130e-01,5.116178393363952637e-01,-9.666543453931808472e-02
8.276601433753967285e-01,-2.305681258440017700e-01,5.023883581161499023e-01,-9.707176685333251953e-02
8.331741094589233398e-01,-2.492221146821975708e-01,4.834886491298675537e-01,-9.973929822444915771e-02
8.359525799751281738e-01,-2.569399476051330566e-01,4.740242362022399902e-01,-1.023043617606163025e-01
8.359525799751281738e-01,-2.569399476051330566e-01,4.740242362022399902e-01,-1.023043617606163025e-01
8.416694402694702148e-01,-2.676734030246734619e-01,4.556453824043273926e-01,-1.110439375042915344e-01
8.445651531219482422e-01,-2.709569036960601807e-01,4.467996060848236084e-01,-1.168852671980857849e-01
8.445651531219482422e-01,-2.709569036960601807e-01,4.467996060848236084e-01,-1.168852671980857849e-01
8.474106192588806152e-01,-2.733634710311889648e-01,4.381915032863616943e-01,-1.231089830398559570e-01
8.501189947128295898e-01,-2.748155295848846436e-01,4.300558269023895264e-01,-1.297153979539871216e-01
8.527195453643798828e-01,-2.752369642257690430e-01,4.224222302436828613e-01,-1.366506516933441162e-01
8.574830293655395508e-01,-2.733556628227233887e-01,4.089129567146301270e-01,-1.509627401828765869e-01
8.574830293655395508e-01,-2.733556628227233887e-01,4.089129567146301270e-01,-1.509627401828765869e-01
8.595948815345764160e-01,-2.709707915782928467e-01,4.032752811908721924e-01,-1.582418680191040039e-01
8.615425229072570801e-01,-2.678404748439788818e-01,3.982717096805572510e-01,-1.654858440160751343e-01
8.632944226264953613e-01,-2.639811933040618896e-01,3.938731551170349121e-01,-1.729180514812469482e-01
8.648864626884460449e-01,-2.594801485538482666e-01,3.899632692337036133e-01,-1.804718375205993652e-01
8.663153052330017090e-01,-2.545192539691925049e-01,3.864438235759735107e-01,-1.880927383899688721e-01
8.676075935363769531e-01,-2.492089122533798218e-01,3.832317888736724854e-01,-1.956664472818374634e-01
8.687258362770080566e-01,-2.433676421642303467e-01,3.803640604019165039e-01,-2.034963667392730713e-01
8.696945905685424805e-01,-2.371078729629516602e-01,3.777605295181274414e-01,-2.114429324865341187e-01
8.705095648765563965e-01,-2.306751161813735962e-01,3.753750026226043701e-01,-2.193074226379394531e-01
8.711254000663757324e-01,-2.239889055490493774e-01,3.732766509056091309e-01,-2.272313386201858521e-01
8.715333938598632812e-01,-2.168108373880386353e-01,3.715907335281372070e-01,-2.352508306503295898e-01
8.717837333679199219e-01,-2.095299959182739258e-01,3.701273500919342041e-01,-2.430968135595321655e-01
8.718866109848022461e-01,-2.020815908908843994e-01,3.689061701297760010e-01,-2.507687509059906006e-01
8.717772364616394043e-01,-1.942072808742523193e-01,3.680081367492675781e-01,-2.585692107677459717e-01
8.714941143989562988e-01,-1.862123012542724609e-01,3.673181235790252686e-01,-2.662712931632995605e-01
8.710650801658630371e-01,-1.780975461006164551e-01,3.668332099914550781e-01,-2.737888097763061523e-01
8.704362511634826660e-01,-1.696715950965881348e-01,3.666543364524841309e-01,-2.812773287296295166e-01
8.696883320808410645e-01,-1.611306667327880859e-01,3.665817379951477051e-01,-2.886121273040771484e-01
8.688199520111083984e-01,-1.525550484657287598e-01,3.666489422321319580e-01,-2.957150638103485107e-01
8.677068352699279785e-01,-1.436735540628433228e-01,3.669531047344207764e-01,-3.029656410217285156e-01
8.664208054542541504e-01,-1.347926706075668335e-01,3.673016130924224854e-01,-3.102183938026428223e-01
8.650376200675964355e-01,-1.262182742357254028e-01,3.674564361572265625e-01,-3.174187839031219482e-01
8.634983897209167480e-01,-1.175931692123413086e-01,3.675742447376251221e-01,-3.247022330760955811e-01
8.617398738861083984e-01,-1.088909283280372620e-01,3.676417768001556396e-01,-3.322448432445526123e-01
8.598827123641967773e-01,-1.004062816500663757e-01,3.674944937229156494e-01,-3.398059308528900146e-01
8.579011559486389160e-01,-9.199008345603942871e-02,3.671811521053314209e-01,-3.474499285221099854e-01
8.557892441749572754e-01,-8.359760046005249023e-02,3.666764795780181885e-01,-3.552246689796447754e-01
8.535806536674499512e-01,-7.539990544319152832e-02,3.660114109516143799e-01,-3.629745841026306152e-01
8.512523770332336426e-01,-6.727360934019088745e-02,3.652618825435638428e-01,-3.707120418548583984e-01
8.487274050712585449e-01,-5.904845148324966431e-02,3.645074963569641113e-01,-3.785622119903564453e-01
8.461720347404479980e-01,-5.107959732413291931e-02,3.635639846324920654e-01,-3.862706422805786133e-01
8.435962796211242676e-01,-4.343478754162788391e-02,3.625329136848449707e-01,-3.937367796897888184e-01
8.408184051513671875e-01,-3.572810441255569458e-02,3.615776896476745605e-01,-4.012598693370819092e-01
8.379188179969787598e-01,-2.801071293652057648e-02,3.606533110141754150e-01,-4.087012112140655518e-01
8.350428342819213867e-01,-2.053963206708431244e-02,3.596177995204925537e-01,-4.158805608749389648e-01
8.321257829666137695e-01,-1.311845518648624420e-02,3.586257398128509521e-01,-4.228263497352600098e-01
8.258151412010192871e-01,1.947734737768769264e-03,3.569464683532714844e-01,-4.365945756435394287e-01
8.258151412010192871e-01,1.947734737768769264e-03,3.569464683532714844e-01,-4.365945756435394287e-01
8.225774765014648438e-01,9.236701764166355133e-03,3.561313450336456299e-01,-4.432284832000732422e-01
8.192008733749389648e-01,1.652520336210727692e-02,3.553658425807952881e-01,-4.498354494571685791e-01
8.157616257667541504e-01,2.363887242972850800e-02,3.545641005039215088e-01,-4.563534557819366455e-01
8.123173117637634277e-01,3.051307052373886108e-02,3.536781370639801025e-01,-4.627324640750885010e-01
8.087149858474731445e-01,3.739843145012855530e-02,3.529060184955596924e-01,-4.690828919410705566e-01
8.049684762954711914e-01,4.428246617317199707e-02,3.521116971969604492e-01,-4.754810035228729248e-01
8.013150691986083984e-01,5.080691725015640259e-02,3.511500060558319092e-01,-4.816705584526062012e-01
