or_w,or_x,or_y,or_z
0.773659,-0.055389,0.616718,-0.134325
0.773659,-0.055389,0.616718,-0.134326
0.773659,-0.055389,0.616718,-0.134326
0.773659,-0.055389,0.616718,-0.134326
0.773659,-0.0553887,0.616717,-0.134326
0.773652,-0.0554253,0.616712,-0.134377
0.773586,-0.0557046,0.616694,-0.134728
0.77339,-0.0562852,0.616729,-0.135441
0.773123,-0.0569358,0.616817,-0.136294
0.772939,-0.0571059,0.616871,-0.13702
0.773002,-0.056329,0.616795,-0.137327
0.773378,-0.0543556,0.616566,-0.137033
0.774066,-0.0511465,0.616212,-0.135973
0.775035,-0.0468825,0.615752,-0.134062
0.776282,-0.0418195,0.615138,-0.131312
0.777798,-0.0362272,0.614288,-0.127938
0.779542,-0.0305251,0.613167,-0.124131
0.781421,-0.0250677,0.61186,-0.119916
0.78342,-0.0199632,0.610333,-0.115531
0.78554,-0.0152121,0.608551,-0.111181
0.787759,-0.0108731,0.606544,-0.106879
0.790084,-0.0069893,0.6043,-0.102669
0.792474,-0.00344201,0.601871,-0.098609
0.794894,-0.000184427,0.599299,-0.0947854
0.797301,0.00270805,0.596652,-0.0911559
0.799636,0.00524464,0.594009,-0.0877908
0.801869,0.00754371,0.591404,-0.0847957
0.803964,0.00966441,0.588887,-0.0822193
0.805879,0.0115114,0.586544,-0.0799494
0.807648,0.0131165,0.584372,-0.0777371
0.809277,0.0145203,0.582346,-0.075712
0.810814,0.0157847,0.580419,-0.0737938
0.812311,0.01688,0.578518,-0.0719957
0.813791,0.0176999,0.576629,-0.0702058
0.815276,0.0183551,0.574731,-0.0683552
0.816774,0.0189406,0.572792,-0.0665651
0.818357,0.019382,0.57073,-0.0646823
0.82003,0.0195518,0.568558,-0.0625362
0.821772,0.0195417,0.566296,-0.060139
0.823604,0.0195474,0.563892,-0.0576211
0.82556,0.0195638,0.56128,-0.0550637
0.827679,0.0193545,0.558419,-0.0523487
0.82987,0.0189748,0.555433,-0.0495076
0.832041,0.0186363,0.552424,-0.0467821
0.834229,0.0180295,0.549371,-0.0439123
0.836443,0.0170324,0.546257,-0.0409475
0.838655,0.0160301,0.543089,-0.0381369
0.840838,0.014975,0.539934,-0.0351948
0.842997,0.0137708,0.536781,-0.0321274
0.845159,0.0126484,0.533577,-0.02903
0.847331,0.0115302,0.530317,-0.0256921
0.849506,0.0105663,0.527009,-0.0221056
0.851682,0.00979006,0.523649,-0.0182811
0.853877,0.00901207,0.520209,-0.0140138
0.856056,0.00844447,0.516726,-0.00953141
0.858237,0.00812805,0.513166,-0.00484547
0.860416,0.00786459,0.509531,1.4278e-05
0.862598,0.00768896,0.505808,0.00483295
0.864739,0.00738431,0.502071,0.00980184
0.866843,0.00692228,0.498313,0.014826
0.868929,0.00668693,0.494507,0.0195165
0.871003,0.00649205,0.490644,0.0240747
0.873,0.00626275,0.486842,0.0285796
0.874932,0.00615635,0.483087,0.0328992
0.876829,0.00601061,0.479332,0.0370889
0.878661,0.00588714,0.475645,0.0410147
0.88039,0.00592134,0.472099,0.0447276
0.882047,0.00580703,0.468621,0.0485119
0.883658,0.00544022,0.465172,0.0522774
0.885207,0.00508072,0.461784,0.0560111
0.886713,0.00472912,0.458401,0.0598898
0.888213,0.00442648,0.454946,0.0638928
0.889709,0.00433169,0.451413,0.0680137
0.891154,0.00433357,0.44786,0.0724457
0.892563,0.0043026,0.444249,0.0771726
0.893964,0.00444048,0.440552,0.0819933
0.89535,0.00478391,0.436794,0.0868121
0.89667,0.00511019,0.433034,0.0918588
0.897924,0.00537902,0.429286,0.0970401
0.899177,0.00574442,0.425493,0.102
0.900427,0.00616501,0.421666,0.106725
0.901583,0.00657523,0.417969,0.11139
0.902628,0.00704629,0.414458,0.115925
0.903637,0.00749448,0.411017,0.120201
0.904625,0.00784492,0.407594,0.124336
0.905527,0.0081843,0.404321,0.12837
0.906342,0.00853321,0.401194,0.132347
0.907122,0.00884826,0.398085,0.136307
0.907919,0.00914612,0.394868,0.14028
0.908671,0.00949415,0.391652,0.144346
0.90937,0.0098956,0.388412,0.148611
0.910055,0.0104187,0.385123,0.152877
0.910762,0.0109865,0.38168,0.157201
0.911423,0.0115569,0.378227,0.161612
0.912012,0.0121687,0.374811,0.166142
0.912559,0.0129091,0.371412,0.17065
0.913126,0.0136763,0.367941,0.175024
0.913651,0.0143301,0.364468,0.179442
0.914104,0.0149751,0.36109,0.183861
0.914499,0.0157404,0.35782,0.188172
0.914844,0.0165363,0.354622,0.192432
0.915155,0.0172881,0.351426,0.196703
0.915407,0.0179971,0.348289,0.201
0.915592,0.0186899,0.3452,0.205374
0.915739,0.0194625,0.342165,0.209683
0.915864,0.0203255,0.339127,0.213944
0.915991,0.0212035,0.336059,0.218118
0.91609,0.0220301,0.332959,0.222334
0.916136,0.022828,0.329869,0.226625
0.916153,0.0236879,0.326802,0.230874
0.916145,0.0246116,0.323728,0.235103
0.916096,0.0255671,0.320691,0.239315
0.915993,0.0264847,0.317668,0.243603
0.915855,0.027382,0.314663,0.247885
0.91571,0.0283169,0.311705,0.252018
0.915566,0.0291783,0.308822,0.255962
0.915413,0.0296454,0.30604,0.259768
0.915237,0.0296178,0.30343,0.263428
0.915047,0.028993,0.300996,0.266924
0.914823,0.0276867,0.298762,0.270321
0.91459,0.0257793,0.296701,0.273547
0.914355,0.0234005,0.294805,0.276581
0.91411,0.0207383,0.293076,0.279427
0.913844,0.0179991,0.291569,0.282052
0.913602,0.0152337,0.29023,0.284368
0.913394,0.0124849,0.289052,0.286364
0.913198,0.00980444,0.288071,0.288077
0.913039,0.00731755,0.287245,0.289477
0.912958,0.00496734,0.286474,0.290544
0.912969,0.00281397,0.285733,0.291268
0.913064,0.000869625,0.285024,0.291676
0.913271,-0.000786611,0.284304,0.291732
0.913586,-0.00215097,0.283543,0.291479
0.913971,-0.0032822,0.282791,0.290992
0.914372,-0.00411051,0.282139,0.290352
0.914767,-0.004567,0.281633,0.289592
0.915151,-0.00473118,0.281251,0.288746
0.915524,-0.00465984,0.28098,0.287826
0.915926,-0.00436573,0.280781,0.286745
0.916422,-0.00388297,0.280531,0.285408
0.916995,-0.00326735,0.280206,0.283889
0.917604,-0.00256267,0.279831,0.282295
0.918249,-0.0016785,0.279446,0.28058
0.918938,-0.000562192,0.279031,0.278737
0.919699,0.00073787,0.27856,0.27669
0.920501,0.00215253,0.278028,0.274544
0.921288,0.00371953,0.277506,0.272407
0.92208,0.00552174,0.277025,0.270178
0.922926,0.00755377,0.276532,0.267731
0.923766,0.00956301,0.276004,0.265307
0.924547,0.0116104,0.275552,0.262962
0.925336,0.013863,0.275094,0.260545
0.926154,0.0161339,0.274536,0.258084
0.926966,0.0184506,0.273938,0.255638
0.927778,0.0209897,0.273291,0.25318
0.928596,0.0235458,0.272545,0.250749
0.929439,0.0262371,0.271748,0.248208
0.93031,0.0290611,0.270811,0.245643
0.93119,0.0318246,0.269767,0.243101
0.932163,0.0345196,0.268561,0.240324
0.933167,0.036976,0.267151,0.237617
0.934185,0.0390442,0.265611,0.234997
0.93519,0.0407087,0.263814,0.232732
0.936136,0.0419063,0.261793,0.230992
0.937037,0.0427893,0.259509,0.229752
0.937863,0.0434055,0.256882,0.229216
0.93863,0.0437478,0.253972,0.229253
0.939363,0.0438623,0.25072,0.22981
0.940022,0.0436304,0.247208,0.230963
0.940596,0.0429193,0.243543,0.232647
0.941115,0.0417681,0.23972,0.234716
0.941584,0.0402397,0.235746,0.237117
0.941948,0.0383477,0.231691,0.239965
0.942224,0.0361529,0.227563,0.24315
0.942464,0.0336504,0.223274,0.24653
0.942684,0.0308699,0.218773,0.250066
0.942867,0.0280537,0.214234,0.253611
0.942987,0.025167,0.209702,0.25723
0.943036,0.0219996,0.205184,0.260959
0.943066,0.0186272,0.200701,0.264573
0.943037,0.0151835,0.196343,0.268142
0.942954,0.0116285,0.192108,0.271656
0.94281,0.00801301,0.187909,0.2752
0.942584,0.0044989,0.18376,0.278834
0.942262,0.00127334,0.179759,0.282537
0.9418,-0.00171602,0.175873,0.286493
0.941229,-0.00439459,0.172159,0.29057
0.940559,-0.00668199,0.168579,0.294764
0.939748,-0.00865256,0.165197,0.299179
0.938858,-0.0104206,0.162031,0.303617
0.937946,-0.0120592,0.15891,0.307992
0.93706,-0.0134568,0.15587,0.312156
0.936204,-0.0146622,0.152882,0.316123
0.935327,-0.0159211,0.149915,0.320054
0.934409,-0.0172007,0.147058,0.323972
0.933519,-0.0182808,0.14422,0.327732
0.932669,-0.019199,0.141345,0.331334
0.931742,-0.0201307,0.13853,0.335053
0.930708,-0.0210785,0.1358,0.338964
0.929655,-0.0218335,0.133114,0.342848
0.928605,-0.0224437,0.130377,0.346685
0.927473,-0.0229249,0.127658,0.350674
0.926225,-0.0233423,0.125052,0.354857
0.924898,-0.0237829,0.122452,0.359171
0.923585,-0.0241615,0.119815,0.363389
0.922263,-0.0243387,0.11712,0.367589
0.920888,-0.0243924,0.114371,0.371874
0.919464,-0.024557,0.111608,0.376201
0.918037,-0.024797,0.108818,0.380463
0.916679,-0.0249265,0.105998,0.384504
0.915322,-0.0249747,0.103137,0.38849
0.913871,-0.0250601,0.100293,0.392623
0.912386,-0.0252474,0.0975118,0.396744
0.910896,-0.0254761,0.0947347,0.400805
0.909405,-0.0257071,0.0919488,0.404806
0.907866,-0.0259173,0.0891623,0.40885
0.906299,-0.0261441,0.0863336,0.412898
0.904728,-0.0263911,0.0835601,0.41688
0.903106,-0.0267458,0.0807558,0.420907
0.901422,-0.0271084,0.0779648,0.424999
0.899725,-0.0274095,0.0751167,0.429071
0.898012,-0.0276697,0.072247,0.433116
0.896224,-0.0279845,0.0693981,0.437246
0.894341,-0.0283515,0.0665265,0.441503
0.892432,-0.0286937,0.0635911,0.445755
0.890508,-0.0289834,0.0605957,0.449983
0.888498,-0.0293141,0.0575913,0.454307
0.88639,-0.02975,0.0546349,0.458741
0.884227,-0.0302788,0.0516415,0.463204
0.882063,-0.0308322,0.0486161,0.467601
0.879818,-0.0313826,0.0455886,0.472078
0.877465,-0.0320109,0.0425509,0.476676
0.875055,-0.032705,0.039512,0.481298
0.872624,-0.0335447,0.0363683,0.48588
0.870161,-0.0344751,0.0331846,0.490438
0.867632,-0.0354922,0.0299619,0.495033
0.865028,-0.0365454,0.0267226,0.499677
0.862329,-0.0377078,0.0234709,0.504397
0.859522,-0.0390288,0.0201405,0.509209
0.85667,-0.0403663,0.0167673,0.51401
0.853744,-0.0416683,0.0133179,0.518852
0.850686,-0.0430039,0.00983646,0.52382
0.847494,-0.0444333,0.00634617,0.528904
0.844237,-0.0458959,0.00280547,0.533994
0.840974,-0.0473428,-0.000745931,0.539
0.83762,-0.0488217,-0.00426848,0.544051
0.834162,-0.0503672,-0.0077211,0.54916
0.8307,-0.0519055,-0.0111198,0.554184
0.82726,-0.0533946,-0.0145422,0.559088
0.823782,-0.0548373,-0.0179161,0.563964
0.82026,-0.0562228,-0.021207,0.568826
0.816764,-0.0575516,-0.0243883,0.573575
0.813333,-0.0588955,-0.0275253,0.578154
0.809979,-0.0600917,-0.0305809,0.58257
0.806692,-0.0610122,-0.0334904,0.58686
0.803489,-0.0617117,-0.0362365,0.591002
0.800474,-0.0621879,-0.0387599,0.594871
0.797694,-0.062545,-0.0410741,0.598402
0.795186,-0.0627674,-0.0431418,0.601563
0.793026,-0.0628338,-0.0449665,0.604268
0.791229,-0.0627969,-0.0465359,0.606505
0.789804,-0.0627378,-0.0478949,0.60826
0.788757,-0.0626207,-0.0490191,0.609539
0.788039,-0.0623318,-0.0499105,0.610425
0.78757,-0.0618673,-0.0505911,0.611021
0.787299,-0.0611825,-0.051084,0.611399
0.787175,-0.0602259,-0.0514194,0.611625
0.787131,-0.0589464,-0.0516126,0.61179
0.787157,-0.0571921,-0.051661,0.611919
0.787324,-0.0550469,-0.0516479,0.611902
0.787551,-0.0525921,-0.0516252,0.611827
0.787772,-0.0496779,-0.0515545,0.611792
0.788105,-0.0463818,-0.0515262,0.611624
0.788567,-0.0429253,-0.0515654,0.611278
0.789049,-0.0395607,-0.0515725,0.610882
0.789511,-0.036443,-0.0515233,0.610483
0.789935,-0.0336368,-0.0514704,0.6101
0.790366,-0.0309946,-0.0513804,0.609689
0.790807,-0.0282305,-0.0512863,0.60926
0.791175,-0.0253806,-0.0511983,0.608915
0.791426,-0.0226112,-0.0510199,0.608712
0.791645,-0.0199673,-0.0507848,0.60854
0.79189,-0.0172976,-0.0505241,0.608325
0.792064,-0.0144349,-0.050243,0.608195
0.792135,-0.0113263,-0.0499419,0.608194
0.792236,-0.00822086,-0.0496868,0.608133
0.792354,-0.0052463,-0.0494967,0.608028
0.792415,-0.00225232,-0.0493262,0.60798
0.792462,0.000777235,-0.0491883,0.607934
0.792568,0.00375977,-0.0490699,0.607794
0.792706,0.00637196,-0.0489322,0.607604
0.792803,0.00832149,-0.0487085,0.607472
0.792872,0.00970135,-0.0483963,0.607385
0.792921,0.0107048,-0.0480495,0.607332
0.792903,0.0115961,-0.0476647,0.60737
0.792804,0.0125879,-0.0472688,0.607511
0.792704,0.0136281,-0.0468793,0.607649
0.792652,0.0144925,-0.0465301,0.607723
0.792595,0.015085,-0.0461705,0.607811
0.792513,0.0155106,-0.0457797,0.607937
0.792443,0.0159731,-0.0453575,0.608047
0.792431,0.0166456,-0.0449941,0.608073
0.792497,0.0176002,-0.0447087,0.60798
0.792628,0.0186295,-0.0445097,0.607794
0.792755,0.0194692,-0.0442711,0.607618
0.792848,0.0198986,-0.0439386,0.607507
