lin_vel_X,lin_vel_Y,lin_vel_Z
-1.09087e-05,-1.311e-05,-5.32026e-06
-2.49289e-05,-3.1154e-05,-1.43081e-05
8.37668e-06,1.04726e-05,-8.0091e-07
8.16742e-06,3.5014e-06,-2.85702e-06
-0.000260841,-0.000147036,0.000132846
-0.0058827,-0.00235135,0.0038149
-0.0355455,-0.0144188,0.0205374
-0.0716372,-0.0353743,0.0251184
-0.0864326,-0.0503057,0.0178011
-0.0859297,-0.0678964,0.0113989
-0.062083,-0.0783487,0.0065075
-0.0205904,-0.0855153,-0.00830701
0.0334765,-0.0893174,-0.0408859
0.101973,-0.076897,-0.0787999
0.15572,-0.0624086,-0.107226
0.173751,-0.0601342,-0.11381
0.190335,-0.0399298,-0.0986764
0.219469,-0.000759844,-0.0890175
0.227164,0.031854,-0.0528825
0.208756,0.0483053,0.00194954
0.189617,0.0669924,0.0579845
0.169196,0.0896786,0.124007
0.134724,0.0908442,0.173331
0.0922167,0.0827585,0.218299
0.0711717,0.0926756,0.255431
0.0621427,0.109574,0.284191
0.0374559,0.105858,0.304545
0.0176524,0.0992133,0.314203
0.032673,0.120987,0.312452
0.0510667,0.13837,0.29195
0.0561018,0.146321,0.28156
0.0391626,0.133059,0.267808
0.0280326,0.132074,0.273109
0.0332786,0.15165,0.284584
0.0337317,0.159124,0.287143
0.0209609,0.153501,0.296224
0.0155371,0.161993,0.317794
0.0353018,0.19841,0.340167
0.0513784,0.223939,0.352767
0.025211,0.204045,0.363469
-0.0241735,0.169928,0.388321
-0.0566652,0.170167,0.434262
-0.0811976,0.165188,0.4556
-0.116576,0.132316,0.455742
-0.116412,0.152422,0.471932
-0.101784,0.201037,0.507988
-0.118189,0.19576,0.525299
-0.0946021,0.216867,0.519481
-0.0593861,0.260012,0.526055
-0.0602351,0.257001,0.526469
-0.0376725,0.276567,0.523253
-0.0226944,0.274475,0.505888
-0.0179931,0.25905,0.485429
0.00589055,0.275148,0.47401
-0.000415094,0.246478,0.450524
-0.0180182,0.205066,0.428851
-0.0206965,0.199332,0.427523
-0.0461372,0.177668,0.436954
-0.0307072,0.206154,0.44355
-0.0198373,0.23846,0.459268
-0.0781786,0.174789,0.462279
-0.11191,0.146793,0.471269
-0.106094,0.155665,0.468415
-0.122784,0.129181,0.459835
-0.137884,0.123488,0.467958
-0.153676,0.110514,0.468511
-0.16197,0.0798131,0.442342
-0.14381,0.108083,0.439985
-0.121007,0.167658,0.463547
-0.113472,0.177577,0.457084
-0.103401,0.18651,0.448464
-0.11007,0.179902,0.448127
-0.13132,0.136318,0.431907
-0.123212,0.122833,0.407248
-0.107867,0.141172,0.404353
-0.122883,0.113797,0.397999
-0.144841,0.0739243,0.387759
-0.132875,0.082688,0.376659
-0.120627,0.100154,0.373504
-0.150881,0.0707281,0.380994
-0.187547,0.032587,0.385133
-0.176918,0.0316212,0.36691
-0.159457,0.027133,0.340716
-0.168397,0.0231828,0.344082
-0.174505,0.0339706,0.355256
-0.156831,0.0449505,0.34106
-0.135723,0.058798,0.325885
-0.131698,0.0731216,0.329744
-0.146997,0.0760657,0.346467
-0.140945,0.0784879,0.339881
-0.138352,0.0658293,0.324103
-0.154856,0.0341263,0.31601
-0.181924,0.00938117,0.325126
-0.180608,0.00659034,0.319242
-0.170177,0.00149051,0.302564
-0.17581,-0.0259815,0.287296
-0.200407,-0.0434074,0.298105
-0.195296,-0.0208086,0.305222
-0.17983,-0.012227,0.293116
-0.172378,-0.032665,0.271273
-0.166441,-0.0385491,0.259642
-0.162328,-0.0225392,0.264833
-0.148739,-0.00174616,0.263002
-0.136008,0.00704519,0.253962
-0.135065,-0.0106493,0.24014
-0.146004,-0.0415246,0.227998
-0.161752,-0.0568602,0.230041
-0.164638,-0.0493261,0.234793
-0.158648,-0.0421397,0.230515
-0.161301,-0.0541939,0.222822
-0.167627,-0.0696932,0.216052
-0.166568,-0.0761625,0.207436
-0.160995,-0.0693244,0.202496
-0.164529,-0.079751,0.193349
-0.18235,-0.131504,0.168128
-0.200936,-0.178712,0.142621
-0.21221,-0.172903,0.136197
-0.213618,-0.147427,0.129346
-0.218559,-0.112991,0.12679
-0.220098,-0.0774882,0.117228
-0.231943,-0.0631807,0.104671
-0.245599,-0.0677083,0.0849423
-0.253222,-0.087165,0.0567673
-0.24932,-0.120993,0.0156699
-0.256257,-0.147692,-0.00759172
-0.259628,-0.154626,-0.0175886
-0.252714,-0.15646,-0.0320783
-0.2519,-0.167449,-0.0415095
-0.271639,-0.18005,-0.0356195
-0.293637,-0.195223,-0.0262109
-0.315346,-0.2166,-0.0221423
-0.348026,-0.256195,-0.0180796
-0.380305,-0.293558,-0.012151
-0.398427,-0.316233,-0.0107543
-0.391793,-0.332961,-0.0243756
-0.374783,-0.355677,-0.049706
-0.359517,-0.367977,-0.0694908
-0.345271,-0.368116,-0.0820167
-0.349627,-0.380059,-0.0896307
-0.385268,-0.404156,-0.0808433
-0.419149,-0.419902,-0.0689187
-0.439443,-0.428672,-0.0647653
-0.457776,-0.451498,-0.0710297
-0.481,-0.485462,-0.0813032
-0.517248,-0.517527,-0.0825805
-0.545228,-0.534233,-0.0818226
-0.550249,-0.549069,-0.0973957
-0.561958,-0.583176,-0.123215
-0.592982,-0.618578,-0.13607
-0.601864,-0.602393,-0.130358
-0.58166,-0.580462,-0.140188
-0.596671,-0.606746,-0.158401
-0.626599,-0.61588,-0.154997
-0.637526,-0.620286,-0.160333
-0.655449,-0.657023,-0.184783
-0.679281,-0.669636,-0.189856
-0.708588,-0.695933,-0.202622
-0.746807,-0.732777,-0.217231
-0.772996,-0.734501,-0.215607
-0.833881,-0.7385,-0.192293
-0.874236,-0.715466,-0.163136
-0.890309,-0.642993,-0.10824
-0.906299,-0.58347,-0.0609752
-0.897415,-0.509669,-0.0155399
-0.903135,-0.47189,0.0121188
-0.906379,-0.455116,0.022558
-0.910347,-0.432297,0.0384288
-0.939276,-0.438919,0.0415601
-0.935723,-0.407648,0.0576757
-0.913325,-0.339952,0.091664
-0.911496,-0.285346,0.123226
-0.913728,-0.23838,0.149786
-0.892357,-0.19582,0.15928
-0.874972,-0.15478,0.172268
-0.895632,-0.129182,0.189573
-0.935901,-0.123179,0.198552
-0.954262,-0.132561,0.183575
-0.952943,-0.131696,0.167736
-0.94122,-0.0959311,0.17621
-0.946794,-0.0635479,0.191523
-0.927573,-0.0450579,0.18547
-0.904693,-0.0173475,0.187929
-0.891851,-0.0149595,0.175494
-0.865463,-0.0322424,0.145971
-0.815577,-0.0554886,0.104597
-0.75281,-0.0774934,0.058565
-0.693485,-0.103739,0.0100192
-0.647111,-0.150707,-0.0519569
-0.570764,-0.172438,-0.104738
-0.517957,-0.17115,-0.132959
-0.520605,-0.190809,-0.162061
-0.532564,-0.218125,-0.192216
-0.548375,-0.240178,-0.217114
-0.545855,-0.223676,-0.216153
-0.519602,-0.203412,-0.217731
-0.529447,-0.226735,-0.238699
-0.550648,-0.253555,-0.25763
-0.509819,-0.235331,-0.257697
-0.448914,-0.210615,-0.254881
-0.428969,-0.227046,-0.273637
-0.433524,-0.255073,-0.295082
-0.392775,-0.261489,-0.309748
-0.324261,-0.244599,-0.31272
-0.291295,-0.233131,-0.31044
-0.298353,-0.240897,-0.312245
-0.302816,-0.275952,-0.34156
-0.290798,-0.295159,-0.362901
-0.276971,-0.273696,-0.349043
-0.285055,-0.262115,-0.339631
-0.315999,-0.277753,-0.348038
-0.327459,-0.293426,-0.363962
-0.295924,-0.280584,-0.366474
-0.273542,-0.243969,-0.340007
-0.276988,-0.23411,-0.334459
-0.279299,-0.232375,-0.335435
-0.26556,-0.233923,-0.34287
-0.26386,-0.231044,-0.339846
-0.255602,-0.214305,-0.328187
-0.249605,-0.201072,-0.319892
-0.228709,-0.194941,-0.319777
-0.230944,-0.207569,-0.327888
-0.228296,-0.215611,-0.334911
-0.200751,-0.20071,-0.32554
-0.175818,-0.193437,-0.322382
-0.177816,-0.204638,-0.328478
-0.183037,-0.219484,-0.339523
-0.160446,-0.212226,-0.337091
-0.123884,-0.186733,-0.31946
-0.118468,-0.180582,-0.312201
-0.12494,-0.183805,-0.311259
-0.103287,-0.181133,-0.313115
-0.0759572,-0.168858,-0.305342
-0.064045,-0.158539,-0.294313
-0.0831908,-0.158701,-0.28544
-0.0874257,-0.15621,-0.279671
-0.0802163,-0.154417,-0.27682
-0.0633108,-0.15106,-0.271399
-0.0415675,-0.138429,-0.256265
-0.0315349,-0.132801,-0.245511
-0.0274161,-0.139897,-0.243817
-0.0194917,-0.156304,-0.254782
0.00927398,-0.15521,-0.253868
0.0387247,-0.141972,-0.242023
0.0401943,-0.147521,-0.245929
0.0351613,-0.151722,-0.245281
0.056495,-0.140429,-0.238853
0.0846736,-0.11577,-0.221216
0.0840303,-0.110331,-0.219401
0.0657702,-0.121971,-0.228917
0.0776741,-0.118816,-0.233019
0.099985,-0.109734,-0.232344
0.108287,-0.0985845,-0.222399
0.0942981,-0.096228,-0.215803
0.0957162,-0.109894,-0.228422
0.120982,-0.129482,-0.254873
0.142507,-0.138576,-0.266421
0.150667,-0.146595,-0.274039
0.143989,-0.153709,-0.276305
0.13781,-0.162273,-0.281722
0.115442,-0.176608,-0.283323
0.0878843,-0.184474,-0.276727
0.0486121,-0.193089,-0.262337
0.0149987,-0.20045,-0.244752
-0.00203165,-0.206373,-0.220071
-0.00210961,-0.208522,-0.194541
0.0089338,-0.217921,-0.186033
0.0263133,-0.226062,-0.177084
0.0540518,-0.226285,-0.159277
0.0862173,-0.229388,-0.145554
0.0796466,-0.243801,-0.136835
0.0745623,-0.250179,-0.123875
0.097663,-0.253559,-0.113084
0.0718015,-0.272105,-0.103869
0.0257467,-0.282791,-0.086571
0.015195,-0.264327,-0.0655421
0.0190347,-0.243753,-0.064215
0.0165996,-0.227802,-0.067679
0.0132957,-0.209442,-0.0552346
0.0129206,-0.208298,-0.0497921
0.0304005,-0.200463,-0.0439949
0.0698891,-0.168901,-0.0291723
0.0829381,-0.149325,-0.0270705
0.0799989,-0.141289,-0.0221825
0.105469,-0.128206,-0.00720807
0.139374,-0.117023,0.00295228
0.117765,-0.116449,0.00701698
0.0905526,-0.11689,0.00309091
0.0990829,-0.111625,0.000468504
0.0959969,-0.113722,-0.00618401
0.072432,-0.112488,-0.00489078
0.0500953,-0.0867937,0.0121523
0.0488096,-0.0396588,0.0294613
0.0520498,-0.00994708,0.0230991
0.052951,0.0018721,0.00644126
0.074848,0.0143461,0.00512824
0.10102,0.0204534,0.00894091
0.100005,0.0233821,0.0176098
0.0715166,0.0265768,0.0235414
0.0618648,0.0388557,0.0200396
0.0645931,0.0534399,0.0193827
0.0644421,0.0623826,0.0272692
0.0430881,0.0527776,0.0350293
0.0137029,0.0337491,0.0340396
-0.0201104,0.0265546,0.0425494
-0.0231836,0.0426629,0.0464837
-0.0136509,0.0724283,0.0492564
-0.0120969,0.097296,0.0500505
-0.0261159,0.116675,0.055793
-0.033616,0.126132,0.0535431
-0.00103475,0.12472,0.0373469
0.035167,0.114621,0.0267208
0.0349531,0.113846,0.0412449
0.0210419,0.116843,0.0499955
0.0102548,0.140714,0.0661867
0.01073,0.159606,0.0661561
0.00641574,0.158247,0.0465545
-0.0271782,0.159877,0.0476953
-0.0573004,0.170992,0.0641924
-0.0580637,0.170897,0.0711036
-0.0292119,0.148615,0.0620118
0.00908664,0.117637,0.0530685
0.0161271,0.0908862,0.0583158
-0.00275342,0.079958,0.0727397
-0.0170852,0.0829363,0.0805923
-0.00734967,0.0902361,0.0738749
0.018278,0.0972242,0.0637814
0.010969,0.108018,0.0701659
-0.00674821,0.11686,0.0760308
-0.0024051,0.10875,0.0574241
-0.0137086,0.102394,0.0484322
-0.0173808,0.0953282,0.0432061
0.0126739,0.0826349,0.0333357
0.0538179,0.0776243,0.0384367
0.0753607,0.0716404,0.0476
0.0651887,0.0575964,0.0490749
0.0519506,0.0468213,0.0422091
0.040306,0.044573,0.0321969
0.0187679,0.0489229,0.0330975
-0.00528803,0.0449185,0.039684
-0.0164841,0.0366663,0.0510706
-0.0188434,0.0377539,0.0672389
-0.0047899,0.0355864,0.061755
0.0155468,0.0399225,0.049598
0.0212184,0.0465314,0.0423159
0.0113736,0.0461298,0.0386487
0.00954144,0.0383302,0.0287521
0.0129631,0.0472738,0.0293782
0.0262416,0.0656808,0.0323718
0.0436817,0.0732725,0.0287544
0.0471973,0.0622979,0.0220729
0.0334937,0.0493372,0.0265095
0.0219881,0.0415539,0.0298174
0.0202407,0.0258319,0.0117649
0.0192913,0.0114047,-0.00939152
0.00128192,0.0121786,-0.000952575
-0.0203607,0.0341499,0.0300589
-0.0101303,0.0623011,0.0467473
0.0155952,0.0839412,0.0467615
0.0264028,0.0847398,0.0329588
0.01417,0.0621204,0.0179201
-0.00508769,0.0363491,0.0220449
-0.00455927,0.014525,0.0274171
0.014218,-0.00379448,0.0164446
0.0237037,-0.0109509,0.00276601
0.0219194,0.000124845,0.00234029
0.0207608,0.0244822,0.0207496
0.0309406,0.0341373,0.0330151
0.040741,0.0222326,0.0197219
0.0373073,0.000841324,-0.00944972
0.0192822,-0.0073422,-0.0244262
-0.0105797,0.0143257,-0.00232762
-0.022304,0.0383702,0.0186988
-0.00631504,0.0368928,0.0122972
0.00918746,0.0195481,0.000543444
0.00647449,0.0122127,0.00445127
0.00215838,0.0314739,0.025252
-0.00252859,0.0618731,0.0450574
-0.00462905,0.0703293,0.0306872
-0.0183367,0.0666996,0.00591182
-0.0487181,0.0777638,0.010009
-0.0536912,0.0840993,0.0135673
-0.0197187,0.0690703,0.00240118
0.00971568,0.0432329,-0.00509881
0.0150556,0.0114398,-0.00703823
0.0193408,-0.0108585,-0.00448964
0.0376668,-0.0124334,0.00588823
0.0367372,0.00588246,0.0256728
0.00501372,0.0117451,0.0226973
-0.017267,0.0107413,0.00977192
-0.0130927,0.0051772,0.000600678
-0.000199087,-0.00640942,-0.00531923
-0.000802054,-0.0185801,-0.00642661
-0.012775,-0.0153406,0.00443271
-0.0115735,-0.00573487,0.00598016
0.00913715,-0.00275961,-0.000667968
0.0208312,-0.00349588,-0.00103101
0.00730442,-0.000296147,0.00333436
-0.0125246,0.0149688,0.00735181
-0.0112929,0.0205604,-0.012462
0.00688879,0.0154664,-0.0410242
0.00714784,0.0228233,-0.0359472
-0.000612879,0.0172079,-0.0266565
0.0180532,0.00358667,-0.0339959
0.0482578,0.00201516,-0.0406699
0.0564098,0.0192604,-0.0398107
0.0305062,0.0315747,-0.0475501
0.00148169,0.0590764,-0.0389705
0.000500102,0.0709845,-0.0510707
0.00681953,0.0611097,-0.0708577
-0.0102368,0.0530452,-0.0547931
-0.0270044,0.0471541,-0.0265713
-0.0117815,0.0337,-0.0197232
0.0201438,0.0229549,-0.0274615
0.0293824,0.0175867,-0.0408622
0.0201087,0.0272017,-0.0441731
0.0234873,0.0487487,-0.0392223
0.0379181,0.0640446,-0.0377209
0.0451385,0.0506692,-0.056834
0.0466005,0.0327455,-0.0592886
0.0520781,0.044397,-0.0197783
0.0639703,0.0482534,0.000367256
0.0585422,0.035319,-0.00764475
0.0308058,0.0354589,-0.0149075
0.0119732,0.0354429,-0.0378473
0.00729291,0.0609146,-0.0325259
0.00656368,0.0994267,-0.00611646
0.00858069,0.108005,0.0027761
0.0225884,0.0913085,0.000380131
0.0517571,0.0760798,0.00376293
0.074273,0.0698651,0.0126141
0.0669524,0.0705811,0.0174781
0.0411777,0.0843816,0.0281046
0.0232529,0.0883718,0.0182949
0.0244736,0.0937938,0.000797848
0.029083,0.113936,0.0074337
0.0266824,0.115823,0.0137212
0.0272192,0.115302,0.0332991
0.0574367,0.111287,0.0452657
0.0886861,0.0994593,0.035177
0.105393,0.119505,0.0513667
0.120107,0.157111,0.0759565
0.123279,0.182497,0.0903506
0.131985,0.176058,0.0815735
0.151288,0.14151,0.0541412
0.154377,0.11162,0.0382355
0.134834,0.0861341,0.0250089
0.101383,0.0616885,0.0226541
0.0723034,0.0422297,0.0364708
0.0502918,0.0104799,0.033787
0.0268826,-0.0268159,0.0237943
0.00687751,-0.0603365,0.0185916
-0.00653425,-0.0880081,0.0092738
-0.00201455,-0.105142,-0.000400751
0.0327905,-0.0994105,0.000143977
0.0742424,-0.0785755,0.00448679
0.0992828,-0.0634725,-0.00672626
0.116326,-0.0374157,-0.0108336
0.149328,-0.00925237,-0.0164513
0.175515,0.022675,-0.0107998
0.170573,0.0363789,-0.0113257
0.147532,0.0448976,-0.0100315
0.128406,0.0604095,-0.00740351
0.109687,0.0711398,-0.0103012
0.0816214,0.0845608,-0.0021989
0.0337085,0.103811,0.0173748
-0.029263,0.12055,0.0368755
-0.0667332,0.122745,0.0322352
-0.0648609,0.125605,0.0181829
-0.0389475,0.153818,0.029826
-0.0278548,0.196351,0.0701882
-0.0309138,0.203295,0.0784126
0.00534668,0.183029,0.04461
0.0598454,0.160727,0.00265225
0.0931529,0.134209,-0.0399847
0.116238,0.117325,-0.0720473
0.145121,0.103731,-0.107629
0.157254,0.0881127,-0.137663
0.150077,0.0669207,-0.164
0.13878,0.0601002,-0.173218
0.113505,0.0571029,-0.172161
0.080564,0.0431151,-0.177769
0.0595954,0.0398232,-0.171323
0.0236753,0.0223971,-0.178072
-0.0138149,-0.0088021,-0.198795
-0.0163049,-0.016982,-0.200681
-0.00994473,-0.0259721,-0.207368
-0.0118391,-0.0500409,-0.22803
-0.000651098,-0.0603149,-0.237885
0.00555754,-0.063652,-0.24049
0.0106903,-0.0678226,-0.241135
0.0445048,-0.0608344,-0.241377
0.0580903,-0.0580136,-0.237894
0.0404566,-0.0764533,-0.245724
0.037237,-0.0974366,-0.260829
0.0175791,-0.115202,-0.267309
-0.0253376,-0.137959,-0.270305
-0.0417937,-0.148462,-0.272548
-0.0499577,-0.152919,-0.271744
-0.0638352,-0.155367,-0.269735
-0.0680109,-0.152565,-0.266216
-0.0644486,-0.140438,-0.252548
-0.0740001,-0.146859,-0.254667
-0.088371,-0.150186,-0.250681
-0.0927548,-0.129314,-0.217799
-0.0910108,-0.121287,-0.205195
-0.0978427,-0.138275,-0.224169
-0.102742,-0.152252,-0.242281
-0.103289,-0.15058,-0.237869
-0.108972,-0.140432,-0.221181
-0.120542,-0.139793,-0.216463
-0.132499,-0.140273,-0.212598
-0.142433,-0.143793,-0.209177
-0.1501,-0.153939,-0.216121
-0.160642,-0.165937,-0.223031
-0.164533,-0.170491,-0.222165
-0.149832,-0.168456,-0.222883
-0.147688,-0.169734,-0.227881
-0.16651,-0.176471,-0.230843
-0.181504,-0.179445,-0.226951
-0.181864,-0.162502,-0.201043
-0.191815,-0.147611,-0.167971
-0.219019,-0.150399,-0.154978
-0.251975,-0.168677,-0.15926
-0.253922,-0.181528,-0.163113
-0.259112,-0.186376,-0.156228
-0.277994,-0.195365,-0.152723
-0.29085,-0.202283,-0.147119
-0.296582,-0.210631,-0.149481
-0.300819,-0.221566,-0.155448
-0.296081,-0.217541,-0.14152
-0.306512,-0.209164,-0.11973
-0.324457,-0.217633,-0.123346
-0.337932,-0.228786,-0.128465
-0.342324,-0.238573,-0.136268
-0.359894,-0.254496,-0.147377
-0.383841,-0.263397,-0.150209
-0.39666,-0.259315,-0.139135
-0.384477,-0.250787,-0.131967
-0.379007,-0.244816,-0.129067
-0.37439,-0.247135,-0.136321
-0.378686,-0.253079,-0.143197
-0.393632,-0.255755,-0.144352
-0.405074,-0.252721,-0.138056
-0.397298,-0.245283,-0.133572
-0.38787,-0.246676,-0.143707
-0.394602,-0.255758,-0.161071
-0.41109,-0.263595,-0.17457
-0.413553,-0.264596,-0.181463
-0.414487,-0.252511,-0.173267
-0.430884,-0.248486,-0.175883
-0.440216,-0.249023,-0.187223
-0.439641,-0.242061,-0.18936
-0.436577,-0.235972,-0.190872
-0.45942,-0.234687,-0.190164
-0.480325,-0.232869,-0.188182
-0.476664,-0.230377,-0.192422
-0.477775,-0.229966,-0.201239
-0.501339,-0.230077,-0.208633
-0.513119,-0.227584,-0.214489
-0.520899,-0.218773,-0.208952
-0.544653,-0.21935,-0.213864
-0.569288,-0.221133,-0.222462
-0.562131,-0.216191,-0.226803
-0.55068,-0.2046,-0.221387
-0.563886,-0.202437,-0.227671
-0.583818,-0.199544,-0.229078
-0.585067,-0.193623,-0.227329
-0.595421,-0.199059,-0.240953
-0.619786,-0.202486,-0.253932
-0.621799,-0.193832,-0.25125
-0.61443,-0.179152,-0.242461
-0.63361,-0.174723,-0.247962
-0.659367,-0.169252,-0.249225
-0.668125,-0.16507,-0.251058
-0.683032,-0.167911,-0.264254
-0.702429,-0.168371,-0.274406
-0.699375,-0.159014,-0.27186
-0.684359,-0.147783,-0.267501
-0.693733,-0.14461,-0.274366
-0.708583,-0.139619,-0.278414
-0.713729,-0.136376,-0.283675
-0.725655,-0.13574,-0.293777
-0.743555,-0.135064,-0.305303
-0.744829,-0.124243,-0.30205
-0.744177,-0.107684,-0.291801
-0.753865,-0.104298,-0.30098
-0.767282,-0.103184,-0.30976
-0.772948,-0.0993759,-0.313204
