or_w,or_x,or_y,or_z
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.759696841239929199e-01,-7.448355108499526978e-02,6.109894514083862305e-01,-1.378953754901885986e-01
7.759696841239929199e-01,-7.448366284370422363e-02,6.109894514083862305e-01,-1.378954052925109863e-01
7.759696841239929199e-01,-7.448356598615646362e-02,6.109894514083862305e-01,-1.378954052925109863e-01
7.759696841239929199e-01,-7.448355853557586670e-02,6.109894514083862305e-01,-1.378953754901885986e-01
7.759696841239929199e-01,-7.448358833789825439e-02,6.109894514083862305e-01,-1.378954350948333740e-01
7.759696841239929199e-01,-7.448344677686691284e-02,6.109894514083862305e-01,-1.378954946994781494e-01
7.759696245193481445e-01,-7.448352873325347900e-02,6.109895110130310059e-01,-1.378954797983169556e-01
7.759696841239929199e-01,-7.448361814022064209e-02,6.109894514083862305e-01,-1.378953456878662109e-01
7.759697437286376953e-01,-7.448346167802810669e-02,6.109894514083862305e-01,-1.378953456878662109e-01
7.759696245193481445e-01,-7.448363304138183594e-02,6.109895110130310059e-01,-1.378953605890274048e-01
7.759696245193481445e-01,-7.448370754718780518e-02,6.109895110130310059e-01,-1.378954648971557617e-01
7.759696841239929199e-01,-7.448355853557586670e-02,6.109894514083862305e-01,-1.378953605890274048e-01
7.759696841239929199e-01,-7.448359578847885132e-02,6.109894514083862305e-01,-1.378953754901885986e-01
7.759696841239929199e-01,-7.448361068964004517e-02,6.109894514083862305e-01,-1.378954350948333740e-01
7.759696841239929199e-01,-7.448362559080123901e-02,6.109893918037414551e-01,-1.378955245018005371e-01
7.759697437286376953e-01,-7.448355108499526978e-02,6.109893918037414551e-01,-1.378954797983169556e-01
7.759696245193481445e-01,-7.448371499776840210e-02,6.109895110130310059e-01,-1.378954350948333740e-01
7.759696245193481445e-01,-7.448365539312362671e-02,6.109895110130310059e-01,-1.378953605890274048e-01
7.759696841239929199e-01,-7.448349148035049438e-02,6.109894514083862305e-01,-1.378954201936721802e-01
7.759696841239929199e-01,-7.448351383209228516e-02,6.109894514083862305e-01,-1.378955543041229248e-01
7.759696841239929199e-01,-7.448362559080123901e-02,6.109894514083862305e-01,-1.378954350948333740e-01
7.759696841239929199e-01,-7.448349893093109131e-02,6.109894514083862305e-01,-1.378954946994781494e-01
7.759696841239929199e-01,-7.448363304138183594e-02,6.109894514083862305e-01,-1.378953605890274048e-01
7.759696841239929199e-01,-7.448349893093109131e-02,6.109894514083862305e-01,-1.378953158855438232e-01
7.759696245193481445e-01,-7.448357343673706055e-02,6.109895110130310059e-01,-1.378954350948333740e-01
7.759696841239929199e-01,-7.448361068964004517e-02,6.109894514083862305e-01,-1.378954350948333740e-01
7.759696841239929199e-01,-7.448352128267288208e-02,6.109894514083862305e-01,-1.378953754901885986e-01
7.759696841239929199e-01,-7.448358088731765747e-02,6.109894514083862305e-01,-1.378955245018005371e-01
7.759697437286376953e-01,-7.448362559080123901e-02,6.109893918037414551e-01,-1.378954797983169556e-01
7.759696841239929199e-01,-7.448353618383407593e-02,6.109894514083862305e-01,-1.378953605890274048e-01
7.759696841239929199e-01,-7.448352873325347900e-02,6.109894514083862305e-01,-1.378955096006393433e-01
7.759696841239929199e-01,-7.448361814022064209e-02,6.109893918037414551e-01,-1.378955245018005371e-01
7.759696841239929199e-01,-7.448361814022064209e-02,6.109894514083862305e-01,-1.378954201936721802e-01
7.759696841239929199e-01,-7.448361068964004517e-02,6.109894514083862305e-01,-1.378954201936721802e-01
7.759696841239929199e-01,-7.448350638151168823e-02,6.109894514083862305e-01,-1.378953605890274048e-01
7.759696841239929199e-01,-7.448350638151168823e-02,6.109894514083862305e-01,-1.378953605890274048e-01
7.759696841239929199e-01,-7.448347657918930054e-02,6.109893918037414551e-01,-1.378954201936721802e-01
7.759696245193481445e-01,-7.448364049196243286e-02,6.109895110130310059e-01,-1.378954797983169556e-01
7.759697437286376953e-01,-7.448355108499526978e-02,6.109893918037414551e-01,-1.378954201936721802e-01
7.759696841239929199e-01,-7.448355853557586670e-02,6.109894514083862305e-01,-1.378953754901885986e-01
7.759696841239929199e-01,-7.448364049196243286e-02,6.109894514083862305e-01,-1.378953903913497925e-01
7.759696841239929199e-01,-7.448340952396392822e-02,6.109894514083862305e-01,-1.378954797983169556e-01
7.759696841239929199e-01,-7.448337227106094360e-02,6.109894514083862305e-01,-1.378954201936721802e-01
7.759696841239929199e-01,-7.448361068964004517e-02,6.109894514083862305e-01,-1.378953158855438232e-01
7.759696841239929199e-01,-7.448351383209228516e-02,6.109894514083862305e-01,-1.378953605890274048e-01
7.759696841239929199e-01,-7.448340952396392822e-02,6.109893918037414551e-01,-1.378955692052841187e-01
7.759696841239929199e-01,-7.448366284370422363e-02,6.109894514083862305e-01,-1.378954946994781494e-01
7.759696841239929199e-01,-7.448358088731765747e-02,6.109894514083862305e-01,-1.378953307867050171e-01
7.759696841239929199e-01,-7.448362559080123901e-02,6.109894514083862305e-01,-1.378952711820602417e-01
7.759696841239929199e-01,-7.448364794254302979e-02,6.109894514083862305e-01,-1.378953158855438232e-01
7.759696841239929199e-01,-7.448359578847885132e-02,6.109894514083862305e-01,-1.378954052925109863e-01
7.759697437286376953e-01,-7.448354363441467285e-02,6.109893918037414551e-01,-1.378954350948333740e-01
7.759696841239929199e-01,-7.448361814022064209e-02,6.109893918037414551e-01,-1.378954499959945679e-01
7.759696245193481445e-01,-7.448362559080123901e-02,6.109895110130310059e-01,-1.378954648971557617e-01
