ball_x,ball_y,ball_z
2.77613,-0.366391,1.13751
2.77613,-0.366391,1.13751
2.77613,-0.366392,1.13751
2.77613,-0.366392,1.13751
2.75499,-0.376434,1.17075
2.75499,-0.376434,1.17075
2.72854,-0.368542,1.1711
2.72854,-0.368542,1.1711
2.70585,-0.365931,1.18132
2.70585,-0.365931,1.18132
2.69273,-0.372967,1.20035
2.69273,-0.372967,1.20035
2.68178,-0.385914,1.21394
2.68178,-0.385914,1.21394
2.66363,-0.39637,1.22739
2.66363,-0.39637,1.22739
2.65023,-0.379227,1.23041
2.65023,-0.379227,1.23041
2.63626,-0.381145,1.24328
2.63626,-0.381145,1.24328
2.61361,-0.384051,1.24959
2.61361,-0.384051,1.24959
2.59821,-0.385294,1.24877
2.59821,-0.385294,1.24877
2.57159,-0.383195,1.27441
2.57159,-0.383195,1.27441
2.57159,-0.383195,1.27441
2.57159,-0.383195,1.27441
2.53456,-0.396757,1.28837
2.53456,-0.396757,1.28837
2.52588,-0.410866,1.3038
2.52588,-0.410866,1.3038
2.50852,-0.3959,1.30904
2.50852,-0.3959,1.30904
2.50852,-0.3959,1.30904
2.50852,-0.3959,1.30904
2.46539,-0.387736,1.32279
2.46539,-0.387736,1.32279
2.46539,-0.387736,1.32279
2.46539,-0.387736,1.32279
2.43863,-0.404705,1.33427
2.43863,-0.404705,1.33427
2.4313,-0.397967,1.33889
2.4313,-0.397967,1.33889
2.4313,-0.397967,1.33889
2.4313,-0.397967,1.33889
2.4313,-0.397967,1.33889
2.4313,-0.397967,1.33889
2.39886,-0.406281,1.33641
2.39886,-0.406281,1.33641
2.36843,-0.411754,1.36688
2.36843,-0.411754,1.36688
2.33104,-0.426399,1.3863
2.33104,-0.426399,1.3863
2.31545,-0.419719,1.37834
2.31545,-0.419719,1.37834
2.29607,-0.424365,1.38472
2.29607,-0.424365,1.38472
2.26393,-0.420935,1.37734
2.26393,-0.420935,1.37734
2.25981,-0.426714,1.39657
2.25981,-0.426714,1.39657
2.24476,-0.419452,1.4099
2.24476,-0.419452,1.4099
2.21588,-0.427794,1.41074
2.21588,-0.427794,1.41074
2.20235,-0.437055,1.41369
2.20235,-0.437055,1.41369
2.20235,-0.437055,1.41369
2.20235,-0.437055,1.41369
2.17336,-0.441116,1.42209
2.17336,-0.441116,1.42209
2.15853,-0.443148,1.42617
2.15853,-0.443148,1.42617
2.14417,-0.433104,1.42764
2.14417,-0.433104,1.42764
2.1282,-0.446923,1.43442
2.1282,-0.446923,1.43442
2.10041,-0.44489,1.42601
2.10041,-0.44489,1.42601
2.0953,-0.449942,1.44247
2.0953,-0.449942,1.44247
2.07415,-0.455259,1.44221
2.07415,-0.455259,1.44221
2.06104,-0.454685,1.44782
2.06104,-0.454685,1.44782
2.06104,-0.454685,1.44782
2.06104,-0.454685,1.44782
2.03273,-0.456115,1.45201
2.03273,-0.456115,1.45201
1.99838,-0.458899,1.4572
1.99838,-0.458899,1.4572
1.97438,-0.466781,1.45554
1.97438,-0.466781,1.45554
1.95894,-0.466013,1.449
1.95894,-0.466013,1.449
1.94585,-0.471506,1.45184
1.94585,-0.471506,1.45184
1.93095,-0.472985,1.45118
1.93095,-0.472985,1.45118
1.93095,-0.472985,1.45118
1.93095,-0.472985,1.45118
1.91753,-0.474991,1.4516
1.91753,-0.474991,1.4516
1.90252,-0.47687,1.45158
1.90252,-0.47687,1.45158
1.90252,-0.47687,1.45158
1.90252,-0.47687,1.45158
1.85743,-0.484472,1.45626
1.85743,-0.484472,1.45626
1.84241,-0.483192,1.45222
1.84241,-0.483192,1.45222
1.83145,-0.488493,1.45177
1.83145,-0.488493,1.45177
1.7916,-0.483811,1.45775
1.7916,-0.483811,1.45775
1.77772,-0.493338,1.45265
1.77772,-0.493338,1.45265
1.76407,-0.483866,1.44128
1.76407,-0.483866,1.44128
1.74287,-0.49783,1.44894
1.74287,-0.49783,1.44894
1.74287,-0.49783,1.44894
1.74287,-0.49783,1.44894
1.74287,-0.49783,1.44894
1.74287,-0.49783,1.44894
1.74287,-0.49783,1.44894
1.74287,-0.49783,1.44894
1.71454,-0.500807,1.44398
1.71454,-0.500807,1.44398
1.71454,-0.500807,1.44398
1.71454,-0.500807,1.44398
1.63385,-0.511179,1.42267
1.63385,-0.511179,1.42267
1.61714,-0.514575,1.41875
1.61714,-0.514575,1.41875
1.60477,-0.501542,1.41785
1.60477,-0.501542,1.41785
1.58568,-0.517125,1.41421
1.58568,-0.517125,1.41421
1.58568,-0.517125,1.41421
1.58568,-0.517125,1.41421
1.57513,-0.508075,1.4139
1.57513,-0.508075,1.4139
1.55372,-0.508133,1.39912
1.55372,-0.508133,1.39912
1.53755,-0.51153,1.3959
1.53755,-0.51153,1.3959
1.52695,-0.527078,1.39429
1.52695,-0.527078,1.39429
1.52695,-0.527078,1.39429
1.52695,-0.527078,1.39429
1.51138,-0.527607,1.39525
1.51138,-0.527607,1.39525
1.51138,-0.527607,1.39525
1.51138,-0.527607,1.39525
1.51138,-0.527607,1.39525
1.51138,-0.527607,1.39525
1.51138,-0.527607,1.39525
1.51138,-0.527607,1.39525
1.41481,-0.540743,1.36182
1.41481,-0.540743,1.36182
1.41481,-0.540743,1.36182
1.41481,-0.540743,1.36182
1.41481,-0.540743,1.36182
1.41481,-0.540743,1.36182
1.34746,-0.54954,1.3309
1.34746,-0.54954,1.3309
1.33636,-0.55161,1.33002
1.33636,-0.55161,1.33002
1.32439,-0.547332,1.32993
1.32439,-0.547332,1.32993
1.28582,-0.557307,1.29972
1.28582,-0.557307,1.29972
1.27034,-0.558468,1.29153
1.27034,-0.558468,1.29153
1.25658,-0.560884,1.28326
1.25658,-0.560884,1.28326
1.24256,-0.561854,1.27537
1.24256,-0.561854,1.27537
1.24256,-0.561854,1.27537
1.24256,-0.561854,1.27537
1.21946,-0.561292,1.27529
1.21946,-0.561292,1.27529
1.21946,-0.561292,1.27529
1.21946,-0.561292,1.27529
1.16457,-0.565577,1.24246
1.16457,-0.565577,1.24246
1.16457,-0.565577,1.24246
1.16457,-0.565577,1.24246
1.16513,-0.574163,1.23723
1.16513,-0.574163,1.23723
1.13384,-0.574162,1.21982
1.13384,-0.574162,1.21982
1.13384,-0.574162,1.21982
1.13384,-0.574162,1.21982
1.13384,-0.574162,1.21982
1.13384,-0.574162,1.21982
1.11792,-0.576136,1.20933
1.11792,-0.576136,1.20933
1.11792,-0.576136,1.20933
1.11792,-0.576136,1.20933
1.04126,-0.582357,1.15831
1.04126,-0.582357,1.15831
1.02592,-0.582369,1.13713
1.02592,-0.582369,1.13713
1.00207,-0.578709,1.1288
1.00207,-0.578709,1.1288
1.00207,-0.578709,1.1288
1.00207,-0.578709,1.1288
0.971988,-0.581697,1.10617
0.971988,-0.581697,1.10617
0.949781,-0.601469,1.08231
0.949781,-0.601469,1.08231
0.913829,-0.610999,1.07019
0.913829,-0.610999,1.07019
0.904638,-0.599507,1.05973
0.904638,-0.599507,1.05973
0.878693,-0.606916,1.05144
0.878693,-0.606916,1.05144
0.878693,-0.606916,1.05144
0.878693,-0.606916,1.05144
0.875183,-0.612683,1.0253
0.875183,-0.612683,1.0253
0.826273,-0.630505,0.98722
0.826273,-0.630505,0.98722
0.826273,-0.630505,0.98722
0.826273,-0.630505,0.98722
0.811861,-0.613111,0.960527
0.811861,-0.613111,0.960527
0.782614,-0.60587,0.958903
0.782614,-0.60587,0.958903
0.782406,-0.612286,0.951831
0.782406,-0.612286,0.951831
0.782406,-0.612286,0.951831
0.782406,-0.612286,0.951831
0.782406,-0.612286,0.951831
0.782406,-0.612286,0.951831
0.782406,-0.612286,0.951831
0.782406,-0.612286,0.951831
0.705406,-0.618756,0.878864
0.705406,-0.618756,0.878864
0.705406,-0.618756,0.878864
0.705406,-0.618756,0.878864
0.678169,-0.629652,0.855188
0.678169,-0.629652,0.855188
0.678169,-0.629652,0.855188
0.678169,-0.629652,0.855188
0.624006,-0.629924,0.797371
0.624006,-0.629924,0.797371
0.604485,-0.628219,0.781062
0.604485,-0.628219,0.781062
0.604485,-0.628219,0.781062
0.604485,-0.628219,0.781062
0.587523,-0.639371,0.756121
0.587523,-0.639371,0.756121
0.566874,-0.64208,0.737536
0.566874,-0.64208,0.737536
0.548712,-0.643214,0.719613
0.548712,-0.643214,0.719613
0.547535,-0.647751,0.698625
0.547535,-0.647751,0.698625
0.531176,-0.65157,0.675614
0.531176,-0.65157,0.675614
0.48928,-0.644956,0.660625
0.48928,-0.644956,0.660625
0.492643,-0.64902,0.625479
0.492643,-0.64902,0.625479
0.492643,-0.64902,0.625479
0.492643,-0.64902,0.625479
0.492643,-0.64902,0.625479
0.492643,-0.64902,0.625479
0.492643,-0.64902,0.625479
0.492643,-0.64902,0.625479
0.418554,-0.666389,0.575038
0.418554,-0.666389,0.575038
0.404601,-0.66232,0.538764
0.404601,-0.66232,0.538764
0.384714,-0.666963,0.502532
0.384714,-0.666963,0.502532
0.359587,-0.672577,0.500781
0.359587,-0.672577,0.500781
0.359587,-0.672577,0.500781
0.359587,-0.672577,0.500781
0.337472,-0.673826,0.44608
0.337472,-0.673826,0.44608
0.304499,-0.66939,0.432242
0.304499,-0.66939,0.432242
0.304499,-0.66939,0.432242
0.304499,-0.66939,0.432242
0.285278,-0.683139,0.374699
0.285278,-0.683139,0.374699
0.267988,-0.682764,0.363173
0.267988,-0.682764,0.363173
0.267988,-0.682764,0.363173
0.267988,-0.682764,0.363173
0.23162,-0.690019,0.329416
0.23162,-0.690019,0.329416
0.209688,-0.69289,0.306824
0.209688,-0.69289,0.306824
0.203176,-0.690018,0.28535
0.203176,-0.690018,0.28535
0.18592,-0.695797,0.247153
0.18592,-0.695797,0.247153
0.16673,-0.689252,0.232035
0.16673,-0.689252,0.232035
0.16673,-0.689252,0.232035
0.16673,-0.689252,0.232035
0.125139,-0.704504,0.178106
0.125139,-0.704504,0.178106
0.11415,-0.700688,0.140114
0.11415,-0.700688,0.140114
0.0945211,-0.707237,0.116415
0.0945211,-0.707237,0.116415
0.0797418,-0.704031,0.108016
0.0797418,-0.704031,0.108016
0.0797418,-0.704031,0.108016
0.0797418,-0.704031,0.108016
0.0797418,-0.704031,0.108016
0.0797418,-0.704031,0.108016
0.0302726,-0.717691,0.0153503
0.0302726,-0.717691,0.0153503
0.0130087,-0.715308,-0.00725099
0.0130087,-0.715308,-0.00725099
0.0130087,-0.715308,-0.00725099
0.0130087,-0.715308,-0.00725099
0.0130087,-0.715308,-0.00725099
0.0130087,-0.715308,-0.00725099
-0.033749,-0.716772,-0.108883
-0.033749,-0.716772,-0.108883
-0.033749,-0.716772,-0.108883
-0.033749,-0.716772,-0.108883
-0.033749,-0.716772,-0.108883
-0.033749,-0.716772,-0.108883
-0.033749,-0.716772,-0.108883
-0.033749,-0.716772,-0.108883
-0.033749,-0.716772,-0.108883
-0.033749,-0.716772,-0.108883
-0.033749,-0.716772,-0.108883
-0.033749,-0.716772,-0.108883
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
-0.126093,-0.72828,-0.254053
