pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.75674,-1.01103,-1.86599,-1.05184,1.87525,1.18424,-0.943653,1.77878,-1.06157,-1.81832,-1.1129,1.9335,1.1211,-0.917988,1.78025,-1.06494,-1.81514,-1.11697,1.93739,1.11689,-0.916277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531062,-0.454567,0.694141,0.57451,0.175291,0.152437,0.78484,0,0,0,2.96946,-0.546302,0.133265,-3.69516,0.0275015,5.85863,-3.6266,-0.335419,4.57291,-0.235121,0.539162,-0.508504,0.651321,-0.621356,0.673464,-0.273757,1
1.73338,-1.01081,-1.86403,-1.05495,1.87149,1.18463,-0.94131,1.77145,-1.04808,-1.83091,-1.09681,1.91773,1.13796,-0.924686,1.78025,-1.06494,-1.81514,-1.11697,1.93739,1.11689,-0.916277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531062,-0.454567,0.694141,0.57451,0.175291,0.152437,0.78484,0,0,0,2.93768,-0.546934,0.189701,-3.2586,-0.0648052,5.78652,-3.52989,-0.270111,4.86252,-0.46869,0.54131,-0.488875,0.620269,-0.658949,0.677392,-0.250323,1
1.72544,-1.01281,-1.86034,-1.05484,1.87125,1.18449,-0.950557,1.75629,-1.02793,-1.84926,-1.07316,1.89348,1.16331,-0.934944,1.78017,-1.06475,-1.81533,-1.11673,1.93716,1.11714,-0.916378,-0.0172658,0.0395946,-0.0373431,0.0478325,-0.0456307,0.0494574,-0.0201046,-0.00575528,0.0131982,-0.0124477,0.0159442,-0.0152102,0.0164858,-0.00670152,0.530956,-0.45462,0.694252,0.574743,0.175085,0.152585,0.784687,-0.019974,-0.0137133,0.0216846,2.90439,-0.54685,0.244553,-3.47867,0.0088633,5.73193,-3.44298,-0.183274,5.0627,-0.547259,0.519362,-0.450065,0.618947,-0.659062,0.673505,-0.341786,1
1.71975,-1.01197,-1.85575,-1.05018,1.86883,1.18336,-0.955407,1.73931,-1.01482,-1.86002,-1.05772,1.87632,1.18018,-0.943524,1.77943,-1.06325,-1.81673,-1.11494,1.93542,1.119,-0.917128,-0.114904,0.224316,-0.20997,0.268509,-0.261092,0.280284,-0.112094,-0.0440566,0.0879702,-0.0824378,0.105447,-0.102241,0.109914,-0.0440663,0.53012,-0.455061,0.695088,0.576525,0.173534,0.153698,0.783506,-0.120813,-0.0843615,0.122895,2.87313,-0.547384,0.298339,-3.18847,-0.0545001,5.48634,-3.35156,-0.108999,5.17189,-0.59685,0.512813,-0.390206,0.647664,-0.665953,0.643555,-0.382792,1
1.70963,-1.00693,-1.85143,-1.04203,1.86374,1.18238,-0.961866,1.72697,-1.01162,-1.85991,-1.05271,1.87049,1.18409,-0.949733,1.77677,-1.05871,-1.82095,-1.10954,1.93008,1.12469,-0.919402,-0.343622,0.551339,-0.509656,0.653894,-0.651856,0.690921,-0.277279,-0.158597,0.27175,-0.252323,0.323412,-0.319526,0.340221,-0.136493,0.527389,-0.456556,0.697631,0.582038,0.168823,0.157082,0.77978,-0.326087,-0.229277,0.303596,2.84178,-0.548059,0.351189,-2.9378,-0.0633112,4.95254,-3.27435,-0.0519544,5.19968,-0.671393,0.517782,-0.304797,0.675101,-0.663413,0.576901,-0.424634,1
1.70085,-1.00085,-1.83699,-1.03002,1.85543,1.17646,-0.96906,1.71831,-1.01015,-1.85516,-1.04834,1.86749,1.18304,-0.955781,1.77125,-1.05113,-1.82784,-1.10059,1.92098,1.13422,-0.923344,-0.624238,0.792377,-0.713675,0.935923,-0.960753,0.999211,-0.423129,-0.360921,0.522677,-0.477767,0.619442,-0.624567,0.656805,-0.270834,0.522306,-0.459446,0.70191,0.591548,0.160922,0.162754,0.773102,-0.5337,-0.375304,0.443386,2.81059,-0.548596,0.402999,-3.17878,-0.0547113,5.28113,-3.21429,-0.0359825,5.17068,-0.703997,0.502882,-0.0914679,0.705647,-0.655447,0.422347,-0.457163,1
1.69321,-0.993043,-1.82437,-1.01688,1.84476,1.15387,-0.969748,1.70993,-1.00617,-1.84776,-1.04029,1.86222,1.17949,-0.961835,1.76346,-1.04291,-1.83495,-1.09081,1.91076,1.14462,-0.928173,-0.80725,0.790667,-0.666107,0.947831,-0.994706,0.999154,-0.491458,-0.591703,0.711461,-0.629813,0.845883,-0.869105,0.896429,-0.397289,0.515897,-0.463255,0.706688,0.60254,0.152223,0.168923,0.765009,-0.627573,-0.4431,0.462194,2.77904,-0.548722,0.454665,-3.11603,-0.0123856,5.10259,-3.1715,-0.0421128,5.09797,-0.702506,0.498713,0.1058,0.7393,-0.660026,0.0924788,-0.415758,1
1.68204,-0.983334,-1.83763,-1.00727,1.83608,1.1285,-0.968932,1.70114,-1.00002,-1.83866,-1.02958,1.85447,1.16972,-0.966572,1.75488,-1.03591,-1.84019,-1.08213,1.90167,1.15329,-0.933297,-0.858418,0.666203,-0.461774,0.841446,-0.870384,0.806361,-0.518201,-0.763302,0.749749,-0.613852,0.9084,-0.941948,0.934909,-0.477596,0.509411,-0.467267,0.711112,0.612871,0.144587,0.174087,0.757085,-0.624457,-0.44104,0.431959,2.74723,-0.548823,0.506288,-3.34137,-0.0106112,5.42201,-3.15916,-0.0379328,5.01659,-0.728425,0.525716,0.0255987,0.748559,-0.655958,-0.247863,-0.356346,1
1.67098,-0.976391,-1.86135,-1.00078,1.82828,1.12967,-0.973819,1.69196,-0.992394,-1.83484,-1.01833,1.84541,1.15344,-0.969134,1.7463,-1.02998,-1.84307,-1.07418,1.8938,1.15966,-0.938626,-0.856862,0.580873,-0.223465,0.795206,-0.77085,0.575375,-0.537431,-0.840843,0.679248,-0.450449,0.861494,-0.878647,0.79363,-0.515697,0.503179,-0.471137,0.715488,0.622347,0.137981,0.17815,0.749605,-0.605145,-0.415941,0.446588,2.7153,-0.549805,0.555989,-3.08152,-0.0948634,4.79721,-3.14924,-0.0443126,4.94172,-0.753185,0.535849,-0.182803,0.734039,-0.655247,-0.29991,-0.351926,1
1.66043,-0.972926,-1.87956,-0.993464,1.82197,1.13371,-0.986849,1.68189,-0.98447,-1.84283,-1.00861,1.83663,1.13846,-0.971486,1.73774,-1.02435,-1.84357,-1.06606,1.88636,1.16347,-0.944038,-0.857538,0.565979,0.00967673,0.828707,-0.746073,0.296478,-0.536988,-0.857606,0.604352,-0.225187,0.821786,-0.795769,0.559405,-0.530873,0.497057,-0.474813,0.720437,0.631415,0.131976,0.181558,0.742249,-0.597248,-0.392109,0.513423,2.68381,-0.550754,0.604003,-3.2406,-0.0976393,4.93982,-3.15816,-0.0493939,4.85671,-0.773049,0.514222,-0.359817,0.725917,-0.643888,-0.297681,-0.42811,1
1.65157,-0.966664,-1.8903,-0.986631,1.8157,1.14044,-0.996295,1.67128,-0.977693,-1.85947,-1.00069,1.8289,1.13257,-0.977005,1.7291,-1.01852,-1.84226,-1.05733,1.87877,1.1639,-0.949173,-0.866848,0.594194,0.146776,0.888728,-0.767857,-0.0617136,-0.497448,-0.860416,0.580349,-0.0223375,0.837547,-0.761594,0.270046,-0.523956,0.491064,-0.478406,0.72608,0.640305,0.126843,0.184859,0.734675,-0.587926,-0.386055,0.573642,2.65226,-0.55121,0.652332,-3.16054,-0.0456225,4.84193,-3.16383,-0.0530417,4.77414,-0.775301,0.518544,-0.480377,0.706956,-0.630773,-0.234644,-0.471216,1
1.64297,-0.95887,-1.8946,-0.978305,1.80897,1.14674,-1.00451,1.66111,-0.971999,-1.87601,-0.9935,1.82205,1.13487,-0.985937,1.72029,-1.01227,-1.84109,-1.04813,1.87088,1.16071,-0.953727,-0.888621,0.634938,0.0600304,0.922996,-0.795174,-0.392973,-0.44161,-0.871003,0.598371,0.0721611,0.880143,-0.769701,-0.0527361,-0.492015,0.485338,-0.482248,0.731803,0.649184,0.123282,0.188737,0.726457,-0.575692,-0.417049,0.561811,2.62024,-0.55142,0.698611,-3.05725,-0.0200631,4.4192,-3.17158,-0.0549278,4.67816,-0.773204,0.534041,-0.535129,0.698242,-0.619076,-0.139619,-0.507839,1
1.63424,-0.950172,-1.89967,-0.969254,1.80171,1.15283,-1.01052,1.65177,-0.965859,-1.88747,-0.986056,1.8155,1.14043,-0.995472,1.71118,-1.00573,-1.84245,-1.03892,1.86285,1.15544,-0.957979,-0.921145,0.656289,-0.231608,0.912627,-0.801237,-0.53059,-0.433169,-0.892205,0.628474,-0.0082671,0.908117,-0.788089,-0.328425,-0.457409,0.479855,-0.486712,0.736704,0.658314,0.121456,0.19364,0.7172,-0.573336,-0.478645,0.470799,2.58795,-0.552926,0.742513,-3.27579,-0.152747,4.45351,-3.17961,-0.0686122,4.5519,-0.769377,0.555534,-0.572139,0.696684,-0.611392,-0.0260492,-0.525435,1
1.62508,-0.942943,-1.90557,-0.960784,1.7933,1.16356,-1.01512,1.64291,-0.958527,-1.89454,-0.977976,1.80867,1.14693,-1.00352,1.70175,-0.999191,-1.84719,-1.03004,1.85494,1.15052,-0.962713,-0.94689,0.648299,-0.547314,0.877375,-0.784611,-0.447261,-0.499546,-0.918885,0.646509,-0.23963,0.904333,-0.793674,-0.456941,-0.458108,0.474406,-0.491832,0.740393,0.667877,0.120613,0.199424,0.70684,-0.585514,-0.533813,0.360975,2.55643,-0.553819,0.786009,-3.12268,-0.0885375,4.30906,-3.18095,-0.0782004,4.41721,-0.766744,0.562473,-0.583828,0.692593,-0.616386,0.130476,-0.524106,1
1.61586,-0.937916,-1.91144,-0.952137,1.78538,1.17944,-1.01823,1.63407,-0.950804,-1.90003,-0.969416,1.80128,1.15488,-1.00976,1.69222,-0.992815,-1.85424,-1.02152,1.84728,1.14738,-0.96841,-0.95272,0.636101,-0.732363,0.845386,-0.759045,-0.259137,-0.593712,-0.940251,0.646896,-0.503761,0.878463,-0.781631,-0.412329,-0.508809,0.468801,-0.49724,0.743245,0.677774,0.119731,0.205589,0.695715,-0.604798,-0.549425,0.297963,2.52487,-0.554766,0.829287,-3.3049,-0.0991155,4.53218,-3.17984,-0.0811662,4.30031,-0.763555,0.548987,-0.57198,0.69386,-0.618961,0.320632,-0.498183,1
1.60736,-0.932656,-1.91659,-0.943926,1.77801,1.19068,-1.02017,1.62508,-0.943846,-1.90556,-0.960781,1.79344,1.16549,-1.0144,1.68275,-0.986422,-1.862,-1.0132,1.83985,1.14623,-0.974869,-0.942938,0.645216,-0.772256,0.830521,-0.739312,-0.0678239,-0.655818,-0.947516,0.643205,-0.683978,0.851094,-0.760989,-0.258074,-0.583025,0.462961,-0.502454,0.745956,0.687715,0.118112,0.211727,0.684302,-0.624745,-0.523491,0.298352,2.49533,-0.555236,0.87099,-2.86726,-0.0456546,4.04748,-3.15721,-0.0819892,4.18668,-0.753897,0.53766,-0.545834,0.692767,-0.618374,0.444515,-0.453038,1
1.59945,-0.926499,-1.9197,-0.936163,1.77003,1.19766,-1.02122,1.61616,-0.93791,-1.91104,-0.952318,1.78558,1.17776,-1.01764,1.67342,-0.979798,-1.86952,-1.00491,1.83252,1.14685,-0.981573,-0.930112,0.669268,-0.739273,0.831187,-0.733464,0.108007,-0.667559,-0.941923,0.650195,-0.747964,0.835698,-0.74394,-0.0729846,-0.63903,0.456855,-0.507189,0.748998,0.697458,0.11546,0.217671,0.672935,-0.645155,-0.478239,0.332924,2.46252,-0.556173,0.911247,-3.24963,-0.0927802,3.98698,-3.15048,-0.0870087,4.06527,-0.739698,0.532987,-0.501776,0.687444,-0.624893,0.508162,-0.396455,1
1.59108,-0.919975,-1.92161,-0.927974,1.76148,1.20188,-1.02257,1.6076,-0.932282,-1.9157,-0.944095,1.77778,1.18862,-1.01978,1.66418,-0.972976,-1.87659,-0.99655,1.82514,1.14925,-0.988081,-0.921754,0.683075,-0.697729,0.837557,-0.739919,0.291327,-0.639152,-0.931601,0.665853,-0.736419,0.833089,-0.737565,0.110504,-0.654176,0.450467,-0.511418,0.752429,0.706867,0.111741,0.223397,0.661776,-0.66709,-0.435048,0.364972,2.43138,-0.556403,0.951035,-3.10226,-0.022955,3.96459,-3.13767,-0.0816507,3.96328,-0.731069,0.530006,-0.450198,0.685754,-0.636624,0.526348,-0.344857,1
1.58267,-0.913878,-1.92194,-0.919446,1.75309,1.20658,-1.02454,1.59931,-0.926332,-1.91902,-0.93601,1.76979,1.19639,-1.02131,1.65501,-0.966183,-1.88332,-0.98814,1.81767,1.15356,-0.994094,-0.915843,0.673885,-0.665131,0.84128,-0.749899,0.48104,-0.583974,-0.92257,0.675409,-0.700711,0.836675,-0.741094,0.293458,-0.630228,0.443801,-0.515227,0.756075,0.71584,0.107044,0.228887,0.650941,-0.6875,-0.400272,0.379706,2.40023,-0.557302,0.989529,-3.17672,-0.0915799,3.92469,-3.12723,-0.070368,3.86808,-0.723384,0.523057,-0.386121,0.686947,-0.645809,0.530194,-0.304478,1
1.57386,-0.908871,-1.92155,-0.911048,1.74441,1.21202,-1.02549,1.59101,-0.92018,-1.9209,-0.927829,1.76149,1.20194,-1.02276,1.64591,-0.959599,-1.88973,-0.979733,1.81011,1.15955,-0.999428,-0.906348,0.652512,-0.629582,0.83958,-0.757251,0.629457,-0.513547,-0.914648,0.669824,-0.664147,0.839472,-0.749023,0.467275,-0.578891,0.436933,-0.518683,0.759795,0.724284,0.101593,0.234131,0.640527,-0.699517,-0.369085,0.38463,2.3697,-0.558138,1.02709,-3.05474,-0.0836611,3.7581,-3.11941,-0.0685496,3.76343,-0.720525,0.507274,-0.318183,0.686854,-0.657044,0.524683,-0.26062,1
1.56474,-0.904439,-1.91771,-0.902978,1.73606,1.2178,-1.02827,1.5825,-0.914349,-1.92136,-0.919494,1.75301,1.20691,-1.02431,1.63695,-0.953207,-1.89567,-0.971375,1.80249,1.16644,-1.00402,-0.892065,0.63646,-0.577712,0.834132,-0.764528,0.69417,-0.44014,-0.904752,0.654286,-0.624142,0.838331,-0.757226,0.601556,-0.512554,0.430002,-0.521791,0.76358,0.73215,0.09573,0.239169,0.630547,-0.699866,-0.336138,0.392673,2.33946,-0.558361,1.06428,-2.82935,-0.0209024,3.48044,-3.10641,-0.0632767,3.66237,-0.722073,0.487675,-0.220447,0.683969,-0.664297,0.513643,-0.242457,1
1.55577,-0.899851,-1.90905,-0.895458,1.72751,1.22319,-1.03301,1.57373,-0.909145,-1.91991,-0.911214,1.7445,1.21217,-1.02623,1.62814,-0.946901,-1.90095,-0.963072,1.79477,1.17339,-1.00793,-0.878196,0.629664,-0.506385,0.829599,-0.775825,0.686351,-0.375616,-0.892203,0.639545,-0.571226,0.834437,-0.765868,0.669993,-0.443101,0.42312,-0.524544,0.767504,0.739472,0.0897473,0.244066,0.620934,-0.693424,-0.301978,0.408689,2.30757,-0.558976,1.10155,-3.14994,-0.0607075,3.68156,-3.11097,-0.0618892,3.58503,-0.723665,0.4705,-0.0810802,0.676135,-0.672598,0.497965,-0.250745,1
