pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.72295,-0.994481,-1.85154,-1.16494,1.98482,1.06428,-0.941739,1.72295,-0.994481,-1.85154,-1.16494,1.98482,1.06428,-0.941739,1.78078,-1.07164,-1.81827,-1.11985,1.93714,1.11684,-0.91628,2.39759e-05,0,0,0,0,2.39759e-05,2.39759e-05,2.39759e-05,0,0,0,0,2.39759e-05,2.39759e-05,0.533824,-0.456007,0.690977,0.572967,0.179167,0.15177,0.785222,8.43049e-06,1.33338e-05,1.26094e-06,7.45636e-06,1.42261e-05,1.72629e-06,2.97133,-0.495935,0.128612,-3.26011,0.265732,5.01154,-3.26011,0.133557,5.01154,-0.578314,0.771546,-0.332681,-0.450987,0.476834,-0.525562,-0.254587,1
1.72573,-0.991729,-1.85602,-1.16924,1.99368,1.05617,-0.946559,1.72573,-0.991729,-1.85602,-1.16924,1.99368,1.05617,-0.946559,1.78078,-1.07164,-1.81827,-1.11984,1.93714,1.11684,-0.91628,-1.1977e-05,1.1977e-05,4.79518e-05,5.99289e-05,0,-2.39759e-05,2.39759e-05,-1.1977e-05,1.1977e-05,4.79518e-05,5.99289e-05,0,-2.39759e-05,2.39759e-05,0.533824,-0.456007,0.690977,0.572967,0.179167,0.15177,0.785222,-1.53531e-05,-1.59122e-05,3.67483e-05,-1.74133e-05,-1.66687e-05,3.78306e-05,2.94005,-0.493434,0.179536,-3.12788,0.250068,5.09246,-3.12788,0.179442,5.09246,-0.550485,0.799063,-0.377528,-0.493906,0.565385,-0.606713,-0.302788,1
1.72808,-0.991372,-1.85561,-1.17177,1.99678,1.05579,-0.947716,1.72808,-0.991372,-1.85561,-1.17177,1.99678,1.05579,-0.947716,1.78078,-1.07161,-1.81833,-1.12,1.93723,1.1167,-0.916403,0.000395461,0.00334352,-0.0186111,-0.0361556,0.0176212,-0.0270358,-0.0245911,0.000395461,0.00334352,-0.0186111,-0.0361556,0.0176212,-0.0270358,-0.0245911,0.533869,-0.455973,0.690923,0.572958,0.179271,0.151811,0.785197,0.00878043,0.00757086,-0.0144494,0.010975,0.0069805,-0.0155511,2.90909,-0.491142,0.230716,-3.09553,0.229198,5.11796,-3.09553,0.213501,5.11796,-0.527011,0.802338,-0.372819,-0.51762,0.595491,-0.609093,-0.313123,1
1.73688,-0.991351,-1.85074,-1.18041,2.00148,1.04973,-0.9243,1.73688,-0.991351,-1.85074,-1.18041,2.00148,1.04973,-0.9243,1.78077,-1.07143,-1.82028,-1.12212,1.94031,1.11331,-0.918765,-0.00393074,0.0349212,-0.253221,-0.270526,0.454604,-0.479202,-0.312733,-0.00393074,0.0349212,-0.253221,-0.270526,0.454604,-0.479202,-0.312733,0.534735,-0.456161,0.689605,0.573064,0.18209,0.152018,0.784431,0.0853766,-0.0116873,-0.151841,0.112696,-0.0331882,-0.165277,2.87948,-0.48899,0.280734,-2.96166,0.215152,5.00178,-2.96166,0.230582,5.00178,-0.438875,0.800796,-0.304628,-0.582984,0.61163,-0.635772,-0.0553504,1
1.73788,-0.989371,-1.81603,-1.18246,2.00967,1.03934,-0.927083,1.73788,-0.989371,-1.81603,-1.18246,2.00967,1.03934,-0.927083,1.78029,-1.06985,-1.8243,-1.12692,1.94937,1.10542,-0.923323,-0.0734377,0.199329,-0.460867,-0.557937,1.04443,-0.875092,-0.507029,-0.0734377,0.199329,-0.460867,-0.557937,1.04443,-0.875092,-0.507029,0.5363,-0.456654,0.68744,0.573061,0.188441,0.15175,0.782984,0.118022,-0.0144454,-0.215908,0.165363,-0.0571006,-0.24001,2.84898,-0.486495,0.330567,-3.04935,0.24949,4.98338,-3.04935,0.237991,4.98338,-0.424068,0.804771,0.0826416,-0.555377,0.602982,-0.660757,-0.0375949,1
1.74241,-0.986975,-1.79542,-1.18944,2.02748,1.02559,-0.922791,1.74241,-0.986975,-1.79542,-1.18944,2.02748,1.02559,-0.922791,1.77828,-1.06652,-1.83047,-1.13456,1.96275,1.0948,-0.929343,-0.245419,0.37354,-0.648907,-0.818144,1.4114,-1.10481,-0.616011,-0.245419,0.37354,-0.648907,-0.818144,1.4114,-1.10481,-0.616011,0.537876,-0.45754,0.684576,0.573206,0.197326,0.151536,0.780727,0.0852771,-0.0440493,-0.261512,0.147483,-0.098693,-0.295072,2.81823,-0.484186,0.379509,-3.07531,0.230917,4.89419,-3.07531,0.237637,4.89419,-0.358647,0.795454,0.350503,-0.5488,0.647302,-0.692162,0.0655159,1
1.7883,-0.98201,-1.83557,-1.19849,2.03682,1.02101,-0.943693,1.7883,-0.98201,-1.83557,-1.19849,2.03682,1.02101,-0.943693,1.77479,-1.06191,-1.83712,-1.14425,1.97723,1.08294,-0.933226,-0.376164,0.485949,-0.654144,-1.01314,1.43572,-1.1963,-0.287603,-0.376164,0.485949,-0.654144,-1.01314,1.43572,-1.1963,-0.287603,0.539167,-0.458373,0.681561,0.572345,0.207329,0.151552,0.77876,0.0529256,-0.0182014,-0.262533,0.121339,-0.0712553,-0.301732,2.78775,-0.482392,0.426412,-3.04759,0.179392,4.69024,-3.04759,0.227743,4.69024,0.135125,0.79895,0.0155276,-0.542369,0.595867,-0.619301,-0.104668,1
1.76374,-0.976114,-1.88299,-1.19358,2.04195,1.02198,-0.924212,1.76374,-0.976114,-1.88299,-1.19358,2.04195,1.02198,-0.924212,1.77039,-1.05676,-1.84167,-1.15519,1.99053,1.07031,-0.934051,-0.46415,0.512158,-0.378273,-1.09864,1.28673,-1.28946,-0.0362035,-0.46415,0.512158,-0.378273,-1.09864,1.28673,-1.28946,-0.0362035,0.540196,-0.458522,0.679112,0.569938,0.217202,0.15164,0.777817,0.0259671,0.0404517,-0.187446,0.0915673,-0.00679923,-0.227062,2.75753,-0.481009,0.472537,-3.02246,0.138307,4.61251,-3.02246,0.212774,4.61251,-0.066561,0.806506,-0.413257,-0.383947,0.514142,-0.483309,0.0983891,1
1.74377,-0.972362,-1.8876,-1.20424,2.04739,1.01302,-0.928544,1.74377,-0.972362,-1.8876,-1.20424,2.04739,1.01302,-0.928544,1.7652,-1.05232,-1.84276,-1.16674,2.00242,1.0566,-0.933473,-0.52232,0.417629,-0.00765774,-1.1651,1.16703,-1.38907,0.0753191,-0.52232,0.417629,-0.00765774,-1.1651,1.16703,-1.38907,0.0753191,0.540978,-0.458237,0.6772,0.566473,0.226799,0.151289,0.777677,0.0162844,0.0923723,-0.138718,0.0766408,0.0465461,-0.177043,2.72725,-0.479629,0.517939,-3.02794,0.138029,4.54018,-3.02794,0.195014,4.54018,-0.214277,0.799601,-0.448473,-0.375055,0.449701,-0.43578,0.0492966,1
1.72197,-0.968101,-1.86998,-1.20663,2.0666,0.995755,-0.941833,1.72197,-0.968101,-1.86998,-1.20663,2.0666,0.995755,-0.941833,1.76038,-1.04887,-1.84065,-1.17828,2.01379,1.04225,-0.93382,-0.470406,0.327186,0.251927,-1.14051,1.13477,-1.43758,-0.0762299,-0.470406,0.327186,0.251927,-1.14051,1.13477,-1.43758,-0.0762299,0.541901,-0.457325,0.675806,0.562559,0.235847,0.15033,0.778013,0.0396917,0.143572,-0.0979936,0.0940786,0.0983464,-0.134245,2.69698,-0.477709,0.562409,-3.02708,0.19201,4.44707,-3.02708,0.181265,4.44707,-0.384195,0.807694,-0.293285,-0.283488,0.528028,-0.46492,-0.0801321,1
