pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.72324,-0.995034,-1.86263,-1.17245,1.98003,1.06048,-0.947144,1.72324,-0.995034,-1.86263,-1.17245,1.98003,1.06048,-0.947144,1.78089,-1.07202,-1.81851,-1.11991,1.93713,1.11687,-0.916293,2.39771e-05,0,0,0,0,0,-2.39552e-05,2.39771e-05,0,0,0,0,0,-2.39552e-05,0.544636,-0.455325,0.711566,0.572896,0.179369,0.151733,0.785235,1.09721e-05,1.22939e-05,0,1.09171e-05,1.30585e-05,-5.73493e-15,2.95631,-0.48608,0.103508,-3.26476,0.168523,4.70425,-3.26476,0.160886,4.70425,-0.576569,0.769823,-0.441217,-0.525375,0.428925,-0.563844,-0.308503,1
1.72199,-0.993652,-1.86126,-1.17262,1.98881,1.05381,-0.94875,1.72199,-0.993652,-1.86126,-1.17262,1.98881,1.05381,-0.94875,1.78089,-1.07202,-1.81851,-1.11991,1.93713,1.11687,-0.916293,2.39771e-05,-1.19776e-05,0,0,0,-4.79323e-05,2.39552e-05,2.39771e-05,-1.19776e-05,0,0,0,-4.79323e-05,2.39552e-05,0.544636,-0.455325,0.711566,0.572896,0.179369,0.151733,0.785235,1.68213e-05,6.58847e-06,-9.16425e-06,1.97422e-05,5.4667e-06,-1.06186e-05,2.92424,-0.484199,0.149605,-3.20661,0.188079,4.60968,-3.20661,0.173201,4.60968,-0.589077,0.783645,-0.427497,-0.527029,0.516791,-0.630575,-0.324572,1
1.72241,-0.992359,-1.86033,-1.17145,1.99056,1.0572,-0.950921,1.72241,-0.992359,-1.86033,-1.17145,1.99056,1.0572,-0.950921,1.7809,-1.072,-1.81841,-1.11983,1.93705,1.11698,-0.91618,0.000455411,0.00246881,0.0199303,0.017773,-0.017622,0.0231181,0.0226507,0.000455411,0.00246881,0.0199303,0.017773,-0.017622,0.0231181,0.0226507,0.544595,-0.455311,0.71164,0.572881,0.179258,0.151709,0.785276,-0.00553184,0.00126619,0.0135539,-0.00821218,0.00278166,0.0148698,2.89165,-0.481673,0.195978,-3.25894,0.252691,4.63732,-3.25894,0.180622,4.63732,-0.584822,0.796457,-0.419248,-0.516277,0.535132,-0.5978,-0.347416,1
1.71622,-0.993438,-1.85958,-1.16122,1.9897,1.06502,-0.956821,1.71622,-0.993438,-1.85958,-1.16122,1.9897,1.06502,-0.956821,1.78091,-1.07204,-1.81676,-1.11826,1.93499,1.11858,-0.915501,0.00274447,-0.0180007,0.204887,0.203138,-0.273957,0.199231,0.0435518,0.00274447,-0.0180007,0.204887,0.203138,-0.273957,0.199231,0.0435518,0.543989,-0.455139,0.712713,0.573161,0.177452,0.151652,0.785493,-0.0512784,-0.000244058,0.11589,-0.0749063,0.0168166,0.127225,2.85858,-0.478995,0.241228,-3.30696,0.267798,4.52496,-3.30696,0.193181,4.52496,-0.64699,0.785997,-0.428144,-0.429667,0.547067,-0.535631,-0.4132,1
1.71792,-0.992986,-1.85317,-1.17468,1.99651,1.05565,-0.952422,1.71792,-0.992986,-1.85317,-1.17468,1.99651,1.05565,-0.952422,1.78166,-1.07364,-1.8152,-1.116,1.93404,1.11805,-0.918508,0.112954,-0.211,0.124699,0.223595,0.0545727,-0.200921,-0.435925,0.112954,-0.211,0.124699,0.223595,0.0545727,-0.200921,-0.435925,0.544007,-0.455747,0.712912,0.574592,0.176957,0.151172,0.784651,0.0436552,-0.077329,-0.0291194,0.0435768,-0.0983546,-0.0282809,2.82504,-0.476736,0.284895,-3.35445,0.225896,4.36668,-3.35445,0.211015,4.36668,-0.637314,0.806543,-0.379631,-0.586795,0.624727,-0.623985,-0.339134,1
1.73195,-0.997629,-1.78041,-1.179,2.00746,1.0386,-0.938533,1.73195,-0.997629,-1.78041,-1.179,2.00746,1.0386,-0.938533,1.7842,-1.07623,-1.81578,-1.11515,1.94166,1.11006,-0.925684,0.294987,-0.2543,-0.134838,0.0166465,0.998013,-0.994392,-0.782661,0.294987,-0.2543,-0.134838,0.0166465,0.998013,-0.994392,-0.782661,0.546193,-0.457525,0.711042,0.575799,0.182124,0.148847,0.783026,0.228056,-0.104752,-0.21913,0.277856,-0.194128,-0.242351,2.79257,-0.474887,0.327036,-3.24695,0.184861,4.21409,-3.24695,0.22332,4.21409,-0.522501,0.785975,0.353663,-0.63851,0.658094,-0.714662,-0.12849,1
1.75794,-1.00592,-1.76414,-1.18435,2.026,1.02551,-0.953418,1.75794,-1.00592,-1.76414,-1.18435,2.026,1.02551,-0.953418,1.78689,-1.07748,-1.82016,-1.11771,1.95648,1.09731,-0.934194,0.236359,-0.0651718,-0.532616,-0.346221,1.58972,-1.293,-0.856246,0.236359,-0.0651718,-0.532616,-0.346221,1.58972,-1.293,-0.856246,0.549779,-0.459661,0.707355,0.576091,0.191882,0.146163,0.780985,0.275577,-0.0944556,-0.352237,0.362147,-0.209541,-0.397159,2.75966,-0.472836,0.368746,-3.2907,0.205114,4.17107,-3.2907,0.226054,4.17107,-0.289408,0.715647,0.560245,-0.666489,0.695174,-0.717971,-0.192237,1
1.80841,-1.0102,-1.77327,-1.19191,2.04198,1.01814,-0.95696,1.80841,-1.0102,-1.77327,-1.19191,2.04198,1.01814,-0.95696,1.78756,-1.07589,-1.82737,-1.12452,1.97285,1.08545,-0.941816,0.0091442,0.229875,-0.768783,-0.795964,1.61059,-1.13184,-0.723062,0.0091442,0.229875,-0.768783,-0.795964,1.61059,-1.13184,-0.723062,0.553045,-0.460967,0.703124,0.575702,0.2023,0.144883,0.778878,0.211021,-0.0018816,-0.37701,0.310248,-0.0955966,-0.432365,2.72658,-0.470401,0.409195,-3.30806,0.243503,4.04481,-3.30806,0.225631,4.04481,0.208498,0.656947,0.540995,-0.67393,0.6913,-0.673072,-0.151443,1
1.83195,-0.999151,-1.86285,-1.19026,2.04984,1.02205,-0.91946,1.83195,-0.999151,-1.86285,-1.19026,2.04984,1.02205,-0.91946,1.78621,-1.07249,-1.83493,-1.1349,1.98691,1.0757,-0.94697,-0.177838,0.348965,-0.725339,-1.09292,1.33166,-0.941636,-0.432557,-0.177838,0.348965,-0.725339,-1.09292,1.33166,-0.941636,-0.432557,0.555655,-0.460962,0.698886,0.574237,0.211812,0.145234,0.777364,0.145131,0.0863706,-0.368188,0.243541,0.0203329,-0.425758,2.69361,-0.46789,0.448109,-3.29695,0.251085,3.89147,-3.29695,0.222982,3.89147,0.457381,0.733416,-0.279193,-0.55361,0.629259,-0.53647,0.2751,1
1.82288,-0.996442,-1.8869,-1.19074,2.03111,1.03213,-0.913912,1.82288,-0.996442,-1.8869,-1.19074,2.03111,1.03213,-0.913912,1.78343,-1.07007,-1.84029,-1.14681,1.99887,1.06566,-0.950292,-0.299925,0.185892,-0.454633,-1.22153,1.16467,-1.04226,-0.316919,-0.299925,0.185892,-0.454633,-1.22153,1.16467,-1.04226,-0.316919,0.557863,-0.460757,0.694359,0.571707,0.221325,0.14563,0.776504,0.119915,0.0877547,-0.409872,0.219023,0.0199427,-0.470821,2.66084,-0.465562,0.485625,-3.27742,0.232849,3.75153,-3.27742,0.223131,3.75153,0.394544,0.736288,-0.466108,-0.439375,0.322388,-0.33534,0.363793,1
