pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.74189,-1.00732,-1.88265,-1.07754,1.9577,1.17403,-0.895392,1.74189,-1.00732,-1.88265,-1.07754,1.9577,1.17403,-0.895392,1.78102,-1.07414,-1.81951,-1.12068,1.93723,1.11684,-0.916308,3.5953e-05,-1.1977e-05,-1.1977e-05,0,-3.83615e-05,0,0,3.5953e-05,-1.1977e-05,-1.1977e-05,0,-3.83615e-05,0,0,0.534359,-0.456683,0.688908,0.572471,0.180613,0.151416,0.785321,1.90636e-05,1.66701e-05,-1.17218e-05,2.00178e-05,1.84243e-05,-1.22737e-05,2.97092,-0.539484,0.250178,-3.10166,-0.0462592,5.58634,-3.10166,-0.242205,5.58634,-0.391221,0.66828,-0.631432,0.431402,0.204673,0.571916,0.209154,1
1.73473,-1.00299,-1.87649,-1.10926,1.95178,1.16186,-0.913136,1.73473,-1.00299,-1.87649,-1.10926,1.95178,1.16186,-0.913136,1.78102,-1.07414,-1.81951,-1.12068,1.93723,1.11684,-0.916308,0,0,0,0,1.91633e-05,-3.5953e-05,0,0,0,0,0,1.91633e-05,-3.5953e-05,0,0.534359,-0.456683,0.688908,0.572471,0.180613,0.151416,0.785321,3.17061e-06,-3.59369e-06,-1.50476e-06,4.34071e-06,-4.91994e-06,-2.06009e-06,2.94093,-0.539315,0.305849,-2.99919,0.016886,5.56715,-2.99919,-0.174657,5.56715,-0.462887,0.711562,-0.569762,0.114131,0.145508,0.450254,0.0317201,1
1.73256,-0.997184,-1.86665,-1.11938,1.95145,1.1443,-0.932241,1.73256,-0.997184,-1.86665,-1.11938,1.95145,1.1443,-0.932241,1.78103,-1.07417,-1.81958,-1.12076,1.93723,1.11684,-0.916307,0.00322368,-0.00442208,-0.0147043,-0.0160705,-9.58513e-05,-5.99071e-05,2.39541e-05,0.00322368,-0.00442208,-0.0147043,-0.0160705,-9.58513e-05,-5.99071e-05,2.39541e-05,0.534388,-0.456666,0.688848,0.572441,0.180658,0.151444,0.785327,0.00495741,0.00331692,-0.0115316,0.00584146,0.00336724,-0.011988,2.91198,-0.539863,0.360302,-2.89474,-0.054878,5.44521,-2.89474,-0.114478,5.44521,-0.484707,0.769814,-0.470628,0.0138066,0.142145,0.274651,-0.159331,1
1.75693,-0.995852,-1.8547,-1.11633,1.96401,1.14623,-0.939227,1.75693,-0.995852,-1.8547,-1.11633,1.96401,1.14623,-0.939227,1.78097,-1.07432,-1.82109,-1.1206,1.93808,1.1179,-0.915488,-0.020193,-0.0162742,-0.225538,0.0566721,0.151439,0.190892,0.141962,-0.020193,-0.0162742,-0.225538,0.0566721,0.151439,0.190892,0.141962,0.534274,-0.457159,0.688333,0.572365,0.180875,0.151166,0.785386,-0.0320199,-0.0857464,-0.0628443,-0.0341025,-0.0909798,-0.0615943,2.88348,-0.540643,0.413291,-2.85025,-0.0779927,5.29889,-2.85025,-0.0689962,5.29889,-0.240355,0.784712,-0.336089,0.0427828,0.259218,0.283222,-0.23739,1
1.81946,-0.999636,-1.84819,-1.09967,1.98123,1.16353,-0.942188,1.81946,-0.999636,-1.84819,-1.09967,1.98123,1.16353,-0.942188,1.78064,-1.07401,-1.82588,-1.11832,1.94138,1.12421,-0.913311,-0.0175205,0.0512553,-0.562611,0.267038,0.341897,0.766841,0.189526,-0.0175205,0.0512553,-0.562611,0.267038,0.341897,0.766841,0.189526,0.533022,-0.459086,0.687829,0.573154,0.179657,0.149612,0.785388,-0.121332,-0.197197,-0.060649,-0.140835,-0.201074,-0.0505879,2.85524,-0.541314,0.465414,-2.82359,-0.0670135,5.21235,-2.82359,-0.04831,5.21235,0.38823,0.743774,-0.223139,0.186504,0.398445,0.393188,-0.288771,1
1.76926,-1.016,-1.88243,-1.07871,1.94018,1.18513,-0.939942,1.76926,-1.016,-1.88243,-1.07871,1.94018,1.18513,-0.939942,1.78132,-1.07258,-1.83401,-1.11536,1.94433,1.13352,-0.913242,0.0871832,0.181173,-0.889245,0.293906,0.296588,0.931836,-0.0593206,0.0871832,0.181173,-0.889245,0.293906,0.296588,0.931836,-0.0593206,0.53186,-0.460738,0.687088,0.575324,0.177271,0.149288,0.784405,-0.0896899,-0.162679,-0.0885604,-0.105091,-0.155351,-0.0810459,2.82569,-0.541381,0.516472,-2.95489,-0.00670552,5.10575,-2.95489,-0.0430984,5.10575,-0.120585,0.565756,-0.484175,0.366484,-0.0415171,0.516118,-0.267,1
1.8094,-1.00409,-1.89389,-1.09517,1.98713,1.18709,-0.943929,1.8094,-1.00409,-1.89389,-1.09517,1.98713,1.18709,-0.943929,1.78231,-1.06948,-1.8436,-1.11358,1.94771,1.14118,-0.915564,0.0919648,0.353922,-0.94219,0.134736,0.359653,0.707413,-0.288166,0.0919648,0.353922,-0.94219,0.134736,0.359653,0.707413,-0.288166,0.531235,-0.461665,0.686354,0.578159,0.175567,0.15037,0.782494,-0.0523734,-0.0796665,-0.0569524,-0.056316,-0.0695299,-0.0553387,2.79714,-0.541858,0.566513,-2.85578,-0.0477493,5.00419,-2.85578,-0.0453766,5.00419,0.270898,0.65388,-0.502877,0.184102,0.394218,0.459084,-0.283657,1
1.72764,-0.996413,-1.89652,-1.07039,2.00479,1.19136,-0.940854,1.72764,-0.996413,-1.89652,-1.07039,2.00479,1.19136,-0.940854,1.78174,-1.06549,-1.85138,-1.11388,1.95233,1.14704,-0.920059,-0.127066,0.383666,-0.719061,-0.0712925,0.504994,0.550962,-0.502116,-0.127066,0.383666,-0.719061,-0.0712925,0.504994,0.550962,-0.502116,0.530243,-0.462319,0.686194,0.58138,0.174312,0.151282,0.780209,-0.122237,-0.0919214,-0.0155476,-0.125949,-0.090752,-0.0137304,2.76821,-0.54183,0.616122,-2.89302,0.00278354,4.96088,-2.89302,-0.0438324,4.96088,-0.541081,0.690818,-0.451428,0.43495,0.524579,0.44315,-0.207947,1
1.72509,-0.983899,-1.89421,-1.10028,2.01779,1.16885,-0.951869,1.72509,-0.983899,-1.89421,-1.10028,2.01779,1.16885,-0.951869,1.77867,-1.06237,-1.85688,-1.11423,1.95821,1.1522,-0.925851,-0.338762,0.289233,-0.497358,-0.00802925,0.580637,0.510348,-0.587597,-0.338762,0.289233,-0.497358,-0.00802925,0.580637,0.510348,-0.587597,0.528014,-0.464368,0.686377,0.585574,0.173258,0.150686,0.777418,-0.232776,-0.217145,0.0249217,-0.244187,-0.227935,0.0309872,2.73973,-0.542124,0.66476,-2.84734,-0.0293612,4.86378,-2.84734,-0.0346407,4.86378,-0.535841,0.784723,-0.373354,0.13954,0.595713,0.166491,-0.260177,1
1.71808,-0.981002,-1.86281,-1.08529,2.0111,1.19527,-0.980044,1.71808,-0.981002,-1.86281,-1.08529,2.0111,1.19527,-0.980044,1.77597,-1.0601,-1.86203,-1.11297,1.96061,1.15827,-0.931374,-0.235017,0.213878,-0.55228,0.182336,0.117903,0.650261,-0.53935,-0.235017,0.213878,-0.55228,0.182336,0.117903,0.650261,-0.53935,0.525724,-0.466443,0.686584,0.590208,0.171128,0.15097,0.774324,-0.208285,-0.206083,0.00832426,-0.220342,-0.198901,0.0140349,2.71126,-0.542469,0.712394,-2.84681,-0.0345409,4.76339,-2.84681,-0.0269568,4.76339,-0.5789,0.790999,-0.0077426,0.276756,0.504899,0.369996,-0.4867,1
