pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.77666,-1.03339,-1.86216,-1.07305,1.95604,1.18297,-0.855932,1.77666,-1.03339,-1.86216,-1.07305,1.95604,1.18297,-0.855932,1.78104,-1.0717,-1.81808,-1.11987,1.93739,1.11682,-0.916348,0,0,0,-2.39771e-05,0,0,0,0,0,0,-2.39771e-05,0,0,0,0.533927,-0.455882,0.691013,0.572831,0.179155,0.151617,0.785354,3.75645e-06,8.56625e-06,-5.70984e-06,4.22616e-06,8.8568e-06,-5.96082e-06,-0.123679,-0.151186,-0.084351,0.0007689,0.00484437,-0.00513792,0.0007689,0.00158729,-0.00513792,-0.0437978,0.38306,-0.440807,0.468141,0.186459,0.661476,0.604157,1
1.8099,-1.04836,-1.87874,-1.06374,1.97298,1.17638,-0.852928,1.8099,-1.04836,-1.87874,-1.06374,1.97298,1.17638,-0.852928,1.78104,-1.0717,-1.81808,-1.11987,1.93739,1.11682,-0.916348,1.19989e-05,2.39759e-05,0,0,3.83266e-05,0,1.19989e-05,1.19989e-05,2.39759e-05,0,0,3.83266e-05,0,1.19989e-05,0.533927,-0.455882,0.691013,0.572831,0.179155,0.151617,0.785354,2.66816e-06,9.34136e-06,1.4092e-05,1.9737e-06,9.0628e-06,1.44575e-05,-0.123679,-0.151186,-0.084351,0.0007689,0.00484437,-0.00513792,0.0007689,0.00158729,-0.00513792,0.288588,0.233375,-0.60658,0.561312,0.355864,0.595595,0.634195,1
1.79018,-1.10732,-1.86707,-1.06687,1.98782,1.18451,-0.858871,1.79018,-1.10732,-1.86707,-1.06687,1.98782,1.18451,-0.858871,1.78104,-1.0717,-1.81808,-1.11987,1.93739,1.11682,-0.916348,-1.1977e-05,1.19989e-05,-2.39759e-05,-2.39759e-05,0,-3.5953e-05,0,-1.1977e-05,1.19989e-05,-2.39759e-05,-2.39759e-05,0,-3.5953e-05,0,0.533927,-0.455882,0.691013,0.572831,0.179155,0.151617,0.785354,-1.08547e-06,4.46435e-06,-6.11085e-06,-3.62475e-07,5.25416e-06,-6.50982e-06,-0.123673,-0.151194,-0.0843448,0.000667572,-0.000855327,0.000625849,0.000667572,0.00146138,0.000625849,0.0914106,-0.356207,-0.489899,0.529948,0.504322,0.676892,0.574769,1
1.76703,-1.06094,-1.87293,-1.05729,1.97698,1.18128,-0.861248,1.76703,-1.06094,-1.87293,-1.05729,1.97698,1.18128,-0.861248,1.78104,-1.0717,-1.81808,-1.11987,1.93739,1.11682,-0.916348,-1.1977e-05,0,0,-2.39759e-05,-1.91982e-05,0,-2.39541e-05,-1.1977e-05,0,0,-2.39759e-05,-1.91982e-05,0,-2.39541e-05,0.533927,-0.455882,0.691013,0.572831,0.179155,0.151617,0.785354,1.35489e-07,-1.07381e-05,-2.05669e-05,2.75103e-07,-1.13847e-05,-2.06144e-05,-0.123671,-0.151254,-0.0842932,0.00191927,-0.00613481,0.000971556,0.00191927,-0.000442618,0.000971556,-0.140126,0.107625,-0.54855,0.62577,0.395924,0.64464,0.550998,1
1.81898,-1.08878,-1.87366,-1.078,1.98813,1.18392,-0.858877,1.81898,-1.08878,-1.87366,-1.078,1.98813,1.18392,-0.858877,1.78104,-1.0717,-1.81808,-1.11987,1.93739,1.11682,-0.916348,0,1.19773e-05,0,0,-9.59932e-06,0,5.98867e-06,0,1.19773e-05,0,0,-9.59932e-06,0,5.98867e-06,0.533927,-0.455882,0.691013,0.572831,0.179155,0.151617,0.785354,-9.11333e-07,9.29353e-06,1.28783e-05,-8.83238e-07,1.10156e-05,1.28003e-05,-0.123701,-0.151271,-0.0842877,-0.00295639,-0.00174493,0.000554323,-0.00295639,-0.000326548,0.000554323,0.379357,-0.170772,-0.555807,0.418664,0.507394,0.671038,0.574711,1
1.7783,-1.12332,-1.83117,-1.06128,1.99593,1.18794,-0.874062,1.7783,-1.12332,-1.83117,-1.06128,1.99593,1.18794,-0.874062,1.78112,-1.07158,-1.81756,-1.12041,1.93681,1.11619,-0.917033,0.0141171,0.0208401,0.0952484,-0.0964948,-0.105804,-0.113608,-0.124633,0.0141171,0.0208401,0.0952484,-0.0964948,-0.105804,-0.113608,-0.124633,0.534124,-0.455454,0.691077,0.572824,0.179185,0.152019,0.785274,0.0312416,0.0723465,0.0143441,0.0352072,0.0772361,0.0121292,-0.12368,-0.151228,-0.084302,0.00206232,0.00430942,-0.00143051,0.00206232,-0.000758895,-0.00143051,-0.0282663,-0.51732,-0.136102,0.591309,0.591167,0.717503,0.42971,1
1.78824,-1.03897,-1.83223,-1.05584,1.98884,1.18296,-0.919627,1.78824,-1.03897,-1.83223,-1.05584,1.98884,1.18296,-0.919627,1.78071,-1.07113,-1.81486,-1.12246,1.9344,1.11379,-0.919618,-0.083612,0.0408533,0.303685,-0.223932,-0.237416,-0.235269,-0.245012,-0.083612,0.0408533,0.303685,-0.223932,-0.237416,-0.235269,-0.245012,0.534494,-0.454035,0.691588,0.57299,0.179085,0.153393,0.784909,0.0122195,0.122203,0.060375,0.0174211,0.131185,0.0573415,-0.123678,-0.15121,-0.0843025,0.000184774,0.00176877,-4.76837e-05,0.000184774,-0.000788378,-4.76837e-05,0.0752756,0.321679,-0.173709,0.666184,0.544387,0.691754,-9.30118e-05,1
1.82169,-1.10058,-1.8006,-1.08266,2.00206,1.18591,-0.947322,1.82169,-1.10058,-1.8006,-1.08266,2.00206,1.18591,-0.947322,1.77877,-1.07144,-1.81277,-1.12404,1.93706,1.1163,-0.916459,-0.207069,-0.0560396,0.147961,-0.12078,0.494721,0.476181,0.562685,-0.207069,-0.0560396,0.147961,-0.12078,0.494721,0.476181,0.562685,0.533252,-0.454426,0.692069,0.571454,0.178435,0.150963,0.786646,-0.145973,-0.0840233,0.028478,-0.172836,-0.100668,0.0427749,-0.123657,-0.151307,-0.0842605,0.00215173,-0.00963062,0.00419617,0.00215173,-0.00124233,0.00419617,0.429166,-0.291396,0.121616,0.413801,0.649972,0.696175,-0.308625,1
1.79377,-1.09311,-1.77858,-1.10854,2.00317,1.18829,-0.968196,1.79377,-1.09311,-1.77858,-1.10854,2.00317,1.18829,-0.968196,1.77816,-1.07237,-1.81418,-1.12324,1.94868,1.12885,-0.903796,-0.000515343,-0.0916696,-0.25823,0.180834,1.36102,1.50722,1.45129,-0.000515343,-0.0916696,-0.25823,0.180834,1.36102,1.50722,1.45129,0.530664,-0.456602,0.692429,0.566613,0.176003,0.142681,0.792222,-0.216844,-0.222887,0.00400503,-0.286444,-0.259517,0.0392625,-0.123646,-0.151375,-0.0842548,0.00104904,-0.00683814,0.000572205,0.00104904,-0.00211884,0.000572205,0.156115,-0.207351,0.355956,0.146971,0.544948,0.594365,-0.643995,1
1.84315,-1.06904,-1.84118,-1.07673,1.93274,1.21926,-0.958205,1.84315,-1.06904,-1.84118,-1.07673,1.93274,1.21926,-0.958205,1.77985,-1.07271,-1.82083,-1.11699,1.9651,1.14751,-0.889864,0.239031,-0.00300811,-0.785466,0.767525,1.66552,1.91227,1.26011,0.239031,-0.00300811,-0.785466,0.767525,1.66552,1.91227,1.26011,0.527397,-0.460704,0.693021,0.563099,0.171704,0.132234,0.797466,-0.239376,-0.395139,0.0278953,-0.323726,-0.436546,0.0680548,-0.123619,-0.151399,-0.0842312,0.00278354,-0.0023514,0.00236034,0.00278354,-0.00257513,0.00236034,0.633048,0.0367506,-0.203472,0.402589,-0.323624,0.717464,-0.683415,1
