or_w,or_x,or_y,or_z
0.773645,-0.0558132,0.616542,-0.135036
0.773645,-0.0558132,0.616542,-0.135036
0.773645,-0.0558132,0.616542,-0.135036
0.773645,-0.0558159,0.616541,-0.135035
0.773626,-0.0558198,0.616575,-0.13499
0.77352,-0.0558844,0.616735,-0.134838
0.773365,-0.0562046,0.61693,-0.134703
0.773303,-0.0567439,0.616946,-0.134758
0.773443,-0.0572812,0.616623,-0.135207
0.773873,-0.057626,0.615861,-0.136067
0.77469,-0.0577593,0.61457,-0.137199
0.775913,-0.0577232,0.612738,-0.138492
0.777514,-0.0576751,0.610429,-0.139721
0.779464,-0.057744,0.607696,-0.140734
0.781705,-0.057919,0.604622,-0.141475
0.784169,-0.0582121,0.601283,-0.141948
0.786789,-0.0587129,0.597792,-0.141989
0.789494,-0.0594685,0.594237,-0.141577
0.792251,-0.0604283,0.590637,-0.140838
0.795074,-0.0615545,0.586951,-0.139847
0.797918,-0.0628842,0.58325,-0.138535
0.800758,-0.0643532,0.579573,-0.136898
0.803618,-0.0658789,0.575853,-0.135095
0.806524,-0.0674703,0.572063,-0.133081
0.809424,-0.0691513,0.568303,-0.130697
0.81231,-0.0708424,0.564567,-0.128051
0.815224,-0.0725445,0.560764,-0.125267
0.818148,-0.0742768,0.556932,-0.122249
0.821043,-0.0759367,0.553126,-0.119052
0.823945,-0.0775417,0.549269,-0.115779
0.826878,-0.0792402,0.545316,-0.112359
0.829792,-0.0810316,0.541345,-0.108744
0.832657,-0.0827608,0.537385,-0.105123
0.835507,-0.0843812,0.533369,-0.101611
0.838354,-0.0859789,0.52929,-0.0980966
0.841157,-0.0875931,0.525216,-0.0944991
0.843911,-0.0891817,0.521154,-0.0908774
0.846678,-0.0907211,0.517002,-0.0872659
0.84941,-0.0921168,0.512845,-0.0837155
0.852068,-0.0932888,0.508749,-0.0803277
0.854702,-0.0943511,0.504636,-0.0769784
0.857331,-0.0954641,0.500459,-0.0735575
0.859913,-0.0964632,0.496315,-0.0701098
0.862415,-0.0972163,0.492257,-0.0668703
0.864894,-0.0978791,0.488176,-0.0637306
0.867348,-0.0985912,0.484069,-0.06054
0.869743,-0.099148,0.48002,-0.0574285
0.872078,-0.0994696,0.476041,-0.0544935
0.874408,-0.0997546,0.472016,-0.0515895
0.876731,-0.100085,0.467931,-0.0486556
0.879023,-0.100261,0.463858,-0.0458427
0.881275,-0.10027,0.459816,-0.0432518
0.883495,-0.100257,0.455767,-0.0407663
0.885714,-0.100303,0.451643,-0.0383164
0.887889,-0.100287,0.447543,-0.0360632
0.890018,-0.100184,0.443482,-0.0339877
0.892116,-0.100042,0.43943,-0.0319707
0.894226,-0.0998793,0.435294,-0.0300489
0.896292,-0.0996753,0.431194,-0.0282501
0.898337,-0.0994239,0.427086,-0.0265035
0.900365,-0.0990327,0.422988,-0.0248408
0.902393,-0.0985138,0.418851,-0.0233531
0.904388,-0.0980037,0.414725,-0.0219077
0.906355,-0.0975276,0.410597,-0.0204593
0.908291,-0.0968828,0.406517,-0.0191074
0.910201,-0.0961116,0.402461,-0.0179486
0.912076,-0.0954043,0.39841,-0.0168477
