pos_X,pos_Y,pos_Z
0.31845,-0.330117,0.905878
0.31845,-0.330117,0.905878
0.31845,-0.330117,0.905878
0.31845,-0.330117,0.905878
0.31845,-0.330117,0.905878
0.31845,-0.330117,0.905878
0.31845,-0.330117,0.905878
0.318481,-0.330101,0.90585
0.318481,-0.330101,0.90585
0.31853,-0.330068,0.905821
0.318631,-0.329997,0.905768
0.319011,-0.329727,0.905577
0.319011,-0.329727,0.905577
0.319277,-0.329539,0.905441
0.319967,-0.32907,0.905077
0.319967,-0.32907,0.905077
0.320862,-0.328495,0.904601
0.320862,-0.328495,0.904601
0.32201,-0.327734,0.904076
0.32267,-0.327286,0.903798
0.32267,-0.327286,0.903798
0.323383,-0.326784,0.903544
0.325006,-0.325576,0.903106
0.325863,-0.324908,0.902941
0.325863,-0.324908,0.902941
0.326743,-0.324207,0.902813
0.327662,-0.323435,0.902744
0.32863,-0.322588,0.902735
0.32962,-0.321688,0.902784
0.330624,-0.320748,0.90289
0.331623,-0.319776,0.903067
0.332617,-0.318777,0.903307
0.333576,-0.317784,0.903611
0.334493,-0.316805,0.903978
0.335415,-0.315785,0.904407
0.336358,-0.314701,0.90491
0.33729,-0.313583,0.905488
0.338161,-0.312491,0.906144
0.338937,-0.311463,0.906873
0.339655,-0.310443,0.907696
0.340381,-0.309357,0.908604
0.341114,-0.308203,0.909606
0.341749,-0.307102,0.910702
0.342605,-0.305212,0.913169
0.342605,-0.305212,0.913169
0.343066,-0.30415,0.914517
0.343449,-0.303117,0.915963
0.343593,-0.302309,0.917512
0.343672,-0.301509,0.919163
0.343846,-0.300569,0.920843
0.343949,-0.299694,0.922562
0.343923,-0.298932,0.924343
0.343953,-0.298031,0.926218
0.344003,-0.297071,0.928138
0.343917,-0.296253,0.930094
0.343801,-0.295442,0.932082
0.343708,-0.294581,0.934095
0.343495,-0.29389,0.936085
0.343236,-0.293176,0.938176
0.343052,-0.292294,0.940361
0.342813,-0.291509,0.942501
0.342478,-0.290845,0.944631
0.342148,-0.290091,0.946853
0.341759,-0.289345,0.949153
0.34129,-0.288715,0.951419
0.340854,-0.287981,0.95374
0.340447,-0.287199,0.956049
0.339907,-0.286553,0.958395
0.339324,-0.285918,0.960783
0.338796,-0.285196,0.963159
0.338222,-0.284574,0.965476
0.337545,-0.284007,0.967874
0.336941,-0.283303,0.970286
0.336381,-0.282603,0.97261
0.335694,-0.282085,0.974907
0.334935,-0.281577,0.977278
0.334252,-0.280996,0.979592
0.333563,-0.280509,0.981805
0.332791,-0.280068,0.984075
0.332066,-0.279519,0.986365
0.3314,-0.278955,0.988565
0.330635,-0.278572,0.990711
0.329771,-0.278226,0.992942
0.328992,-0.277732,0.995168
0.328277,-0.27721,0.997311
0.327454,-0.276855,0.999421
0.326547,-0.276534,1.00159
0.325704,-0.276125,1.00373
0.32489,-0.275726,1.00581
0.323021,-0.275206,1.00998
0.322152,-0.274839,1.01205
0.322152,-0.274839,1.01205
0.32135,-0.274457,1.01402
0.320452,-0.27423,1.01597
0.318487,-0.273907,1.01992
0.317655,-0.273604,1.0218
0.316808,-0.273371,1.02362
0.316808,-0.273371,1.02362
0.314815,-0.273266,1.02732
0.313899,-0.27318,1.02907
0.313044,-0.273053,1.03078
0.312098,-0.272985,1.03253
0.311088,-0.272998,1.03428
0.310164,-0.272971,1.03594
0.309316,-0.272882,1.03755
0.309316,-0.272882,1.03755
0.307336,-0.273025,1.0408
0.306293,-0.273213,1.04239
0.305356,-0.273274,1.04393
0.305356,-0.273274,1.04393
0.303543,-0.273352,1.04693
0.303543,-0.273352,1.04693
0.30139,-0.274001,1.04985
0.300398,-0.2743,1.05121
0.299458,-0.27453,1.05255
0.299458,-0.27453,1.05255
0.297433,-0.27511,1.05523
0.297433,-0.27511,1.05523
0.295313,-0.276151,1.05764
0.294224,-0.276787,1.05877
0.293104,-0.277407,1.0599
0.293104,-0.277407,1.0599
0.290863,-0.278645,1.06208
0.290863,-0.278645,1.06208
0.288605,-0.280163,1.06396
0.288605,-0.280163,1.06396
0.287396,-0.281103,1.06482
0.286119,-0.282185,1.06562
0.284814,-0.283349,1.06636
0.283551,-0.284475,1.06703
0.281304,-0.286621,1.06808
0.281304,-0.286621,1.06808
0.280048,-0.287812,1.06858
0.278721,-0.289122,1.06903
0.275783,-0.292234,1.06974
0.275783,-0.292234,1.06974
0.274121,-0.293997,1.07008
0.272416,-0.295806,1.07038
0.270708,-0.2976,1.07065
0.268975,-0.29942,1.07088
0.267179,-0.301317,1.07109
0.265336,-0.303261,1.07126
0.261611,-0.307202,1.07151
0.261611,-0.307202,1.07151
0.2597,-0.309254,1.07156
0.257705,-0.311416,1.07156
0.253529,-0.315904,1.07146
0.253529,-0.315904,1.07146
0.249137,-0.320542,1.07125
0.249137,-0.320542,1.07125
0.244211,-0.325649,1.07093
0.244211,-0.325649,1.07093
0.241691,-0.328195,1.07074
0.239213,-0.33063,1.07054
0.233963,-0.335828,1.06999
0.231167,-0.338617,1.06963
0.231167,-0.338617,1.06963
0.228444,-0.341283,1.06925
0.222838,-0.346718,1.06838
0.222838,-0.346718,1.06838
0.219757,-0.349653,1.0679
0.216763,-0.352454,1.0674
0.210717,-0.357955,1.06631
0.210717,-0.357955,1.06631
0.207414,-0.360844,1.06575
0.204176,-0.363603,1.06517
0.200971,-0.36628,1.06456
0.197593,-0.368985,1.06398
0.194128,-0.371608,1.06346
0.190744,-0.374071,1.06294
0.183808,-0.378862,1.06196
0.183808,-0.378862,1.06196
0.180299,-0.38107,1.06158
0.176776,-0.383237,1.0612
0.169496,-0.387336,1.06065
0.169496,-0.387336,1.06065
0.165932,-0.389078,1.06053
0.16228,-0.390831,1.06042
0.154663,-0.394211,1.0604
0.15095,-0.395672,1.06049
0.14718,-0.397071,1.06064
0.14718,-0.397071,1.06064
0.13961,-0.399528,1.06116
0.13961,-0.399528,1.06116
0.135938,-0.400589,1.06147
0.132147,-0.401672,1.0618
0.128278,-0.402692,1.0622
0.124499,-0.40355,1.06268
0.120819,-0.404327,1.06314
0.117126,-0.405171,1.06353
0.113419,-0.406045,1.06388
0.109844,-0.406787,1.06425
0.106416,-0.40746,1.06459
0.103012,-0.408209,1.06482
0.099552,-0.409033,1.06498
0.0961895,-0.409789,1.06513
0.0929704,-0.410457,1.06525
0.0897806,-0.41115,1.0653
0.0866197,-0.411867,1.06528
0.0834993,-0.412641,1.06517
0.080407,-0.413412,1.06503
0.0773794,-0.414155,1.06484
0.0744514,-0.414929,1.06457
0.0715534,-0.415807,1.06417
0.0687388,-0.416697,1.0637
0.0660554,-0.417501,1.06324
0.0634121,-0.418368,1.06269
0.0608171,-0.419326,1.06202
0.0583879,-0.420303,1.06126
0.0561064,-0.421239,1.06047
0.0538322,-0.422211,1.05963
0.0515647,-0.423268,1.05871
0.0493728,-0.424411,1.05766
0.0473112,-0.425566,1.05654
0.0453913,-0.426596,1.05546
0.0434705,-0.427645,1.05435
0.0414427,-0.428823,1.05314
0.0394616,-0.430012,1.05188
0.037689,-0.431113,1.0506
0.0360041,-0.432173,1.04933
0.0342647,-0.433298,1.04799
0.0325035,-0.434476,1.04659
0.0307591,-0.435689,1.04515
0.0291251,-0.436832,1.04373
0.0276422,-0.437888,1.04232
0.0261833,-0.439013,1.04082
0.0246685,-0.440226,1.03926
0.0231743,-0.441413,1.0377
0.021844,-0.442488,1.03619
0.0205728,-0.443554,1.03466
0.0192935,-0.444702,1.03304
0.0180419,-0.445834,1.03143
0.0168331,-0.446922,1.02983
0.0156885,-0.44797,1.02825
0.0146057,-0.448989,1.02667
0.013554,-0.450026,1.02507
0.0124494,-0.451064,1.02347
0.0113907,-0.452101,1.02186
0.0105093,-0.453031,1.02032
0.00972889,-0.453934,1.01878
0.00887053,-0.454896,1.01722
0.0080341,-0.455868,1.01565
0.00733716,-0.456799,1.01409
0.00678642,-0.457654,1.01258
0.00617212,-0.45853,1.0111
0.00552677,-0.459424,1.00963
0.00459351,-0.461106,1.00672
0.00423671,-0.4619,1.00531
0.00385733,-0.46267,1.00396
0.00385733,-0.46267,1.00396
0.00309706,-0.464234,1.00125
0.00281507,-0.465014,0.999883
0.00265618,-0.465698,0.998586
0.00265618,-0.465698,0.998586
0.00218312,-0.467068,0.996058
0.00218312,-0.467068,0.996058
0.00196279,-0.467769,0.994769
0.00193204,-0.468394,0.993505
0.00196605,-0.46897,0.992278
0.00181055,-0.470319,0.989698
0.00181055,-0.470319,0.989698
0.00184492,-0.470962,0.988415
0.00198908,-0.471565,0.987144
0.00211426,-0.472888,0.984556
0.00211426,-0.472888,0.984556
0.00221413,-0.473589,0.983235
0.00232851,-0.474288,0.98193
0.0024012,-0.474983,0.980674
0.00247498,-0.475697,0.979433
0.00255383,-0.476435,0.978195
0.00266035,-0.477183,0.976963
0.00277421,-0.47791,0.975786
0.00285265,-0.478638,0.974673
0.00286882,-0.479417,0.973576
0.00284205,-0.48025,0.972486
0.00284838,-0.481086,0.971423
0.0029136,-0.481912,0.970408
0.00303431,-0.482708,0.969466
0.0031849,-0.483496,0.968572
0.00331659,-0.484302,0.967708
0.00343771,-0.485142,0.966863
0.00353318,-0.486009,0.966038
0.0035991,-0.48688,0.965251
0.00379104,-0.488557,0.963824
0.00379104,-0.488557,0.963824
0.0039025,-0.489343,0.963179
0.00412328,-0.490838,0.962006
0.00412328,-0.490838,0.962006
0.00441412,-0.492153,0.961053
0.00441412,-0.492153,0.961053
0.0047996,-0.49338,0.960207
0.0047996,-0.49338,0.960207
0.00500903,-0.493957,0.959837
0.00531146,-0.494476,0.959509
0.005848,-0.49558,0.95882
0.00606571,-0.496141,0.958485
0.00606571,-0.496141,0.958485
0.00635334,-0.496644,0.958185
0.00687991,-0.497584,0.957661
0.00687991,-0.497584,0.957661
0.00755654,-0.498229,0.957363
0.00755654,-0.498229,0.957363
0.00808039,-0.498806,0.957111
0.00808039,-0.498806,0.957111
0.00831652,-0.499053,0.957009
0.00855704,-0.499285,0.956901
0.00873834,-0.499513,0.956803
0.00923299,-0.499706,0.956807
0.00923299,-0.499706,0.956807
0.00955707,-0.49973,0.956834
0.00978415,-0.499784,0.956842
0.00994057,-0.499851,0.956845
0.010131,-0.499892,0.956856
0.0103411,-0.499901,0.956886
0.0105324,-0.499891,0.956935
0.010758,-0.499821,0.95703
0.0110526,-0.499704,0.957135
0.0113527,-0.499555,0.957258
0.0115515,-0.499452,0.957351
0.0116447,-0.499382,0.957429
0.0117527,-0.499268,0.957543
0.0119626,-0.499061,0.957725
0.0122194,-0.498794,0.957953
0.012422,-0.498555,0.95816
0.0125751,-0.498339,0.958357
0.0127146,-0.498137,0.958539
