or_w,or_x,or_y,or_z
0.773327,-0.0556416,0.617078,-0.134476
0.773327,-0.0556415,0.617078,-0.134476
0.773327,-0.0556416,0.617078,-0.134476
0.773327,-0.0556416,0.617078,-0.134476
0.773327,-0.0556417,0.617078,-0.134476
0.773327,-0.0556417,0.617078,-0.134476
0.773327,-0.0556416,0.617078,-0.134476
0.773325,-0.0556449,0.617091,-0.13443
0.773325,-0.0556449,0.617091,-0.13443
0.773316,-0.0556632,0.617111,-0.134379
0.773295,-0.055706,0.617153,-0.13429
0.773247,-0.0558613,0.617281,-0.133912
0.773247,-0.0558613,0.617281,-0.133912
0.77324,-0.055959,0.617348,-0.133602
0.773297,-0.0561403,0.617458,-0.13269
0.773297,-0.0561403,0.617458,-0.13269
0.773491,-0.056216,0.617493,-0.131354
0.773491,-0.056216,0.617493,-0.131354
0.773879,-0.0562297,0.6174,-0.129486
0.774149,-0.0562026,0.617305,-0.128333
0.774149,-0.0562026,0.617305,-0.128333
0.774479,-0.0561719,0.617157,-0.127063
0.775327,-0.0561421,0.61669,-0.124136
0.775862,-0.0561285,0.616347,-0.122493
0.775862,-0.0561285,0.616347,-0.122493
0.776475,-0.0560858,0.615927,-0.120721
0.777179,-0.0560745,0.615415,-0.118795
0.77796,-0.0560965,0.614819,-0.116742
0.778811,-0.0561312,0.614146,-0.114577
0.779725,-0.0561634,0.613398,-0.112331
0.780704,-0.0561839,0.612568,-0.110024
0.781748,-0.0561884,0.611659,-0.107644
0.782849,-0.0561524,0.610672,-0.105234
0.784004,-0.0560661,0.609611,-0.102809
0.785224,-0.0559844,0.608467,-0.100279
0.786496,-0.0559437,0.607251,-0.0976737
0.787821,-0.0559103,0.605959,-0.0950055
0.789191,-0.0558273,0.604591,-0.0923571
0.790599,-0.0556628,0.603156,-0.0897646
0.792062,-0.0554889,0.601633,-0.0871614
0.793578,-0.0553845,0.600027,-0.0844606
0.795139,-0.0553552,0.598343,-0.0817034
0.79675,-0.0552823,0.596569,-0.0789837
0.800127,-0.0548677,0.592742,-0.073777
0.800127,-0.0548677,0.592742,-0.073777
0.801892,-0.0547898,0.590701,-0.0709843
0.803705,-0.0547054,0.588569,-0.068208
0.805574,-0.0544182,0.586327,-0.0656401
0.807502,-0.0541604,0.58398,-0.0630386
0.809443,-0.0540261,0.581595,-0.0602522
0.811375,-0.0538189,0.579189,-0.0575653
0.813339,-0.0535199,0.576711,-0.0549524
0.815341,-0.053381,0.574146,-0.0522081
0.817343,-0.0532945,0.571548,-0.0494313
0.819358,-0.0530811,0.568901,-0.0467601
0.82142,-0.05288,0.566164,-0.0439452
0.823492,-0.0527203,0.563381,-0.0410236
0.825562,-0.0523756,0.560577,-0.0381788
0.827679,-0.0520956,0.557664,-0.0352798
0.829831,-0.0519791,0.554654,-0.0321996
0.831947,-0.0517418,0.551666,-0.0291723
0.83408,-0.0514093,0.548623,-0.0261049
0.836255,-0.0512057,0.545465,-0.0228814
0.838441,-0.0510192,0.542241,-0.019704
0.840618,-0.0507322,0.538994,-0.0165081
0.842797,-0.0505556,0.53569,-0.0132077
0.844943,-0.0504249,0.532383,-0.00982439
0.847096,-0.0501849,0.529024,-0.00656104
0.849259,-0.0499437,0.525599,-0.00326135
0.851395,-0.0497938,0.522157,0.000204136
0.85348,-0.0495391,0.518753,0.0036012
0.855584,-0.049268,0.515269,0.00691312
0.857655,-0.0491193,0.51177,0.010364
0.859656,-0.0489266,0.508336,0.0138575
