pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
2.69726,-1.68303,1.69774,0.954483,1.38252,-1.35561,-2.80606,-63.7312,-19.7166,-6.70125,1.11442,-18.5803,13.8985,-1.75346,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.24578,-0.490018,0.301369,0.0635565,0.0243282,-0.0910043,0.057213,0.0254904,-0.0711711,0.471565,-0.743134,-0.758043,-0.48835,-0.458614,0.650471,0.47691,1
2.62902,-1.6898,1.69295,0.941015,1.41013,-1.36234,-2.84094,-64.411,-20.5873,-7.2237,1.08187,-17.5859,13.6095,-2.41293,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.24794,-0.489312,0.293006,1.1848,0.541108,-6.30591,1.04408,0.432886,-5.2649,-0.210887,-0.810833,-0.805896,-0.623027,-0.182502,0.583221,0.128133,1
2.67696,-1.68675,1.69497,0.945878,1.39265,-1.35873,-2.8146,-63.5957,-20.0865,-6.93276,1.10064,-17.9307,13.5924,-2.14975,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.24954,-0.489327,0.287632,0.220409,-0.00194178,-0.741884,0.467511,0.128507,-2.09879,0.268471,-0.780349,-0.785779,-0.574402,-0.35736,0.619311,0.391551,1
2.68963,-1.68502,1.69637,0.948371,1.3886,-1.35728,-2.80907,-63.4536,-19.9414,-6.82941,1.1068,-18.1268,13.65,-2.02322,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25039,-0.489261,0.28196,0.0743462,0.00569236,-0.494435,0.192296,0.0425366,-0.975741,0.395259,-0.762991,-0.771779,-0.549466,-0.397871,0.633788,0.446771,1
2.69021,-1.68487,1.6963,0.948327,1.38774,-1.35725,-2.80825,-63.3958,-19.9294,-6.82728,1.10691,-18.1166,13.6302,-2.02563,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25038,-0.488904,0.275143,-0.00178097,0.0416719,-0.795655,0.0564421,0.0419313,-0.84968,0.40106,-0.761509,-0.772412,-0.549906,-0.406425,0.634059,0.454982,1
2.68993,-1.68467,1.69629,0.949227,1.38751,-1.35684,-2.80798,-63.4021,-19.916,-6.81727,1.10728,-18.1646,13.654,-1.99605,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25139,-0.489285,0.267534,0.12473,-0.0468764,-0.937052,0.104243,-0.0202341,-0.91084,0.398181,-0.759555,-0.772546,-0.540912,-0.408746,0.638229,0.457695,1
2.68774,-1.68518,1.69604,0.947927,1.38846,-1.35749,-2.80906,-63.4056,-19.956,-6.84654,1.10567,-18.0789,13.6168,-2.04856,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25262,-0.489018,0.258273,0.147348,0.0320953,-1.11293,0.134417,0.0163965,-1.0523,0.376321,-0.764599,-0.775083,-0.553906,-0.399208,0.631657,0.446932,1
2.68792,-1.68503,1.69601,0.94824,1.38789,-1.35735,-2.80854,-63.3823,-19.9437,-6.84162,1.10588,-18.0926,13.6168,-2.03815,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.2532,-0.489096,0.249459,0.0632498,-0.0085134,-0.960273,0.0845998,-0.00104043,-0.987882,0.37809,-0.763133,-0.775339,-0.550783,-0.404881,0.633066,0.45211,1
2.68715,-1.68514,1.69583,0.947817,1.38777,-1.35756,-2.80842,-63.3414,-19.9534,-6.85267,1.10525,-18.053,13.5892,-2.05935,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25301,-0.489109,0.239114,-0.0177109,-0.00122194,-0.997972,0.0129823,-0.00116749,-0.994945,0.370404,-0.764186,-0.777089,-0.555007,-0.406127,0.631022,0.453301,1
2.68508,-1.68548,1.69561,0.947034,1.38844,-1.35802,-2.80914,-63.3341,-19.9832,-6.87532,1.10396,-17.9915,13.561,-2.09579,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25338,-0.488959,0.227684,0.0378265,0.0153877,-1.17377,0.0303732,0.0104211,-1.12012,0.349729,-0.767617,-0.779297,-0.562841,-0.399409,0.626411,0.446114,1
2.6822,-1.68582,1.69534,0.946284,1.38899,-1.35841,-2.81,-63.3402,-20.0107,-6.89897,1.10235,-17.9389,13.5392,-2.12722,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.2539,-0.488872,0.215293,0.0582967,0.00975394,-1.38789,0.0499196,0.0099541,-1.30756,0.32095,-0.771003,-0.782019,-0.57034,-0.393923,0.622526,0.437507,1
2.68093,-1.68589,1.69523,0.946196,1.38893,-1.35854,-2.81017,-63.3415,-20.0152,-6.90648,1.10179,-17.9278,13.5343,-2.13284,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25438,-0.488741,0.201877,0.046651,0.0128514,-1.32445,0.0476316,0.0119822,-1.31939,0.308214,-0.771746,-0.783085,-0.571215,-0.39452,0.621163,0.435833,1
2.67867,-1.68605,1.69503,0.945944,1.38899,-1.35873,-2.81055,-63.3406,-20.0273,-6.92065,1.10072,-17.9038,13.5234,-2.14587,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25479,-0.488697,0.187519,0.0417774,0.00452648,-1.45096,0.0435336,0.0067632,-1.41149,0.285647,-0.77331,-0.785095,-0.573738,-0.393888,0.619331,0.43201,1
2.68086,-1.6857,1.69527,0.946747,1.38829,-1.35854,-2.80951,-63.3163,-20.0001,-6.90154,1.10204,-17.9455,13.5374,-2.11825,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25523,-0.488658,0.172193,0.0290564,0.00253023,-1.0118,0.0333996,0.00380012,-1.1317,0.307524,-0.769838,-0.782727,-0.565708,-0.400885,0.62115,0.44241,1
2.67779,-1.68594,1.69502,0.946291,1.38853,-1.35883,-2.81014,-63.3183,-20.0196,-6.92181,1.10051,-17.9087,13.5219,-2.13897,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25572,-0.48861,0.155956,0.0403597,0.00393872,-1.32467,0.0382717,0.00389714,-1.26678,0.276825,-0.772191,-0.785232,-0.570271,-0.398487,0.618258,0.436093,1
2.66576,-1.68684,1.69413,0.944542,1.39028,-1.35963,-2.81289,-63.2965,-20.1149,-7.00295,1.09448,-17.7554,13.4538,-2.22586,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25595,-0.488577,0.138664,0.0295305,0.00433877,-2.29063,0.0321529,0.00420628,-1.98348,0.156538,-0.781227,-0.794177,-0.587755,-0.380997,0.610299,0.408648,1
2.66566,-1.68674,1.69417,0.944867,1.38985,-1.35967,-2.81251,-63.2888,-20.1045,-7.00002,1.09462,-17.7677,13.458,-2.2162,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.2564,-0.488485,0.12038,0.0447296,0.00908425,-1.79032,0.0409566,0.00762086,-1.84826,0.155522,-0.780208,-0.793773,-0.58451,-0.385348,0.609854,0.412426,1
2.66539,-1.68664,1.69419,0.945179,1.38944,-1.3597,-2.81214,-63.2769,-20.0955,-6.998,1.09467,-17.7782,13.4608,-2.20742,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25694,-0.488449,0.101088,0.0469655,0.00310267,-1.67928,0.0451628,0.00445812,-1.72998,0.152777,-0.779206,-0.793496,-0.581392,-0.389437,0.609551,0.416162,1
2.65552,-1.68711,1.69371,0.944386,1.39126,-1.36005,-2.81408,-63.2146,-20.1774,-7.05898,1.08995,-17.6694,13.4091,-2.2651,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25756,-0.488432,0.0808337,0.0719239,0.00201331,-2.35915,0.0638956,0.00274676,-2.1704,0.0541111,-0.783917,-0.798314,-0.589323,-0.371228,0.606071,0.396688,1
2.65723,-1.68691,1.69382,0.944806,1.39033,-1.36007,-2.81318,-63.2069,-20.1501,-7.04534,1.0909,-17.6973,13.4181,-2.24662,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25792,-0.488364,0.0596521,0.0303814,0.00574851,-1.80304,0.0404356,0.00484798,-1.91325,0.0712637,-0.781924,-0.797223,-0.585122,-0.380546,0.605914,0.405745,1
2.65031,-1.68714,1.69355,0.94444,1.39121,-1.36031,-2.81416,-63.1404,-20.2015,-7.08686,1.08768,-17.623,13.3782,-2.2831,2.65011,-1.60872,1.77354,1.00332,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700038,9.73E-05,0.564304,-0.382542,0.000127281,0.000123005,0.923938,0,0,0,2.25835,-0.488331,0.037482,0.0431089,0.00329632,-2.1953,0.0423069,0.00376182,-2.11068,0.00202851,-0.784196,-0.799899,-0.588779,-0.371724,0.603442,0.395937,1
