pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,ee_vel_x,ee_vel_y,ee_vel_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
2.63172,-1.68681,1.69334,0.945321,1.38901,-1.36409,-2.81368,-62.8616,-20.26,-7.20177,1.08073,-17.3936,13.2323,-2.37024,2.65011,-1.6087,1.77355,1.0033,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700039,9.51E-05,0.564315,-0.382534,0.000121494,0.000127582,0.923941,0,0,0,2.23507,-0.369125,-0.302351,-0.103252,0.346001,-0.0280439,-0.104518,0.340333,0.0142753,-0.183959,-0.781099,-0.802051,-0.579751,-0.393751,0.565682,0.400768,1
2.63023,-1.68689,1.69326,0.945106,1.38946,-1.36406,-2.8141,-62.8419,-20.279,-7.21291,1.07996,-17.3684,13.2182,-2.38433,2.65011,-1.6087,1.77355,1.0033,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700039,9.51E-05,0.564315,-0.382534,0.000121494,0.000127582,0.923941,0,0,0,2.23405,-0.365842,-0.303685,-0.101719,0.328948,-0.133635,-0.102559,0.332364,-0.0892618,-0.198799,-0.781865,-0.802847,-0.581903,-0.389254,0.565959,0.396542,1
2.6293,-1.68689,1.69323,0.945142,1.38971,-1.36392,-2.81422,-62.825,-20.2883,-7.21737,1.07953,-17.3626,13.2136,-2.38681,2.65011,-1.6087,1.77355,1.0033,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700039,9.51E-05,0.564315,-0.382534,0.000121494,0.000127582,0.923941,0,0,0,2.23313,-0.362616,-0.305965,-0.0853518,0.296551,-0.209589,-0.0905139,0.307295,-0.173491,-0.2081,-0.781907,-0.803187,-0.58154,-0.38677,0.567376,0.395295,1
2.62752,-1.68702,1.69312,0.944751,1.39028,-1.36406,-2.81486,-62.8036,-20.3144,-7.23383,1.0786,-17.3204,13.191,-2.41091,2.65011,-1.6087,1.77355,1.0033,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700039,9.51E-05,0.564315,-0.382534,0.000121494,0.000127582,0.923941,0,0,0,2.23212,-0.359322,-0.309121,-0.0986258,0.322462,-0.308865,-0.0961923,0.317912,-0.268253,-0.225946,-0.783217,-0.80426,-0.58545,-0.380981,0.56599,0.388899,1
2.6263,-1.68708,1.69305,0.944565,1.39067,-1.36409,-2.81519,-62.7804,-20.3316,-7.24419,1.07797,-17.2941,13.1753,-2.42533,2.65011,-1.6087,1.77355,1.0033,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700039,9.51E-05,0.564315,-0.382534,0.000121494,0.000127582,0.923941,0,0,0,2.23095,-0.355962,-0.313229,-0.106605,0.307296,-0.37574,-0.103481,0.310481,-0.343494,-0.238103,-0.783822,-0.804988,-0.587313,-0.377136,0.565649,0.385645,1
2.62316,-1.68737,1.69283,0.94368,1.392,-1.36454,-2.8167,-62.7489,-20.3868,-7.27796,1.07631,-17.2019,13.1276,-2.47941,2.65011,-1.6087,1.77355,1.0033,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700039,9.51E-05,0.564315,-0.382534,0.000121494,0.000127582,0.923941,0,0,0,2.22981,-0.352741,-0.318366,-0.132,0.371517,-0.592528,-0.123444,0.353206,-0.517817,-0.269544,-0.786729,-0.807193,-0.596159,-0.363863,0.56116,0.370547,1
2.62178,-1.68746,1.69274,0.943415,1.39254,-1.36466,-2.81722,-62.7261,-20.4094,-7.29129,1.07561,-17.1664,13.1076,-2.49953,2.65011,-1.6087,1.77355,1.0033,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700039,9.51E-05,0.564315,-0.382534,0.000121494,0.000127582,0.923941,0,0,0,2.22849,-0.349408,-0.32438,-0.139587,0.353704,-0.63836,-0.134744,0.353554,-0.602197,-0.283335,-0.787593,-0.808101,-0.598806,-0.358388,0.559979,0.365349,1
2.62097,-1.68745,1.69272,0.943539,1.39285,-1.36457,-2.81735,-62.7106,-20.4187,-7.29522,1.0753,-17.1615,13.104,-2.50128,2.65011,-1.6087,1.77355,1.0033,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700039,9.51E-05,0.564315,-0.382534,0.000121494,0.000127582,0.923941,0,0,0,2.22751,-0.346266,-0.331465,-0.0987177,0.315933,-0.712329,-0.109526,0.32722,-0.67929,-0.29144,-0.787481,-0.80832,-0.597572,-0.355363,0.560891,0.364027,1
2.61903,-1.68762,1.69256,0.942956,1.39375,-1.36493,-2.81839,-62.6895,-20.4556,-7.31757,1.07429,-17.0982,13.0708,-2.53851,2.65011,-1.6087,1.77355,1.0033,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700039,9.51E-05,0.564315,-0.382534,0.000121494,0.000127582,0.923941,0,0,0,2.22603,-0.342695,-0.339368,-0.152899,0.368717,-0.816008,-0.139887,0.356268,-0.774992,-0.310854,-0.789243,-0.809835,-0.603396,-0.346288,0.557335,0.353603,1
2.61815,-1.68762,1.69253,0.943025,1.39405,-1.36489,-2.81854,-62.6696,-20.4665,-7.32311,1.07392,-17.0873,13.0632,-2.54357,2.65011,-1.6087,1.77355,1.0033,1.42838,-1.42066,-2.85375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.700039,9.51E-05,0.564315,-0.382534,0.000121494,0.000127582,0.923941,0,0,0,2.22481,-0.339334,-0.348416,-0.117124,0.322778,-0.868974,-0.123953,0.332825,-0.84078,-0.319686,-0.789203,-0.810175,-0.602712,-0.34336,0.557688,0.352137,1
