or_w,or_x,or_y,or_z
0.773746,-0.055539,0.616419,-0.135132
0.773746,-0.055539,0.616419,-0.135132
0.773746,-0.0555389,0.616419,-0.135132
0.773746,-0.0555388,0.616419,-0.135132
0.773746,-0.0555389,0.616419,-0.135132
0.773729,-0.05551,0.61644,-0.135141
0.773697,-0.0553713,0.616477,-0.135216
0.7737,-0.0553207,0.616448,-0.13535
0.773773,-0.0554905,0.616294,-0.135569
0.773906,-0.055755,0.616027,-0.13591
0.774168,-0.0560497,0.615565,-0.136391
0.774654,-0.0564106,0.614805,-0.136911
0.775397,-0.0568116,0.613711,-0.13744
0.776373,-0.057212,0.61232,-0.137972
0.777559,-0.0575957,0.610666,-0.138461
0.778919,-0.0580201,0.608793,-0.138891
0.780423,-0.0585702,0.606731,-0.139234
0.782056,-0.0592252,0.604512,-0.139448
0.783803,-0.059964,0.60215,-0.139541
0.785669,-0.0608279,0.599652,-0.139434
0.787637,-0.0618283,0.597034,-0.139125
0.789717,-0.0629269,0.594273,-0.138661
0.791902,-0.064028,0.591384,-0.138046
0.794157,-0.0651437,0.588421,-0.137231
0.796469,-0.066369,0.585403,-0.136143
0.79884,-0.0676665,0.582332,-0.134782
0.801267,-0.0689909,0.579168,-0.133327
0.803744,-0.0703268,0.575923,-0.131765
0.806274,-0.0717238,0.57262,-0.12994
0.808839,-0.0732195,0.569271,-0.127863
0.81148,-0.0747163,0.565814,-0.125592
0.814166,-0.0761609,0.562257,-0.123291
0.816874,-0.0775797,0.558649,-0.120865
0.81956,-0.0790453,0.555063,-0.11823
0.822247,-0.0805028,0.551444,-0.115493
0.824953,-0.0819463,0.547759,-0.112684
0.82766,-0.0833523,0.544053,-0.10972
0.830328,-0.0847554,0.540386,-0.10656
0.832976,-0.0861051,0.53671,-0.103339
0.83561,-0.0873291,0.533,-0.100207
0.838223,-0.0884032,0.529287,-0.09707
0.840791,-0.0894822,0.525601,-0.0938477
0.843324,-0.0905731,0.521925,-0.0905298
0.845847,-0.0916128,0.518204,-0.0872651
0.848367,-0.0925463,0.514434,-0.0840619
0.850863,-0.0933739,0.510651,-0.0809239
0.853302,-0.0941009,0.506906,-0.0778883
0.85575,-0.0947877,0.503095,-0.0748546
0.858201,-0.095497,0.49921,-0.071831
0.860629,-0.0961468,0.49531,-0.0688525
0.863002,-0.0966749,0.491458,-0.0659631
0.865358,-0.0971379,0.487577,-0.0631536
0.867712,-0.0975759,0.483639,-0.0604027
0.870047,-0.0979334,0.479681,-0.0577399
