ball_x,ball_y,ball_z
0.710746,0.591332,-1.54606
0.710752,0.591164,-1.54586
0.710941,0.591241,-1.54591
0.710991,0.591261,-1.54588
0.71081,0.591282,-1.54597
0.710611,0.591222,-1.54597
0.710741,0.591385,-1.54583
0.710726,0.591349,-1.54587
0.710738,0.591362,-1.54604
0.710748,0.591405,-1.5461
0.710837,0.59119,-1.54604
0.710944,0.591308,-1.54596
0.710811,0.591214,-1.54592
0.71083,0.591205,-1.54591
0.71074,0.591282,-1.54606
0.710968,0.591216,-1.54565
0.710802,0.591211,-1.54591
0.710607,0.591373,-1.54602
0.71105,0.591327,-1.54597
0.711053,0.591211,-1.54574
0.710829,0.59119,-1.54592
0.710749,0.591167,-1.54588
0.711011,0.591387,-1.54591
0.710894,0.591238,-1.54575
0.710748,0.591184,-1.54598
0.711002,0.591225,-1.54597
0.710815,0.591553,-1.54595
0.711029,0.591192,-1.54588
0.710803,0.591231,-1.54596
0.710846,0.591357,-1.54598
0.710881,0.591224,-1.54603
0.710935,0.591238,-1.54598
0.711001,0.591218,-1.546
0.710815,0.591224,-1.54591
0.710958,0.591171,-1.54574
0.71084,0.591257,-1.54605
0.711038,0.591203,-1.54606
0.710773,0.591527,-1.54578
0.710889,0.591205,-1.54586
0.710811,0.591326,-1.54583
0.71092,0.591316,-1.54592
0.710738,0.591467,-1.54597
0.710735,0.591217,-1.546
0.710868,0.591415,-1.54578
0.710988,0.591244,-1.54595
0.710852,0.591466,-1.546
0.710838,0.591226,-1.54593
0.710937,0.59124,-1.5458
0.710825,0.591339,-1.54586
0.711065,0.591239,-1.54603
0.710872,0.591459,-1.546
0.710784,0.591251,-1.54602
0.710948,0.591373,-1.54601
0.71072,0.591132,-1.54587
0.711042,0.591346,-1.54593
0.710918,0.591258,-1.54587
0.71088,0.591121,-1.54585
0.710829,0.591208,-1.54592
0.710722,0.591357,-1.54598
0.711034,0.591426,-1.54598
0.710859,0.591156,-1.5459
0.710918,0.591302,-1.54594
0.710907,0.591186,-1.54577
0.710743,0.59126,-1.54601
0.710765,0.591375,-1.54595
0.710849,0.5912,-1.54586
0.711057,0.591458,-1.54589
0.710839,0.591408,-1.54602
0.710769,0.591263,-1.54591
0.711043,0.591482,-1.54609
0.711062,0.591244,-1.54599
0.710944,0.591369,-1.546
0.710747,0.591516,-1.54594
0.710956,0.591346,-1.54593
0.710853,0.59136,-1.54587
0.71082,0.591249,-1.54592
0.710906,0.591421,-1.54586
