lin_vel_X,lin_vel_Y,lin_vel_Z
-3.00204e-05,-2.39818e-05,4.4089e-06
1.78773e-05,8.31282e-06,-1.17971e-05
-1.97871e-05,-1.55889e-05,1.04669e-06
3.51545e-06,9.33903e-07,7.84417e-07
-8.50072e-07,-4.65012e-08,-1.26463e-05
-0.00335039,-0.00600139,-0.00619915
-0.0103095,-0.020798,-0.0174096
0.0113852,0.00372353,-0.000235982
0.0519488,0.0525996,0.0330706
0.074608,0.0811571,0.061806
0.075925,0.0899987,0.0954778
0.0756521,0.102141,0.139939
0.0668402,0.108316,0.187499
0.0553318,0.109711,0.227509
0.0479684,0.112533,0.259489
0.0562953,0.130765,0.289213
0.074739,0.163166,0.321019
0.0895835,0.190036,0.343851
0.101657,0.214363,0.365036
0.116849,0.243347,0.383261
0.13059,0.273028,0.400861
0.133273,0.2958,0.425731
0.124733,0.302304,0.441847
0.119452,0.30808,0.446131
0.129333,0.330917,0.449489
0.130578,0.344641,0.450817
0.11388,0.347622,0.467699
0.0932612,0.344737,0.479776
0.0919154,0.356286,0.48086
0.0978021,0.37682,0.483996
0.0750621,0.372228,0.494389
0.034632,0.350361,0.508981
0.0118132,0.33908,0.510507
0.015549,0.348261,0.499135
0.00277715,0.346587,0.501458
-0.0257351,0.333099,0.508902
-0.0371812,0.326822,0.502901
-0.0353392,0.327321,0.484838
-0.0541162,0.311621,0.478921
-0.0932381,0.277341,0.482008
-0.121696,0.244245,0.472259
-0.122486,0.244337,0.462004
-0.127172,0.241277,0.452438
-0.153336,0.222142,0.457155
-0.183522,0.195149,0.459888
-0.208501,0.168144,0.455696
-0.227837,0.142677,0.446437
-0.250705,0.127497,0.451553
-0.266328,0.125709,0.46169
-0.285393,0.1068,0.458271
-0.298688,0.082252,0.444458
-0.316382,0.0674572,0.446435
-0.335525,0.0573672,0.453302
-0.353124,0.0412011,0.453855
-0.35979,0.024336,0.440868
-0.374642,0.00885564,0.437709
-0.400949,-0.00682604,0.448
-0.413599,-0.0221948,0.442907
-0.41547,-0.0337842,0.430384
-0.419718,-0.0464762,0.418319
-0.444337,-0.0692076,0.420908
-0.455703,-0.0846934,0.415624
-0.451675,-0.0809624,0.409478
-0.455536,-0.0946232,0.394527
-0.483498,-0.123762,0.396794
-0.49898,-0.134061,0.398827
-0.502937,-0.13098,0.396556
-0.511517,-0.145356,0.388752
-0.517566,-0.159362,0.377847
-0.528815,-0.158092,0.38518
-0.54166,-0.165978,0.38425
-0.553919,-0.181668,0.377614
-0.546649,-0.183655,0.363822
-0.551453,-0.181275,0.364113
-0.575924,-0.200041,0.365855
-0.594278,-0.225437,0.357649
-0.574318,-0.209559,0.346667
-0.556228,-0.187588,0.341928
-0.569518,-0.198008,0.340523
-0.594176,-0.22704,0.336101
-0.587462,-0.22857,0.324457
-0.559417,-0.202898,0.314767
-0.557098,-0.202911,0.308754
-0.574509,-0.220838,0.307108
-0.579129,-0.225168,0.304051
-0.55954,-0.2009,0.302213
-0.550379,-0.194683,0.294154
-0.56204,-0.207135,0.29023
-0.57804,-0.210745,0.295643
-0.569427,-0.196883,0.293524
-0.552654,-0.178515,0.289985
-0.548584,-0.183059,0.278297
-0.554236,-0.186665,0.277291
-0.552073,-0.175808,0.277466
-0.539007,-0.164925,0.271607
-0.524675,-0.159237,0.262044
-0.51332,-0.160788,0.249129
-0.510387,-0.15521,0.247335
-0.504049,-0.145097,0.245106
-0.495242,-0.140129,0.238124
-0.480002,-0.141022,0.222565
-0.469391,-0.141091,0.209874
-0.445286,-0.133811,0.194724
-0.413946,-0.133178,0.169701
-0.389347,-0.137228,0.144661
-0.37562,-0.15228,0.11889
-0.350262,-0.165764,0.0867006
-0.318364,-0.16447,0.0595694
-0.291075,-0.15476,0.0412714
-0.278676,-0.153778,0.0258821
-0.269913,-0.158552,0.00851899
-0.260369,-0.166987,-0.0112718
-0.259236,-0.185866,-0.032447
-0.259417,-0.19695,-0.045428
-0.247439,-0.192147,-0.0543662
-0.220884,-0.177018,-0.064812
-0.191357,-0.164024,-0.0766158
-0.177966,-0.168487,-0.0907633
-0.172393,-0.181493,-0.104203
-0.163553,-0.20039,-0.12412
-0.150789,-0.212054,-0.140565
-0.1268,-0.204902,-0.151789
-0.0977502,-0.192712,-0.162222
-0.0842965,-0.182125,-0.164404
-0.0781789,-0.182988,-0.171142
-0.0647396,-0.188618,-0.18728
-0.0555779,-0.190568,-0.197048
-0.0576163,-0.196412,-0.204264
-0.0698399,-0.201297,-0.203374
-0.078657,-0.200587,-0.200783
-0.0577491,-0.185945,-0.207896
-0.0317027,-0.161473,-0.208863
-0.0225212,-0.146026,-0.207117
-0.0396765,-0.144746,-0.196425
-0.0602902,-0.153894,-0.193989
-0.0564056,-0.158483,-0.204523
-0.0431001,-0.151658,-0.210866
-0.0409545,-0.144559,-0.209187
-0.0527923,-0.141919,-0.198937
-0.0434775,-0.140573,-0.203968
-0.0203971,-0.137451,-0.21602
0.00275116,-0.126211,-0.222923
0.00463619,-0.110337,-0.213239
-0.00281438,-0.105937,-0.206532
-0.000991842,-0.114865,-0.217782
0.00114677,-0.120911,-0.225865
-0.00263759,-0.121725,-0.226525
-0.0207056,-0.113116,-0.209153
-0.0109907,-0.0982291,-0.20819
0.00283215,-0.083111,-0.208442
0.0140336,-0.072089,-0.210921
-0.00512411,-0.0713808,-0.198698
-0.0140781,-0.0668829,-0.191592
-0.00711368,-0.0645683,-0.197624
-0.0064287,-0.0682607,-0.203334
-0.0162762,-0.0700382,-0.200088
-0.0366657,-0.0706351,-0.187183
-0.025223,-0.0615688,-0.190319
-0.00885484,-0.0522412,-0.193931
0.00338092,-0.0451856,-0.197858
-0.014506,-0.046295,-0.185269
-0.026194,-0.0480205,-0.180024
-0.0162976,-0.0387281,-0.18163
-0.00210784,-0.0268627,-0.183997
-0.00480908,-0.0226221,-0.179578
-0.0319412,-0.0271008,-0.162835
-0.0458806,-0.0357077,-0.160414
-0.0440213,-0.0394277,-0.16548
-0.0392394,-0.0332622,-0.163215
-0.0471814,-0.0219809,-0.147169
-0.0655171,-0.0130511,-0.124503
-0.0825544,-0.0117115,-0.110257
-0.0818773,-0.0121569,-0.109243
-0.0839149,-0.0118916,-0.10337
-0.0995503,-0.00904361,-0.0842821
-0.10811,-0.00265699,-0.068204
-0.114778,0.00392308,-0.0533883
-0.119904,0.00650488,-0.0432365
-0.127695,0.00108128,-0.0394755
-0.138955,-0.0028882,-0.0321354
-0.15111,-0.00900773,-0.0272834
-0.165122,-0.015996,-0.0230515
-0.172301,-0.010378,-0.0148211
-0.174429,-0.0024705,-0.00825836
-0.175503,2.47812e-05,-0.00723888
-0.185847,-0.0053784,-0.00541103
-0.197381,-0.0162671,-0.00865355
-0.203892,-0.0178897,-0.00765618
-0.203754,-0.00662529,-0.00108438
-0.208843,0.00100343,0.00649365
-0.227808,-0.00183487,0.0158497
-0.264278,-0.0127083,0.031518
-0.300183,-0.0259785,0.0440537
-0.326019,-0.0248532,0.0627446
-0.340396,-0.00977141,0.0889344
-0.35283,0.00136289,0.11126
-0.378703,-0.00348406,0.131333
-0.410109,-0.015806,0.1474
-0.425036,-0.00691439,0.168568
-0.431602,0.0124203,0.193113
-0.451228,0.0225977,0.216959
-0.481955,0.0174506,0.232726
-0.509178,0.0171357,0.248225
-0.525176,0.0236043,0.262273
-0.545155,0.0260531,0.274377
-0.561868,0.032633,0.286233
-0.581334,0.0412285,0.301468
-0.594363,0.0449391,0.307247
-0.595723,0.0526168,0.309048
-0.593649,0.0659936,0.312967
-0.596962,0.0707245,0.309555
-0.620175,0.0718005,0.311179
-0.647067,0.067018,0.307306
