or_w,or_x,or_y,or_z
7.758012084359913185e-01,-7.458680476519784219e-02,6.111467509907647644e-01,-1.380903410728135383e-01
7.758012013489694603e-01,-7.458675987843280120e-02,6.111468213188033793e-01,-1.380900938816953250e-01
7.758011596014475764e-01,-7.458681643284202634e-02,6.111468781367966896e-01,-1.380900464157723551e-01
7.758012244453514894e-01,-7.458677150562660618e-02,6.111467882495781323e-01,-1.380901041989830158e-01
7.758012157953416699e-01,-7.458520255700623602e-02,6.111467174704552363e-01,-1.380913134671672426e-01
7.758001954722750781e-01,-7.457019400824306532e-02,6.111471341838947691e-01,-1.381033064396552934e-01
7.757953639386089284e-01,-7.452941578350191776e-02,6.111510146359554474e-01,-1.381352843547707376e-01
7.757838752103031199e-01,-7.444410925399209955e-02,6.111628523432435234e-01,-1.381934205262144166e-01
7.757680251732244070e-01,-7.430218821340621449e-02,6.111810517724943770e-01,-1.382782625715350266e-01
7.757495135679286502e-01,-7.411445326942035783e-02,6.112071396597674733e-01,-1.383675266983646068e-01
7.757353777496993619e-01,-7.390601206183494698e-02,6.112330986964463753e-01,-1.384435774840683808e-01
7.757365391355228734e-01,-7.371508855818047212e-02,6.112451156953105924e-01,-1.384857974939220082e-01
7.757701784526260802e-01,-7.359736910968114887e-02,6.112189376967583909e-01,-1.384755129420366937e-01
7.758529275499508326e-01,-7.360070467557164320e-02,6.111306042460624699e-01,-1.383999842387009516e-01
7.759999504308866536e-01,-7.376839261065838704e-02,6.109604262486195703e-01,-1.382376892927772438e-01
7.762272488105866897e-01,-7.413733175487614846e-02,6.106891717744106218e-01,-1.379624938948966484e-01
7.765373227512678556e-01,-7.474213331427188856e-02,6.103081861058535784e-01,-1.375765890480914744e-01
7.769273076529964461e-01,-7.561131071419663341e-02,6.098158803034920972e-01,-1.370820208664296491e-01
7.774007694627872445e-01,-7.675451876082631242e-02,6.092088066922995981e-01,-1.364603141466570191e-01
7.779506675979950270e-01,-7.817966468954797021e-02,6.084925806975467477e-01,-1.357110093135532602e-01
7.785770152361842777e-01,-7.986402050216866166e-02,6.076696374081396179e-01,-1.348227775541066265e-01
7.792752244876725021e-01,-8.178420567157376753e-02,6.067453505438346051e-01,-1.337966658620328986e-01
7.800451841871464120e-01,-8.388221550890839762e-02,6.057231246886058962e-01,-1.326377803087400442e-01
7.808866168187894585e-01,-8.608866868272294082e-02,6.046080746550224205e-01,-1.313541352972507070e-01
7.817998103051531089e-01,-8.835312472214670865e-02,6.034057274882991262e-01,-1.299396398062424296e-01
7.827814618554586046e-01,-9.062281389452973845e-02,6.021245355597583115e-01,-1.284006707701097205e-01
7.838241026072031437e-01,-9.287188807567513249e-02,6.007828317586061395e-01,-1.267066598146383560e-01
7.849215074395424763e-01,-9.505531861384118597e-02,5.993929233884195407e-01,-1.248632730387179562e-01
7.860694233461755775e-01,-9.712552751271406881e-02,5.979629828380751411e-01,-1.228892376938679892e-01
7.872455867402274876e-01,-9.906240903311880341e-02,5.965212706041215229e-01,-1.208031414799899950e-01
7.884348012538372474e-01,-1.008555403744234580e-01,5.950871287615672189e-01,-1.186171713114045484e-01
7.896259775605525277e-01,-1.024960463570312175e-01,5.936730006168097207e-01,-1.163518129697712761e-01
7.908004053914986509e-01,-1.039729562996337398e-01,5.922974960479541195e-01,-1.140527043356697329e-01
7.919522173128958897e-01,-1.053449621589657020e-01,5.909618073928046833e-01,-1.117061620679160872e-01
7.930825903262030963e-01,-1.066410397819056582e-01,5.896616830765131212e-01,-1.093013863914252121e-01
7.941692372514080889e-01,-1.078676203866277966e-01,5.884185214991392021e-01,-1.068805063255691273e-01
7.952013426238329075e-01,-1.090458123717646943e-01,5.872446711151970700e-01,-1.044391293540847671e-01
7.961861214323554536e-01,-1.101763861527703114e-01,5.861312095672137623e-01,-1.019756301480559540e-01
7.971315303161656818e-01,-1.112061436058963682e-01,5.850711741634061491e-01,-9.953008672339144769e-02
7.980340663308890248e-01,-1.121249814000646605e-01,5.840682077933898597e-01,-9.712850336764680681e-02
7.988998070924445694e-01,-1.129889338597464127e-01,5.831129027289971845e-01,-9.472033426807398293e-02
7.997432776610253757e-01,-1.137884746150604753e-01,5.821879332110510008e-01,-9.230429732261972997e-02
8.005586987395935106e-01,-1.145223773434217163e-01,5.812957271234292511e-01,-8.992036803763292507e-02
8.013500875144463631e-01,-1.152407607001875167e-01,5.804255153031943060e-01,-8.754327786216750673e-02
8.021286974252899160e-01,-1.158992194325424024e-01,5.795670053000805400e-01,-8.519982434976865193e-02
8.028899259278936551e-01,-1.164386540601716619e-01,5.787342400948516374e-01,-8.292458034860175631e-02
8.036251216826200139e-01,-1.169199385414762399e-01,5.779364246364407931e-01,-8.065904072389816493e-02
8.043394498663598569e-01,-1.173536325954328136e-01,5.771677154609687888e-01,-7.838113634608710745e-02
8.050312305876293761e-01,-1.176975756459976291e-01,5.764333837793613746e-01,-7.613509394685991083e-02
8.056927535671986051e-01,-1.179456063859442294e-01,5.757423666763740178e-01,-7.395098374899967963e-02
8.063276822591648463e-01,-1.181264313461569265e-01,5.750845445736045836e-01,-7.183022784702042252e-02
8.069407062370782535e-01,-1.182551367202119424e-01,5.744530857771547039e-01,-6.975723258554795969e-02
8.075332893306836901e-01,-1.183451806034184206e-01,5.738462182854585647e-01,-6.771205660876387922e-02
8.081095485362500552e-01,-1.184198350838113895e-01,5.732572835139521095e-01,-6.566419969409116597e-02
8.086651589056170764e-01,-1.184819098887520961e-01,5.726892393083151678e-01,-6.363751237854939347e-02
8.091988703059334043e-01,-1.184877220303626744e-01,5.721491950640361646e-01,-6.166965713567928303e-02
8.097137847278256251e-01,-1.184416525868227099e-01,5.716343465363453724e-01,-5.974391696405818852e-02
8.102069561606566328e-01,-1.183733077645290899e-01,5.711459302781528580e-01,-5.783402566371538545e-02
8.106758152877368007e-01,-1.182956516199266811e-01,5.706850493944061187e-01,-5.594135959274179615e-02
8.111254640910260383e-01,-1.181875075502216293e-01,5.702485662195984073e-01,-5.407187149226708872e-02
8.115581982116518711e-01,-1.180440084505249287e-01,5.698341750818445295e-01,-5.222945426848010775e-02
8.119759633563696788e-01,-1.178770151824046764e-01,5.694366245684553407e-01,-5.041800098443523226e-02
8.123889101445951333e-01,-1.176777203897913932e-01,5.690434900653993378e-01,-4.863865964568442335e-02
8.128024606003571018e-01,-1.174586384017459045e-01,5.686462489802847076e-01,-4.687293278070962105e-02
8.132152242704497880e-01,-1.172379175117505001e-01,5.682419236508036153e-01,-4.513741151089953330e-02
8.136304473980392471e-01,-1.169984426258563470e-01,5.678293153919409253e-01,-4.343648318533988029e-02
8.140482587412036786e-01,-1.167186809060343083e-01,5.674137201396796115e-01,-4.175945599764252503e-02
8.144662371664421752e-01,-1.163950174162097090e-01,5.669998679868697433e-01,-4.010109898106720139e-02
8.148791841659890345e-01,-1.160352348272945255e-01,5.665943949883304187e-01,-3.845167173680079375e-02
8.152930372232251033e-01,-1.156169160229937598e-01,5.661934613909510583e-01,-3.680973326165833809e-02
8.157049021592918114e-01,-1.151409038589195077e-01,5.658005045143192913e-01,-3.518343279432739612e-02
8.161158425065537791e-01,-1.146537455273476530e-01,5.654045008145139883e-01,-3.357380980851534108e-02
8.165319965751419717e-01,-1.141570493984592621e-01,5.649944955173707983e-01,-3.201385132597563132e-02
8.169651597883995642e-01,-1.136257758081215818e-01,5.645583844152927133e-01,-3.051133150670364003e-02
8.174143547535304144e-01,-1.130554941474358338e-01,5.640978513933029292e-01,-2.908336190002352648e-02
8.178690091345597324e-01,-1.124569965405772948e-01,5.636274182287863699e-01,-2.770994852176154530e-02
8.183281290072899061e-01,-1.118328459813490716e-01,5.631501196593787784e-01,-2.635205044711803543e-02
8.187835971385142297e-01,-1.112040900798169224e-01,5.626745863289396299e-01,-2.498762305606251621e-02
8.192312263652872240e-01,-1.106103271952639938e-01,5.621994129372352988e-01,-2.360875597764942532e-02
8.196722369259001884e-01,-1.100344160244578484e-01,5.617254864351400867e-01,-2.223351506740971553e-02
8.201110253114124449e-01,-1.094373819463456826e-01,5.612529840268181136e-01,-2.089146994315134107e-02
8.205537675317216006e-01,-1.088359150656444951e-01,5.607695962240483167e-01,-1.958872461491460368e-02
8.210100889271955138e-01,-1.082415544559129361e-01,5.602596128608445802e-01,-1.831299991106551811e-02
8.214863027455242550e-01,-1.076482277124940351e-01,5.597151130330019209e-01,-1.706182036893292078e-02
8.219770343784815747e-01,-1.070374189024883155e-01,5.591465834912447974e-01,-1.586959606033232564e-02
8.224766558972883557e-01,-1.064043297953973649e-01,5.585633382743349085e-01,-1.473995388855671440e-02
8.229846291741882425e-01,-1.057509265888138539e-01,5.579663095845562859e-01,-1.366158984973423786e-02
8.234990683662039013e-01,-1.050813469392176680e-01,5.573577340233829558e-01,-1.263135977453877512e-02
