lin_vel_X,lin_vel_Y,lin_vel_Z
1.70066e-05,2.13015e-05,8.26892e-06
1.70066e-05,2.13015e-05,8.26892e-06
-1.49806e-05,-1.63371e-05,1.05343e-06
5.80785e-06,1.35342e-05,1.62786e-05
0.031514,0.0436093,0.0554538
0.0870449,0.105372,0.118042
0.112417,0.126966,0.151407
0.0976924,0.109659,0.178395
0.0816538,0.112871,0.210445
0.052025,0.120485,0.238634
0.00305226,0.104296,0.239772
-0.034031,0.0771556,0.205095
-0.0301444,0.0616795,0.149036
-0.00302885,0.0717104,0.141326
0.0398592,0.0968713,0.154482
0.091336,0.127364,0.171327
0.125962,0.152209,0.202248
0.156069,0.180116,0.234448
0.174973,0.206904,0.24956
0.151175,0.207969,0.273264
0.095389,0.17198,0.292507
0.0448889,0.115055,0.263714
0.0237077,0.095118,0.230741
0.00224966,0.0740483,0.178938
0.000643539,0.0442013,0.0848949
0.0431767,0.0462883,0.000576404
0.105734,0.0643257,-0.0755316
0.124963,0.0471157,-0.138932
0.0959643,-0.00134238,-0.190123
0.0972661,-0.0064931,-0.232539
0.133635,0.0246392,-0.264375
0.163026,0.0430356,-0.281466
0.152603,0.022318,-0.292137
0.133771,-0.00273949,-0.304161
0.143891,-0.0047704,-0.315068
0.160765,-0.00669825,-0.337593
0.161698,-0.0162315,-0.342524
0.150183,-0.0314053,-0.346245
0.143965,-0.0384493,-0.358503
0.153818,-0.0268614,-0.368696
0.157135,-0.0178168,-0.374644
0.155031,-0.0141731,-0.381834
0.185711,0.0256071,-0.386811
0.22628,0.0789892,-0.388323
0.241138,0.0966674,-0.39543
0.274553,0.133188,-0.39254
0.300793,0.184838,-0.355348
0.281869,0.203574,-0.298647
0.229636,0.190352,-0.241797
0.189218,0.191021,-0.185968
0.154011,0.202199,-0.106617
0.124675,0.211022,-0.0374634
0.116544,0.233749,0.0198108
0.122355,0.263197,0.0674864
0.123587,0.275294,0.0954504
0.113357,0.266404,0.103212
0.10615,0.269507,0.123346
0.103663,0.284374,0.155979
0.0927145,0.277174,0.159064
0.0666079,0.253148,0.169401
0.0462383,0.239066,0.181037
0.036398,0.238381,0.194712
0.0247033,0.237101,0.211144
0.0114155,0.23426,0.226033
-0.00628337,0.221264,0.236698
-0.0229497,0.203938,0.235241
-0.0282401,0.198565,0.230928
-0.0296043,0.199301,0.22833
-0.0422676,0.187227,0.227765
-0.0647479,0.165697,0.235827
-0.0881177,0.142654,0.241269
-0.106338,0.123385,0.241997
-0.110294,0.118828,0.238714
-0.106019,0.12019,0.232904
-0.105992,0.116165,0.229307
-0.106678,0.116637,0.23545
-0.106217,0.11245,0.226043
-0.0984809,0.113885,0.211155
-0.0957724,0.11108,0.203283
-0.112955,0.0882137,0.197493
-0.147941,0.0487663,0.202975
-0.16221,0.0323934,0.203511
-0.142578,0.0529368,0.194555
-0.128065,0.0685751,0.192896
-0.153551,0.0410559,0.195371
-0.180723,0.017751,0.206674
-0.16409,0.0383522,0.210342
-0.10063,0.0759129,0.180456
-0.0465517,0.069356,0.137851
-0.0258153,0.0136953,0.0945264
-0.0128088,-0.035737,0.0609049
0.0294922,-0.0329254,0.0454805
0.067212,-0.0259666,0.0130071
0.0483449,-0.0465298,0.00140522
-0.00952703,-0.0794667,0.0328542
-0.0505783,-0.0738549,0.0801483
-0.0712491,-0.0308667,0.150011
-0.104175,-0.00131221,0.216995
-0.138384,0.00997052,0.266685
-0.160356,0.020987,0.308933
-0.1619,0.0345149,0.331968
-0.147471,0.0494506,0.3386
-0.129941,0.0535484,0.33143
-0.128762,0.0267187,0.30444
-0.139572,-0.0154329,0.269816
-0.146309,-0.0323977,0.263882
-0.14839,-0.0380452,0.260495
-0.167251,-0.049421,0.272158
-0.195065,-0.056894,0.304098
-0.208002,-0.0515529,0.330533
-0.212295,-0.0395247,0.35168
-0.214459,-0.0322647,0.367444
-0.201206,-0.0170795,0.372016
-0.175243,0.00217744,0.364581
-0.136744,0.0144406,0.329162
-0.0849942,-0.000561617,0.238833
-0.0910204,-0.0685613,0.156884
-0.127209,-0.150883,0.134667
-0.0891146,-0.190636,0.0607721
-0.000143637,-0.160648,-0.00233662
0.081093,-0.128119,-0.0535966
0.106624,-0.14151,-0.111877
0.0978309,-0.151766,-0.134405
0.0992552,-0.129998,-0.131944
0.121819,-0.0764434,-0.123474
0.156491,-0.0130281,-0.115492
0.193425,0.0355783,-0.128747
0.225005,0.0751741,-0.143152
0.260763,0.112168,-0.15541
0.299964,0.134879,-0.183593
0.325444,0.143652,-0.204664
0.330268,0.140514,-0.211677
0.330876,0.115961,-0.251475
0.334347,0.0893664,-0.30248
0.347526,0.0851775,-0.337734
0.371365,0.10764,-0.347139
0.401358,0.131751,-0.369713
0.428379,0.167472,-0.372219
0.435655,0.195555,-0.356609
0.430651,0.208404,-0.341082
0.428401,0.213007,-0.348817
0.432037,0.225109,-0.357892
0.439119,0.239144,-0.374042
0.441391,0.245168,-0.399163
0.44491,0.258175,-0.413702
0.456604,0.280671,-0.428072
0.458789,0.293307,-0.448518
0.438188,0.282203,-0.45977
0.407046,0.261861,-0.461689
0.397607,0.272741,-0.446885
