pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.71624,-0.99076,-1.86668,-1.15237,1.99434,1.06065,-0.955241,1.71624,-0.99076,-1.86668,-1.15237,1.99434,1.06065,-0.955241,1.78118,-1.07187,-1.81829,-1.11973,1.93724,1.11683,-0.916347,-4.793e-05,0,2.39759e-05,1.1977e-05,0,3.5953e-05,-3.5953e-05,-4.793e-05,0,2.39759e-05,1.1977e-05,0,3.5953e-05,-3.5953e-05,0.544702,-0.45516,0.711777,0.572851,0.179224,0.151681,0.785311,-2.8736e-05,-2.27763e-05,1.3291e-05,-3.24036e-05,-2.35633e-05,1.51968e-05,2.97282,-0.487725,0.289798,-3.41845,0.242198,5.23342,-3.41845,0.158768,5.23342,-0.649446,0.811077,-0.483854,-0.326341,0.571061,-0.561786,-0.388937,1
1.71671,-0.990615,-1.86075,-1.14575,1.995,1.06207,-0.959689,1.71671,-0.990615,-1.86075,-1.14575,1.995,1.06207,-0.959689,1.78118,-1.07187,-1.81829,-1.11973,1.93724,1.11683,-0.916347,0,0,0,0,3.83615e-05,3.5953e-05,1.1977e-05,0,0,0,0,3.83615e-05,3.5953e-05,1.1977e-05,0.544702,-0.45516,0.711777,0.572851,0.179224,0.151681,0.785311,-5.08129e-06,-2.51429e-06,2.69301e-06,-7.90422e-06,-3.91111e-06,4.18913e-06,2.93951,-0.485689,0.341011,-3.33114,0.203553,5.1213,-3.33114,0.19387,5.1213,-0.64472,0.812528,-0.424569,-0.260132,0.577673,-0.54754,-0.433412,1
1.71757,-0.991054,-1.86283,-1.14626,1.99636,1.06215,-0.960936,1.71757,-0.991054,-1.86283,-1.14626,1.99636,1.06215,-0.960936,1.78118,-1.07187,-1.81829,-1.11973,1.93724,1.11683,-0.916347,0,1.1977e-05,3.5953e-05,4.793e-05,-3.83615e-05,7.18841e-05,5.99289e-05,0,1.1977e-05,3.5953e-05,4.793e-05,-3.83615e-05,7.18841e-05,5.99289e-05,0.544702,-0.45516,0.711777,0.572851,0.179223,0.151681,0.785311,-1.63115e-05,4.78373e-07,3.38521e-05,-2.3367e-05,4.46931e-06,3.73147e-05,2.90624,-0.483433,0.391423,-3.32654,0.225607,5.04126,-3.32654,0.213429,5.04126,-0.636098,0.808134,-0.445414,-0.265293,0.591237,-0.546755,-0.445888,1
1.71909,-0.991815,-1.85725,-1.13441,1.99573,1.06943,-0.963514,1.71909,-0.991815,-1.85725,-1.13441,1.99573,1.06943,-0.963514,1.7812,-1.0718,-1.81757,-1.11913,1.93642,1.11757,-0.915643,0.0023009,0.0112769,0.124825,0.103362,-0.147048,0.125628,0.120091,0.0023009,0.0112769,0.124825,0.103362,-0.147048,0.125628,0.120091,0.544437,-0.455029,0.71228,0.572783,0.178439,0.151619,0.785551,-0.0302247,0.0122896,0.0788286,-0.0449287,0.0233542,0.085907,2.87464,-0.481717,0.441325,-3.15981,0.171664,4.99023,-3.15981,0.214658,4.99023,-0.621111,0.799836,-0.396808,-0.152803,0.593187,-0.481406,-0.478712,1
1.71385,-0.993253,-1.866,-1.09938,1.9936,1.08855,-0.967994,1.71385,-0.993253,-1.866,-1.09938,1.9936,1.08855,-0.967994,1.78148,-1.07241,-1.81524,-1.11755,1.93226,1.11914,-0.914736,0.0436216,-0.104584,0.239391,0.155348,-0.470423,0.103673,0.00651929,0.0436216,-0.104584,0.239391,0.155348,-0.470423,0.103673,0.00651929,0.544036,-0.45445,0.713224,0.572863,0.176302,0.152155,0.785872,-0.00462356,0.0345312,0.059539,-0.0184665,0.0578555,0.0655764,2.84145,-0.47928,0.490717,-3.319,0.243676,4.93914,-3.319,0.212952,4.93914,-0.676319,0.791551,-0.507583,0.181718,0.613426,-0.305915,-0.532575,1
1.72113,-0.997688,-1.85891,-1.16659,1.99358,1.07314,-0.962758,1.72113,-0.997688,-1.85891,-1.16659,1.99358,1.07314,-0.962758,1.78291,-1.07475,-1.81352,-1.11703,1.93167,1.11506,-0.920123,0.183663,-0.263084,0.13648,-0.000503344,0.182721,-0.611654,-0.739229,0.183663,-0.263084,0.13648,-0.000503344,0.182721,-0.611654,-0.739229,0.545299,-0.454569,0.712359,0.574082,0.1778,0.152268,0.784622,0.153336,-0.00563637,-0.125586,0.181576,-0.0408443,-0.138603,2.80832,-0.476613,0.538852,-3.31302,0.266722,4.81355,-3.31302,0.219519,4.81355,-0.617855,0.770599,-0.45385,-0.495576,0.619094,-0.419195,-0.426348,1
1.7345,-0.997759,-1.77738,-1.17761,2.01034,1.03519,-0.92885,1.7345,-0.997759,-1.77738,-1.17761,2.01034,1.03519,-0.92885,1.78512,-1.07701,-1.81444,-1.11932,1.9428,1.10363,-0.931728,0.206781,-0.191501,-0.186299,-0.295107,1.41617,-1.27751,-1.25193,0.206781,-0.191501,-0.186299,-0.295107,1.41617,-1.27751,-1.25193,0.548318,-0.456089,0.70956,0.575664,0.185359,0.149951,0.782155,0.251043,-0.0833329,-0.284725,0.321571,-0.196669,-0.318831,2.77546,-0.473865,0.585764,-3.28665,0.274792,4.69121,-3.28665,0.228169,4.69121,-0.50618,0.792533,0.370596,-0.582861,0.675423,-0.684403,0.0287877,1
1.7459,-1.00415,-1.75602,-1.1869,2.03525,1.01917,-0.966385,1.7459,-1.00415,-1.75602,-1.1869,2.03525,1.01917,-0.966385,1.78585,-1.07719,-1.81974,-1.12382,1.96305,1.09172,-0.944463,0.0310159,0.0467157,-0.634808,-0.484654,2.14632,-1.08603,-1.24629,0.0310159,0.0467157,-0.634808,-0.484654,2.14632,-1.08603,-1.24629,0.550969,-0.459157,0.705823,0.577433,0.195682,0.145897,0.779098,0.160002,-0.185803,-0.341335,0.233215,-0.325938,-0.380468,2.743,-0.471509,0.631566,-3.24569,0.235617,4.58016,-3.24569,0.238512,4.58016,-0.39958,0.730459,0.637242,-0.630781,0.722004,-0.725533,-0.219226,1
1.75947,-1.00254,-1.76602,-1.19222,2.05547,1.01592,-0.974405,1.75947,-1.00254,-1.76602,-1.19222,2.05547,1.01592,-0.974405,1.78542,-1.07492,-1.82868,-1.12821,1.98271,1.0852,-0.955086,-0.0618042,0.275728,-0.975384,-0.396652,1.83649,-0.5391,-0.984373,-0.0618042,0.275728,-0.975384,-0.396652,1.83649,-0.5391,-0.984373,0.552343,-0.462291,0.702443,0.579806,0.203942,0.142865,0.775772,0.0515832,-0.209157,-0.293761,0.110132,-0.31125,-0.327712,2.71035,-0.469297,0.676457,-3.26474,0.22116,4.48905,-3.26474,0.243715,4.48905,-0.259494,0.723794,0.626619,-0.640037,0.727587,-0.692869,-0.19319,1
1.799,-0.994402,-1.84143,-1.19,2.06546,1.02848,-0.976098,1.799,-0.994402,-1.84143,-1.19,2.06546,1.02848,-0.976098,1.78496,-1.0721,-1.83911,-1.13095,1.99643,1.08027,-0.961203,-0.0230103,0.270491,-1.0251,-0.254024,1.23761,-0.529009,-0.456754,-0.0230103,0.270491,-1.0251,-0.254024,1.23761,-0.529009,-0.456754,0.553462,-0.465122,0.699173,0.581855,0.210794,0.142157,0.77253,0.0620658,-0.190881,-0.290801,0.127879,-0.260046,-0.329961,2.67747,-0.467111,0.720325,-3.28789,0.218633,4.3869,-3.28789,0.246028,4.3869,0.140402,0.77697,-0.0232032,-0.590538,0.690347,-0.517866,-0.148952,1
