ball_vx,ball_vy,ball_vz
0,0,0
0,0,0
10.2274,-0.0525791,5.87597
0,0,0
0,0,0
17.1347,-4.35753,-7.29131
-0.396664,0.61065,0.149786
0,0,0
6.86435,0.877581,4.85989
0.304328,-1.71787,-8.04742
0.304328,-1.71787,-8.04742
4.95615,0.0250524,-1.60175
0.328869,-3.96642,-2.83903
6.65077,1.04807,2.23388
0,0,0
3.3096,0.688038,2.9565
2.74907e-05,0,0
0,0,0
10.9525,-0.0637143,0.0134135
0.78385,-0.434086,-4.71797
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
141.951,-7.49219,-9.5345
5.74086,0.889702,-1.26964
0,-1.26e-05,0
5.0045,4.76986,0.897281
2.07381,-4.22981,-1.03878
0,0,0
0,0,0
0,0,0
11.3719,-2.29245,2.40473
0,1.34882e-05,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-36.859,31.0252,73.8825
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
