action_0,action_1,action_2,action_3,action_4,action_5,action_6
0.797051,-0.447949,0.620229,0.397384,0.609859,-0.219879,-0.247398
0.796971,-0.443958,0.619494,0.401179,0.610235,-0.216252,-0.250843
0.796841,-0.442809,0.619002,0.397413,0.610713,-0.213379,-0.257681
0.796914,-0.448473,0.618556,0.382584,0.61161,-0.224119,-0.269844
0.796745,-0.453661,0.618615,0.366987,0.612084,-0.242922,-0.281624
0.796368,-0.452122,0.618773,0.363247,0.612399,-0.257164,-0.287705
0.796152,-0.448014,0.618433,0.358734,0.612703,-0.258868,-0.292311
0.795628,-0.441539,0.618184,0.358891,0.612268,-0.260271,-0.295902
0.795024,-0.43528,0.617699,0.356958,0.612119,-0.263752,-0.301248
0.794497,-0.428962,0.617182,0.353852,0.612294,-0.262445,-0.306394
0.793939,-0.41898,0.616892,0.356791,0.612333,-0.258759,-0.310172
0.793478,-0.412596,0.616517,0.351676,0.612493,-0.258274,-0.315767
0.79309,-0.408813,0.616275,0.3398,0.612523,-0.26002,-0.32178
0.792416,-0.406592,0.615935,0.317163,0.612267,-0.280328,-0.330876
0.791588,-0.405089,0.616303,0.298028,0.61156,-0.292257,-0.337329
0.790207,-0.402068,0.616891,0.279474,0.61008,-0.314748,-0.346075
0.788862,-0.405439,0.617178,0.249315,0.60911,-0.339026,-0.355433
0.787251,-0.408035,0.617497,0.240204,0.608884,-0.361579,-0.362901
0.785629,-0.407512,0.616938,0.241402,0.609023,-0.378831,-0.370157
0.784679,-0.404352,0.616815,0.244586,0.608847,-0.380465,-0.373803
0.78381,-0.400777,0.616642,0.239104,0.608778,-0.383508,-0.378709
0.7826,-0.395125,0.616427,0.236383,0.608976,-0.386085,-0.384206
0.781289,-0.388097,0.616657,0.242798,0.608282,-0.382067,-0.387242
0.779982,-0.383743,0.615845,0.234326,0.607949,-0.388551,-0.394098
0.778512,-0.385466,0.616024,0.217209,0.607006,-0.391459,-0.40035
0.776099,-0.390635,0.614726,0.200501,0.606687,-0.407834,-0.410813
0.773511,-0.396278,0.61399,0.196639,0.605803,-0.418396,-0.417524
0.77109,-0.400523,0.612804,0.191464,0.605001,-0.423649,-0.424711
0.769028,-0.406272,0.611867,0.179278,0.603995,-0.433057,-0.431239
0.765882,-0.399654,0.611376,0.189365,0.602706,-0.432242,-0.43552
0.763839,-0.391795,0.609953,0.185441,0.602305,-0.434803,-0.441629
0.761313,-0.377322,0.609007,0.18461,0.602529,-0.430954,-0.446935
0.760116,-0.367666,0.605374,0.176519,0.601951,-0.420937,-0.450013
0.75822,-0.358156,0.598624,0.164371,0.601172,-0.417495,-0.453257
0.754666,-0.343658,0.59385,0.159194,0.599657,-0.412588,-0.45594
0.751474,-0.332344,0.588595,0.148331,0.598169,-0.411769,-0.459152
0.747274,-0.327556,0.582022,0.127637,0.595844,-0.418419,-0.463026
0.740672,-0.324268,0.573379,0.107337,0.594085,-0.429733,-0.468699
0.732291,-0.315762,0.562863,0.0898762,0.592365,-0.438573,-0.474827
0.724178,-0.304083,0.552111,0.0777399,0.590709,-0.440612,-0.479738
0.713376,-0.292423,0.538937,0.0458635,0.58974,-0.437343,-0.486007
0.697486,-0.2752,0.525482,0.03885,0.588434,-0.428777,-0.491956
0.680443,-0.260865,0.510428,0.0238287,0.586076,-0.420368,-0.499089
0.661012,-0.247756,0.489118,0.0138503,0.583326,-0.411941,-0.503945
0.630102,-0.225731,0.463037,0.0273373,0.583167,-0.388528,-0.506995
0.591849,-0.206311,0.444649,0.0285894,0.582744,-0.362251,-0.511854
0.528332,-0.195445,0.436522,0.0420756,0.580962,-0.346478,-0.520586
0.465798,-0.189229,0.435055,0.0560329,0.574493,-0.342041,-0.525457
0.468797,-0.211024,0.422405,0.036227,0.568148,-0.349292,-0.521541
0.469649,-0.211663,0.418355,0.0434009,0.564749,-0.342006,-0.519186
0.47769,-0.211191,0.416483,0.0117637,0.561053,-0.357738,-0.518883
0.479745,-0.213229,0.405927,-0.0358426,0.557931,-0.368567,-0.517061
0.469664,-0.189538,0.389576,-0.0666234,0.553967,-0.377379,-0.51304
0.461372,-0.162038,0.375965,-0.120332,0.550965,-0.383547,-0.508767
0.442247,-0.131697,0.3475,-0.155581,0.548804,-0.394555,-0.50443
0.428313,-0.0998574,0.315142,-0.167139,0.545188,-0.394178,-0.500186
0.413281,-0.0687835,0.299039,-0.186629,0.54258,-0.400974,-0.499626
0.401203,-0.0553258,0.271837,-0.194115,0.540692,-0.404174,-0.497315
0.396376,-0.0369352,0.254239,-0.198723,0.528872,-0.419272,-0.495044
0.392371,-0.0303137,0.247908,-0.194532,0.520839,-0.427477,-0.493387
0.389134,-0.0283356,0.244214,-0.193611,0.513578,-0.43818,-0.492012
0.385542,-0.0227421,0.247993,-0.197069,0.502844,-0.454984,-0.490991
0.379805,-0.020937,0.244091,-0.193336,0.496902,-0.462889,-0.489044
0.372477,-0.0175527,0.242375,-0.196106,0.484503,-0.48105,-0.486409
