lin_vel_X,lin_vel_Y,lin_vel_Z
-2.54104e-05,-2.48567e-05,-1.00167e-05
-2.54104e-05,-2.48567e-05,-1.00167e-05
2.2936e-07,1.33915e-06,1.94081e-06
2.2936e-07,1.33915e-06,1.94081e-06
-1.21086e-05,-1.05217e-05,1.16291e-05
2.30871e-05,2.32093e-05,7.97058e-06
0.00247137,0.00500551,0.0089444
0.0207256,0.0357926,0.048195
0.0396723,0.0575406,0.0717657
0.0233877,0.033366,0.0728641
0.00571742,0.02043,0.0974731
0.00544271,0.0296433,0.126627
0.00662876,0.0344254,0.143657
0.00290137,0.0293598,0.152911
0.00737017,0.033699,0.160718
0.021311,0.053166,0.17674
0.0332741,0.0732683,0.195962
0.03893,0.0830607,0.205264
0.0379817,0.0849383,0.213956
0.0409515,0.0950615,0.226028
0.0487988,0.107352,0.231165
0.0541701,0.116884,0.237086
0.054727,0.120908,0.240777
0.0521449,0.119815,0.239574
0.0465905,0.118287,0.242882
0.0389501,0.116888,0.249731
0.0349109,0.116786,0.252258
0.027573,0.114967,0.25889
0.0172088,0.110852,0.266215
0.0062873,0.104047,0.270962
-0.00165988,0.0995839,0.274637
-0.00464708,0.0980467,0.27269
-0.00937389,0.093049,0.268078
-0.0151503,0.0892308,0.268464
-0.017199,0.0861986,0.264102
-0.0223525,0.0842014,0.265226
-0.0305174,0.0773417,0.264082
-0.0414089,0.0672113,0.262148
-0.0523143,0.0579882,0.261792
-0.0610256,0.0510323,0.258706
-0.0741251,0.0406706,0.25709
-0.0843338,0.0337286,0.259464
-0.0913756,0.0263941,0.256037
-0.102286,0.0197697,0.257929
-0.115058,0.00881061,0.258925
-0.122872,0.00180148,0.257455
-0.127149,0.00205132,0.258768
-0.134018,-0.00253856,0.257431
-0.144378,-0.0126891,0.256012
-0.158948,-0.0222578,0.261128
-0.171455,-0.0316841,0.263526
-0.180665,-0.0393442,0.263628
-0.18531,-0.0391207,0.26702
-0.187582,-0.0362575,0.269818
-0.192031,-0.0394515,0.269441
-0.198185,-0.0456914,0.266801
-0.201421,-0.0468532,0.266329
-0.20517,-0.0481521,0.26773
-0.219275,-0.0630112,0.266127
-0.232299,-0.0742425,0.265521
-0.236977,-0.0745775,0.269399
-0.234894,-0.0713916,0.267191
-0.236493,-0.0704753,0.268548
-0.236697,-0.0692191,0.267705
-0.234193,-0.0666347,0.264747
-0.239007,-0.0680657,0.266066
-0.246149,-0.0715072,0.266492
-0.253421,-0.0781062,0.264187
-0.264345,-0.0850401,0.267136
-0.269416,-0.0876233,0.267632
-0.262845,-0.0785103,0.267609
-0.25695,-0.0716861,0.265633
-0.258013,-0.073341,0.263244
-0.258742,-0.0705845,0.264932
-0.260536,-0.0682323,0.264319
-0.268714,-0.0757096,0.262893
-0.281161,-0.0828863,0.266518
-0.289271,-0.0880598,0.266116
-0.291406,-0.0882395,0.26608
-0.287266,-0.084804,0.262088
-0.279656,-0.0781686,0.258513
-0.273057,-0.0684937,0.259317
-0.271768,-0.0652157,0.258874
-0.274517,-0.0680108,0.25651
-0.282392,-0.0686662,0.261859
-0.288147,-0.0721203,0.261412
-0.297697,-0.0799372,0.26057
-0.304825,-0.0880061,0.256435
-0.299022,-0.0829639,0.25366
-0.287432,-0.0693122,0.25378
-0.281498,-0.0630528,0.251806
-0.282527,-0.0624133,0.251688
-0.290215,-0.063884,0.255725
-0.295285,-0.0660159,0.256151
-0.30199,-0.0707118,0.255291
-0.307842,-0.0780242,0.249861
-0.308417,-0.0792161,0.247701
-0.29626,-0.068209,0.246745
-0.283562,-0.0568602,0.244266
-0.273857,-0.0473002,0.24396
-0.269567,-0.040889,0.247396
-0.272983,-0.0434287,0.246632
-0.282557,-0.0503279,0.247351
-0.293739,-0.0621196,0.243307
-0.298719,-0.0672166,0.240066
-0.292344,-0.0587793,0.241722
-0.275598,-0.044371,0.239736
-0.259405,-0.0299793,0.239248
-0.249766,-0.0179551,0.243179
-0.243297,-0.0127561,0.242224
-0.246007,-0.0159912,0.240493
-0.250712,-0.0267171,0.233368
-0.252606,-0.031337,0.230189
-0.248174,-0.0271628,0.23093
-0.231711,-0.015319,0.22951
-0.212971,0.00064515,0.22924
-0.196582,0.0179841,0.232624
-0.186316,0.0264455,0.233082
-0.183661,0.0267323,0.230756
-0.182184,0.0221813,0.224396
-0.180629,0.0203085,0.221516
-0.175374,0.0237421,0.22093
-0.160594,0.035034,0.220075
-0.138166,0.0549053,0.220535
-0.115168,0.078986,0.225073
-0.094182,0.0982743,0.226283
-0.0805725,0.110281,0.226418
-0.0684047,0.117595,0.222553
-0.0581305,0.123799,0.218711
-0.0518627,0.13078,0.219113
-0.0393618,0.143659,0.218461
-0.0184122,0.168596,0.217685
-0.00152234,0.199032,0.221358
0.0112091,0.226314,0.223018
0.0195624,0.248087,0.223334
0.0263029,0.266799,0.222685
0.0382937,0.283101,0.218921
0.0460955,0.297183,0.219285
0.0490757,0.30534,0.221374
0.0617586,0.315011,0.221578
0.0755646,0.316975,0.216893
0.0788571,0.315848,0.217044
0.0744752,0.310013,0.217184
