or_w,or_x,or_y,or_z
0.772291,-0.0521478,0.619185,-0.132126
0.772291,-0.0521478,0.619185,-0.132126
0.772291,-0.0521477,0.619185,-0.132125
0.772291,-0.0521477,0.619185,-0.132125
0.772291,-0.0521477,0.619185,-0.132125
0.772291,-0.0521478,0.619185,-0.132126
0.772312,-0.0521775,0.619148,-0.132162
0.772426,-0.0523912,0.618961,-0.132288
0.77263,-0.0527205,0.618639,-0.132472
0.772889,-0.0529084,0.618229,-0.1328
0.773284,-0.0530511,0.617633,-0.133218
0.773847,-0.0532585,0.616842,-0.133529
0.774523,-0.053515,0.615911,-0.133806
0.775285,-0.0537274,0.614867,-0.13411
0.776129,-0.0539241,0.61373,-0.134358
0.777057,-0.0542143,0.612492,-0.134528
0.778068,-0.0546037,0.61115,-0.134627
0.77914,-0.0550397,0.609737,-0.134658
0.780284,-0.0554603,0.608238,-0.134643
0.781491,-0.0559305,0.606662,-0.134555
0.782753,-0.0564632,0.605028,-0.134351
0.784072,-0.0570269,0.603332,-0.134051
0.785419,-0.0576004,0.601601,-0.133702
0.786799,-0.0581561,0.599838,-0.133266
0.78822,-0.0586908,0.59803,-0.132761
0.789684,-0.0592233,0.596166,-0.132203
0.791193,-0.059744,0.594255,-0.131547
0.792738,-0.0602447,0.592294,-0.130861
0.794305,-0.0607173,0.590293,-0.130181
0.795883,-0.0611381,0.588264,-0.129525
0.79747,-0.0615112,0.586216,-0.128875
0.799078,-0.0618465,0.584147,-0.128146
0.800694,-0.0621339,0.582074,-0.127354
0.80231,-0.0623765,0.579995,-0.126549
0.803916,-0.0625592,0.577929,-0.125716
0.805515,-0.0627022,0.575862,-0.124885
0.807093,-0.0627674,0.573817,-0.124077
0.808644,-0.0627463,0.571797,-0.123311
0.810172,-0.0626374,0.569799,-0.122584
0.811686,-0.0624652,0.567819,-0.121842
0.813188,-0.0622175,0.565855,-0.121091
0.814664,-0.0618961,0.563911,-0.120398
0.816117,-0.0614746,0.562001,-0.119704
0.817561,-0.0609908,0.560097,-0.119019
0.818977,-0.0604282,0.558212,-0.118425
0.820364,-0.0598137,0.556351,-0.117893
0.821745,-0.0592042,0.554488,-0.11736
0.823115,-0.0585756,0.552629,-0.116844
0.824458,-0.057896,0.550784,-0.11642
0.825796,-0.0571771,0.548925,-0.116078
0.827142,-0.0563878,0.547045,-0.115755
