pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.72316,-1.03982,-1.80617,-1.07887,1.99899,1.18685,-0.928379,1.72316,-1.03982,-1.80617,-1.07887,1.99899,1.18685,-0.928379,1.78115,-1.07408,-1.81918,-1.12094,1.93724,1.11679,-0.91629,0,0,0,0,-3.83615e-05,0,3.5953e-05,0,0,0,0,-3.83615e-05,0,3.5953e-05,0.53444,-0.456436,0.689001,0.572271,0.180544,0.151402,0.785485,1.26853e-06,4.07784e-06,-7.95166e-07,1.73667e-06,5.58275e-06,-1.08862e-06,2.99436,-0.509542,0.485258,-3.00446,0.0804126,5.41348,-3.00446,0.00622549,5.41348,-0.579874,0.342575,0.130095,0.420688,0.617526,0.700584,-0.120892,1
1.72832,-1.0424,-1.78866,-1.09599,2.0052,1.1847,-0.912703,1.72832,-1.0424,-1.78866,-1.09599,2.0052,1.1847,-0.912703,1.78115,-1.07408,-1.81918,-1.12094,1.93724,1.11679,-0.91629,2.39759e-05,0,-4.79518e-05,-2.39541e-05,0,0,3.5953e-05,2.39759e-05,0,-4.79518e-05,-2.39541e-05,0,0,3.5953e-05,0.53444,-0.456435,0.689,0.572271,0.180544,0.151402,0.785485,1.69368e-05,1.1859e-05,-2.28202e-05,1.91079e-05,1.2538e-05,-2.396e-05,2.96575,-0.5086,0.538703,-2.861,0.0941575,5.34444,-2.861,0.0331276,5.34444,-0.528305,0.316822,0.305161,0.249456,0.679559,0.679111,0.0358715,1
1.72097,-1.03398,-1.79091,-1.08876,2.00418,1.18523,-0.922523,1.72097,-1.03398,-1.79091,-1.08876,2.00418,1.18523,-0.922523,1.78122,-1.07417,-1.81945,-1.12117,1.93724,1.11679,-0.91629,0.0114087,-0.0131104,-0.0396669,-0.0307149,0.000977886,0.000491343,-3.5953e-05,0.0114087,-0.0131104,-0.0396669,-0.0307149,0.000977886,0.000491343,-3.5953e-05,0.534541,-0.456393,0.688792,0.572182,0.180698,0.151492,0.785497,0.012602,0.00536409,-0.0287008,0.0147051,0.00531888,-0.0297811,2.9357,-0.507751,0.591526,-3.00496,0.0849187,5.28235,-3.00496,0.0549644,5.28235,-0.602468,0.401808,0.285439,0.32409,0.669336,0.684399,-0.0623263,1
1.72184,-1.02632,-1.78772,-1.09208,2.00731,1.18454,-0.928318,1.72184,-1.02632,-1.78772,-1.09208,2.00731,1.18454,-0.928318,1.78108,-1.0742,-1.81916,-1.12069,1.93813,1.11782,-0.916888,-0.0315178,0.00331954,0.0728145,0.0946612,0.160355,0.181689,-0.0979328,-0.0315178,0.00331954,0.0728145,0.0946612,0.160355,0.181689,-0.0979328,0.534184,-0.45667,0.6891,0.572577,0.180158,0.150813,0.785464,-0.0573731,-0.0445548,0.0632221,-0.0709142,-0.0494482,0.0703272,2.90663,-0.507412,0.6423,-2.90728,0.0339031,5.07736,-2.90728,0.0671763,5.07736,-0.592478,0.478837,0.314381,0.286082,0.691819,0.667196,-0.1143,1
1.72325,-1.01685,-1.7704,-1.11847,2.01805,1.18184,-0.922394,1.72325,-1.01685,-1.7704,-1.11847,2.01805,1.18184,-0.922394,1.78017,-1.07451,-1.81773,-1.11858,1.94419,1.12391,-0.917806,-0.0984362,-0.049254,0.161795,0.236168,0.773358,0.761328,-0.0632633,-0.0984362,-0.049254,0.161795,0.236168,0.773358,0.761328,-0.0632633,0.532136,-0.45829,0.690595,0.573616,0.177546,0.146354,0.786144,-0.193919,-0.168952,0.141039,-0.2434,-0.193767,0.166513,2.84923,-0.506146,0.741564,-2.84157,0.0800192,4.94117,-2.84157,0.0677871,4.94117,-0.569239,0.576592,0.473304,0.00103945,0.73853,0.5793,-0.0458828,1
1.72372,-1.01564,-1.75684,-1.14121,2.03185,1.18818,-0.931507,1.72372,-1.01564,-1.75684,-1.14121,2.03185,1.18818,-0.931507,1.77982,-1.07535,-1.8146,-1.11524,1.95666,1.13538,-0.917984,-0.0165498,-0.0938583,0.353682,0.361771,1.38138,1.24757,-0.0327761,-0.0165498,-0.0938583,0.353682,0.361771,1.38138,1.24757,-0.0327761,0.528918,-0.46056,0.693237,0.574021,0.172849,0.137338,0.788518,-0.257826,-0.195418,0.246038,-0.344038,-0.238207,0.287998,2.84923,-0.506146,0.741564,-2.84157,0.0800192,4.94117,-2.84157,0.0677871,4.94117,-0.560937,0.597091,0.577629,-0.259695,0.751941,0.527992,-0.135231,1
1.72222,-1.01467,-1.75147,-1.14196,2.04703,1.20234,-0.942691,1.72222,-1.01467,-1.75147,-1.14196,2.04703,1.20234,-0.942691,1.77972,-1.07664,-1.81073,-1.11123,1.97254,1.14886,-0.919019,-0.00766974,-0.13585,0.397783,0.401738,1.61611,1.35857,-0.131488,-0.00766974,-0.13585,0.397783,0.401738,1.61611,1.35857,-0.131488,0.525164,-0.463374,0.696211,0.574576,0.167435,0.126063,0.791161,-0.283855,-0.23318,0.249591,-0.380664,-0.286332,0.293497,2.82022,-0.505425,0.790628,-2.90163,0.0720799,4.90635,-2.90163,0.0645161,4.90635,-0.575011,0.619763,0.592527,-0.307355,0.744919,0.534739,-0.236721,1
1.72677,-1.0171,-1.74661,-1.14121,2.06148,1.22078,-0.94947,1.72677,-1.0171,-1.74661,-1.14121,2.06148,1.22078,-0.94947,1.77958,-1.07745,-1.80579,-1.10835,1.98793,1.16128,-0.920636,-0.0234286,-0.0487747,0.537492,0.236108,1.49941,1.19173,-0.150027,-0.0234286,-0.0487747,0.537492,0.236108,1.49941,1.19173,-0.150027,0.521599,-0.465461,0.699389,0.574824,0.162079,0.115209,0.793747,-0.258177,-0.127745,0.291683,-0.350126,-0.174517,0.330423,2.79151,-0.505294,0.838311,-2.87097,0.0131488,4.76832,-2.87097,0.0565665,4.76832,-0.528086,0.603436,0.591843,-0.328623,0.735576,0.594973,-0.28834,1
1.72313,-1.0129,-1.74627,-1.13821,2.07482,1.23417,-0.945652,1.72313,-1.0129,-1.74627,-1.13821,2.07482,1.23417,-0.945652,1.77787,-1.07697,-1.79918,-1.10787,2.00172,1.1712,-0.922214,-0.233819,0.0715442,0.697825,-0.0243274,1.34389,0.925772,-0.173635,-0.233819,0.0715442,0.697825,-0.0243274,1.34389,0.925772,-0.173635,0.517921,-0.466678,0.703048,0.574639,0.15719,0.105614,0.796195,-0.29721,-0.0714,0.33496,-0.378364,-0.112692,0.366899,2.7619,-0.504818,0.885044,-2.96054,0.0475228,4.67334,-2.96054,0.0519872,4.67334,-0.547387,0.640656,0.529006,-0.303345,0.730967,0.629698,-0.234385,1
1.71735,-1.00829,-1.74567,-1.13717,2.0872,1.24366,-0.934465,1.71735,-1.00829,-1.74567,-1.13717,2.0872,1.24366,-0.934465,1.7736,-1.07558,-1.79125,-1.11053,2.01449,1.17893,-0.924758,-0.486788,0.159339,0.825107,-0.349847,1.26317,0.73778,-0.290347,-0.486788,0.159339,0.825107,-0.349847,1.26317,0.73778,-0.290347,0.513814,-0.467508,0.706732,0.574516,0.153099,0.0971003,0.798162,-0.351077,-0.0319279,0.340396,-0.422253,-0.0707015,0.366647,2.70359,-0.503557,0.974171,-2.91264,0.0332177,4.38944,-2.91264,0.0546017,4.38943,-0.562511,0.672908,0.455771,-0.266361,0.727155,0.647322,-0.0970716,1
