or_w,or_x,or_y,or_z
0.773691,-0.0551133,0.616701,-0.13433
0.773691,-0.0551134,0.616701,-0.13433
0.773691,-0.0551135,0.616701,-0.13433
0.773691,-0.0551135,0.616701,-0.13433
0.773689,-0.0551452,0.616688,-0.134391
0.773648,-0.055277,0.616625,-0.134859
0.773537,-0.0554327,0.616536,-0.135835
0.773488,-0.0552818,0.616344,-0.137043
0.773736,-0.0543028,0.615917,-0.137953
0.774444,-0.0522053,0.615204,-0.13797
0.775617,-0.0490463,0.614308,-0.136519
0.777167,-0.0451305,0.613383,-0.133177
0.779047,-0.0407529,0.612419,-0.12794
0.781197,-0.0360419,0.611395,-0.120951
0.78354,-0.0310901,0.610308,-0.112351
0.786047,-0.0259277,0.60903,-0.102664
0.788716,-0.0204582,0.607383,-0.0927073
0.791459,-0.0148964,0.605369,-0.0830651
0.794305,-0.00958886,0.602917,-0.0740223
0.797244,-0.00471653,0.600062,-0.0656187
0.800142,-0.00031963,0.597024,-0.0577434
0.802934,0.00343517,0.593905,-0.0506141
0.805637,0.00660068,0.590703,-0.0444385
0.80823,0.00933441,0.587495,-0.0390745
0.810734,0.0116121,0.584272,-0.0346537
0.81316,0.0134852,0.581041,-0.0313064
0.815468,0.0150399,0.577881,-0.0289754
0.817672,0.0163497,0.574785,-0.0276816
0.819781,0.0172098,0.571767,-0.0272931
0.82182,0.0175046,0.568801,-0.0277549
0.823824,0.0175149,0.565824,-0.0291518
0.825867,0.0173452,0.562715,-0.03153
0.827875,0.0168589,0.559578,-0.0348021
0.829852,0.0157634,0.556406,-0.0388412
0.831749,0.0139097,0.553248,-0.0437788
0.833449,0.011519,0.550218,-0.0499022
0.834941,0.00874173,0.547287,-0.0572265
0.836246,0.00559943,0.544436,-0.065196
0.837361,0.00251789,0.541684,-0.0734779
0.838367,-0.00018302,0.539003,-0.0813386
0.839297,-0.00255256,0.536404,-0.0885753
0.840138,-0.00454529,0.533946,-0.0951277
0.840875,-0.00622199,0.531704,-0.100899
0.841641,-0.00747719,0.529512,-0.105834
0.842754,-0.00826315,0.526901,-0.109879
0.844003,-0.00838439,0.524065,-0.113773
0.845248,-0.00848518,0.521167,-0.117768
0.846268,-0.00915792,0.518592,-0.121687
0.8471,-0.0103862,0.516152,-0.126097
0.847717,-0.0116127,0.513993,-0.130584
0.8482,-0.0128396,0.512031,-0.134969
0.848514,-0.0141043,0.510387,-0.139036
0.848786,-0.0153082,0.508879,-0.142721
0.848979,-0.0160866,0.507482,-0.146415
0.849056,-0.0165402,0.506203,-0.1503
0.848841,-0.0170678,0.505314,-0.154388
0.848352,-0.0179206,0.50485,-0.158443
0.84759,-0.0191667,0.504851,-0.162322
0.846559,-0.0207257,0.505314,-0.166028
0.845303,-0.0224602,0.506075,-0.169845
0.843981,-0.024326,0.506971,-0.173448
0.842738,-0.0262191,0.507895,-0.17649
0.841704,-0.0278155,0.508576,-0.179199
0.840939,-0.0287908,0.508874,-0.181771
0.840444,-0.029039,0.508765,-0.184308
0.840175,-0.0287441,0.508287,-0.186879
0.840084,-0.028147,0.507493,-0.189519
0.840134,-0.0273801,0.506504,-0.19204
0.840253,-0.0267316,0.505483,-0.194283
0.840371,-0.0263265,0.504492,-0.196395
0.840519,-0.0259643,0.503452,-0.198467
0.840808,-0.0254881,0.502232,-0.200388
0.841228,-0.0250216,0.50084,-0.202162
0.841718,-0.0245637,0.49928,-0.204025
0.842239,-0.0239613,0.497632,-0.205967
0.84275,-0.0234744,0.496025,-0.2078
0.843249,-0.0235317,0.494556,-0.209263
0.843776,-0.0239878,0.493196,-0.210296
0.844388,-0.0243412,0.491772,-0.21113
0.845135,-0.0243308,0.490055,-0.212135
0.845993,-0.0239665,0.488065,-0.21334
0.846892,-0.0232327,0.485984,-0.214603
0.84776,-0.0222621,0.4839,-0.21598
0.848588,-0.0213513,0.481866,-0.217366
0.849308,-0.0206178,0.480054,-0.218631
0.849979,-0.0201358,0.47846,-0.219559
0.850724,-0.0198238,0.47688,-0.220137
0.851523,-0.019325,0.475191,-0.220748
0.852278,-0.0183444,0.473436,-0.221685
0.85295,-0.0169094,0.471611,-0.223098
0.85363,-0.015333,0.469653,-0.224736
0.854388,-0.0137763,0.467599,-0.226236
0.85518,-0.0122628,0.46554,-0.227572
0.855881,-0.0108953,0.463684,-0.228793
0.85641,-0.010022,0.462121,-0.230013
0.85679,-0.00975707,0.460922,-0.231011
0.857039,-0.00985516,0.460026,-0.231867
0.857281,-0.00973326,0.45905,-0.23291
0.857702,-0.00903462,0.457662,-0.234116
0.858235,-0.00774581,0.455943,-0.235561
0.85884,-0.00600903,0.453959,-0.237231
0.859529,-0.00402902,0.451698,-0.239087
0.860202,-0.00202007,0.449384,-0.241045
0.860763,-0.00044679,0.447404,-0.242727
0.861119,0.000225586,0.446,-0.244046
0.861282,3.89762e-05,0.44515,-0.24502
0.861268,-0.000737572,0.444797,-0.245709
0.861125,-0.0020738,0.444857,-0.246092
0.860932,-0.00414258,0.4453,-0.245943
0.860626,-0.00682121,0.44613,-0.245447
0.860163,-0.00962077,0.447244,-0.244947
0.859626,-0.0119688,0.448302,-0.244796
0.859184,-0.0137213,0.44903,-0.24492
0.859027,-0.0146747,0.449151,-0.245194
0.859087,-0.0146624,0.448586,-0.24602
0.859305,-0.0137453,0.447401,-0.247462
0.859556,-0.012227,0.445857,-0.249452
0.859771,-0.0104311,0.444216,-0.25171
0.860053,-0.00844229,0.442424,-0.253967
0.860474,-0.00618415,0.440231,-0.256401
0.861024,-0.00351783,0.43759,-0.259115
0.861634,-0.000427454,0.434747,-0.26188
0.862288,0.00272558,0.431879,-0.264449
0.863003,0.00574326,0.42899,-0.266759
0.863699,0.00885081,0.426123,-0.269007
0.864412,0.0120864,0.423096,-0.271357
0.86516,0.0152782,0.419848,-0.273846
0.866065,0.0181836,0.416482,-0.275941
0.867239,0.0206531,0.413175,-0.277049
0.868744,0.0223796,0.410009,-0.276903
0.870653,0.0231947,0.406928,-0.275383
0.872935,0.0233884,0.403782,-0.272759
0.87566,0.0234324,0.400265,-0.26918
0.878868,0.0236107,0.396041,-0.264926
0.882488,0.0240561,0.39102,-0.260268
