pure_target_joint_0,pure_target_joint_1,pure_target_joint_2,pure_target_joint_3,pure_target_joint_4,pure_target_joint_5,pure_target_joint_6,target_joint_0,target_joint_1,target_joint_2,target_joint_3,target_joint_4,target_joint_5,target_joint_6,pos_joint_0,pos_joint_1,pos_joint_2,pos_joint_3,pos_joint_4,pos_joint_5,pos_joint_6,vel_joint_0,vel_joint_1,vel_joint_2,vel_joint_3,vel_joint_4,vel_joint_5,vel_joint_6,vel_smooth_joint_0,vel_smooth_joint_1,vel_smooth_joint_2,vel_smooth_joint_3,vel_smooth_joint_4,vel_smooth_joint_5,vel_smooth_joint_6,ee_pos_x,ee_pos_y,ee_pos_z,ee_or_w,ee_or_x,ee_or_y,ee_or_z,eep_vel_x,eep_vel_y,eep_vel_z,ee_vel_offset_x,ee_vel_offset_y,ee_vel_offset_z,ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz,action_0,action_1,action_2,action_3,action_4,action_5,action_6,command_published
1.71569,-0.996402,-1.8752,-1.09583,1.97702,1.1004,-0.930372,1.71569,-0.996402,-1.8752,-1.09583,1.97702,1.1004,-0.930372,1.78086,-1.07191,-1.81841,-1.11995,1.93718,1.11718,-0.916262,2.39759e-05,3.5953e-05,-1.1977e-05,0,0,0,-2.39759e-05,2.39759e-05,3.5953e-05,-1.1977e-05,0,0,0,-2.39759e-05,0.544557,-0.455253,0.711681,0.572882,0.179168,0.151678,0.785302,9.21148e-06,2.09126e-05,1.5663e-05,9.34312e-06,2.38207e-05,1.5488e-05,2.93574,-0.525085,0.108759,-3.53079,0.0700712,5.81159,-3.53079,0.00393838,5.81159,-0.651734,0.755069,-0.567918,0.241204,0.398423,-0.167884,-0.141096,1
1.71316,-0.994218,-1.87795,-1.10347,1.97227,1.10987,-0.940638,1.71316,-0.994218,-1.87795,-1.10347,1.97227,1.10987,-0.940638,1.78086,-1.07191,-1.81841,-1.11995,1.93718,1.11718,-0.916262,1.1977e-05,1.1977e-05,-2.39759e-05,2.39759e-05,0,0,3.5953e-05,1.1977e-05,1.1977e-05,-2.39759e-05,2.39759e-05,0,0,3.5953e-05,0.544557,-0.455253,0.711681,0.572882,0.179168,0.151678,0.785302,2.07359e-06,-3.32352e-06,3.80154e-06,2.49265e-06,-2.74122e-06,3.5656e-06,2.8999,-0.524003,0.166056,-3.58343,0.108171,5.72977,-3.58343,0.0454958,5.72977,-0.677042,0.776912,-0.595411,0.164804,0.350951,-0.0731194,-0.243757,1
1.71397,-0.993277,-1.87578,-1.10655,1.96762,1.11835,-0.943401,1.71397,-0.993277,-1.87578,-1.10655,1.96762,1.11835,-0.943401,1.78086,-1.0719,-1.81839,-1.11994,1.93718,1.11718,-0.916263,-0.00121038,0.0028402,0.00412246,0.00189346,-9.58862e-05,-8.3883e-05,-2.39541e-05,-0.00121038,0.0028402,0.00412246,0.00189346,-9.58862e-05,-8.3883e-05,-2.39541e-05,0.54455,-0.455251,0.7117,0.572887,0.179155,0.151675,0.785302,-0.0012146,0.000346745,0.0034889,-0.00152288,0.000466163,0.00364217,2.8649,-0.522976,0.222194,-3.5006,0.102723,5.61374,-3.5006,0.0732831,5.61374,-0.66884,0.786176,-0.573954,0.13393,0.304434,0.0116732,-0.271386,1
1.71492,-0.993178,-1.87345,-1.11054,1.97294,1.11478,-0.93943,1.71492,-0.993178,-1.87345,-1.11054,1.97294,1.11478,-0.93943,1.78064,-1.07182,-1.81941,-1.11963,1.9381,1.11658,-0.916816,-0.0384925,0.00854454,-0.170963,0.0654683,0.166126,-0.0958237,-0.0893404,-0.0384925,0.00854454,-0.170963,0.0654683,0.166126,-0.0958237,-0.0893404,0.54454,-0.455853,0.711405,0.573383,0.179802,0.151618,0.784803,-0.015927,-0.0946071,-0.0421818,-0.00599907,-0.109291,-0.0467482,2.83015,-0.522233,0.277401,-3.47497,0.0743449,5.52072,-3.47497,0.0875679,5.52072,-0.657156,0.786465,-0.540415,0.0908862,0.348469,-0.0180339,-0.226142,1
1.71698,-0.98995,-1.86865,-1.10246,1.99311,1.08957,-0.930064,1.71698,-0.98995,-1.86865,-1.10246,1.99311,1.08957,-0.930064,1.78015,-1.07119,-1.82338,-1.11804,1.94353,1.11562,-0.918336,-0.0304752,0.0922165,-0.466751,0.175026,0.649319,-0.0810954,-0.183582,-0.0304752,0.0922165,-0.466751,0.175026,0.649319,-0.0810954,-0.183582,0.54424,-0.458217,0.710736,0.575005,0.181783,0.150386,0.783395,-0.0401375,-0.210793,-0.0638771,-0.02853,-0.251425,-0.0686413,2.7955,-0.52165,0.3316,-3.46465,0.0583112,5.41986,-3.46465,0.0875158,5.41986,-0.631637,0.812432,-0.452673,0.1558,0.495858,-0.260553,-0.117283,1
1.71427,-0.986776,-1.87856,-1.09596,2.00384,1.08243,-0.937777,1.71427,-0.986776,-1.87856,-1.09596,2.00384,1.08243,-0.937777,1.78033,-1.06914,-1.83059,-1.11639,1.95069,1.11549,-0.921656,0.0181077,0.248248,-0.810942,0.166625,0.72199,0.012703,-0.377243,0.0181077,0.248248,-0.810942,0.166625,0.72199,0.012703,-0.377243,0.544202,-0.460574,0.709763,0.577593,0.183961,0.149811,0.78109,-0.0262472,-0.205173,-0.0935651,-0.00513981,-0.238046,-0.103719,2.76034,-0.520952,0.384918,-3.51608,0.0697494,5.33189,-3.51608,0.0826527,5.33189,-0.660601,0.823673,-0.479621,0.204364,0.531531,-0.330605,-0.161214,1
1.71136,-0.983167,-1.89297,-1.08958,2.01217,1.07998,-0.949259,1.71136,-0.983167,-1.89297,-1.08958,2.01217,1.07998,-0.949259,1.78019,-1.06539,-1.84054,-1.11503,1.95752,1.11589,-0.926226,-0.020924,0.41045,-1.03242,0.116975,0.669107,0.0384805,-0.465564,-0.020924,0.41045,-1.03242,0.116975,0.669107,0.0384805,-0.465564,0.544091,-0.462841,0.708683,0.581296,0.186046,0.15074,0.777662,-0.0428221,-0.195907,-0.0906106,-0.0113743,-0.216735,-0.106687,2.72576,-0.520277,0.437207,-3.45836,0.0674903,5.22884,-3.45836,0.0780457,5.22884,-0.688392,0.822245,-0.524221,0.254473,0.546455,-0.359083,-0.230335,1
1.70786,-0.978666,-1.90505,-1.08089,2.01867,1.08655,-0.962408,1.70786,-0.978666,-1.90505,-1.08089,2.01867,1.08655,-0.962408,1.77921,-1.06055,-1.851,-1.11424,1.96385,1.11541,-0.930098,-0.14053,0.500833,-1.03968,0.0719191,0.631134,-0.0964754,-0.338047,-0.14053,0.500833,-1.03968,0.0719191,0.631134,-0.0964754,-0.338047,0.543779,-0.465067,0.707813,0.585045,0.18842,0.152449,0.773938,-0.0860754,-0.219866,-0.0590307,-0.0459313,-0.239986,-0.0800581,2.691,-0.5196,0.487792,-3.47576,0.0677288,5.0585,-3.47576,0.0710319,5.0585,-0.713428,0.818817,-0.540432,0.333481,0.548213,-0.288563,-0.323101,1
1.70282,-0.975379,-1.91645,-1.07589,2.02324,1.11336,-0.966939,1.70282,-0.975379,-1.91645,-1.07589,2.02324,1.11336,-0.966939,1.77669,-1.0554,-1.86053,-1.11372,1.97077,1.11218,-0.932557,-0.282128,0.519709,-0.921238,0.0556801,0.721948,-0.401973,-0.233027,-0.282128,0.519709,-0.921238,0.0556801,0.721948,-0.401973,-0.233027,0.543059,-0.468047,0.707204,0.588522,0.192006,0.153841,0.770135,-0.13122,-0.283313,-0.0237176,-0.0819794,-0.319895,-0.0499745,2.65674,-0.519079,0.538288,-3.42591,0.0521421,5.04966,-3.42591,0.0654678,5.04966,-0.738752,0.800218,-0.559229,0.378343,0.524684,0.011818,-0.343823,1
1.69733,-0.971354,-1.92219,-1.07461,2.02885,1.14009,-0.974516,1.69733,-0.971354,-1.92219,-1.07461,2.02885,1.14009,-0.974516,1.7732,-1.05029,-1.86907,-1.11283,1.97894,1.10611,-0.934906,-0.367889,0.504512,-0.839959,0.105092,0.848888,-0.666663,-0.24754,-0.367889,0.504512,-0.839959,0.105092,0.848888,-0.666663,-0.24754,0.542054,-0.471938,0.706861,0.59216,0.196803,0.154562,0.76598,-0.164008,-0.359472,-0.00190114,-0.108998,-0.415298,-0.032136,2.6213,-0.518458,0.587563,-3.54419,0.0620246,4.9275,-3.54419,0.063635,4.9275,-0.758719,0.789325,-0.531242,0.382195,0.499093,0.339866,-0.396098,1
