ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.98949,-0.528323,0.36281,-3.1884,-0.194734,4.96599,-3.34834,-0.155095,4.6425
2.95686,-0.530042,0.411947,-3.263,-0.171942,4.91366,-3.31253,-0.167981,4.70991
2.92454,-0.531913,0.459956,-3.23253,-0.187081,4.80098,-3.28,-0.177615,4.72941
2.89167,-0.533551,0.507097,-3.2872,-0.163847,4.71411,-3.26229,-0.180603,4.70408
2.85916,-0.535261,0.552976,-3.25079,-0.170964,4.58785,-3.25536,-0.178573,4.63884
2.82673,-0.537119,0.59768,-3.24233,-0.1858,4.47035,-3.24926,-0.177203,4.54668
2.79353,-0.538819,0.641499,-3.32079,-0.17004,4.3819,-3.26263,-0.174972,4.44482
2.76136,-0.540769,0.684408,-3.21624,-0.195014,4.29093,-3.26232,-0.177012,4.33946
2.72924,-0.542751,0.726358,-3.21274,-0.198185,4.19499,-3.25763,-0.180394,4.23696
2.69736,-0.544635,0.767395,-3.18761,-0.188351,4.10371,-3.24331,-0.185292,4.13708
2.6652,-0.546545,0.807786,-3.21636,-0.191021,4.03907,-3.23186,-0.188629,4.04542
2.63304,-0.548246,0.847149,-3.21546,-0.1701,3.93638,-3.22049,-0.188209,3.95704
2.60085,-0.549722,0.88547,-3.21925,-0.147563,3.83202,-3.20969,-0.183764,3.86723
2.5685,-0.551448,0.922626,-3.23517,-0.172591,3.71565,-3.21318,-0.177093,3.77369
2.53624,-0.553142,0.958684,-3.22552,-0.169438,3.60584,-3.21805,-0.171337,3.67545
2.50441,-0.553709,0.993981,-3.18325,-0.0566721,3.52964,-3.21893,-0.155775,3.57511
2.47263,-0.556668,1.0279,-3.17831,-0.295913,3.3916,-3.21278,-0.159691,3.46861
2.44029,-0.559077,1.06109,-3.23381,-0.24091,3.31974,-3.20997,-0.173736,3.36444
2.40838,-0.561064,1.09326,-3.19073,-0.198692,3.21658,-3.20513,-0.188611,3.26257
2.3765,-0.56286,1.12436,-3.1884,-0.179601,3.11022,-3.19944,-0.198031,3.1624
2.34499,-0.56416,1.15467,-3.15058,-0.130045,3.03037,-3.19222,-0.199119,3.06454
2.31223,-0.56634,1.18362,-3.27666,-0.21801,2.89564,-3.19863,-0.202368,2.96332
2.28026,-0.567785,1.21163,-3.19617,-0.144488,2.80083,-3.20217,-0.182056,2.86309
2.24829,-0.569654,1.23853,-3.19784,-0.186837,2.69004,-3.20185,-0.173763,2.75826
2.21637,-0.57164,1.26447,-3.19145,-0.198615,2.59409,-3.20424,-0.174787,2.65335
2.18448,-0.573689,1.28942,-3.18916,-0.204939,2.49487,-3.20442,-0.181286,2.54892
2.15275,-0.575603,1.3136,-3.17307,-0.191367,2.41752,-3.20041,-0.188856,2.44724
2.12125,-0.577592,1.33695,-3.15008,-0.198954,2.33493,-3.18489,-0.190809,2.35282
2.08976,-0.57949,1.35938,-3.14877,-0.189787,2.2437,-3.17575,-0.196269,2.26145
2.05768,-0.581351,1.38077,-3.20761,-0.18611,2.139,-3.17235,-0.195348,2.17167
2.02592,-0.58309,1.40079,-3.17633,-0.173855,2.00131,-3.17117,-0.191293,2.07653
1.99445,-0.584778,1.41981,-3.14727,-0.168824,1.90276,-3.16898,-0.185714,1.97636
1.93123,-0.588354,1.45518,-3.15708,-0.189358,1.72678,-3.16865,-0.17733,1.76723
1.89958,-0.590255,1.47146,-3.16483,-0.190079,1.62803,-3.16636,-0.177392,1.665
1.86812,-0.592167,1.48697,-3.14558,-0.191271,1.55083,-3.15924,-0.179837,1.56904
1.83661,-0.594381,1.50155,-3.15158,-0.221384,1.45823,-3.15646,-0.187314,1.4792
1.80522,-0.596249,1.51519,-3.13916,-0.186723,1.36366,-3.15422,-0.193094,1.39001
1.77394,-0.596948,1.52838,-3.12747,-0.0699341,1.31856,-3.14845,-0.183493,1.30531
1.74262,-0.600879,1.53927,-3.13245,-0.393069,1.08972,-3.14292,-0.196577,1.20827
1.7105,-0.602447,1.54936,-3.21146,-0.156844,1.00845,-3.14611,-0.20202,1.10396
1.68045,-0.60419,1.5588,-3.00568,-0.174278,0.944591,-3.13516,-0.202958,0.997095
1.64943,-0.606372,1.56734,-3.10203,-0.218183,0.853968,-3.12331,-0.20483,0.891342
1.61774,-0.608222,1.57518,-3.1683,-0.185043,0.783753,-3.12009,-0.207427,0.79084
1.58629,-0.610547,1.58187,-3.14516,-0.232452,0.668752,-3.12064,-0.21217,0.69385
1.55473,-0.6124,1.58753,-3.15574,-0.185317,0.56603,-3.1242,-0.195696,0.607732
