ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.98081,-0.463897,0.237533,-3.00148,-0.162294,5.45175,-3.33088,-0.176388,5.57119
2.94894,-0.46545,0.291244,-3.18327,-0.155181,5.3655,-3.24237,-0.149111,5.56671
2.91781,-0.467268,0.343501,-3.09836,-0.180943,5.20045,-3.16077,-0.143166,5.4998
2.88677,-0.468971,0.394899,-3.10101,-0.170068,5.13489,-3.14381,-0.152286,5.39324
2.85578,-0.470549,0.445565,-3.10396,-0.158041,5.07512,-3.11642,-0.164993,5.29361
2.82372,-0.472051,0.496166,-3.1505,-0.147668,4.97201,-3.12255,-0.164993,5.21632
2.79152,-0.473458,0.545626,-3.28778,-0.1436,5.04996,-3.1441,-0.161304,5.12923
2.76033,-0.475069,0.592831,-3.05694,-0.157982,4.62786,-3.14805,-0.158273,5.03671
2.72995,-0.476465,0.639921,-3.15593,-0.144995,4.89134,-3.14535,-0.152486,4.94709
2.6989,-0.47769,0.686099,-3.05303,-0.12039,4.54037,-3.138,-0.146456,4.85349
2.66745,-0.479201,0.730734,-3.15898,-0.15179,4.48398,-3.12918,-0.143714,4.74881
2.63601,-0.480974,0.773871,-3.0718,-0.173188,4.21388,-3.11671,-0.145971,4.63071
2.60513,-0.482516,0.815942,-3.05251,-0.152437,4.15845,-3.10827,-0.14899,4.51373
2.57328,-0.484249,0.857328,-3.25802,-0.177364,4.23401,-3.12036,-0.153304,4.40466
2.5418,-0.485559,0.897765,-3.10792,-0.129339,3.99258,-3.13574,-0.156133,4.28999
2.5104,-0.486656,0.937567,-3.14517,-0.109813,3.9862,-3.14119,-0.153186,4.18544
2.47875,-0.488071,0.975511,-3.2312,-0.144428,3.87363,-3.14522,-0.146493,4.08409
2.44848,-0.489194,1.01267,-3.01201,-0.111851,3.69833,-3.13651,-0.136353,3.98495
2.41701,-0.491494,1.04889,-3.10863,-0.227115,3.57663,-3.13217,-0.140486,3.88309
2.38776,-0.491473,1.08441,-2.98696,0.00208151,3.62772,-3.10028,-0.128858,3.78072
2.35702,-0.493078,1.11886,-3.11327,-0.162544,3.48861,-3.07639,-0.127201,3.67982
2.32584,-0.494246,1.15186,-3.06518,-0.114762,3.24444,-3.06385,-0.125232,3.57615
2.29484,-0.495404,1.18441,-2.97005,-0.110942,3.11841,-3.06073,-0.120309,3.48226
2.26368,-0.496991,1.21579,-3.27481,-0.166809,3.29821,-3.07381,-0.121363,3.38516
2.23326,-0.498547,1.24617,-2.99952,-0.153419,2.99619,-3.07706,-0.123282,3.28634
2.20262,-0.500555,1.275,-3.0122,-0.197395,2.83374,-3.08958,-0.146163,3.17975
2.17117,-0.501658,1.30379,-3.27056,-0.11476,2.99423,-3.09127,-0.148217,3.08161
2.14119,-0.502868,1.33151,-2.78599,-0.112382,2.57567,-3.07975,-0.14978,2.989
2.1099,-0.504424,1.35749,-3.23086,-0.160707,2.68319,-3.07815,-0.149735,2.88685
2.07953,-0.50585,1.38232,-3.09551,-0.145305,2.5307,-3.0735,-0.145152,2.7812
2.0487,-0.507235,1.40606,-3.17612,-0.142723,2.44582,-3.07543,-0.140785,2.67147
2.01783,-0.5088,1.42913,-3.10106,-0.157174,2.31691,-3.07486,-0.138821,2.56335
1.98718,-0.510042,1.45167,-2.9332,-0.118893,2.15682,-3.07106,-0.142237,2.45513
1.95683,-0.511474,1.47298,-3.10594,-0.146519,2.18174,-3.07225,-0.142871,2.35565
1.92653,-0.512685,1.49285,-2.98273,-0.119197,1.95523,-3.06088,-0.138705,2.26068
1.89612,-0.514098,1.5117,-3.05569,-0.141994,1.89404,-3.05565,-0.136848,2.16268
1.86596,-0.515554,1.53045,-3.05932,-0.147727,1.90193,-3.04394,-0.136415,2.06954
1.83559,-0.517382,1.54785,-3.04236,-0.183105,1.74341,-3.03532,-0.140698,1.97303
1.8054,-0.518469,1.56353,-2.98662,-0.107563,1.55118,-3.03004,-0.142743,1.86762
1.77515,-0.519351,1.57798,-3.00321,-0.0875864,1.43443,-3.02799,-0.137454,1.75895
