ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.9956,-0.467008,0.281956,-3.34756,0.110549,4.74303,-3.34382,0.131861,4.11872
2.96376,-0.465974,0.330768,-3.18437,0.103459,4.88126,-3.32447,0.119697,4.30485
2.93176,-0.465115,0.379269,-3.20005,0.0859082,4.8501,-3.29513,0.10985,4.45159
2.89972,-0.46442,0.427179,-3.20325,0.0694782,4.79099,-3.26417,0.098948,4.54816
2.86802,-0.464021,0.473993,-3.1707,0.0399143,4.68137,-3.23211,0.0876474,4.5867
2.83569,-0.463355,0.519266,-3.23277,0.0665754,4.52733,-3.21201,0.0778769,4.56681
2.8047,-0.462692,0.564131,-3.09923,0.066334,4.48651,-3.1878,0.0688625,4.50802
2.77313,-0.461852,0.608615,-3.15654,0.083971,4.44834,-3.17867,0.065273,4.42625
2.74099,-0.460893,0.651984,-3.2141,0.0959307,4.33694,-3.17429,0.0683257,4.33983
2.70935,-0.460158,0.693504,-3.16384,0.0734478,4.15198,-3.17045,0.0733725,4.24395
2.67835,-0.459651,0.734241,-3.10016,0.0507146,4.07366,-3.16207,0.0760789,4.14668
2.64696,-0.459078,0.774257,-3.1389,0.0573039,4.00165,-3.15234,0.0735934,4.05029
2.61572,-0.458203,0.812874,-3.12419,0.0874698,3.86174,-3.14968,0.0723379,3.94204
2.58434,-0.457165,0.850562,-3.13799,0.103843,3.76874,-3.14038,0.0732869,3.82991
2.5538,-0.457306,0.887627,-3.0544,-0.0141203,3.7065,-3.12229,0.0649797,3.72742
2.52273,-0.456846,0.923959,-3.10647,0.0460148,3.6332,-3.11284,0.0590703,3.63729
2.49134,-0.456258,0.959248,-3.1389,0.058791,3.52894,-3.11218,0.0555013,3.54707
2.46003,-0.455399,0.993479,-3.13094,0.0858992,3.42311,-3.11126,0.0544518,3.45647
2.42963,-0.454473,1.02705,-3.04005,0.0925839,3.35706,-3.10475,0.0563217,3.37137
2.39825,-0.453942,1.05929,-3.1384,0.0530928,3.22436,-3.10465,0.0599308,3.28058
2.36619,-0.45387,1.09026,-3.20611,0.00723898,3.09656,-3.11965,0.0639315,3.17989
2.33463,-0.453432,1.11984,-3.15521,0.0438184,2.95777,-3.12994,0.0588426,3.06954
2.30362,-0.452667,1.14856,-3.10097,0.076437,2.87279,-3.13354,0.0546792,2.95669
2.27249,-0.451872,1.17668,-3.11322,0.0795394,2.812,-3.13659,0.0525121,2.8471
2.24111,-0.450982,1.20392,-3.13842,0.0889957,2.72396,-3.14158,0.0564894,2.74183
2.21018,-0.450304,1.23009,-3.09319,0.0677407,2.61693,-3.1304,0.0651734,2.64492
2.17896,-0.449818,1.25507,-3.12147,0.0486702,2.49795,-3.11824,0.07177,2.55113
2.14826,-0.44954,1.27886,-3.07021,0.0277251,2.37875,-3.10988,0.0676406,2.45535
2.1177,-0.449255,1.30197,-3.05557,0.0285923,2.31074,-3.10134,0.0573733,2.35611
2.08707,-0.448771,1.32376,-3.06344,0.0483871,2.17944,-3.08927,0.0482934,2.25031
2.05634,-0.448208,1.34459,-3.07252,0.05624,2.0823,-3.07773,0.0426837,2.14363
2.02557,-0.447651,1.3649,-3.07755,0.0557661,2.03147,-3.07231,0.0426791,2.04409
1.99449,-0.44706,1.38433,-3.10776,0.0590891,1.9434,-3.07197,0.0467858,1.95171
1.96332,-0.44678,1.40263,-3.11671,0.0279367,1.82962,-3.08119,0.0492496,1.86135
1.93273,-0.4464,1.42011,-3.05892,0.0380784,1.74751,-3.08662,0.0489086,1.77106
1.90267,-0.446152,1.43662,-3.00679,0.0247359,1.6519,-3.08097,0.0440827,1.68341
1.87187,-0.44555,1.45241,-3.07935,0.0602394,1.57825,-3.0749,0.0415427,1.5953
1.84072,-0.445056,1.46671,-3.11568,0.0493824,1.43034,-3.07304,0.0408279,1.49846
1.81003,-0.444568,1.47972,-3.06882,0.0488281,1.30086,-3.06952,0.0420524,1.39506
1.77905,-0.443759,1.49181,-3.09776,0.0808626,1.20931,-3.07208,0.049371,1.28878
1.74818,-0.442535,1.5033,-3.087,0.122371,1.14888,-3.08121,0.0620029,1.18312
1.7179,-0.442555,1.51319,-3.02854,-0.00197887,0.989401,-3.08345,0.064703,1.07358
1.68789,-0.442098,1.52283,-3.00074,0.045687,0.963759,-3.06945,0.0621012,0.970812
1.65626,-0.441738,1.5308,-3.16312,0.036037,0.796306,-3.0672,0.05749,0.870947
1.62709,-0.442621,1.53767,-2.91693,-0.0882924,0.687671,-3.05251,0.0368578,0.769139
1.59686,-0.441862,1.54433,-3.02241,0.0758767,0.666058,-3.0371,0.0226332,0.671093
1.56697,-0.441501,1.54966,-2.98967,0.0361443,0.533068,-3.02324,0.014171,0.572153
1.53643,-0.441108,1.55406,-3.05403,0.0392914,0.439715,-3.02016,0.0193336,0.477846
1.50593,-0.440683,1.55788,-3.04936,0.0424534,0.382197,-3.02017,0.023663,0.384543
1.47502,-0.440237,1.56076,-3.09111,0.0445753,0.288188,-3.02304,0.032611,0.300202
1.44467,-0.439648,1.56258,-3.03543,0.0589103,0.181401,-3.04278,0.0463733,0.213574
1.41485,-0.439574,1.56334,-2.98132,0.00744462,0.0759363,-3.04297,0.0408547,0.119818
1.38519,-0.4389,1.56348,-2.9664,0.0674278,0.0140548,-3.03478,0.0425194,0.0310549
1.35469,-0.438208,1.56258,-3.05003,0.0691235,-0.0894427,-3.02451,0.0461744,-0.059517
1.32426,-0.437857,1.56042,-3.04286,0.035128,-0.216436,-3.01841,0.0474479,-0.156608
1.29402,-0.437667,1.55672,-3.02392,0.018996,-0.370145,-3.0142,0.0452097,-0.261471
1.26413,-0.437187,1.55239,-2.98874,0.0480264,-0.433183,-3.01497,0.0437149,-0.367409
1.23383,-0.436422,1.54756,-3.03029,0.0764936,-0.482678,-3.02088,0.0479375,-0.469231
1.20411,-0.435466,1.5415,-2.97178,0.095588,-0.605822,-3.01811,0.0519416,-0.571477
1.1738,-0.435003,1.53421,-3.03133,0.0463039,-0.729239,-3.01126,0.0558696,-0.671858
1.14354,-0.434594,1.52588,-3.02576,0.0408709,-0.832677,-3.00935,0.0601334,-0.769699
1.11371,-0.43438,1.51656,-2.98374,0.02141,-0.931752,-3.00772,0.0588025,-0.867211
1.08433,-0.434385,1.50645,-2.93716,-0.000524521,-1.01137,-3.0008,0.0477118,-0.969339
1.05494,-0.434112,1.49565,-2.93914,0.0273496,-1.0801,-2.98686,0.0346929,-1.06955
1.02562,-0.43399,1.48354,-2.93257,0.0121653,-1.21065,-2.97291,0.0229222,-1.16579
0.995471,-0.433488,1.47144,-3.01461,0.0501901,-1.21009,-2.96287,0.0215011,-1.24961
0.965506,-0.432494,1.45782,-2.99644,0.0994176,-1.36268,-2.96177,0.0302826,-1.33339
0.935489,-0.432766,1.44308,-3.0017,-0.0272214,-1.47388,-2.97063,0.0330257,-1.42122
0.905804,-0.432145,1.42764,-2.96847,0.0621736,-1.54376,-2.98073,0.0389619,-1.51182
0.876267,-0.431992,1.41134,-2.95378,0.0152797,-1.62961,-2.9844,0.0384761,-1.6039
0.846747,-0.431657,1.39368,-2.952,0.0335008,-1.76672,-2.98114,0.0369379,-1.69992
0.817088,-0.431863,1.37529,-2.9659,-0.0205964,-1.83842,-2.97104,0.0261639,-1.80166
0.787694,-0.430832,1.35589,-2.93934,0.103089,-1.94017,-2.96177,0.0260064,-1.89754
0.759085,-0.430091,1.3353,-2.86087,0.0740945,-2.05894,-2.94504,0.038502,-1.99599
0.728988,-0.430402,1.31424,-3.00977,-0.0310689,-2.10631,-2.94237,0.0351991,-2.09312
0.699193,-0.430059,1.29166,-2.97949,0.0342786,-2.25735,-2.94551,0.0360042,-2.19251
0.669415,-0.429087,1.26818,-2.97776,0.0972092,-2.34855,-2.95175,0.0419574,-2.29072
0.64005,-0.429501,1.24344,-2.93651,-0.0414312,-2.47355,-2.95558,0.0378847,-2.39502
0.610749,-0.42949,1.21771,-2.93008,0.0010848,-2.57324,-2.95885,0.0232846,-2.50111
0.553769,-0.429784,1.16389,-2.89369,-0.0517219,-2.75732,-2.91892,0.0108417,-2.70682
0.524813,-0.429178,1.1359,-2.89553,0.0605643,-2.79913,-2.8992,0.005298,-2.79947
0.495645,-0.429015,1.10784,-2.91685,0.0162661,-2.80554,-2.88844,0.00202528,-2.87826
0.465991,-0.428406,1.07856,-2.96539,0.0609368,-2.92871,-2.89385,0.0154414,-2.94985
0.436116,-0.428619,1.04782,-2.98756,-0.0213206,-3.07359,-2.91234,0.0182228,-3.02689
