ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.98579,-0.495474,0.187184,-3.44233,-0.00740208,5.65918,-3.80388,0.026146,4.85295
2.95117,-0.495944,0.245299,-3.57315,-0.0484551,5.99691,-3.71846,0.0268736,5.21847
2.91725,-0.495665,0.303199,-3.28986,0.0270501,5.61644,-3.61198,0.0212001,5.48463
2.88366,-0.495306,0.358164,-3.37906,0.0360759,5.52898,-3.51155,0.0156701,5.62442
2.85015,-0.494916,0.413082,-3.40046,0.0395695,5.57297,-3.43557,0.0155947,5.66564
2.81703,-0.494332,0.467822,-3.30004,0.0581801,5.45417,-3.39327,0.0176881,5.64014
2.78339,-0.493735,0.520615,-3.43369,0.0609609,5.38893,-3.36637,0.0328149,5.55437
2.74998,-0.493148,0.572503,-3.41437,0.0599748,5.30349,-3.34962,0.0472111,5.45038
2.71573,-0.493101,0.62302,-3.27269,0.00449261,4.82584,-3.35242,0.0470979,5.34169
2.68294,-0.492903,0.672771,-3.34288,0.0202557,5.07345,-3.3501,0.0429443,5.2442
2.64949,-0.492597,0.721427,-3.2983,0.030128,4.79643,-3.34934,0.0373232,5.13334
2.61551,-0.49212,0.769709,-3.3889,0.0475377,4.81588,-3.35499,0.0327055,5.02697
2.5809,-0.492194,0.816362,-3.43303,-0.00726015,4.62743,-3.36663,0.0256577,4.92878
2.54679,-0.491721,0.861883,-3.40547,0.0471739,4.54519,-3.38093,0.0245669,4.82772
2.51458,-0.490671,0.906522,-3.30242,0.107672,4.57677,-3.37257,0.0359182,4.72737
2.48055,-0.490857,0.950021,-3.40761,-0.0185918,4.35574,-3.3775,0.0371052,4.62183
2.44825,-0.489667,0.99214,-3.15821,0.116315,4.11807,-3.35692,0.0458585,4.51044
2.41633,-0.48855,1.03365,-3.16966,0.11094,4.12126,-3.31815,0.0593922,4.39822
2.38318,-0.487893,1.07428,-3.37751,0.0668657,4.14031,-3.28722,0.0723115,4.29609
2.35086,-0.486991,1.11377,-3.28639,0.0918028,4.01491,-3.26727,0.0787637,4.19572
2.31789,-0.486387,1.15237,-3.37357,0.0617902,3.95052,-3.26619,0.0798515,4.09711
2.28506,-0.485483,1.18959,-3.25793,0.0896932,3.69337,-3.2595,0.0865749,3.99749
2.25238,-0.484852,1.22607,-3.37571,0.065167,3.76831,-3.26942,0.0788748,3.89921
2.22047,-0.484343,1.26208,-3.15542,0.0502948,3.56115,-3.26773,0.0721757,3.80256
2.1861,-0.484578,1.2961,-3.42761,-0.0234027,3.39188,-3.27687,0.0599108,3.69921
2.15319,-0.483955,1.32989,-3.27422,0.0619775,3.3626,-3.28989,0.0495093,3.60113
2.12038,-0.483536,1.36293,-3.15139,0.0402955,3.17354,-3.29479,0.0424368,3.50825
2.08803,-0.482543,1.39423,-3.05521,0.0937892,2.95567,-3.29413,0.0422921,3.4123
2.05501,-0.482161,1.42459,-3.42517,0.0395596,3.14889,-3.29542,0.0454158,3.30959
