ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.99222,-0.45939,0.204314,-2.66217,0.0905113,5.45926,-3.07359,-0.0425824,5.49363
2.96358,-0.459038,0.259159,-2.69501,0.0330815,5.16192,-2.92254,0.0173024,5.60488
2.93528,-0.458433,0.314289,-2.44627,0.0523027,4.76562,-2.8401,0.0559117,5.6245
2.90655,-0.457556,0.368328,-2.99816,0.0915024,5.63863,-2.8429,0.081268,5.57637
2.87725,-0.456668,0.420749,-3.39603,0.102977,6.07539,-2.85397,0.0808111,5.50536
2.84976,-0.455225,0.472812,-2.66789,0.140054,5.05388,-2.84446,0.07933,5.41405
2.82202,-0.454461,0.523469,-2.90066,0.0799143,5.2967,-2.84376,0.0863548,5.32582
2.79395,-0.453835,0.572913,-2.85041,0.0634878,5.02033,-2.82931,0.092446,5.22895
2.7664,-0.452978,0.621239,-2.66047,0.0828079,4.66655,-2.811,0.09291,5.11693
2.73846,-0.452341,0.668495,-2.88699,0.0658254,4.884,-2.79203,0.0871973,5.00564
2.71023,-0.450904,0.71587,-2.69679,0.137254,4.52573,-2.78307,0.0876486,4.90892
2.68133,-0.449563,0.762925,-2.99248,0.1388,4.87092,-2.80133,0.0914012,4.82401
2.65329,-0.449315,0.807291,-2.76349,0.0244518,4.37293,-2.8129,0.0930501,4.73614
2.62585,-0.447884,0.85083,-2.68273,0.139956,4.25682,-2.81305,0.0998489,4.64387
2.59732,-0.446851,0.893052,-2.93633,0.106303,4.34571,-2.81931,0.103159,4.54119
2.56855,-0.446653,0.934058,-2.95112,0.0203043,4.20676,-2.82512,0.0958932,4.42485
2.5403,-0.445638,0.97374,-2.92148,0.10502,4.10371,-2.82608,0.0860176,4.29156
2.51289,-0.44489,1.01258,-2.76561,0.0754547,3.91906,-2.81629,0.0807405,4.16107
2.48545,-0.44263,1.05139,-2.78101,0.229021,3.93212,-2.80874,0.0973535,4.05887
2.45892,-0.442322,1.08875,-2.73596,0.0317443,3.85361,-2.78639,0.0960431,3.96058
2.43131,-0.440761,1.12532,-2.59873,0.146883,3.44172,-2.75773,0.10693,3.8709
2.40331,-0.439368,1.16072,-2.79898,0.139281,3.53901,-2.74178,0.122059,3.78332
2.3755,-0.439143,1.19538,-3.02764,0.0244895,3.77372,-2.74186,0.115699,3.69697
2.3477,-0.437872,1.22781,-2.71786,0.124231,3.16954,-2.75388,0.11064,3.59154
2.32169,-0.435876,1.26091,-2.42904,0.186453,3.09182,-2.74827,0.109922,3.48833
2.29402,-0.434739,1.29198,-2.72495,0.111949,3.05961,-2.74834,0.121478,3.38547
2.26633,-0.433539,1.32335,-2.62235,0.113712,2.9715,-2.74036,0.122115,3.2933
2.23872,-0.432321,1.35314,-2.70943,0.11951,2.9234,-2.73491,0.126728,3.20492
2.21084,-0.431751,1.38142,-3.04758,0.0622333,3.09068,-2.74036,0.1272,3.11156
2.1831,-0.431125,1.40837,-2.56249,0.0578896,2.48955,-2.75288,0.110396,3.0139
2.15518,-0.430173,1.43481,-2.95863,0.100838,2.80214,-2.77455,0.0933051,2.90204
2.1282,-0.428797,1.45997,-2.61863,0.133588,2.44188,-2.76922,0.0919793,2.79331
