ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.96634,-0.496446,0.261323,-3.49071,0.238338,5.33436,-3.49071,0.238338,5.33436
2.93208,-0.493923,0.313606,-3.42586,0.252292,5.22826,-3.42586,0.252292,5.22826
2.89748,-0.491069,0.364875,-3.46022,0.285384,5.12687,-3.46022,0.285384,5.12687
2.86296,-0.488721,0.415176,-3.45223,0.234842,5.0301,-3.45223,0.234842,5.0301
2.82779,-0.48642,0.464293,-3.51672,0.230044,4.91172,-3.51672,0.230044,4.91172
2.79344,-0.484227,0.512212,-3.43485,0.219277,4.79194,-3.43485,0.219277,4.79194
2.75869,-0.481764,0.559284,-3.47495,0.246346,4.70718,-3.47495,0.246346,4.70718
2.72408,-0.479407,0.605141,-3.46193,0.235665,4.58572,-3.46193,0.235665,4.58572
2.68979,-0.477252,0.64975,-3.42815,0.215486,4.46087,-3.42815,0.215486,4.46087
2.65532,-0.474757,0.693829,-3.44687,0.249583,4.40786,-3.44687,0.249583,4.40786
2.62077,-0.472308,0.736486,-3.45542,0.244865,4.26579,-3.45542,0.244865,4.26579
2.58693,-0.470133,0.778266,-3.3844,0.217488,4.17795,-3.3844,0.217488,4.17795
2.55253,-0.467803,0.819885,-3.43978,0.232968,4.16186,-3.43978,0.232968,4.16186
2.51839,-0.465735,0.859523,-3.41434,0.206828,3.96379,-3.41434,0.206828,3.96379
2.48395,-0.463306,0.898794,-3.44384,0.242892,3.92717,-3.44384,0.242892,3.92717
2.44966,-0.460957,0.936662,-3.42839,0.234953,3.78678,-3.42839,0.234953,3.78678
2.41527,-0.458552,0.973795,-3.43928,0.240481,3.71335,-3.43928,0.240481,3.71335
2.38097,-0.456259,1.00968,-3.43032,0.229329,3.58876,-3.43032,0.229329,3.58876
2.34625,-0.453988,1.04455,-3.47188,0.227073,3.48713,-3.47188,0.227073,3.48713
2.31185,-0.452,1.07824,-3.43947,0.198814,3.36841,-3.43947,0.198814,3.36841
