ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.99308,-0.493468,0.163904,-2.5659,0.0889132,5.67422,-2.92785,-0.0587016,5.51796
2.96619,-0.492573,0.222098,-2.78971,0.0928812,6.03643,-2.78027,0.0149155,5.60463
2.93924,-0.49144,0.278752,-2.71494,0.114172,5.70713,-2.70402,0.0702518,5.58263
2.91218,-0.490136,0.334657,-2.70773,0.130453,5.59541,-2.69289,0.105521,5.49987
2.88521,-0.488829,0.389569,-2.67402,0.129572,5.44284,-2.69757,0.117156,5.38889
2.85794,-0.487596,0.443486,-2.74061,0.123908,5.4195,-2.70527,0.125641,5.28593
2.83032,-0.486344,0.496264,-2.82695,0.128097,5.40082,-2.72088,0.127302,5.18852
2.803,-0.485707,0.547651,-2.65377,0.061908,4.99303,-2.73252,0.113423,5.07683
2.77596,-0.485033,0.597707,-2.67738,0.0667504,4.95616,-2.73425,0.0948054,4.9544
2.7491,-0.483675,0.64672,-2.75778,0.13944,5.03259,-2.72027,0.0915354,4.82911
2.72236,-0.483418,0.695105,-2.65286,0.0254942,4.79948,-2.69811,0.0788492,4.71752
2.69559,-0.482526,0.742759,-2.63281,0.0877597,4.68588,-2.6844,0.0797844,4.62615
2.66871,-0.481537,0.789189,-2.78931,0.102618,4.81943,-2.68019,0.0814176,4.54003
2.64181,-0.480409,0.834507,-2.6535,0.111289,4.46974,-2.68236,0.0841397,4.44656
2.61498,-0.479314,0.879039,-2.59306,0.105742,4.30348,-2.68541,0.103243,4.34615
2.58791,-0.478331,0.922481,-2.71098,0.098484,4.35125,-2.69084,0.106114,4.24294
2.56034,-0.477042,0.964824,-2.8413,0.132829,4.36308,-2.70651,0.110672,4.14244
2.53337,-0.476183,1.00591,-2.70488,0.0861579,4.12003,-2.71529,0.107236,4.03583
2.50623,-0.475669,1.04546,-2.65119,0.050253,3.86426,-2.72042,0.0943977,3.91267
2.47917,-0.474879,1.08406,-2.77179,0.0808988,3.95327,-2.71597,0.0827831,3.78787
2.45298,-0.474355,1.12182,-2.52274,0.0505017,3.63865,-2.68907,0.0667918,3.67148
2.42629,-0.473757,1.15934,-2.69044,0.0602778,3.78098,-2.67396,0.0616676,3.58221
2.39965,-0.472728,1.19559,-2.60762,0.100656,3.54822,-2.66039,0.0700319,3.50536
2.373,-0.471836,1.2307,-2.71421,0.0908519,3.57693,-2.6567,0.0771165,3.42064
2.34616,-0.470899,1.26494,-2.63021,0.091825,3.35445,-2.66945,0.0883156,3.32608
2.31918,-0.469763,1.29813,-2.72536,0.11479,3.35269,-2.67716,0.0981694,3.21941
2.2919,-0.468762,1.33013,-2.74842,0.100881,3.22422,-2.69316,0.100068,3.11505
2.2648,-0.468228,1.36094,-2.7642,0.0544103,3.14231,-2.70662,0.0935388,3.00657
2.23781,-0.467772,1.39052,-2.70026,0.0456019,2.95993,-2.71076,0.0778836,2.88976
2.21096,-0.467101,1.41897,-2.70685,0.0676508,2.86785,-2.70521,0.0631207,2.77067
2.18447,-0.466401,1.44649,-2.67199,0.070573,2.77501,-2.68705,0.058468,2.65738
2.1581,-0.46586,1.47364,-2.49466,0.0512056,2.56912,-2.66738,0.0610626,2.56358
2.13152,-0.465145,1.49979,-2.75294,0.0740502,2.70814,-2.65442,0.0649494,2.48196
2.10518,-0.46439,1.5249,-2.68113,0.0768873,2.55628,-2.64506,0.066787,2.4016
2.07826,-0.463547,1.54895,-2.63641,0.0825263,2.35512,-2.65326,0.0717849,2.31179
2.05145,-0.462604,1.57199,-2.67854,0.0942052,2.30219,-2.66551,0.0810957,2.20857
2.02428,-0.461634,1.59389,-2.7498,0.0981802,2.21673,-2.68201,0.088073,2.10297
2.02428,-0.461634,1.59389,-2.7498,0.0981802,2.21673,-2.68201,0.088073,1.85297
1.9704,-0.460759,1.6342,-3.47213,0.0477266,2.52725,-2.69898,0.0705272,1.88158
1.94364,-0.460212,1.65252,-2.81442,0.0575033,1.92708,-2.69515,0.0566006,1.76386
1.91715,-0.459661,1.66983,-2.75493,0.057339,1.79952,-2.67905,0.048632,1.6476
1.89106,-0.458908,1.68674,-2.59069,0.0748096,1.6796,-2.65678,0.0553972,1.54831
1.86461,-0.45834,1.70291,-2.57355,0.0552137,1.57284,-2.64155,0.061425,1.46627
1.83797,-0.457735,1.71803,-2.70485,0.061452,1.53603,-2.6388,0.0627565,1.39102
1.81144,-0.457054,1.73205,-2.61463,0.0670619,1.38085,-2.64524,0.063861,1.3074
1.78462,-0.456223,1.7451,-2.72045,0.0843245,1.32437,-2.66062,0.0665492,1.20869
1.75773,-0.455362,1.75697,-2.62086,0.0839119,1.15671,-2.67114,0.0746781,1.10197
1.73084,-0.454911,1.76764,-2.67911,0.0449677,1.06347,-2.67961,0.0734025,0.991395
1.70416,-0.45477,1.77714,-2.62309,0.0138695,0.933305,-2.68334,0.0588131,0.877207
1.67738,-0.454391,1.78551,-2.77345,0.0392384,0.86746,-2.68055,0.0425673,0.759893
1.65106,-0.45391,1.79286,-2.66485,0.0486855,0.743782,-2.66807,0.0342411,0.64649
1.62503,-0.453359,1.79967,-2.42896,0.0514569,0.635749,-2.64729,0.0396413,0.547822
1.59868,-0.452839,1.80582,-2.76735,0.0546181,0.646077,-2.63297,0.048945,0.465299
1.57224,-0.452391,1.8109,-2.54184,0.0430531,0.4879,-2.62657,0.0507176,0.387357
1.54577,-0.451877,1.81498,-2.63882,0.0512398,0.406745,-2.63363,0.0503439,0.304655
1.51917,-0.451038,1.81807,-2.64853,0.0835502,0.308217,-2.64618,0.0560355,0.209585
1.49254,-0.45017,1.82011,-2.64634,0.0861874,0.202551,-2.65349,0.0668973,0.107528
1.46567,-0.449838,1.82087,-2.7502,0.0340286,0.0771102,-2.66374,0.0681245,0.00067091
1.43893,-0.44966,1.82054,-2.67488,0.0177675,-0.0328988,-2.67184,0.0563323,-0.110904
