ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.9983,-0.464949,0.282844,-3.44803,0.243622,4.97261,-3.44803,0.243622,4.97261
2.96422,-0.462336,0.331389,-3.40765,0.261289,4.85452,-3.40765,0.261289,4.85452
2.9298,-0.459998,0.378645,-3.44236,0.233757,4.72558,-3.44236,0.233757,4.72558
2.89552,-0.457878,0.424548,-3.42724,0.21199,4.5903,-3.42724,0.21199,4.5903
2.86157,-0.455802,0.46924,-3.39491,0.207657,4.46915,-3.39491,0.207657,4.46915
2.82766,-0.453728,0.513153,-3.3911,0.207338,4.39137,-3.3911,0.207338,4.39137
2.79413,-0.451683,0.556467,-3.35307,0.204515,4.33134,-3.35307,0.204515,4.33134
2.76025,-0.449389,0.598981,-3.38805,0.229391,4.25141,-3.38805,0.229391,4.25141
2.72633,-0.446919,0.640594,-3.39248,0.247049,4.16136,-3.39248,0.247049,4.16136
2.69212,-0.444341,0.681231,-3.42095,0.25776,4.06365,-3.42095,0.25776,4.06365
2.65792,-0.441985,0.720584,-3.42023,0.235635,3.9353,-3.42023,0.235635,3.9353
2.62404,-0.439611,0.758765,-3.38776,0.237396,3.81808,-3.38776,0.237396,3.81808
2.59027,-0.437603,0.796135,-3.3766,0.200805,3.73704,-3.3766,0.200805,3.73704
2.55604,-0.435637,0.832327,-3.42367,0.196549,3.61918,-3.42367,0.196549,3.61918
2.52154,-0.433795,0.867465,-3.44911,0.184172,3.51385,-3.44911,0.184172,3.51385
2.48756,-0.431639,0.901115,-3.39875,0.215641,3.36495,-3.39875,0.215641,3.36495
2.45347,-0.429458,0.933772,-3.40836,0.218132,3.26567,-3.40836,0.218132,3.26567
2.41968,-0.427325,0.96564,-3.37887,0.213256,3.18688,-3.37887,0.213256,3.18688
2.38566,-0.425146,0.996713,-3.40216,0.217888,3.1073,-3.40216,0.217888,3.1073
2.35166,-0.422951,1.02668,-3.40016,0.219545,2.99671,-3.40016,0.219545,2.99671
2.31757,-0.420858,1.0555,-3.40889,0.209248,2.88205,-3.40889,0.209248,2.88205
2.28389,-0.418787,1.08306,-3.36831,0.207096,2.75549,-3.36831,0.207096,2.75549
2.25021,-0.416698,1.10988,-3.36831,0.208956,2.68198,-3.36831,0.208956,2.68198
2.21639,-0.414804,1.13582,-3.3814,0.18934,2.59469,-3.3814,0.18934,2.59469
2.18257,-0.412952,1.16059,-3.38268,0.185266,2.47678,-3.38268,0.185266,2.47678
2.14884,-0.410844,1.18425,-3.37236,0.210768,2.3664,-3.37236,0.210768,2.3664
2.11521,-0.408875,1.20673,-3.3632,0.196925,2.24743,-3.3632,0.196925,2.24743
2.08185,-0.406964,1.22832,-3.33622,0.191122,2.1588,-3.33622,0.191122,2.1588
2.04802,-0.404676,1.24912,-3.38235,0.228801,2.08031,-3.38235,0.228801,2.08031
2.01435,-0.402644,1.26928,-3.36785,0.203127,2.0157,-3.36785,0.203127,2.0157
1.98012,-0.400206,1.28821,-3.4228,0.243846,1.89379,-3.4228,0.243846,1.89379
1.94698,-0.398328,1.30631,-3.31403,0.187805,1.80955,-3.31403,0.187805,1.80955
1.91366,-0.396311,1.32341,-3.33214,0.201699,1.70957,-3.33214,0.201699,1.70957
1.88037,-0.39415,1.33939,-3.32861,0.216067,1.59862,-3.32861,0.216067,1.59862
1.8468,-0.39236,1.35447,-3.35703,0.179031,1.50732,-3.35703,0.179031,1.50732
1.81331,-0.390585,1.3683,-3.34852,0.177503,1.38315,-3.34852,0.177503,1.38315
1.77961,-0.38878,1.3812,-3.36999,0.180504,1.29026,-3.36999,0.180504,1.29026
1.74571,-0.386841,1.39318,-3.39043,0.1939,1.19805,-3.39043,0.1939,1.19805
1.71209,-0.384765,1.40393,-3.36169,0.207585,1.07484,-3.36169,0.207585,1.07484
1.67825,-0.382667,1.41377,-3.38398,0.209835,0.984406,-3.38398,0.209835,0.984406
1.6445,-0.380483,1.42274,-3.37502,0.218311,0.896442,-3.37502,0.218311,0.896442
1.61079,-0.378561,1.43064,-3.37145,0.192297,0.79031,-3.37145,0.192297,0.79031
1.5771,-0.376688,1.43749,-3.36914,0.187275,0.685143,-3.36914,0.187275,0.685143
1.54364,-0.37513,1.44296,-3.34603,0.15575,0.546849,-3.34603,0.15575,0.546849
1.51039,-0.373193,1.44766,-3.32516,0.1937,0.470054,-3.32516,0.1937,0.470054
1.47728,-0.371161,1.45148,-3.31019,0.203216,0.382364,-3.31019,0.203216,0.382364
