ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.9746,-0.486679,0.199355,-3.05225,-0.093243,5.35755,-3.40651,-0.0745463,4.96048
2.94553,-0.48815,0.253658,-2.92365,-0.14793,5.4611,-3.27537,-0.10436,5.17092
2.91667,-0.48968,0.307136,-2.89971,-0.153789,5.37314,-3.14448,-0.124291,5.29888
2.88821,-0.491384,0.359314,-2.82975,-0.16939,5.18739,-3.02906,-0.136882,5.34641
2.86022,-0.492984,0.410049,-2.81076,-0.16066,5.09472,-2.93907,-0.144422,5.32186
2.83239,-0.49494,0.460765,-2.78577,-0.195779,5.07655,-2.87405,-0.155139,5.25978
2.80401,-0.497112,0.510419,-2.71887,-0.208079,4.75686,-2.83763,-0.172085,5.17971
2.77585,-0.498486,0.559597,-2.93787,-0.143347,5.13189,-2.82209,-0.176523,5.09226
2.74757,-0.50015,0.607859,-2.77466,-0.163281,4.73486,-2.81507,-0.177641,5.01108
2.7191,-0.50178,0.655023,-2.80165,-0.160424,4.64149,-2.81836,-0.175232,4.9342
2.69134,-0.503508,0.700699,-2.85852,-0.177952,4.70304,-2.82011,-0.172468,4.84966
2.66241,-0.505136,0.745084,-2.88707,-0.162419,4.43011,-2.82856,-0.166694,4.74623
2.63438,-0.506624,0.788683,-2.99416,-0.158956,4.65643,-2.82852,-0.161408,4.63788
2.60816,-0.508524,0.831834,-2.69613,-0.195408,4.43787,-2.80763,-0.165781,4.53008
2.57952,-0.510254,0.873748,-2.80882,-0.169655,4.11025,-2.79636,-0.167556,4.42598
2.54977,-0.511137,0.914562,-2.95519,-0.0876797,4.05365,-2.80675,-0.160535,4.32666
2.51984,-0.513492,0.953666,-2.95865,-0.232828,3.86644,-2.83799,-0.162792,4.22471
2.49457,-0.51463,0.993563,-2.54095,-0.11447,4.01099,-2.825,-0.160113,4.13617
2.46559,-0.516792,1.03073,-2.99356,-0.223285,3.83875,-2.83302,-0.164123,4.03399
2.4386,-0.518345,1.06729,-2.67685,-0.154039,3.62757,-2.82767,-0.164399,3.92624
2.41022,-0.51924,1.10233,-2.79543,-0.0881944,3.45021,-2.80176,-0.159554,3.81526
2.38194,-0.521334,1.13657,-2.78992,-0.206543,3.37767,-2.78107,-0.163582,3.70382
2.35446,-0.523131,1.17042,-2.62066,-0.171436,3.22869,-2.7742,-0.159909,3.59952
2.32724,-0.523382,1.20259,-2.73071,-0.0251088,3.22677,-2.78899,-0.149721,3.48476
