ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.9852,-0.48205,0.240139,-3.49116,0.205973,5.64173,-3.53583,-0.0165275,5.25239
2.95196,-0.481535,0.294658,-3.32468,0.0515372,5.45196,-3.47576,0.0535765,5.3358
2.91758,-0.479962,0.348653,-3.43788,0.157258,5.39944,-3.44311,0.0979517,5.35371
2.88338,-0.47853,0.401538,-3.42021,0.143203,5.28856,-3.428,0.122846,5.31805
2.84902,-0.477513,0.453423,-3.43599,0.101706,5.18846,-3.42429,0.132129,5.24051
2.81617,-0.476296,0.504708,-3.28476,0.12174,5.12853,-3.40284,0.126861,5.14432
2.7829,-0.475118,0.554688,-3.32649,0.117809,4.99799,-3.38228,0.120446,5.04471
2.74968,-0.473937,0.603772,-3.32246,0.118038,4.90834,-3.36925,0.123987,4.95207
2.71662,-0.472935,0.652083,-3.30575,0.100231,4.83117,-3.3442,0.116654,4.85723
2.68344,-0.471393,0.699713,-3.31833,0.154197,4.76299,-3.32533,0.117595,4.76753
2.64981,-0.46983,0.74598,-3.36251,0.15634,4.62664,-3.31912,0.125138,4.67527
2.61643,-0.467861,0.791132,-3.33817,0.196844,4.51524,-3.32726,0.137229,4.57784
2.583,-0.466004,0.835157,-3.34311,0.185764,4.40249,-3.33219,0.152143,4.47865
2.54953,-0.464503,0.8782,-3.34735,0.150049,4.30433,-3.33824,0.163206,4.37447
2.51582,-0.462755,0.920208,-3.3704,0.174817,4.20079,-3.34655,0.171951,4.26616
2.48266,-0.461274,0.961118,-3.31669,0.148097,4.09094,-3.34726,0.170947,4.15621
2.44964,-0.459858,1.00101,-3.30167,0.141594,3.9893,-3.34018,0.165494,4.05041
2.4162,-0.458483,1.03991,-3.34401,0.137487,3.8895,-3.33675,0.155909,3.94623
2.38323,-0.457119,1.07739,-3.29654,0.136366,3.74868,-3.32907,0.148533,3.839
2.34995,-0.455931,1.11424,-3.32832,0.118837,3.6849,-3.32273,0.142063,3.73314
2.31657,-0.455224,1.15048,-3.33815,0.0706673,3.62394,-3.31992,0.128627,3.63374
2.28375,-0.454014,1.18559,-3.28162,0.12103,3.5112,-3.31821,0.119994,3.53822
2.25102,-0.452911,1.21953,-3.27382,0.110266,3.39385,-3.31225,0.113117,3.44295
2.21855,-0.451609,1.25255,-3.2469,0.130251,3.30219,-3.29856,0.110556,3.34847
2.18577,-0.450174,1.28503,-3.27778,0.143504,3.24802,-3.28844,0.11355,3.25928
2.15293,-0.448813,1.31638,-3.28388,0.136098,3.13491,-3.27812,0.120932,3.16603
2.11986,-0.447159,1.34663,-3.30715,0.165355,3.02492,-3.2751,0.133339,3.06977
2.08715,-0.445771,1.37553,-3.27058,0.138861,2.88945,-3.27762,0.139394,2.97082
