ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.98569,-0.503542,0.226847,-3.03516,0.0465989,5.28621,-3.03516,0.0465989,5.28621
2.9546,-0.50325,0.279104,-3.10922,0.0291944,5.22561,-3.10922,0.0291944,5.22561
2.92373,-0.503256,0.330316,-3.08695,-0.000613928,5.1212,-3.08695,-0.000613928,5.1212
2.89252,-0.503433,0.380358,-3.12088,-0.0177681,5.00426,-3.12088,-0.0177681,5.00426
2.86103,-0.503338,0.429257,-3.14915,0.00957251,4.88988,-3.14915,0.00957251,4.88988
2.83007,-0.503034,0.476849,-3.09536,0.0303507,4.75923,-3.09536,0.0303507,4.75923
2.79892,-0.502773,0.523742,-3.11551,0.0260711,4.68924,-3.11551,0.0260711,4.68924
2.76807,-0.502588,0.56988,-3.08454,0.0185132,4.61388,-3.08454,0.0185132,4.61388
2.73685,-0.502435,0.615015,-3.12209,0.0152946,4.51341,-3.12209,0.0152946,4.51341
2.70553,-0.502219,0.65869,-3.13191,0.0216842,4.36756,-3.13191,0.0216842,4.36756
2.67475,-0.502094,0.701351,-3.07825,0.0124454,4.26607,-3.07825,0.0124454,4.26607
2.64407,-0.501715,0.743281,-3.06752,0.0379205,4.19306,-3.06752,0.0379205,4.19306
2.61309,-0.501494,0.784232,-3.09803,0.0220656,4.09501,-3.09803,0.0220656,4.09501
2.58194,-0.501286,0.823854,-3.1157,0.0208616,3.96227,-3.1157,0.0208616,3.96227
2.55094,-0.501259,0.862325,-3.0998,0.00268817,3.84703,-3.0998,0.00268817,3.84703
2.5203,-0.501307,0.899618,-3.06382,-0.00487566,3.72933,-3.06382,-0.00487566,3.72933
2.48993,-0.501237,0.936054,-3.03662,0.00708699,3.64357,-3.03662,0.00708699,3.64357
2.45959,-0.501354,0.971866,-3.03471,-0.0117004,3.58127,-3.03471,-0.0117004,3.58127
2.42923,-0.50113,1.0067,-3.036,0.0224054,3.48383,-3.036,0.0224054,3.48383
2.39848,-0.50073,1.04069,-3.07515,0.0399947,3.39892,-3.07515,0.0399947,3.39892
2.36778,-0.500595,1.07379,-3.06902,0.0134587,3.30914,-3.06902,0.0134587,3.30914
2.33716,-0.500301,1.10564,-3.06218,0.0293732,3.18574,-3.06218,0.0293732,3.18574
2.30649,-0.500166,1.13653,-3.06699,0.0134945,3.08905,-3.06699,0.0134945,3.08905
2.27556,-0.500181,1.16638,-3.09355,-0.00150204,2.985,-3.09355,-0.00150204,2.985
2.24477,-0.50043,1.19509,-3.07875,-0.024873,2.87119,-3.07875,-0.024873,2.87119
2.21391,-0.500435,1.22262,-3.08573,-0.000536442,2.75296,-3.08573,-0.000536442,2.75296
2.1833,-0.500161,1.24905,-3.06158,0.0274777,2.64297,-3.06158,0.0274777,2.64297
