ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.95353,-0.51558,0.130863,-3.83856,0.0772059,5.28702,-3.83856,-0.04036,5.28702
2.91709,-0.515266,0.184449,-3.64435,0.0314415,5.35864,-3.64435,-0.0228147,5.35864
2.87988,-0.513739,0.237931,-3.72071,0.152713,5.34815,-3.72071,0.0173049,5.34815
2.84295,-0.512125,0.290541,-3.69294,0.161326,5.26102,-3.69294,0.0627205,5.26102
2.80666,-0.511344,0.342072,-3.62976,0.0781059,5.15311,-3.62976,0.0910369,5.15311
2.77015,-0.510661,0.393157,-3.65057,0.068289,5.10848,-3.65057,0.102445,5.10848
2.73353,-0.510058,0.442465,-3.66213,0.0603735,4.93076,-3.66213,0.100609,4.93076
2.69748,-0.509147,0.490956,-3.60522,0.0911117,4.84909,-3.60522,0.0970836,4.84909
2.66093,-0.508432,0.53927,-3.65427,0.0714183,4.83148,-3.65427,0.0827249,4.83148
2.62383,-0.507858,0.58585,-3.70996,0.0574052,4.65792,-3.70996,0.0719279,4.65792
2.58788,-0.507476,0.630883,-3.59526,0.0382006,4.50335,-3.59526,0.0672694,4.50335
2.55199,-0.506822,0.675438,-3.58906,0.0654817,4.45551,-3.58906,0.064181,4.45551
2.51455,-0.505556,0.719242,-3.74439,0.126535,4.38036,-3.74439,0.0682526,4.38036
2.4785,-0.504873,0.761158,-3.60429,0.0683665,4.19159,-3.60429,0.070041,4.19159
2.44277,-0.503726,0.80218,-3.57356,0.114614,4.1022,-3.57356,0.0786068,4.1022
2.40634,-0.5029,0.842762,-3.64234,0.0825942,4.05827,-3.64234,0.0868667,4.05827
2.36988,-0.501837,0.882114,-3.64609,0.106335,3.93516,-3.64609,0.0949634,3.93516
2.33387,-0.500595,0.919897,-3.60179,0.124162,3.77834,-3.60179,0.100316,3.77834
2.29816,-0.499689,0.956782,-3.57099,0.0906348,3.68851,-3.57099,0.100159,3.68851
2.26232,-0.499194,0.99328,-3.58365,0.0495195,3.64978,-3.58365,0.0979117,3.64978
2.22625,-0.498563,1.02885,-3.60687,0.0630677,3.55727,-3.60687,0.0894657,3.55727
2.19009,-0.497995,1.06279,-3.61595,0.0568479,3.39369,-3.61595,0.0809509,3.39369
2.15381,-0.49713,1.09602,-3.62849,0.0864655,3.32352,-3.62849,0.0730293,3.32352
2.11747,-0.496451,1.12847,-3.63371,0.0678629,3.24498,-3.63371,0.0669611,3.24498
2.08084,-0.496025,1.15906,-3.66249,0.042662,3.05829,-3.66249,0.0639671,3.05829
2.04472,-0.495582,1.18895,-3.61271,0.0442684,2.98951,-3.61271,0.0623403,2.98951
