ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.98678,-0.464202,0.28487,-3.04998,-0.160423,6.24684,-3.32354,-0.0305861,5.92637
2.9579,-0.465603,0.345017,-2.83881,-0.137732,5.91253,-3.18304,-0.0584883,6.0584
2.92771,-0.466457,0.40335,-2.99358,-0.0846845,5.78528,-3.07889,-0.08396,6.08
2.8988,-0.467702,0.461544,-2.8751,-0.123837,5.7863,-3.00405,-0.106979,6.03179
2.86965,-0.469564,0.51891,-3.02117,-0.192926,5.94644,-2.95934,-0.125614,5.95275
2.84034,-0.470811,0.575047,-2.98692,-0.127079,5.72034,-2.93797,-0.133504,5.85508
2.81105,-0.472128,0.630488,-2.81985,-0.126808,5.33841,-2.92979,-0.13321,5.75884
2.78221,-0.473552,0.684856,-2.99006,-0.147666,5.63678,-2.92437,-0.136771,5.66892
2.75256,-0.475326,0.737683,-2.95584,-0.176847,5.26622,-2.91861,-0.145963,5.57572
2.72352,-0.476701,0.789904,-2.9097,-0.137723,5.23089,-2.92194,-0.14736,5.47298
2.69446,-0.477835,0.84142,-2.90882,-0.113533,5.15687,-2.92044,-0.142117,5.373
2.66527,-0.478919,0.89233,-2.97037,-0.110312,5.18106,-2.91822,-0.138887,5.28128
2.63601,-0.480237,0.941832,-2.91061,-0.13115,4.92443,-2.9183,-0.134186,5.18826
2.60698,-0.481288,0.99014,-2.85777,-0.103386,4.75441,-2.91811,-0.125887,5.0949
2.57775,-0.482423,1.03691,-2.83669,-0.110184,4.53954,-2.91416,-0.117382,4.99483
2.54907,-0.4842,1.08309,-3.16596,-0.19618,5.0981,-2.91084,-0.121579,4.88689
2.51996,-0.485276,1.12834,-2.96903,-0.109802,4.61539,-2.90764,-0.125258,4.77624
2.49064,-0.485492,1.17294,-2.78438,-0.0204714,4.2349,-2.90681,-0.116822,4.67074
2.46101,-0.485881,1.21539,-2.97709,-0.0390415,4.26506,-2.91244,-0.100688,4.56327
2.43207,-0.487571,1.25773,-2.86942,-0.167549,4.19823,-2.91662,-0.0966298,4.46288
2.40329,-0.487129,1.29773,-2.91677,0.0448016,4.05346,-2.91556,-0.0766528,4.35288
2.37503,-0.487834,1.33748,-2.8192,-0.0704181,3.96668,-2.90725,-0.0595923,4.23837
2.34609,-0.489087,1.3768,-2.89925,-0.125472,3.93828,-2.89483,-0.0620144,4.13144
2.31713,-0.49064,1.41461,-2.95794,-0.1586,3.86099,-2.88359,-0.079,4.02699
2.28874,-0.491266,1.45103,-2.59948,-0.0573687,3.33623,-2.87101,-0.0866226,3.92769
2.26016,-0.49231,1.48703,-3.05606,-0.11159,3.8481,-2.86691,-0.0903564,3.82724
2.23154,-0.493371,1.52175,-2.93563,-0.10884,3.56116,-2.86555,-0.106638,3.73351
2.20307,-0.494497,1.55517,-2.93409,-0.115996,3.44469,-2.86414,-0.107946,3.62629
2.1747,-0.495444,1.58801,-2.63429,-0.0879756,3.05002,-2.85525,-0.103174,3.51949
2.1461,-0.49687,1.61952,-2.90499,-0.14485,3.20001,-2.85093,-0.104405,3.41732
2.11228,-0.500414,1.64843,-3.44755,-0.361248,2.94742,-2.90838,-0.137984,3.29806
2.08833,-0.500826,1.67983,-2.31817,-0.0398797,3.03932,-2.89631,-0.15002,3.20052
2.05971,-0.500575,1.70895,-2.85734,0.0250146,2.90778,-2.88346,-0.140143,3.11207
2.03182,-0.500867,1.7378,-2.79002,-0.0291474,2.88508,-2.86251,-0.119029,3.03609
2.00372,-0.50206,1.76448,-2.81017,-0.119425,2.66846,-2.8359,-0.100013,2.95168
1.97541,-0.50284,1.7904,-2.89856,-0.0798167,2.65296,-2.80604,-0.0758716,2.8667
1.94682,-0.504449,1.81523,-2.85352,-0.160615,2.47871,-2.77938,-0.0629344,2.77515
1.91824,-0.50554,1.83982,-2.95864,-0.112875,2.54538,-2.83031,-0.0852295,2.6611
1.88916,-0.506741,1.86235,-2.91715,-0.120527,2.26063,-2.8419,-0.107975,2.5535
1.86069,-0.507418,1.88428,-2.68646,-0.0638736,2.06911,-2.856,-0.113269,2.44501
1.83205,-0.507859,1.90467,-2.87825,-0.0442881,2.04891,-2.86475,-0.103009,2.34095
1.80422,-0.508736,1.92264,-2.77601,-0.0875392,1.79232,-2.85946,-0.0942337,2.21448
1.77547,-0.508841,1.94153,-2.84139,-0.010298,1.86732,-2.85422,-0.073871,2.09587
1.74763,-0.510081,1.95876,-2.82632,-0.125952,1.74919,-2.84165,-0.068361,1.97689
1.71905,-0.510675,1.97534,-2.81965,-0.0586368,1.6357,-2.83215,-0.0646825,1.87417
1.69133,-0.51118,1.992,-2.74022,-0.0498567,1.64729,-2.82377,-0.0652283,1.78796
1.66298,-0.512372,2.0057,-2.8922,-0.121621,1.39683,-2.8193,-0.0723639,1.69866
1.63511,-0.514141,2.01981,-2.92412,-0.185618,1.48144,-2.81647,-0.087056,1.61827
1.60792,-0.514424,2.03332,-2.69062,-0.02797,1.33666,-2.79922,-0.0948787,1.52807
1.58046,-0.515194,2.04514,-2.74689,-0.0770335,1.18202,-2.78575,-0.0921258,1.43903
1.55271,-0.517075,2.05522,-2.63756,-0.178856,0.958049,-2.77081,-0.104566,1.33409
1.52432,-0.517746,2.06426,-2.88368,-0.0681249,0.918487,-2.77213,-0.107703,1.21835
1.49632,-0.519571,2.07247,-2.79877,-0.182358,0.820262,-2.77415,-0.112346,1.11109
1.46761,-0.520558,2.07981,-2.86401,-0.0985425,0.732369,-2.79224,-0.114635,0.990684
1.4406,-0.521196,2.08715,-2.74587,-0.064875,0.746386,-2.80011,-0.119795,0.885952
1.41297,-0.521582,2.0934,-2.74811,-0.0383093,0.621083,-2.79784,-0.107923,0.800644
1.38458,-0.522686,2.09789,-2.90664,-0.113087,0.460648,-2.79578,-0.093323,0.717795
1.35601,-0.524286,2.10146,-2.78881,-0.156152,0.348219,-2.79669,-0.0959839,0.62874
1.32822,-0.524918,2.10653,-2.82159,-0.064125,0.514356,-2.79832,-0.0892396,0.557969
1.3002,-0.525195,2.10598,-2.91081,-0.0288277,-0.0571848,-2.79989,-0.0859205,0.447597
1.27256,-0.525173,2.10658,-2.74004,0.00222191,0.059637,-2.80723,-0.0763829,0.328856
1.24779,-0.527233,2.11173,-2.3653,-0.196697,0.491852,-2.76926,-0.0815549,0.274588
1.21731,-0.526612,2.10874,-3.02394,0.0616198,-0.296911,-2.76394,-0.0640175,0.189691
1.18999,-0.527371,2.10173,-2.80761,-0.0780563,-0.719909,-2.75814,-0.0524325,0.039213
1.16282,-0.528716,2.10061,-2.69911,-0.13365,-0.111525,-2.75664,-0.0613838,-0.086018
1.13507,-0.529179,2.09476,-2.80313,-0.0467526,-0.591324,-2.75949,-0.0684925,-0.198582
1.10758,-0.528589,2.0896,-2.6425,0.0567127,-0.495364,-2.76739,-0.0580268,-0.332175
1.08025,-0.529755,2.08376,-2.77043,-0.118134,-0.591892,-2.77498,-0.0476007,-0.461251
1.05325,-0.531255,2.0779,-2.69142,-0.149566,-0.584405,-2.73889,-0.0663166,-0.498053
1.02591,-0.533038,2.07127,-2.9195,-0.190368,-0.708545,-2.7364,-0.0808967,-0.527891
0.998938,-0.532925,2.06363,-2.6582,0.0110781,-0.752488,-2.72963,-0.0821739,-0.605788
0.972594,-0.533228,2.05356,-2.55983,-0.0294508,-0.97838,-2.71088,-0.0860776,-0.671518
0.944959,-0.534663,2.04188,-2.75597,-0.143095,-1.16513,-2.70531,-0.0958558,-0.778028
0.917385,-0.53667,2.02849,-2.69115,-0.195877,-1.30657,-2.70895,-0.0991225,-0.91275
0.8896,-0.537628,2.01554,-2.83209,-0.0976032,-1.31999,-2.72141,-0.100435,-1.05137
0.861659,-0.538759,2.00136,-2.84148,-0.115059,-1.44243,-2.73802,-0.107183,-1.18207
0.834559,-0.5394,1.98684,-2.69095,-0.0636543,-1.44114,-2.75131,-0.119468,-1.28967
0.809153,-0.537904,1.97563,-2.50622,0.147606,-1.10659,-2.73875,-0.0913922,-1.32504
0.779593,-0.541421,1.95372,-2.99536,-0.35643,-2.22006,-2.74145,-0.0875516,-1.42468
0.752595,-0.54146,1.93671,-2.67966,-0.00381585,-1.68824,-2.7389,-0.0753607,-1.51689
0.726166,-0.54148,1.91967,-2.72293,-0.00212477,-1.75483,-2.72642,-0.0677888,-1.60723
