ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.89532,-0.477318,0.116664,-3.1112,-0.069809,5.51192,-3.22636,-0.0739872,5.22324
2.86504,-0.477017,0.174278,-3.02737,0.030157,5.76136,-3.06928,-0.019826,5.48664
2.83437,-0.475974,0.231789,-3.06687,0.104246,5.75106,-3.04712,0.0672013,5.60621
2.80306,-0.475052,0.286887,-3.13129,0.092274,5.50985,-3.09908,0.0982597,5.48046
2.77311,-0.473986,0.34123,-2.9952,0.106531,5.43431,-3.06325,0.0994027,5.32208
2.7428,-0.472912,0.39552,-3.03075,0.107402,5.429,-3.01298,0.106966,5.28166
2.7119,-0.471577,0.448691,-3.08993,0.133488,5.31712,-3.06034,0.120445,5.22306
2.68179,-0.470448,0.499891,-3.01087,0.11299,5.11997,-3.0504,0.123239,5.06854
2.65167,-0.469607,0.5508,-3.01247,0.0840038,5.09091,-3.01167,0.0984967,4.95544
2.62116,-0.468963,0.60065,-3.05116,0.0644863,4.98498,-3.03181,0.074245,4.88795
2.5909,-0.468107,0.648415,-3.02579,0.0856072,4.77654,-3.03848,0.0750467,4.73076
2.56138,-0.466769,0.695726,-2.95243,0.133732,4.73112,-2.98911,0.10967,4.60383
2.53114,-0.465422,0.742709,-3.0237,0.134674,4.69829,-2.98806,0.134203,4.5647
2.50067,-0.46468,0.788463,-3.04663,0.0742406,4.57535,-3.03516,0.104457,4.48682
2.47105,-0.46399,0.832983,-2.96245,0.0689894,4.45206,-3.00454,0.071615,4.3637
2.44114,-0.462809,0.877444,-2.99058,0.11816,4.4461,-2.97651,0.0935748,4.29908
2.41039,-0.461701,0.920368,-3.07488,0.110775,4.29233,-3.03273,0.114468,4.21922
2.38033,-0.46072,0.961039,-3.00586,0.0980675,4.06711,-3.04037,0.104421,4.02972
2.35046,-0.459786,1.00141,-2.9876,0.0933886,4.0372,-2.99673,0.095728,3.90215
2.32006,-0.459085,1.0414,-3.04015,0.0700861,3.99939,-3.01387,0.0817373,3.86829
2.29006,-0.457953,1.07972,-2.9994,0.11321,3.83118,-3.01977,0.0916481,3.76529
2.25999,-0.456379,1.11693,-3.00779,0.15747,3.72181,-3.0036,0.13534,3.6265
2.23009,-0.455898,1.15344,-2.98958,0.0480622,3.65005,-2.99869,0.102766,3.53593
2.19994,-0.455123,1.18882,-3.01445,0.0775397,3.53842,-3.00201,0.0628009,3.44423
2.16982,-0.454089,1.22247,-3.01218,0.103372,3.36461,-3.01331,0.090456,3.30151
2.14039,-0.452978,1.25573,-2.94373,0.111136,3.32682,-2.97796,0.107254,3.19572
2.11032,-0.45208,1.28856,-3.00643,0.0897527,3.28271,-2.97508,0.100444,3.15477
2.08022,-0.451632,1.3199,-3.01015,0.0447571,3.13359,-3.00829,0.0672549,3.05815
2.05058,-0.450796,1.35021,-2.96445,0.0836253,3.03159,-2.9873,0.0641912,2.93259
2.02067,-0.449997,1.38014,-2.99056,0.0798911,2.99288,-2.9775,0.0817582,2.86223
1.99044,-0.44908,1.40836,-3.02286,0.0917226,2.82156,-3.00671,0.0858068,2.75722
1.96021,-0.448353,1.43521,-3.02331,0.072667,2.68508,-3.02309,0.0821948,2.60332
1.93022,-0.44727,1.46146,-2.99897,0.108323,2.62493,-3.01114,0.0904948,2.50501
1.90035,-0.446422,1.48706,-2.98703,0.0847936,2.56017,-2.993,0.096558,2.44255
1.87018,-0.445502,1.51124,-3.01673,0.0919729,2.41778,-3.00188,0.0883833,2.33898
1.84044,-0.444624,1.53391,-2.97436,0.0878066,2.26719,-2.99554,0.0898898,2.19249
1.81052,-0.443841,1.55589,-2.99151,0.0783294,2.1986,-2.98293,0.083068,2.0829
1.78049,-0.443643,1.57708,-3.00369,0.0198334,2.11885,-2.9976,0.0490814,2.00873
1.75083,-0.442858,1.59679,-2.96519,0.0784606,1.97053,-2.98444,0.049147,1.89469
1.72146,-0.441925,1.61598,-2.93715,0.0933051,1.91935,-2.95117,0.0858828,1.79494
1.69185,-0.440972,1.63464,-2.96105,0.0953466,1.86595,-2.9491,0.0943258,1.74265
1.66191,-0.440365,1.652,-2.99375,0.0606179,1.73625,-2.9774,0.0779822,1.6511
1.63248,-0.43964,1.66832,-2.94315,0.0725508,1.63137,-2.96845,0.0665843,1.53381
1.60254,-0.439202,1.68422,-2.99435,0.0438273,1.59032,-2.96875,0.058189,1.46085
1.57254,-0.438411,1.69858,-2.99976,0.0791162,1.43605,-2.99705,0.0614718,1.36319
1.54231,-0.437611,1.71158,-3.0229,0.0799924,1.3001,-3.01133,0.0795543,1.21808
1.51247,-0.436729,1.72368,-2.98433,0.0881433,1.20929,-3.00362,0.0840679,1.1047
1.4827,-0.43635,1.73511,-2.97642,0.0379533,1.14349,-2.98038,0.0630483,1.02639
1.45266,-0.43557,1.74508,-3.00425,0.0779152,0.99746,-2.99034,0.0579342,0.920476
1.42335,-0.434468,1.754,-2.93092,0.11023,0.891173,-2.96758,0.0940725,0.794316
1.39355,-0.434076,1.76216,-2.98041,0.0392228,0.816262,-2.95566,0.0747263,0.703717
1.36354,-0.433903,1.76947,-3.00115,0.0173301,0.730813,-2.99078,0.0282764,0.623537
1.3341,-0.432989,1.77547,-2.94398,0.0913799,0.600255,-2.97257,0.054355,0.515534
1.30517,-0.432071,1.78072,-2.89309,0.0917584,0.525296,-2.91854,0.0915691,0.412775
1.27565,-0.431016,1.78544,-2.95146,0.105539,0.471592,-2.92227,0.0986487,0.348444
1.24574,-0.430362,1.78889,-2.99119,0.0654042,0.345612,-2.97132,0.0854716,0.258602
1.21608,-0.430094,1.79135,-2.96596,0.0268281,0.245976,-2.97858,0.0461161,0.145794
1.18667,-0.42965,1.79337,-2.94082,0.0443339,0.201583,-2.95339,0.035581,0.0737797
1.15714,-0.428722,1.79394,-2.95297,0.0928283,0.0571489,-2.9469,0.0685811,-0.0206341
1.12697,-0.427923,1.79316,-3.01733,0.079909,-0.0783682,-2.98515,0.0863686,-0.16061
1.09754,-0.427279,1.79167,-2.94254,0.0643373,-0.14869,-2.97993,0.0721231,-0.263529
1.06773,-0.426982,1.78923,-2.98173,0.0297159,-0.243759,-2.96214,0.0470266,-0.346224
1.0377,-0.426213,1.78535,-3.00298,0.076896,-0.388551,-2.99236,0.0533059,-0.466155
1.0086,-0.425749,1.78033,-2.90927,0.0464052,-0.501466,-2.95612,0.0616506,-0.595008
0.979235,-0.425232,1.77504,-2.93698,0.051713,-0.52917,-2.92313,0.0490591,-0.665318
0.949268,-0.425065,1.76846,-2.99661,0.0166684,-0.658536,-2.9668,0.0341907,-0.743853
0.92065,-0.424072,1.76077,-2.8618,0.099358,-0.768566,-2.9292,0.0580132,-0.863551
0.89158,-0.423349,1.75243,-2.90701,0.0723243,-0.833929,-2.88441,0.0858411,-0.951247
0.861801,-0.422713,1.74334,-2.97793,0.0635684,-0.908816,-2.94247,0.0679463,-1.02137
0.832206,-0.42215,1.73276,-2.95951,0.0562757,-1.05819,-2.96872,0.059922,-1.1335
