ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.97291,-0.509407,0.229368,-3.25139,0.347602,5.47098,-3.25139,0.347602,5.47098
2.9401,-0.505807,0.283949,-3.28186,0.36,5.45812,-3.28186,0.36,5.45812
2.90723,-0.50241,0.337384,-3.28701,0.339663,5.34349,-3.28701,0.339663,5.34349
2.8747,-0.499198,0.389224,-3.2521,0.321177,5.184,-3.2521,0.321177,5.184
2.84221,-0.496107,0.439894,-3.24905,0.309151,5.06701,-3.24905,0.309151,5.06701
2.80941,-0.492877,0.489681,-3.28081,0.322977,4.97871,-3.28081,0.322977,4.97871
2.77719,-0.489186,0.538503,-3.22206,0.369087,4.88219,-3.22206,0.369087,4.88219
2.74485,-0.48526,0.586579,-3.23386,0.392669,4.80753,-3.23386,0.392669,4.80753
2.71273,-0.4815,0.633523,-3.21152,0.375953,4.69443,-3.21152,0.375953,4.69443
2.68053,-0.477982,0.679737,-3.22053,0.351834,4.62139,-3.22053,0.351834,4.62139
2.6485,-0.474624,0.724634,-3.20218,0.33575,4.4897,-3.20218,0.33575,4.4897
2.61643,-0.471181,0.768385,-3.20759,0.344276,4.37509,-3.20759,0.344276,4.37509
2.5841,-0.467599,0.811127,-3.23317,0.358242,4.27426,-3.23317,0.358242,4.27426
2.55187,-0.463759,0.852533,-3.22278,0.384003,4.14056,-3.22278,0.384003,4.14056
2.52011,-0.460166,0.89292,-3.17576,0.359261,4.03873,-3.17576,0.359261,4.03873
2.48832,-0.456754,0.932369,-3.17869,0.341198,3.94486,-3.17869,0.341198,3.94486
2.45653,-0.453178,0.971257,-3.17991,0.357616,3.88886,-3.17991,0.357616,3.88886
2.42482,-0.449509,1.00919,-3.17101,0.366884,3.7935,-3.17101,0.366884,3.7935
2.39312,-0.446027,1.04595,-3.16997,0.348264,3.67575,-3.16997,0.348264,3.67575
2.36101,-0.442294,1.08146,-3.21052,0.373247,3.55061,-3.21052,0.373247,3.55061
2.32916,-0.438966,1.1161,-3.18546,0.332811,3.46392,-3.18546,0.332811,3.46392
2.29723,-0.435744,1.14962,-3.19223,0.322226,3.3522,-3.19223,0.322226,3.3522
2.26542,-0.432652,1.18192,-3.181,0.309142,3.23002,-3.181,0.309142,3.23002
2.23356,-0.429311,1.21325,-3.18608,0.334197,3.13373,-3.18608,0.334197,3.13373
2.2017,-0.425792,1.2437,-3.18584,0.351804,3.04409,-3.18584,0.351804,3.04409
2.1699,-0.422088,1.27308,-3.18077,0.370422,2.93875,-3.18077,0.370422,2.93875
2.13828,-0.418274,1.30118,-3.16193,0.381425,2.8095,-3.16193,0.381425,2.8095
2.10719,-0.414656,1.32853,-3.10919,0.361782,2.7348,-3.10919,0.361782,2.7348
2.07593,-0.41146,1.35514,-3.12557,0.319603,2.66174,-3.12557,0.319603,2.66174
2.04411,-0.408056,1.38064,-3.18222,0.340366,2.54984,-3.18222,0.340366,2.54984
2.0126,-0.404722,1.40476,-3.1512,0.333425,2.41147,-3.1512,0.333425,2.41147
1.98128,-0.401394,1.42779,-3.13143,0.332811,2.30337,-3.13143,0.332811,2.30337
1.94992,-0.398055,1.44972,-3.13598,0.333947,2.19258,-3.13598,0.333947,2.19258
1.91887,-0.394759,1.47089,-3.10503,0.329557,2.11703,-3.10503,0.329557,2.11703
1.88786,-0.391294,1.49132,-3.1008,0.346529,2.0435,-3.1008,0.346529,2.0435
1.85643,-0.387739,1.51105,-3.14336,0.355524,1.9733,-3.14336,0.355524,1.9733
1.82488,-0.38443,1.52969,-3.15465,0.330809,1.86329,-3.15465,0.330809,1.86329
