ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.96946,-0.546302,0.133265,-3.69516,0.0275015,5.85863,-3.6266,-0.335419,4.57291
2.93768,-0.546934,0.189701,-3.2586,-0.0648052,5.78652,-3.52989,-0.270111,4.86252
2.90439,-0.54685,0.244553,-3.47867,0.0088633,5.73193,-3.44298,-0.183274,5.0627
2.87313,-0.547384,0.298339,-3.18847,-0.0545001,5.48634,-3.35156,-0.108999,5.17189
2.84178,-0.548059,0.351189,-2.9378,-0.0633112,4.95254,-3.27435,-0.0519544,5.19968
2.81059,-0.548596,0.402999,-3.17878,-0.0547113,5.28113,-3.21429,-0.0359825,5.17068
2.77904,-0.548722,0.454665,-3.11603,-0.0123856,5.10259,-3.1715,-0.0421128,5.09797
2.74723,-0.548823,0.506288,-3.34137,-0.0106112,5.42201,-3.15916,-0.0379328,5.01659
2.7153,-0.549805,0.555989,-3.08152,-0.0948634,4.79721,-3.14924,-0.0443126,4.94172
2.68381,-0.550754,0.604003,-3.2406,-0.0976393,4.93982,-3.15816,-0.0493939,4.85671
2.65226,-0.55121,0.652332,-3.16054,-0.0456225,4.84193,-3.16383,-0.0530417,4.77414
2.62024,-0.55142,0.698611,-3.05725,-0.0200631,4.4192,-3.17158,-0.0549278,4.67816
2.58795,-0.552926,0.742513,-3.27579,-0.152747,4.45351,-3.17961,-0.0686122,4.5519
2.55643,-0.553819,0.786009,-3.12268,-0.0885375,4.30906,-3.18095,-0.0782004,4.41721
2.52487,-0.554766,0.829287,-3.3049,-0.0991155,4.53218,-3.17984,-0.0811662,4.30031
2.49533,-0.555236,0.87099,-2.86726,-0.0456546,4.04748,-3.15721,-0.0819892,4.18668
2.46252,-0.556173,0.911247,-3.24963,-0.0927802,3.98698,-3.15048,-0.0870087,4.06527
2.43138,-0.556403,0.951035,-3.10226,-0.022955,3.96459,-3.13767,-0.0816507,3.96328
2.40023,-0.557302,0.989529,-3.17672,-0.0915799,3.92469,-3.12723,-0.070368,3.86808
2.3697,-0.558138,1.02709,-3.05474,-0.0836611,3.7581,-3.11941,-0.0685496,3.76343
2.33946,-0.558361,1.06428,-2.82935,-0.0209024,3.48044,-3.10641,-0.0632767,3.66237
2.30757,-0.558976,1.10155,-3.14994,-0.0607075,3.68156,-3.11097,-0.0618892,3.58503
2.27707,-0.560133,1.13683,-3.08388,-0.117069,3.56712,-3.08828,-0.0645893,3.50904
2.24506,-0.560871,1.17088,-3.37127,-0.0776084,3.58505,-3.09789,-0.0710798,3.42353
2.21407,-0.561432,1.2039,-3.14274,-0.0569622,3.34924,-3.10767,-0.0701049,3.33304
2.18308,-0.562657,1.23561,-3.05477,-0.120722,3.12597,-3.11838,-0.0771199,3.22905
2.15234,-0.563262,1.26637,-3.16954,-0.0623571,3.17131,-3.1191,-0.0834346,3.11232
2.12068,-0.564705,1.29538,-3.04632,-0.138889,2.79203,-3.1147,-0.0901048,2.98326
2.09009,-0.56595,1.32437,-3.12059,-0.127032,2.95637,-3.11223,-0.0962419,2.87176
2.05859,-0.56693,1.35102,-3.13433,-0.0974697,2.65279,-3.10621,-0.104503,2.75407
2.02865,-0.567171,1.37772,-3.05531,-0.0246663,2.72397,-3.09814,-0.101614,2.64385
1.99795,-0.567834,1.40346,-3.04899,-0.0658252,2.5562,-3.08884,-0.0913467,2.54249
1.96767,-0.568113,1.42829,-2.95799,-0.0272321,2.42608,-3.07467,-0.0786926,2.44739
1.93753,-0.568719,1.45248,-2.95756,-0.0594588,2.37381,-3.05332,-0.0616861,2.36279
1.90718,-0.569703,1.47561,-3.04045,-0.0985209,2.31633,-3.0423,-0.0563473,2.27578
1.87644,-0.570905,1.49766,-3.18551,-0.124602,2.2857,-3.0351,-0.0638315,2.19543
1.8452,-0.571301,1.5188,-3.11711,-0.0395754,2.10925,-3.04952,-0.0718606,2.10347
1.8147,-0.57219,1.53879,-3.02539,-0.0880941,1.98262,-3.05641,-0.077248,2.00786
1.78386,-0.573082,1.5577,-3.0688,-0.0888247,1.88194,-3.06815,-0.0837441,1.9073
1.75326,-0.573766,1.57529,-3.00364,-0.0671191,1.72627,-3.07565,-0.082804,1.79903
1.72276,-0.575133,1.59112,-3.07671,-0.137882,1.59696,-3.07476,-0.0849775,1.68098
1.6917,-0.5765,1.60602,-3.10182,-0.13658,1.48791,-3.07329,-0.0929496,1.55783
1.66166,-0.577496,1.62075,-3.11226,-0.103095,1.52623,-3.0633,-0.104482,1.44186
1.63132,-0.578406,1.63391,-2.97795,-0.0893876,1.29192,-3.05755,-0.1079,1.32929
1.60141,-0.578937,1.64671,-3.00596,-0.0532956,1.28555,-3.04411,-0.104312,1.2282
1.57156,-0.579051,1.659,-3.14546,-0.0120459,1.29535,-3.02929,-0.090602,1.14356
1.54141,-0.579868,1.67011,-2.86471,-0.0776657,1.0555,-3.01637,-0.0741018,1.06739
1.51148,-0.580607,1.68055,-2.98224,-0.0735746,1.04014,-3.00327,-0.0632448,0.990609
1.48115,-0.581859,1.68922,-3.03435,-0.125275,0.868211,-3.00423,-0.0657908,0.900261
1.45089,-0.582503,1.69713,-3.09234,-0.0657914,0.808012,-3.00669,-0.0703173,0.80796
1.42073,-0.582711,1.70402,-2.93305,-0.0203003,0.67041,-3.01298,-0.072208,0.704778
1.38989,-0.584008,1.70998,-3.18697,-0.134035,0.615396,-3.02481,-0.0801938,0.597714
1.36005,-0.585051,1.71467,-2.83789,-0.0991254,0.445894,-3.02741,-0.0828688,0.490542
1.32944,-0.586397,1.71761,-3.14879,-0.138432,0.302222,-3.0333,-0.0902112,0.374704
1.29973,-0.587216,1.72014,-3.03441,-0.0837578,0.258427,-3.02801,-0.0935725,0.265473
1.26968,-0.587727,1.72242,-2.9277,-0.0497312,0.222975,-3.02176,-0.0966847,0.163333
1.23929,-0.589053,1.72235,-3.11054,-0.13571,-0.00712563,-3.01816,-0.102243,0.0548352
1.2093,-0.589669,1.72174,-3.05473,-0.0627323,-0.0628659,-3.01098,-0.0939872,-0.0518861
1.17977,-0.590826,1.7205,-2.86403,-0.11224,-0.11998,-3.00563,-0.0918116,-0.150058
1.15057,-0.590398,1.71957,-2.91092,0.0426528,-0.0925798,-2.98894,-0.0755936,-0.228777
1.12077,-0.591467,1.71719,-2.92702,-0.104977,-0.233932,-2.98076,-0.0709559,-0.308551
1.09128,-0.592809,1.7131,-2.84527,-0.129471,-0.394653,-2.96773,-0.0743032,-0.39454
1.06214,-0.593431,1.70827,-3.05345,-0.0651742,-0.505978,-2.95173,-0.0716316,-0.474429
1.03261,-0.594187,1.70238,-2.91358,-0.0746178,-0.581543,-2.94502,-0.0756319,-0.567897
1.00261,-0.595547,1.69519,-3.11437,-0.141184,-0.746332,-2.95007,-0.0846654,-0.675882
0.972813,-0.595901,1.68708,-2.84375,-0.0337212,-0.77395,-2.95808,-0.0930228,-0.793601
0.941943,-0.597418,1.67757,-3.09082,-0.15195,-0.951838,-2.97478,-0.0934039,-0.907078
0.912916,-0.598343,1.66703,-3.16046,-0.100719,-1.14801,-2.98312,-0.0938956,-1.01754
0.883666,-0.599289,1.65506,-2.95286,-0.0954952,-1.20776,-2.98386,-0.099137,-1.13549
0.854076,-0.599819,1.6439,-2.83561,-0.050744,-1.07023,-2.97643,-0.0957906,-1.2348
0.824971,-0.599777,1.6317,-2.89899,0.00420341,-1.21433,-2.95952,-0.0799826,-1.319
