ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.9944,-0.502589,0.441471,-3.34229,0.0468969,5.16222,-3.34229,0.0344983,5.16222
2.96051,-0.501662,0.492666,-3.389,0.0926495,5.11957,-3.389,0.0658389,5.11957
2.92464,-0.500644,0.54175,-3.58691,0.101852,4.90835,-3.58691,0.0802702,4.90835
2.89005,-0.499985,0.589452,-3.45848,0.0658572,4.7702,-3.45848,0.0802668,4.7702
2.85628,-0.499143,0.636657,-3.37679,0.0842243,4.72055,-3.37679,0.0788255,4.72055
2.82174,-0.498815,0.682823,-3.45404,0.0327855,4.61651,-3.45404,0.0760598,4.6165
2.78748,-0.49821,0.728028,-3.42658,0.0604928,4.52053,-3.42658,0.0726109,4.52053
2.75351,-0.497785,0.772028,-3.39653,0.0425547,4.40002,-3.39653,0.0631082,4.40002
2.7197,-0.497606,0.814382,-3.38156,0.0178277,4.23545,-3.38156,0.0515936,4.23545
2.68652,-0.497172,0.855803,-3.31774,0.0434607,4.14206,-3.31774,0.0448002,4.14206
2.6525,-0.495837,0.897353,-3.40233,0.133514,4.15503,-3.40233,0.0493201,4.15503
2.61795,-0.494991,0.937884,-3.45509,0.0845551,4.05308,-3.45509,0.060115,4.05308
2.58455,-0.494501,0.977014,-3.33989,0.0489533,3.913,-3.33989,0.0660103,3.913
2.55153,-0.493974,1.01599,-3.30117,0.0527382,3.89776,-3.30117,0.0707923,3.89776
2.51618,-0.493166,1.05337,-3.53587,0.0807792,3.73806,-3.53587,0.0751798,3.73806
2.48206,-0.49242,1.0887,-3.41115,0.0746042,3.53272,-3.41115,0.0736134,3.53272
2.44847,-0.492082,1.12344,-3.35948,0.0338316,3.47394,-3.35948,0.063359,3.47394
2.41376,-0.491773,1.1573,-3.47066,0.0309318,3.38589,-3.47066,0.0573144,3.38589
2.37975,-0.491541,1.19051,-3.40133,0.0231355,3.32125,-3.40133,0.051314,3.32125
2.34587,-0.49104,1.22223,-3.38836,0.0500858,3.17171,-3.38836,0.0453526,3.17171
2.31241,-0.490868,1.25281,-3.34611,0.0172675,3.05831,-3.34611,0.0364145,3.05831
2.27881,-0.490892,1.28227,-3.35987,-0.00241995,2.94639,-3.35987,0.0276628,2.94639
