ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.97693,-0.471558,0.287724,-3.42586,0.104228,5.16472,-3.42586,0.104228,5.16472
2.94408,-0.470513,0.338252,-3.28424,0.10449,5.05283,-3.28424,0.10449,5.05283
2.91104,-0.468914,0.389138,-3.30489,0.159922,5.08853,-3.30489,0.159922,5.08853
2.87717,-0.467054,0.439038,-3.38633,0.186038,4.99001,-3.38633,0.186038,4.99001
2.84303,-0.465507,0.487846,-3.41461,0.154647,4.88085,-3.41461,0.154647,4.88085
2.8102,-0.464476,0.535767,-3.28274,0.103059,4.79209,-3.28274,0.103059,4.79209
2.77627,-0.462849,0.582954,-3.39315,0.162745,4.71872,-3.39315,0.162745,4.71872
2.74206,-0.461182,0.628269,-3.42054,0.16675,4.53146,-3.42054,0.16675,4.53146
2.70837,-0.459782,0.672037,-3.36943,0.139922,4.37682,-3.36943,0.139922,4.37682
2.67493,-0.458722,0.714969,-3.34411,0.106034,4.29314,-3.34411,0.106034,4.29314
2.64142,-0.457652,0.75752,-3.35112,0.107005,4.25519,-3.35112,0.107005,4.25519
2.60769,-0.45632,0.798568,-3.37224,0.133148,4.10481,-3.37224,0.133148,4.10481
2.57431,-0.454735,0.838534,-3.33786,0.158539,3.99653,-3.33786,0.158539,3.99653
2.54121,-0.453765,0.877547,-3.31018,0.0969708,3.90134,-3.31018,0.0969708,3.90134
2.50789,-0.452984,0.915157,-3.3319,0.0781804,3.76098,-3.3319,0.0781804,3.76098
2.47517,-0.452085,0.951603,-3.2726,0.0898302,3.64464,-3.2726,0.0898302,3.64464
2.44254,-0.450658,0.987504,-3.26228,0.142685,3.59011,-3.26228,0.142685,3.59011
2.40935,-0.448972,1.02292,-3.31988,0.168633,3.54117,-3.31988,0.168633,3.54117
2.37642,-0.447558,1.05702,-3.29275,0.141379,3.41053,-3.29275,0.141379,3.41053
2.34379,-0.44653,1.09018,-3.26314,0.102875,3.31627,-3.26314,0.102875,3.31627
2.31073,-0.445118,1.12304,-3.30594,0.141102,3.28541,-3.30594,0.141102,3.28541
2.27728,-0.443773,1.15396,-3.34466,0.134534,3.09201,-3.34466,0.134534,3.09201
2.24395,-0.442331,1.18343,-3.33281,0.144252,2.94688,-3.33281,0.144252,2.94688
2.21077,-0.441342,1.21176,-3.31793,0.0988692,2.83376,-3.31793,0.0988692,2.83376
2.17775,-0.440101,1.23978,-3.30245,0.124061,2.80197,-3.30245,0.124061,2.80197
2.1449,-0.438532,1.26662,-3.28484,0.156981,2.68342,-3.28484,0.156981,2.68342
2.11185,-0.437194,1.29202,-3.30498,0.133702,2.53977,-3.30498,0.133702,2.53977
2.0792,-0.436026,1.31657,-3.26512,0.116855,2.45489,-3.26512,0.116855,2.45489
2.04666,-0.435138,1.34013,-3.25384,0.088799,2.35662,-3.25384,0.088799,2.35662
2.01435,-0.434078,1.36253,-3.23133,0.106025,2.24035,-3.23133,0.106025,2.24035
1.98216,-0.432744,1.38421,-3.219,0.133395,2.16782,-3.219,0.133395,2.16782
1.94954,-0.431177,1.4052,-3.2622,0.156716,2.09827,-3.2622,0.156716,2.09827
1.91685,-0.429662,1.42515,-3.26847,0.151488,1.99542,-3.26847,0.151488,1.99542
1.88452,-0.428651,1.44399,-3.23336,0.101033,1.88351,-3.23336,0.101033,1.88351
1.85231,-0.42744,1.46233,-3.22078,0.121161,1.83439,-3.22078,0.121161,1.83439
1.81947,-0.426487,1.47951,-3.28407,0.0952363,1.71798,-3.28407,0.0952363,1.71798
1.78669,-0.425182,1.49527,-3.27743,0.130558,1.57615,-3.27743,0.130558,1.57615
1.75419,-0.423987,1.50982,-3.25049,0.11951,1.45499,-3.25049,0.11951,1.45499
1.72179,-0.422323,1.52303,-3.24047,0.166389,1.32099,-3.24047,0.166389,1.32099
1.68934,-0.421293,1.53639,-3.24475,0.102967,1.33564,-3.24475,0.102967,1.33564
1.65653,-0.419771,1.54786,-3.28043,0.152254,1.14692,-3.28043,0.152254,1.14692
1.6249,-0.418708,1.55822,-3.16299,0.106278,1.036,-3.16299,0.106278,1.036
1.59313,-0.417195,1.56772,-3.17782,0.151241,0.950491,-3.17782,0.151241,0.950491
1.56079,-0.416438,1.57618,-3.23396,0.0757515,0.845623,-3.23396,0.0757515,0.845623
1.52864,-0.415178,1.58387,-3.2143,0.125977,0.769329,-3.2143,0.125977,0.769329
1.49683,-0.414056,1.59075,-3.18103,0.112236,0.688255,-3.18103,0.112236,0.688255
1.46508,-0.412347,1.59686,-3.17574,0.170851,0.610352,-3.17574,0.170851,0.610352
1.43304,-0.41133,1.60192,-3.20343,0.101706,0.506556,-3.20343,0.101706,0.506556
1.40092,-0.410379,1.606,-3.21242,0.0950873,0.408292,-3.21242,0.0950873,0.408292
1.36871,-0.409429,1.60921,-3.22104,0.0950456,0.320125,-3.22104,0.0950456,0.320125
1.33674,-0.408189,1.6112,-3.19691,0.123993,0.199223,-3.19691,0.123993,0.199223
1.30468,-0.406806,1.61214,-3.20535,0.138322,0.0939608,-3.20535,0.138322,0.0939608
1.27262,-0.405546,1.61181,-3.2065,0.125954,-0.0324011,-3.2065,0.125954,-0.0324011
1.24069,-0.404233,1.61067,-3.19294,0.131354,-0.114524,-3.19294,0.131354,-0.114524
1.20812,-0.402939,1.60815,-3.25676,0.129399,-0.25171,-3.25676,0.129399,-0.25171
1.17683,-0.401658,1.60472,-3.12904,0.128075,-0.34281,-3.12904,0.128075,-0.34281
1.14553,-0.400829,1.60031,-3.12977,0.0828952,-0.440943,-3.12977,0.0828952,-0.440943
1.11391,-0.399708,1.59517,-3.16249,0.112075,-0.513923,-3.16249,0.112075,-0.513923
1.08244,-0.398938,1.58891,-3.14648,0.077045,-0.626779,-3.14648,0.077045,-0.626779
1.05143,-0.397591,1.58193,-3.10097,0.134727,-0.697839,-3.10097,0.134727,-0.697839
