ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.9767,-0.512204,0.445887,-3.0736,-0.134242,5.64503,-3.0736,-0.189659,5.64503
2.94562,-0.513385,0.500794,-3.10817,-0.118071,5.49064,-3.10817,-0.186189,5.49064
2.91502,-0.515154,0.554397,-3.06008,-0.17693,5.36034,-3.06008,-0.176602,5.36034
2.88331,-0.517082,0.607748,-3.17109,-0.192803,5.33506,-3.17109,-0.167856,5.33506
2.85263,-0.519252,0.659985,-3.06756,-0.216991,5.22376,-3.06756,-0.164745,5.22376
2.82201,-0.520999,0.71085,-3.06251,-0.174701,5.08642,-3.06251,-0.172162,5.08642
2.79123,-0.52297,0.760799,-3.07708,-0.197083,4.99499,-3.07708,-0.184371,4.99499
2.76053,-0.525346,0.809234,-3.07038,-0.237614,4.84347,-3.07038,-0.197972,4.84347
2.73061,-0.527657,0.856244,-2.99201,-0.231093,4.70098,-2.99201,-0.206265,4.70098
2.70049,-0.529349,0.903242,-3.01242,-0.169176,4.69979,-3.01242,-0.206988,4.69979
2.66959,-0.531079,0.949581,-3.08933,-0.172997,4.63387,-3.08933,-0.203094,4.63387
2.63899,-0.533215,0.994633,-3.06034,-0.213629,4.50524,-3.06034,-0.2031,4.50524
2.60888,-0.5356,1.03857,-3.01087,-0.238448,4.39323,-3.01087,-0.203744,4.39323
2.57826,-0.537593,1.08219,-3.06251,-0.199395,4.36283,-3.06251,-0.201762,4.36283
2.54744,-0.539368,1.12396,-3.08197,-0.177419,4.17709,-3.08197,-0.200507,4.17709
2.51694,-0.540907,1.16402,-3.04949,-0.153923,4.00553,-3.04949,-0.198681,4.00553
2.48619,-0.54273,1.20339,-3.07479,-0.182265,3.93689,-3.07479,-0.19323,3.93689
2.45573,-0.545094,1.24233,-3.04675,-0.236487,3.89376,-3.04675,-0.190042,3.89376
2.42544,-0.547026,1.27997,-3.02892,-0.193137,3.76388,-3.02892,-0.188009,3.76388
2.39474,-0.548838,1.3163,-3.06923,-0.18121,3.63387,-3.06923,-0.190132,3.63387
2.36458,-0.550854,1.35163,-3.01607,-0.201583,3.53281,-3.01607,-0.195059,3.53281
2.33403,-0.553081,1.38576,-3.05541,-0.222754,3.41275,-3.05541,-0.201839,3.41275
2.30406,-0.555376,1.41906,-2.99718,-0.229502,3.33055,-2.99718,-0.206221,3.33055
2.27388,-0.557096,1.45179,-3.01826,-0.171924,3.27257,-3.01826,-0.203384,3.27257
2.24343,-0.558829,1.48351,-3.0448,-0.173396,3.17152,-3.0448,-0.201603,3.17152
2.21346,-0.560874,1.51398,-2.99702,-0.204456,3.04749,-2.99702,-0.200265,3.04749
2.18376,-0.562865,1.54376,-2.96943,-0.199133,2.97761,-2.96943,-0.196692,2.97761
2.15328,-0.565131,1.57317,-3.04849,-0.226539,2.94119,-3.04849,-0.19609,2.94119
2.12224,-0.567357,1.60076,-3.10354,-0.222582,2.75935,-3.10354,-0.200169,2.75935
2.0916,-0.569011,1.62664,-3.06411,-0.165445,2.58791,-3.06411,-0.203777,2.58791
2.06136,-0.570766,1.65161,-3.02436,-0.175512,2.49707,-3.02436,-0.202054,2.49707
2.03119,-0.573154,1.67608,-3.01683,-0.238776,2.4466,-3.01683,-0.201862,2.4466
2.00054,-0.574991,1.69943,-3.06542,-0.183737,2.33539,-3.06542,-0.199406,2.33539
1.96981,-0.576517,1.72152,-3.07283,-0.152582,2.20926,-3.07283,-0.191326,2.20926
1.94006,-0.57883,1.74279,-2.97506,-0.23132,2.12618,-2.97506,-0.191637,2.12618
1.91004,-0.580972,1.76293,-3.00132,-0.214171,2.01395,-3.00132,-0.197766,2.01395
1.88026,-0.583194,1.78208,-2.97803,-0.222182,1.91591,-2.97803,-0.202708,1.91591
1.85056,-0.584962,1.80058,-2.97033,-0.176781,1.84937,-2.97033,-0.201012,1.84937
1.82047,-0.586609,1.81814,-3.00915,-0.164771,1.7566,-3.00915,-0.200382,1.7566
1.79064,-0.588587,1.83465,-2.98309,-0.197744,1.65035,-2.98309,-0.199132,1.65035
1.7605,-0.591146,1.85016,-3.01352,-0.255954,1.55082,-3.01352,-0.198547,1.55082
1.73042,-0.593696,1.86548,-3.00788,-0.254965,1.53255,-3.00788,-0.206079,1.53255
1.69941,-0.595461,1.87907,-3.10155,-0.176537,1.35841,-3.10155,-0.21003,1.35841
