ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.98427,-0.480511,0.353793,-2.87881,0.151345,5.95957,-2.90382,-0.013956,5.73242
2.95694,-0.479826,0.412133,-2.73268,0.0684649,5.83397,-2.83805,0.0447082,5.77962
2.92965,-0.479346,0.469111,-2.72982,0.0480533,5.69778,-2.79278,0.0788693,5.75303
2.90137,-0.478571,0.524459,-2.82762,0.0774771,5.53482,-2.78286,0.0910193,5.66805
2.87429,-0.478334,0.578732,-2.70786,0.0236779,5.4273,-2.77561,0.0806281,5.55155
2.8473,-0.477942,0.632233,-2.69909,0.0392228,5.35012,-2.76004,0.063771,5.42968
2.82063,-0.477031,0.685498,-2.66674,0.0910461,5.32651,-2.73413,0.0543518,5.31763
2.7931,-0.47608,0.738227,-2.75314,0.0951558,5.27291,-2.72723,0.0589166,5.2244
2.76563,-0.474813,0.789445,-2.74718,0.126675,5.12181,-2.72229,0.0710079,5.14038
2.73867,-0.473869,0.839613,-2.69623,0.0943989,5.0168,-2.71296,0.0821761,5.0603
2.71165,-0.473297,0.888887,-2.70145,0.0572145,4.92741,-2.71494,0.0909827,4.97562
2.68356,-0.47273,0.936863,-2.80957,0.0567347,4.79757,-2.72723,0.0904156,4.87877
2.65581,-0.472326,0.983254,-2.77431,0.0403166,4.63911,-2.74115,0.0797548,4.76422
2.6285,-0.471739,1.02871,-2.73116,0.0587881,4.54581,-2.74478,0.0683452,4.64401
2.60148,-0.471016,1.07338,-2.70267,0.0722378,4.46643,-2.74511,0.0593662,4.52985
2.57364,-0.469722,1.11715,-2.78368,0.129408,4.37778,-2.75177,0.0642619,4.41947
2.54683,-0.46849,1.15943,-2.68109,0.123161,4.22776,-2.74518,0.0776589,4.30835
2.52,-0.467911,1.20117,-2.68261,0.0579625,4.17355,-2.72679,0.0862309,4.20611
2.49286,-0.467323,1.24196,-2.71466,0.0588,4.07909,-2.71616,0.0899711,4.11099
2.46535,-0.466952,1.28142,-2.75068,0.0370562,3.94591,-2.7155,0.0841311,4.01176
2.438,-0.466303,1.31948,-2.73526,0.064972,3.80594,-2.71783,0.0744568,3.90483
2.41117,-0.465585,1.35661,-2.68297,0.0717402,3.71376,-2.71334,0.0633751,3.79543
2.3845,-0.464844,1.39323,-2.66666,0.0741631,3.66181,-2.71256,0.0593296,3.6922
2.35757,-0.463885,1.42903,-2.69251,0.0959009,3.57956,-2.70777,0.0657312,3.59046
2.33064,-0.462768,1.46394,-2.69368,0.111607,3.49077,-2.69892,0.0759214,3.49611
2.30379,-0.462027,1.4977,-2.68435,0.0741571,3.37656,-2.68919,0.084089,3.4078
2.27688,-0.461606,1.53047,-2.69113,0.04206,3.27654,-2.68552,0.0831442,3.32088
2.24937,-0.461231,1.56209,-2.75159,0.0374794,3.16199,-2.69433,0.0764046,3.227
2.22176,-0.460543,1.59238,-2.76043,0.0687987,3.0298,-2.7085,0.0691729,3.1218
2.19429,-0.459925,1.62162,-2.74744,0.061807,2.92336,-2.72156,0.0611518,3.0109
2.16693,-0.459143,1.65021,-2.73592,0.0782251,2.85934,-2.73307,0.0576488,2.90207
2.13974,-0.457978,1.67732,-2.71869,0.116476,2.71106,-2.7398,0.0656349,2.79244
2.11269,-0.457012,1.70341,-2.70524,0.0966251,2.60886,-2.73809,0.0774601,2.68261
