ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.99026,-0.485066,0.346193,-2.8234,0.187084,5.15553,-2.8234,0.187084,5.15553
2.96123,-0.483054,0.396459,-2.90344,0.201291,5.02661,-2.90344,0.201291,5.02661
2.93319,-0.480859,0.445414,-2.80359,0.219423,4.89546,-2.80359,0.219423,4.89546
2.90581,-0.478438,0.493627,-2.73829,0.242171,4.82135,-2.73829,0.242171,4.82135
2.87839,-0.476238,0.541384,-2.74224,0.219935,4.77564,-2.74224,0.219935,4.77564
2.85069,-0.474242,0.588285,-2.76992,0.199652,4.69012,-2.76992,0.199652,4.69012
2.82219,-0.471709,0.634517,-2.8497,0.253227,4.62325,-2.8497,0.253227,4.62325
2.79461,-0.469276,0.67977,-2.75815,0.243318,4.52526,-2.75815,0.243318,4.52526
2.76611,-0.467399,0.723746,-2.84977,0.187683,4.3976,-2.84977,0.187683,4.3976
2.73751,-0.465948,0.765709,-2.86043,0.145099,4.19633,-2.86043,0.145099,4.19633
2.71008,-0.464152,0.806745,-2.74282,0.179684,4.10361,-2.74282,0.179684,4.10361
2.68193,-0.46229,0.847426,-2.81503,0.18616,4.06808,-2.81503,0.18616,4.06808
2.65322,-0.460422,0.886946,-2.8708,0.186762,3.95203,-2.8708,0.186762,3.95203
2.62541,-0.458263,0.925106,-2.78137,0.215945,3.816,-2.78137,0.215945,3.816
2.59786,-0.456588,0.962549,-2.75466,0.167453,3.74423,-2.75466,0.167453,3.74423
2.57001,-0.454945,0.998859,-2.78485,0.164312,3.631,-2.78485,0.164312,3.631
2.54211,-0.453481,1.0341,-2.78986,0.146478,3.52429,-2.78986,0.146478,3.52429
2.51421,-0.451402,1.06779,-2.79059,0.207826,3.36893,-2.79059,0.207826,3.36893
2.48655,-0.449015,1.1008,-2.76635,0.238699,3.30104,-2.76635,0.238699,3.30104
2.45925,-0.447234,1.13311,-2.7292,0.178155,3.23081,-2.7292,0.178155,3.23081
2.43161,-0.445339,1.16452,-2.76432,0.18948,3.14142,-2.76432,0.18948,3.14142
2.40376,-0.443394,1.1955,-2.78456,0.194448,3.09756,-2.78456,0.194448,3.09756
2.37585,-0.441385,1.22542,-2.79193,0.20096,2.99205,-2.79193,0.20096,2.99205
2.34774,-0.439778,1.25435,-2.81038,0.160658,2.89305,-2.81038,0.160658,2.89305
2.31978,-0.438277,1.28116,-2.79565,0.150171,2.6813,-2.79565,0.150171,2.6813
2.29188,-0.437037,1.30724,-2.79002,0.123915,2.60804,-2.79002,0.123915,2.60804
2.26402,-0.435645,1.33266,-2.78597,0.139192,2.54122,-2.78597,0.139192,2.54122
2.23576,-0.433798,1.35701,-2.82698,0.184768,2.43523,-2.82698,0.184768,2.43523
2.20782,-0.431856,1.37992,-2.79331,0.194132,2.29146,-2.79331,0.194132,2.29146
2.18065,-0.430269,1.40202,-2.71673,0.158754,2.20938,-2.71673,0.158754,2.20938
2.153,-0.428943,1.42353,-2.7658,0.13257,2.15157,-2.7658,0.13257,2.15157
2.12537,-0.427289,1.44337,-2.76263,0.165382,1.9839,-2.76263,0.165382,1.9839
2.09786,-0.425375,1.46214,-2.75075,0.191486,1.87707,-2.75075,0.191486,1.87707
2.0703,-0.423523,1.48029,-2.75674,0.185183,1.81503,-2.75674,0.185183,1.81503
2.043,-0.421761,1.49763,-2.72961,0.176191,1.73393,-2.72961,0.176191,1.73393
2.01534,-0.420296,1.51401,-2.76608,0.146478,1.63802,-2.76608,0.146478,1.63802
1.98776,-0.41837,1.52998,-2.75741,0.192571,1.59645,-2.75741,0.192571,1.59645
1.95998,-0.416878,1.5448,-2.77854,0.149244,1.48194,-2.77854,0.149244,1.48194
1.93205,-0.41537,1.5585,-2.79303,0.150791,1.37035,-2.79303,0.150791,1.37035
1.90397,-0.414116,1.5709,-2.80826,0.125378,1.24021,-2.80826,0.125378,1.24021
1.87636,-0.412918,1.58191,-2.7603,0.119814,1.10097,-2.7603,0.119814,1.10097
1.84862,-0.411599,1.59253,-2.77437,0.131923,1.06157,-2.77437,0.131923,1.06157
1.8206,-0.40988,1.60207,-2.80221,0.17193,0.954521,-2.80221,0.17193,0.954521
1.79246,-0.408622,1.60976,-2.81349,0.125754,0.768471,-2.81349,0.125754,0.768471
1.76549,-0.407195,1.61695,-2.69774,0.142696,0.719774,-2.69774,0.142696,0.719774
1.73792,-0.405929,1.6235,-2.75612,0.12657,0.655067,-2.75612,0.12657,0.655067
1.71025,-0.404594,1.62865,-2.76753,0.133505,0.51465,-2.76753,0.133505,0.51465
1.68304,-0.402851,1.63262,-2.72065,0.174314,0.397313,-2.72065,0.174314,0.397313
1.65599,-0.401143,1.63592,-2.7048,0.170761,0.329888,-2.7048,0.170761,0.329888
1.62897,-0.399506,1.63853,-2.70233,0.163794,0.260413,-2.70233,0.163794,0.260413
1.60175,-0.398124,1.64037,-2.72248,0.138116,0.184298,-2.72248,0.138116,0.184298
1.57428,-0.396666,1.64117,-2.74655,0.145847,0.0795007,-2.74655,0.145847,0.0795007
1.54669,-0.395197,1.64124,-2.75899,0.146845,0.00697374,-2.75899,0.146845,0.00697374
1.51898,-0.394096,1.64036,-2.77154,0.110123,-0.0874758,-2.77154,0.110123,-0.0874758
1.49086,-0.393286,1.63804,-2.81105,0.0809968,-0.231564,-2.81105,0.0809968,-0.231564
1.46313,-0.391988,1.63443,-2.77388,0.129798,-0.361919,-2.77388,0.129798,-0.361919
1.43572,-0.390756,1.63017,-2.74098,0.123188,-0.42547,-2.74098,0.123188,-0.42547
1.40787,-0.38926,1.62489,-2.78476,0.149599,-0.527978,-2.78476,0.149599,-0.527978
1.38026,-0.387642,1.61817,-2.76099,0.161809,-0.671721,-2.76099,0.161809,-0.671721
1.35349,-0.386556,1.61063,-2.67686,0.108656,-0.754881,-2.67686,0.108656,-0.754881
1.32583,-0.385368,1.60246,-2.76625,0.118816,-0.816119,-2.76625,0.118816,-0.816119
1.29831,-0.384444,1.59269,-2.7517,0.0923693,-0.977302,-2.7517,0.0923693,-0.977302
1.2712,-0.382967,1.58209,-2.7114,0.147665,-1.05973,-2.7114,0.147665,-1.05973
1.24397,-0.381176,1.57087,-2.72232,0.17916,-1.12275,-2.72232,0.17916,-1.12275
1.21741,-0.379784,1.55892,-2.65601,0.13921,-1.19489,-2.65601,0.13921,-1.19489
1.19029,-0.378797,1.54593,-2.71195,0.0986695,-1.29834,-2.71195,0.0986695,-1.29834
1.16311,-0.377279,1.5322,-2.71851,0.151762,-1.37384,-2.71851,0.151762,-1.37384
