ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.96858,-0.483351,0.256726,-3.54481,0.23438,5.50786,-3.61589,0.217328,5.46012
2.93333,-0.480805,0.310521,-3.52523,0.254601,5.37951,-3.57087,0.230472,5.4166
2.89813,-0.478331,0.362978,-3.51918,0.247347,5.2457,-3.54389,0.234158,5.32736
2.86306,-0.476149,0.414508,-3.50769,0.218219,5.15295,-3.53348,0.233963,5.22755
2.82771,-0.47389,0.465229,-3.53513,0.225925,5.07209,-3.53043,0.236136,5.12182
2.79304,-0.472029,0.514937,-3.4662,0.186032,4.97081,-3.51772,0.230616,5.01736
2.75782,-0.469967,0.563535,-3.52213,0.206184,4.85982,-3.51164,0.221933,4.91253
2.72257,-0.467716,0.611367,-3.52488,0.225186,4.7832,-3.51034,0.214692,4.81457
2.68741,-0.465185,0.658273,-3.51689,0.25304,4.69062,-3.51084,0.215094,4.72111
2.65236,-0.462967,0.704022,-3.50406,0.221804,4.57483,-3.51125,0.218814,4.62522
2.61699,-0.460769,0.74858,-3.53696,0.21981,4.45586,-3.51396,0.222386,4.52486
2.58142,-0.458262,0.792123,-3.55718,0.250742,4.3543,-3.52403,0.230172,4.42251
2.54639,-0.456252,0.834548,-3.50304,0.20099,4.24244,-3.52501,0.230254,4.31735
2.51106,-0.453789,0.875961,-3.53329,0.246242,4.14134,-3.52682,0.229825,4.20869
2.4758,-0.451275,0.916348,-3.52602,0.251427,4.03866,-3.52868,0.230727,4.10025
2.4405,-0.448828,0.955385,-3.53014,0.244695,3.90376,-3.52983,0.235277,3.99094
2.40534,-0.4466,0.993545,-3.51555,0.222841,3.81598,-3.52642,0.236971,3.88292
2.36988,-0.444556,1.03052,-3.54655,0.204417,3.69737,-3.52607,0.233513,3.77359
2.33479,-0.442456,1.06617,-3.50873,0.209984,3.5648,-3.52725,0.230468,3.66132
2.29969,-0.440214,1.10119,-3.51014,0.224122,3.50263,-3.52413,0.2237,3.55167
2.2648,-0.438012,1.13538,-3.4889,0.220206,3.41848,-3.51848,0.218425,3.4476
2.23013,-0.435767,1.16856,-3.46644,0.22454,3.31845,-3.50844,0.216782,3.34954
2.19497,-0.433764,1.20074,-3.51632,0.200331,3.21786,-3.5021,0.216173,3.25317
2.15995,-0.431606,1.23181,-3.50261,0.215739,3.10708,-3.49637,0.216711,3.15856
2.12501,-0.429685,1.26167,-3.49388,0.192124,2.98591,-3.49522,0.213489,3.06112
2.09043,-0.427808,1.29054,-3.45807,0.187662,2.88705,-3.49129,0.207262,2.95672
2.05571,-0.425792,1.3186,-3.4718,0.201666,2.80578,-3.48806,0.202349,2.85197
2.02109,-0.423991,1.34587,-3.46134,0.180069,2.72743,-3.48274,0.196677,2.75135
1.98624,-0.422087,1.3719,-3.48576,0.190413,2.60296,-3.47573,0.193407,2.65192
1.95156,-0.420107,1.39714,-3.46724,0.198007,2.52351,-3.47148,0.191115,2.55634
1.91682,-0.417823,1.42173,-3.47486,0.228342,2.45907,-3.47059,0.19533,2.46668
1.88157,-0.41539,1.44493,-3.52491,0.243396,2.32041,-3.47818,0.203849,2.37392
1.84668,-0.413749,1.46712,-3.48916,0.164071,2.21882,-3.4842,0.205698,2.27682
1.81198,-0.411979,1.48803,-3.46974,0.176951,2.09119,-3.4874,0.205103,2.17396
1.77727,-0.410008,1.50816,-3.47081,0.197124,2.01305,-3.48649,0.202024,2.0713
1.74307,-0.407588,1.52736,-3.41988,0.242043,1.91963,-3.47915,0.202139,1.96655
1.70809,-0.405364,1.54539,-3.49857,0.22234,1.80258,-3.47354,0.20258,1.86024
1.67325,-0.403557,1.56191,-3.48309,0.180739,1.65279,-3.46794,0.202353,1.75285
1.63806,-0.401831,1.57782,-3.51954,0.172591,1.59074,-3.47315,0.204437,1.64672
1.60287,-0.400069,1.59287,-3.51878,0.176167,1.50453,-3.48413,0.200411,1.54417
1.56847,-0.397958,1.60666,-3.44037,0.211135,1.37975,-3.48868,0.195431,1.4391
1.53404,-0.396023,1.61939,-3.44273,0.193527,1.2728,-3.48826,0.189268,1.3343
1.49945,-0.394199,1.63129,-3.45939,0.182369,1.18937,-3.47835,0.187276,1.23392
1.46515,-0.392224,1.6423,-3.42956,0.197461,1.10172,-3.4656,0.190387,1.13794
1.43053,-0.390551,1.65246,-3.46248,0.167313,1.01612,-3.45379,0.190314,1.0408
1.39583,-0.388719,1.6614,-3.4693,0.183201,0.894082,-3.4496,0.188078,0.943309
1.36104,-0.387112,1.66928,-3.4793,0.160739,0.787306,-3.45578,0.181404,0.846591
1.32676,-0.385291,1.67607,-3.42844,0.182098,0.678825,-3.45709,0.178125,0.746816
1.29242,-0.383687,1.6822,-3.43357,0.16036,0.613034,-3.45484,0.174435,0.646689
1.2582,-0.382007,1.6875,-3.42234,0.168025,0.530708,-3.45055,0.170744,0.549028
1.22404,-0.380226,1.69153,-3.41554,0.17814,0.402987,-3.44053,0.170806,0.45116
1.18958,-0.378333,1.69494,-3.44577,0.189242,0.340831,-3.43324,0.172195,0.359143
1.15485,-0.376193,1.69755,-3.47333,0.214022,0.260866,-3.43319,0.179049,0.271091
1.12017,-0.374695,1.6989,-3.46832,0.149763,0.134778,-3.44114,0.180175,0.180867
1.08625,-0.372522,1.69892,-3.3913,0.217298,0.00213385,-3.44196,0.186253,0.0820526
1.05194,-0.37098,1.69806,-3.43107,0.154257,-0.0855803,-3.44197,0.186164,-0.0199667
1.01779,-0.369161,1.6963,-3.41526,0.181854,-0.176299,-3.43796,0.18418,-0.121734
0.983173,-0.367386,1.69379,-3.46175,0.177547,-0.25059,-3.43419,0.18079,-0.224196
0.948483,-0.36529,1.69021,-3.46907,0.209573,-0.358057,-3.43412,0.181032,-0.324405
0.913811,-0.363854,1.68513,-3.46717,0.143582,-0.508559,-3.44065,0.18065,-0.424958
0.879635,-0.362067,1.67922,-3.41756,0.178701,-0.590718,-3.44796,0.176742,-0.525179
0.845672,-0.360399,1.67209,-3.39628,0.166777,-0.71342,-3.4446,0.176645,-0.631265
0.811536,-0.358688,1.66415,-3.41365,0.171107,-0.793469,-3.4379,0.173622,-0.738758
0.777259,-0.356789,1.65525,-3.42769,0.1899,-0.890064,-3.42777,0.173027,-0.84569
0.743913,-0.354344,1.64545,-3.33458,0.244567,-0.980556,-3.4104,0.179813,-0.946879
0.709756,-0.352795,1.63469,-3.41566,0.154826,-1.07605,-3.40007,0.186548,-1.04183
0.675445,-0.351046,1.62307,-3.43112,0.174892,-1.16138,-3.40009,0.18791,-1.13556
0.640905,-0.349757,1.61032,-3.45405,0.128925,-1.27546,-3.40709,0.182873,-1.2287
0.606933,-0.34791,1.597,-3.39717,0.184742,-1.33158,-3.41066,0.177489,-1.32035
0.572945,-0.346779,1.58232,-3.39885,0.113031,-1.46831,-3.41341,0.164055,-1.41449
0.539307,-0.345086,1.56666,-3.36376,0.169352,-1.56575,-3.41412,0.153362,-1.51129
0.505414,-0.343608,1.55026,-3.38933,0.147831,-1.6398,-3.40452,0.15165,-1.60746
0.471951,-0.341784,1.53273,-3.3463,0.182408,-1.75366,-3.38962,0.153255,-1.70531
0.43816,-0.340011,1.51458,-3.37905,0.177246,-1.81509,-3.37761,0.159509,-1.7994
0.404022,-0.338371,1.49555,-3.4138,0.163969,-1.90204,-3.37735,0.162338,-1.892
0.37021,-0.336747,1.47529,-3.38119,0.162467,-2.02646,-3.37867,0.1683,-1.98209
0.336156,-0.335262,1.4539,-3.40545,0.148442,-2.13907,-3.38496,0.166446,-2.07643
0.301863,-0.334296,1.43166,-3.42924,0.0965834,-2.22349,-3.39354,0.158002,-2.17405
0.267802,-0.332929,1.40874,-3.4061,0.136742,-2.29269,-3.40323,0.146793,-2.26944
0.233608,-0.331412,1.38469,-3.41946,0.151756,-2.4047,-3.40873,0.139763,-2.36755
0.199751,-0.330196,1.35933,-3.38568,0.121504,-2.53614,-3.40847,0.134031,-2.46799
0.166061,-0.328501,1.33288,-3.36899,0.169548,-2.64534,-3.4054,0.134836,-2.56913
0.132246,-0.326957,1.30499,-3.38148,0.154433,-2.78885,-3.3978,0.140145,-2.67758
0.0986021,-0.32482,1.27672,-3.36441,0.213715,-2.8267,-3.38729,0.154595,-2.78625
0.0649122,-0.323246,1.24737,-3.369,0.157359,-2.93467,-3.37924,0.162405,-2.89419
0.0315186,-0.32132,1.21709,-3.33935,0.19263,-3.02824,-3.3693,0.170923,-2.99595
-0.00197445,-0.319709,1.18626,-3.34931,0.161093,-3.08267,-3.36284,0.176918,-3.08706
-0.0298425,-0.316613,1.1672,-2.78681,0.309581,-1.90609,-3.29727,0.191643,-3.03604
