ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.97451,-0.489982,0.105952,-3.43906,0.0219835,5.32638,-3.34409,-0.0913358,4.84323
2.94187,-0.488839,0.161871,-3.30609,0.11582,5.66433,-3.30907,-0.029673,5.19695
2.91049,-0.48678,0.217363,-3.09674,0.203107,5.47516,-3.25974,0.0583684,5.41154
2.87971,-0.484598,0.272538,-3.01101,0.213523,5.39811,-3.21759,0.144063,5.50109
2.84986,-0.481839,0.327367,-3.04453,0.28141,5.59151,-3.11471,0.205287,5.53497
2.81893,-0.479161,0.381703,-3.12711,0.270786,5.4945,-3.06511,0.242984,5.49667
2.78711,-0.476047,0.43657,-3.14336,0.307548,5.41955,-3.07533,0.269039,5.47579
2.75665,-0.473297,0.488743,-2.94849,0.266219,5.05042,-3.08868,0.283935,5.41612
2.72694,-0.470676,0.538769,-3.03735,0.267997,5.11497,-3.08109,0.281891,5.29844
2.69676,-0.467247,0.589578,-3.1241,0.354825,5.25856,-3.04513,0.291976,5.17948
2.66559,-0.463957,0.639559,-3.25916,0.344111,5.22698,-3.02922,0.302296,5.06813
2.63501,-0.461332,0.687928,-3.13831,0.269381,4.96381,-3.04624,0.306485,4.9916
2.60557,-0.459043,0.734585,-2.67249,0.207803,4.23485,-3.04495,0.291818,4.89982
2.57617,-0.456611,0.780281,-2.93989,0.243124,4.56917,-3.01207,0.261871,4.76434
2.5464,-0.452811,0.824711,-2.9621,0.378151,4.42131,-2.97231,0.270128,4.62658
2.51514,-0.44974,0.869901,-3.13523,0.30803,4.5324,-2.98912,0.294159,4.54074
2.48716,-0.446074,0.913364,-2.83439,0.371344,4.40294,-2.97838,0.328079,4.47177
2.45563,-0.444335,0.955811,-3.12148,0.172211,4.20169,-3.00317,0.312901,4.39712
2.42588,-0.441101,0.997372,-2.99106,0.325135,4.17832,-3.00562,0.288265,4.31231
2.39675,-0.43721,1.03816,-2.91589,0.38946,4.0832,-2.98067,0.300328,4.20519
2.36693,-0.43402,1.07727,-2.992,0.320103,3.9242,-2.99339,0.312324,4.10152
2.33741,-0.430519,1.11548,-2.95855,0.350826,3.82934,-2.95388,0.347115,3.99238
2.30702,-0.427475,1.15199,-2.93558,0.294111,3.52724,-2.97052,0.339425,3.86561
2.277,-0.424609,1.18779,-3.03465,0.289686,3.61833,-2.99412,0.317481,3.73984
2.24708,-0.421519,1.22316,-2.91697,0.301299,3.44955,-3.001,0.309123,3.64099
2.21782,-0.418313,1.25782,-3.05186,0.334263,3.61409,-2.99118,0.303674,3.55858
2.18801,-0.41567,1.29095,-2.93335,0.260197,3.26016,-2.97204,0.299063,3.47955
2.1574,-0.413046,1.32201,-2.97243,0.254733,3.01594,-2.98265,0.289745,3.36222
2.12745,-0.40982,1.35309,-3.04646,0.328193,3.1618,-2.99683,0.286657,3.24041
2.09856,-0.406604,1.38353,-2.84869,0.31711,3.00152,-2.99066,0.292683,3.13553
2.06971,-0.403982,1.41251,-2.91844,0.2652,2.93135,-2.95443,0.298172,3.04646
2.039,-0.402661,1.4399,-2.99864,0.128973,2.67383,-2.94553,0.26608,2.95199
2.01002,-0.400768,1.46706,-2.97755,0.194564,2.7909,-2.94431,0.22047,2.843
1.98075,-0.396163,1.49258,-3.0239,0.475654,2.6361,-2.95325,0.24096,2.72643
1.95186,-0.392026,1.5185,-3.00192,0.429934,2.69397,-2.93944,0.304092,2.64653
1.92261,-0.388975,1.54305,-2.88061,0.300495,2.4179,-2.90927,0.361135,2.57746
1.89299,-0.387162,1.56534,-2.93244,0.179502,2.20615,-2.92195,0.344,2.47029
1.86343,-0.384122,1.58791,-3.07,0.315676,2.34385,-2.93517,0.289477,2.375
1.83463,-0.380711,1.60927,-2.85846,0.338624,2.12069,-2.93645,0.274842,2.26397
1.80488,-0.377469,1.62899,-2.94203,0.320582,1.95016,-2.93823,0.294636,2.15814
1.77604,-0.374842,1.64756,-2.92707,0.266672,1.88487,-2.92439,0.312933,2.05532
1.74713,-0.371479,1.66558,-2.88783,0.33586,1.80014,-2.91177,0.311545,1.93641
1.71787,-0.368723,1.68218,-2.90526,0.273576,1.64773,-2.91276,0.299641,1.82411
1.68916,-0.365439,1.69804,-3.04024,0.347833,1.67964,-2.89607,0.301768,1.72712
