ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.98311,-0.461383,0.581023,-3.36347,0.0815362,4.94108,-3.30921,0.0807643,4.85274
2.94948,-0.460221,0.628905,-3.36347,0.116214,4.7882,-3.36347,0.0988752,4.71464
2.9165,-0.459562,0.675352,-3.29742,0.0658095,4.64476,-3.33045,0.0910118,4.56648
2.88316,-0.458383,0.72106,-3.33393,0.11791,4.57079,-3.31568,0.0918597,4.45777
2.84988,-0.457605,0.765982,-3.32773,0.0778317,4.49222,-3.33083,0.0978708,4.3815
2.81661,-0.456987,0.809308,-3.32749,0.0618458,4.33251,-3.32761,0.0698388,4.26236
2.78383,-0.456253,0.851606,-3.27833,0.0733107,4.22987,-3.30291,0.0675783,4.13119
2.75068,-0.455457,0.893437,-3.31416,0.0796914,4.18304,-3.29624,0.0765011,4.05646
2.71772,-0.454922,0.933854,-3.29688,0.0534534,4.04177,-3.30552,0.0665724,3.96241
2.68488,-0.454636,0.972738,-3.28398,0.0285685,3.88831,-3.29043,0.041011,3.81504
2.65235,-0.454014,1.01115,-3.25301,0.0621945,3.84108,-3.26849,0.0453815,3.7147
2.62033,-0.453344,1.04888,-3.20191,0.0670612,3.77337,-3.22746,0.0646278,3.65723
2.58776,-0.452532,1.08562,-3.25711,0.0811785,3.67342,-3.22951,0.0741199,3.57339
2.55513,-0.451576,1.12086,-3.26257,0.0956267,3.52457,-3.25984,0.0884026,3.44899
2.52251,-0.451101,1.15595,-3.26188,0.0475168,3.50904,-3.26222,0.0715718,3.36681
2.48963,-0.450641,1.19008,-3.2877,0.0459373,3.41249,-3.27479,0.0467271,3.31076
2.45683,-0.450076,1.22264,-3.28074,0.0565022,3.25643,-3.28422,0.0512198,3.18446
2.42388,-0.449036,1.25376,-3.29442,0.104061,3.11232,-3.28758,0.0802815,3.03437
2.39083,-0.448,1.28406,-3.30486,0.103518,3.02999,-3.29964,0.10379,2.92115
2.35807,-0.447145,1.31348,-3.2769,0.0855714,2.9413,-3.29088,0.0945449,2.83564
2.32504,-0.446416,1.3414,-3.30293,0.0728428,2.79232,-3.28991,0.0792071,2.71681
2.29228,-0.445675,1.36858,-3.27609,0.074169,2.718,-3.28951,0.0735059,2.60516
2.25957,-0.445322,1.39504,-3.27048,0.035274,2.6458,-3.27328,0.0547215,2.5319
2.22686,-0.444765,1.42027,-3.27108,0.055629,2.52265,-3.27078,0.0454515,2.43422
2.19442,-0.444245,1.44416,-3.24402,0.0520825,2.38963,-3.25755,0.0538558,2.30614
2.16243,-0.443849,1.46731,-3.19927,0.0395954,2.31463,-3.22164,0.045839,2.20213
2.13015,-0.443345,1.48979,-3.22769,0.0503391,2.24801,-3.21348,0.0449672,2.13132
2.09759,-0.442531,1.51091,-3.25634,0.0814766,2.11222,-3.24202,0.0659078,2.03012
2.06579,-0.441749,1.53135,-3.17934,0.0781566,2.04359,-3.21784,0.0798166,1.92791
2.03334,-0.441094,1.55133,-3.2449,0.0654489,1.99875,-3.21212,0.0718027,1.87117
2.0006,-0.440653,1.56999,-3.27454,0.0441551,1.86554,-3.25972,0.054802,1.78214
1.96767,-0.440195,1.58732,-3.2931,0.0457495,1.73296,-3.28382,0.0449523,1.64925
1.93512,-0.439602,1.60333,-3.25522,0.0593364,1.60073,-3.27416,0.052543,1.51684
1.90239,-0.438925,1.6185,-3.2727,0.0677496,1.51763,-3.26396,0.063543,1.40918
1.86952,-0.438369,1.6326,-3.28722,0.0555098,1.40944,-3.27996,0.0616297,1.31353
1.83677,-0.437472,1.64549,-3.27493,0.0897378,1.28973,-3.28107,0.0726238,1.19958
1.80435,-0.436785,1.65735,-3.24144,0.0687301,1.18573,-3.25819,0.0792339,1.08773
1.77199,-0.436379,1.66876,-3.23586,0.040552,1.14131,-3.23865,0.0546411,1.01352
1.7396,-0.436037,1.67902,-3.23906,0.0342458,1.02574,-3.23746,0.0373989,0.933523
1.70733,-0.436255,1.68793,-3.22722,-0.021863,0.890434,-3.23314,0.00619143,0.808085
1.67522,-0.436156,1.69611,-3.21152,0.00996292,0.81799,-3.21937,-0.00595003,0.704212
1.64301,-0.435728,1.70338,-3.22104,0.0428051,0.727475,-3.21628,0.026384,0.622733
