ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.97128,-0.50753,0.436496,-3.39787,-0.0932097,5.41669,-3.39787,-0.0932097,5.41669
2.93895,-0.508669,0.489873,-3.23305,-0.113904,5.33771,-3.23305,-0.113904,5.33771
2.90631,-0.509694,0.542906,-3.26424,-0.102407,5.30329,-3.26424,-0.102407,5.30329
2.87344,-0.510718,0.595212,-3.28646,-0.102466,5.23067,-3.28646,-0.102466,5.23067
2.84041,-0.511211,0.645959,-3.30377,-0.0492513,5.07464,-3.30377,-0.0492513,5.07464
2.80766,-0.511634,0.695682,-3.2743,-0.0423789,4.9723,-3.2743,-0.0423789,4.9723
2.77504,-0.512534,0.744283,-3.26269,-0.0899494,4.86009,-3.26269,-0.0899494,4.86009
2.74224,-0.513526,0.79158,-3.27954,-0.0992358,4.72977,-3.27954,-0.0992358,4.72977
2.70966,-0.514381,0.83776,-3.25816,-0.0854254,4.61801,-3.25816,-0.0854254,4.61801
2.67749,-0.514946,0.883188,-3.21705,-0.056529,4.54276,-3.21705,-0.056529,4.54276
2.64536,-0.515582,0.92813,-3.21259,-0.0636578,4.49422,-3.21259,-0.0636578,4.49422
2.61314,-0.516792,0.97222,-3.22251,-0.120908,4.409,-3.22251,-0.120908,4.409
2.58076,-0.517852,1.015,-3.23775,-0.106025,4.27765,-3.23775,-0.106025,4.27765
2.54801,-0.518441,1.05688,-3.27501,-0.0588953,4.18786,-3.27501,-0.0588953,4.18786
2.51548,-0.519359,1.09719,-3.25263,-0.0918567,4.03171,-3.25263,-0.0918567,4.03171
2.48282,-0.5201,1.13661,-3.26617,-0.0740409,3.94169,-3.26617,-0.0740409,3.94169
2.45047,-0.521153,1.17453,-3.2352,-0.105375,3.79236,-3.2352,-0.105375,3.79236
2.41839,-0.522423,1.21166,-3.20756,-0.126916,3.71298,-3.20756,-0.126916,3.71298
2.38615,-0.523548,1.24844,-3.22444,-0.112534,3.67764,-3.22444,-0.112534,3.67764
2.3537,-0.524469,1.28396,-3.24533,-0.0920892,3.55176,-3.24533,-0.0920892,3.55176
2.32156,-0.525575,1.31805,-3.21381,-0.110567,3.40897,-3.21381,-0.110567,3.40897
2.28983,-0.526462,1.35111,-3.17252,-0.0887871,3.3061,-3.17252,-0.0887871,3.3061
2.2579,-0.52725,1.38353,-3.19285,-0.0787199,3.2423,-3.19285,-0.0787199,3.2423
2.22583,-0.528354,1.41466,-3.20747,-0.110435,3.11276,-3.20747,-0.110435,3.11276
2.19395,-0.529032,1.44467,-3.18758,-0.067836,3.00097,-3.18758,-0.067836,3.00097
2.16232,-0.529976,1.47366,-3.16317,-0.0943363,2.89955,-3.16317,-0.0943363,2.89955
2.13073,-0.530982,1.502,-3.159,-0.100672,2.83412,-3.159,-0.100672,2.83412
2.09955,-0.532478,1.52985,-3.11837,-0.14956,2.78461,-3.11837,-0.14956,2.78461
2.06761,-0.53367,1.55641,-3.19431,-0.119174,2.65572,-3.19431,-0.119174,2.65572
2.03551,-0.534883,1.58166,-3.20945,-0.121343,2.52542,-3.20945,-0.121343,2.52542
2.00367,-0.535687,1.60587,-3.1841,-0.0804186,2.42116,-3.1841,-0.0804186,2.42116
1.97172,-0.536669,1.62902,-3.19494,-0.0981629,2.31508,-3.19494,-0.0981629,2.31508
1.93986,-0.537477,1.6513,-3.18627,-0.0807881,2.2278,-3.18627,-0.0807881,2.2278
1.90842,-0.538851,1.67247,-3.14364,-0.137424,2.11656,-3.14364,-0.137424,2.11656
1.87662,-0.540258,1.6926,-3.1798,-0.140738,2.01318,-3.1798,-0.140738,2.01318
1.84482,-0.541299,1.71151,-3.18067,-0.10401,1.89145,-3.18067,-0.10401,1.89145
1.81337,-0.542693,1.72941,-3.1448,-0.139469,1.78959,-3.1448,-0.139469,1.78959
