ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.94137,-0.480649,0.336833,-3.04716,-0.0311583,5.52896,-3.22786,-0.0296363,5.35045
2.91049,-0.480981,0.39158,-3.08878,-0.0331968,5.47468,-3.16089,-0.0402936,5.38775
2.91049,-0.480981,0.39158,-3.08878,-0.0331968,5.47468,-3.16089,-0.0402936,5.38775
2.87931,-0.481585,0.4454,-3.11801,-0.0603676,5.38207,-3.11978,-0.0462025,5.36549
2.81737,-0.483148,0.548811,-3.09584,-0.0841439,5.1049,-3.0942,-0.0635458,5.19331
2.78696,-0.483916,0.599093,-3.04046,-0.0767916,5.02822,-3.08859,-0.0609091,5.09566
2.75647,-0.48448,0.648517,-3.04899,-0.0564158,4.94241,-3.08454,-0.0675789,4.99103
2.72601,-0.484815,0.697274,-3.04677,-0.0335068,4.87567,-3.07307,-0.0674959,4.88802
2.69553,-0.485061,0.745365,-3.04754,-0.0245839,4.80915,-3.06021,-0.0599137,4.79509
2.66482,-0.485307,0.792628,-3.07078,-0.0245929,4.72634,-3.05408,-0.0490227,4.7139
2.6342,-0.485717,0.838465,-3.0627,-0.0410378,4.58364,-3.05266,-0.0395392,4.63172
2.60362,-0.486242,0.883128,-3.05817,-0.052458,4.46626,-3.05639,-0.0355133,4.54055
2.57282,-0.486795,0.926872,-3.07932,-0.0553519,4.3744,-3.06099,-0.0373419,4.4424
2.54223,-0.487446,0.969759,-3.0596,-0.0650644,4.28874,-3.06419,-0.0439158,4.33917
2.51088,-0.488205,1.01118,-3.13435,-0.0759006,4.14172,-3.07328,-0.0528161,4.22893
2.48056,-0.488112,1.05116,-3.03261,0.00924468,3.99858,-3.07436,-0.0521306,4.11305
2.45015,-0.488918,1.09059,-3.04048,-0.0805408,3.94249,-3.07212,-0.0526905,4.00264
2.41953,-0.489873,1.12911,-3.06234,-0.0955254,3.85203,-3.06883,-0.0564499,3.89562
2.38894,-0.490729,1.16622,-3.05924,-0.0856459,3.71152,-3.06352,-0.0620369,3.78628
