ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.99666,-0.495635,0.287265,-3.27957,0.254163,5.01333,-3.27957,0.254163,5.01333
2.96409,-0.493191,0.336542,-3.25706,0.244352,4.92769,-3.25706,0.244352,4.92769
2.93268,-0.491224,0.385155,-3.14081,0.196716,4.86124,-3.14081,0.196716,4.86124
2.90069,-0.488953,0.432772,-3.1991,0.227064,4.76167,-3.1991,0.227064,4.76167
2.86851,-0.486789,0.479065,-3.21746,0.216404,4.62935,-3.21746,0.216404,4.62935
2.83686,-0.484424,0.524493,-3.16491,0.236571,4.54274,-3.16491,0.236571,4.54274
2.80429,-0.48197,0.569041,-3.25727,0.245413,4.45487,-3.25727,0.245413,4.45487
2.77255,-0.479537,0.612257,-3.17357,0.243235,4.32155,-3.17357,0.243235,4.32155
2.74036,-0.477333,0.654538,-3.21932,0.220397,4.22815,-3.21932,0.220397,4.22815
2.7084,-0.475268,0.695662,-3.19657,0.206503,4.11241,-3.19657,0.206503,4.11241
2.67669,-0.472952,0.735698,-3.17025,0.231579,4.00357,-3.17025,0.231579,4.00357
2.64499,-0.470511,0.774831,-3.17054,0.244182,3.9133,-3.17054,0.244182,3.9133
2.61309,-0.468124,0.812932,-3.18971,0.238678,3.81011,-3.18971,0.238678,3.81011
2.5811,-0.465812,0.849957,-3.19896,0.231147,3.70246,-3.19896,0.231147,3.70246
2.54966,-0.463771,0.885764,-3.14453,0.20411,3.58074,-3.14453,0.20411,3.58074
2.51819,-0.461753,0.920944,-3.14612,0.201869,3.51801,-3.14612,0.201869,3.51801
2.48675,-0.459753,0.955277,-3.14429,0.199929,3.4333,-3.14429,0.199929,3.4333
2.45493,-0.457436,0.987934,-3.18239,0.231749,3.26566,-3.18239,0.231749,3.26566
2.42381,-0.455234,1.01986,-3.11222,0.220144,3.19233,-3.11222,0.220144,3.19233
2.39276,-0.453294,1.05109,-3.10502,0.193983,3.12284,-3.10502,0.193983,3.12284
2.36117,-0.451255,1.08147,-3.15812,0.203988,3.03826,-3.15812,0.203988,3.03826
2.32949,-0.44911,1.11053,-3.16815,0.21446,2.90569,-3.16815,0.21446,2.90569
2.29851,-0.446894,1.13848,-3.09815,0.221631,2.79568,-3.09815,0.221631,2.79568
2.26702,-0.444626,1.16549,-3.14927,0.226754,2.70033,-3.14927,0.226754,2.70033
2.23548,-0.442444,1.1916,-3.15371,0.218242,2.61182,-3.15371,0.218242,2.61182
2.20409,-0.440728,1.21662,-3.1395,0.171614,2.50123,-3.1395,0.171614,2.50123
2.17296,-0.438756,1.24049,-3.11251,0.197157,2.3872,-3.11251,0.197157,2.3872
2.14172,-0.436547,1.26329,-3.12455,0.220883,2.2806,-3.12455,0.220883,2.2806
2.11025,-0.434445,1.28506,-3.14639,0.210187,2.17667,-3.14639,0.210187,2.17667
2.07908,-0.432548,1.30579,-3.11713,0.189754,2.07266,-3.11713,0.189754,2.07266
2.04811,-0.430592,1.32556,-3.09751,0.195575,1.97724,-3.09751,0.195575,1.97724
2.01671,-0.428594,1.34449,-3.13938,0.19978,1.89272,-3.13938,0.19978,1.89272
1.98635,-0.426894,1.36261,-3.03659,0.170043,1.81236,-3.03659,0.170043,1.81236
1.95537,-0.42479,1.37963,-3.09767,0.210389,1.70244,-3.09767,0.210389,1.70244
1.92432,-0.422748,1.39521,-3.10471,0.204182,1.55779,-3.10471,0.204182,1.55779
1.89328,-0.420808,1.4099,-3.10392,0.193977,1.46841,-3.10392,0.193977,1.46841
1.86285,-0.418956,1.42425,-3.0435,0.185281,1.43486,-3.0435,0.185281,1.43486
1.8318,-0.416952,1.43736,-3.10507,0.200355,1.31193,-3.10507,0.200355,1.31193
1.80081,-0.415178,1.44937,-3.09863,0.177392,1.2002,-3.09863,0.177392,1.2002
1.77012,-0.413277,1.46039,-3.06889,0.190064,1.10255,-3.06889,0.190064,1.10255
1.73934,-0.411376,1.47038,-3.07808,0.190094,0.998938,-3.07808,0.190094,0.998938
1.70847,-0.409408,1.47946,-3.08701,0.196835,0.907826,-3.08701,0.196835,0.907826
1.67759,-0.407481,1.48747,-3.08805,0.192666,0.80111,-3.08805,0.192666,0.80111
1.647,-0.405514,1.49441,-3.05958,0.196788,0.693464,-3.05958,0.196788,0.693464
1.61595,-0.403608,1.50036,-3.10438,0.190598,0.595474,-3.10438,0.190598,0.595474
1.58581,-0.401506,1.50501,-3.0138,0.21016,0.464571,-3.0138,0.21016,0.464571
1.55531,-0.3999,1.50896,-3.04991,0.160646,0.395381,-3.04991,0.160646,0.395381
1.52486,-0.39806,1.51194,-3.0457,0.183904,0.298357,-3.0457,0.183904,0.298357
1.4944,-0.396481,1.51392,-3.04607,0.157988,0.197744,-3.04607,0.157988,0.197744
1.46402,-0.394766,1.51502,-3.03729,0.171506,0.110006,-3.03729,0.171506,0.110006
1.43334,-0.392827,1.51524,-3.06853,0.193894,0.0220537,-3.06853,0.193894,0.0220537
