ball_pos_x,ball_pos_y,ball_pos_z,ball_raw_vx,ball_raw_vy,ball_raw_vz,ball_ema_vx,ball_ema_vy,ball_ema_vz
2.97872,-0.477637,0.210714,-2.94891,-0.0311311,5.75229,-3.00137,-0.117358,5.54387
2.94886,-0.477661,0.268005,-3.01874,-0.00243499,5.79321,-2.97093,-0.0533303,5.65693
2.91959,-0.477736,0.323725,-2.94163,-0.0075253,5.59881,-2.90005,-0.0243451,5.59395
2.89056,-0.477682,0.378117,-2.96519,0.00549839,5.55651,-2.97228,-0.0081767,5.68229
2.86184,-0.477601,0.431511,-2.84549,0.00797676,5.28915,-2.94079,0.000499937,5.55518
2.83357,-0.477335,0.483854,-2.77962,0.0261896,5.14801,-2.88301,0.00785753,5.39434
2.8051,-0.47717,0.536039,-2.91589,0.0168868,5.34416,-2.87281,0.0148466,5.32813
2.7757,-0.477801,0.586794,-2.91007,-0.0624642,5.02388,-2.85527,0.00191899,5.20189
2.74718,-0.477603,0.636186,-2.88858,0.0200841,5.00165,-2.87839,-0.00470322,5.13441
2.71858,-0.477282,0.684945,-2.88245,0.0323329,4.91442,-2.90356,-0.00329579,5.06581
2.68997,-0.477361,0.732778,-2.72253,-0.00748136,4.55184,-2.84486,0.0013659,4.86662
2.66131,-0.477823,0.77909,-2.88036,-0.0464268,4.65429,-2.8418,0.00197933,4.78127
2.6326,-0.478054,0.824133,-2.90448,-0.0233868,4.55734,-2.84543,-0.0143297,4.66956
2.60275,-0.478499,0.86867,-3.01406,-0.0449505,4.49654,-2.87254,-0.0310783,4.55987
2.5735,-0.478626,0.912144,-2.87586,-0.0125058,4.27434,-2.92162,-0.0321465,4.49327
2.54521,-0.478275,0.954549,-2.82442,0.0350757,4.23455,-2.91487,-0.0147805,4.39222
2.51617,-0.47859,0.994929,-2.89408,-0.0313564,4.02397,-2.89491,-0.00844891,4.26145
2.48915,-0.478364,1.03537,-2.78222,0.0232423,4.16366,-2.85001,0.0030736,4.16884
2.46136,-0.477997,1.0751,-2.77899,0.0366845,3.97381,-2.82025,0.0117645,4.09191
2.43234,-0.47827,1.1133,-2.9426,-0.0276585,3.87364,-2.83325,0.0060868,4.01615
2.40435,-0.477628,1.15056,-2.83059,0.0649178,3.76792,-2.84269,0.0204494,3.9451
2.37602,-0.477724,1.18667,-2.64962,-0.00898992,3.37746,-2.80176,0.0163083,3.73951
2.34811,-0.477122,1.22203,-2.85409,0.0615141,3.61572,-2.8126,0.0228238,3.65207
2.3196,-0.477208,1.25692,-2.87105,-0.00864867,3.51295,-2.79694,0.0260959,3.56115
2.29151,-0.477508,1.29026,-2.73025,-0.0291544,3.24031,-2.7732,0.00742088,3.43703
2.26328,-0.477707,1.32221,-2.85958,-0.0201383,3.23635,-2.83004,-0.00353162,3.40391
2.23498,-0.477837,1.35402,-2.8416,-0.0130312,3.19383,-2.82228,-0.0192519,3.28836
2.20716,-0.477768,1.3839,-2.76819,0.00680239,2.97316,-2.80221,-0.0144287,3.16365
2.17872,-0.477716,1.41326,-2.86446,0.00525654,2.95709,-2.83049,-0.00479713,3.09156
2.15017,-0.477919,1.44071,-2.81113,-0.0199821,2.70406,-2.81822,-0.00302994,2.95572
2.12249,-0.477948,1.46803,-2.89208,-0.00299772,2.85333,-2.84052,-0.00375532,2.86948
2.09443,-0.478467,1.49431,-2.85241,-0.0527793,2.67156,-2.85312,-0.0164967,2.7914
2.06708,-0.478164,1.51941,-2.63896,0.0292519,2.42152,-2.79526,-0.014454,2.66371
2.0392,-0.478394,1.54365,-2.7643,-0.0227964,2.40415,-2.78338,-0.0116915,2.58164
2.01127,-0.478457,1.56668,-2.81731,-0.00635472,2.32317,-2.76282,-0.0093957,2.45423
1.98318,-0.478153,1.58863,-2.83303,0.0306199,2.21337,-2.76379,0.00332769,2.34284
1.95593,-0.477846,1.61136,-2.70217,0.0304316,2.25429,-2.78335,0.00875899,2.28905
1.92809,-0.478458,1.63149,-2.82671,-0.0621259,2.04389,-2.79216,0.00484342,2.21674
1.89964,-0.478827,1.64979,-2.89874,-0.0375398,1.86438,-2.80713,-0.0105391,2.10852
